Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1b9d3319d9c687494f2cfdb5ad0f53f23a5babc57ac4db138f299f538e790aa2,2014-10,Humberside Police,Humberside Police,-0.318312,53.763796,On or near PAVILION CLOSE,E01012804,Kingston upon Hull 016A,Investigation complete; no suspect identified
017e33d07710b5a094be63bd5dfb474a14356a657dae5591c8ef3a76b08a2255,2014-10,Humberside Police,Humberside Police,-0.374794,53.727279,On or near Park/Open Space,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
ffb9ae21d6a82048f3bcb1e920eabbf399d2ba73311392e7d66074566554854d,2014-10,Humberside Police,Humberside Police,-0.358287,53.744403,On or near Hospital,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
fcee0be884f07e971ec24089b4ea7478866c6d1c626b77b34f0f1a655e726962,2014-10,Humberside Police,Humberside Police,-0.372993,53.750384,On or near SPRING GROVE,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
b9c3277a554c2c9356949f267fe9aafa789c1ea32772288f67871ccc3ce6f091,2014-10,Humberside Police,Humberside Police,-0.375601,53.747623,On or near LITTLEBECK CLOSE,E01012862,Kingston upon Hull 025E,Investigation complete; no suspect identified
59bf5ed7f6301bd6d640495237b4d3602bd3a7a7e607ffb3654062b8aebd18f1,2014-10,Humberside Police,Humberside Police,-0.340524,53.743772,On or near Theatre/Concert Hall,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
459a0c8e9aa9e3deceead002b30c23e5b5c46baa1457f6f8f456507dd8b1f609,2014-10,Humberside Police,Humberside Police,-0.357864,53.736190,On or near MADELEY STREET,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
25b93283dd1d10d11a1d997500995fdf0caa177f2bb79c5f85c6f24e3c52acf9,2014-10,Humberside Police,Humberside Police,-0.366826,53.738884,On or near CADOGAN STREET,E01012892,Kingston upon Hull 030D,Investigation complete; no suspect identified
30bfc8267466edc3adfcb6935ea8f4bc9016ad9c781f246500bc528d3d706c5c,2014-10,Humberside Police,Humberside Police,-0.313861,53.752578,On or near Parking Area,E01012805,Kingston upon Hull 026A,Investigation complete; no suspect identified
2d2d8104e66a2e74db9b1e6e83030f0d621c8ab703f6dccdaaf678ad86c78f8d,2014-10,Humberside Police,Humberside Police,-0.358287,53.744403,On or near Hospital,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
06ab0dcf1c810cc467dfadfacacee8359bcda1ac62b258a11e17bb4c078cda71,2014-10,Humberside Police,Humberside Police,-0.372981,53.734985,On or near SAPPHIRE GROVE,E01033110,Kingston upon Hull 031G,Investigation complete; no suspect identified
88c58d902c92bb1f1800563d1671f4e3f59e91527201c4e0c42900b7afcd41bf,2014-10,Humberside Police,Humberside Police,-0.348461,53.750569,On or near TRAFALGAR STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
51223b2be0604ea60bb20407c079239aee77a4035bfde3d16c1bbf6096b68323,2014-10,Humberside Police,Humberside Police,-0.343277,53.747801,On or near WRIGHT STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
1929e84182fcb673144f6636131b23acc5c3cd3a66657d950758869492540396,2014-10,Humberside Police,Humberside Police,-0.353092,53.741914,On or near SORBUS COURT,E01012855,Kingston upon Hull 029D,Investigation complete; no suspect identified
b521f63adec942b5fc1e340842a9dbb7fbe3106d1cda1226b3cf581947bcc0ef,2014-10,Humberside Police,Humberside Police,-0.382549,53.736535,On or near WOBURN STREET,E01012858,Kingston upon Hull 031A,Investigation complete; no suspect identified
22af83c9e846a0218a8b141a352243e028d4830ec8d676282a92101529d665dd,2014-10,Humberside Police,Humberside Police,-0.370176,53.740853,On or near AYLESFORD STREET,E01012893,Kingston upon Hull 030E,Investigation complete; no suspect identified
0ed566a92202cbf3e8b2f7017058d48401fb6bdcf26cfea6e72e7be8fe8e5710,2014-10,Humberside Police,Humberside Police,-0.372462,53.743320,On or near CARNEGIE STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
25d970b5d609456063b63a5f3e73a9ba3881670263942ecd4a92a3072d55a9d7,2014-10,Humberside Police,Humberside Police,-0.372993,53.750384,On or near SPRING GROVE,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
5c64761fd3e357ff7add6f28038502752748a9a9527288d2c527c80be38b0afa,2014-10,Humberside Police,Humberside Police,-0.334832,53.738524,On or near PIER STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
5e497b0dd7560696d227299f916e97a4f23032f3fa9e5f744720e2dc42aead6f,2014-10,Humberside Police,Humberside Police,-0.318290,53.757521,On or near ALASKA STREET,E01012808,Kingston upon Hull 026B,Investigation complete; no suspect identified
ff1b993b22ab75b1f3f39936d15cf2be921184f8ac1eb98a7e679bb06c55d056,2014-10,Humberside Police,Humberside Police,-0.353092,53.741914,On or near SORBUS COURT,E01012855,Kingston upon Hull 029D,Investigation complete; no suspect identified
49c3b9b98f6fbf53b79f972d21820418798aaa2d8cfae01102b371cfdd97b1c0,2014-10,Humberside Police,Humberside Police,-0.345375,53.746904,On or near NORTH STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
3ff61b71a7b840d349d8b32f2138d000397496aa1750c25c4128ebfb5be7317c,2014-10,Humberside Police,Humberside Police,-0.334957,53.749565,On or near NEW GEORGE STREET,E01033109,Kingston upon Hull 029F,Investigation complete; no suspect identified
db979d31ea0fc3d770f29a8b2b785f356f9e51f41ddcc9fedb6923beca18a425,2014-10,Humberside Police,Humberside Police,-0.317625,53.741897,On or near LOCK KEEPERS COURT,E01012811,Kingston upon Hull 026E,Investigation complete; no suspect identified
de2a795df5f26f92876494288896aa42725af629928ad4972953e2e9d509ef68,2014-10,Humberside Police,Humberside Police,-0.372993,53.750384,On or near SPRING GROVE,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
ca5c3cc8ffc9865f5a5b4d68e9a301288c6ee2e8c10c70b80b2e30327b0c8925,2014-10,Humberside Police,Humberside Police,-0.340135,53.747101,On or near UNION STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
a94bd1ccf0863ebc5c0b329d76a2701d93a9c6ac98a2ca454e1a8a06fb54eceb,2014-10,Humberside Police,Humberside Police,-0.339880,53.745111,On or near JAMESON STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
da26e989623846d24d3598b32277713df4b2a7a8f063159cae78f8cb3cb7d2ea,2014-10,Humberside Police,Humberside Police,-0.342179,53.747175,On or near BAKER STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
7443c2512741bfd5d528e6a3cf800cedb26065600ed8123e0eb2756867dcc039,2014-10,Humberside Police,Humberside Police,-0.370282,53.743614,On or near ANLABY ROAD,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
9034e98d91764ea1a637ce1096a0b859955a96a6d5bf25732f86e3475fd88e82,2014-10,Humberside Police,Humberside Police,-0.376672,53.734010,On or near ST NECTAN CLOSE,E01033110,Kingston upon Hull 031G,Investigation complete; no suspect identified
806115de10aae2a552d5a00778edad4c921926d530b890038386a8bacbe4a6a6,2014-10,Humberside Police,Humberside Police,-0.316730,53.761257,On or near LILAC AVENUE,E01012804,Kingston upon Hull 016A,Investigation complete; no suspect identified
be601a7ab176bb7e24f4e1e9c38221c883a20c75e4ada0af4b19cffaa4502f14,2014-10,Humberside Police,Humberside Police,-0.348367,53.740204,On or near PORTER STREET,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
5f67e8c7f195d6fc40e6337452fc964a790c1f3dc3d79d459862aefb93fd0358,2014-10,Humberside Police,Humberside Police,-0.361256,53.736291,On or near MARMADUKE STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
2dbe8da4486bd13c3eaa63c0bf034098246bd5d5bf13fa2dce26ff876e9f3110,2014-10,Humberside Police,Humberside Police,-0.379347,53.742119,On or near MELROSE STREET,E01012864,Kingston upon Hull 027D,Investigation complete; no suspect identified
aa9d6e8a445965f75cdc46bfa46306d00ae82ff389b50bdaa56e3d2c3886f101,2014-10,Humberside Police,Humberside Police,-0.359345,53.738638,On or near BEECH CLOSE,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
936f5c22120a09637165e8d7506902606d437449c9708596f0031da44ccc00d4,2014-10,Humberside Police,Humberside Police,-0.345812,53.743494,On or near Theatre/Concert Hall,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
696589c4a09d76b8cba119ec5895a9126de084f9129e95f0e90b3efb3c68d5e9,2014-10,Humberside Police,Humberside Police,-0.339180,53.742090,On or near Shopping Area,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
771a3ebdf5400ca0cb1f0f397877bcd438002ae1e1ab20035b40ee576e4f20a3,2014-10,Humberside Police,Humberside Police,-0.341849,53.737839,On or near ADMIRALS CROFT,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
f65a6ed8913dd983ebf4b7de1447cfb94ecdd7b83ef2a3f4a402694b4fc52cdc,2014-10,Humberside Police,Humberside Police,-0.327798,53.759119,On or near Petrol Station,E01012806,Kingston upon Hull 016B,Investigation complete; no suspect identified
151d4f8c7b9e2ecc6bb71ca2f1e4326931caef2d948563d097e1895b237e2e82,2014-10,Humberside Police,Humberside Police,-0.348839,53.747500,On or near SPRING STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
ea2e8ae5ba51987a99aba1496480b65deed371859ce755e16f9e78de839eb370,2014-10,Humberside Police,Humberside Police,-0.358287,53.744403,On or near Hospital,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
2ce4f8604ba8b9d897961116d3fbbe4f134b25b433feb62e82c27a7e1afd3480,2014-10,Humberside Police,Humberside Police,-0.369107,53.734016,On or near Parking Area,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
9ea09c0b38ef47908ed933e0c61cd4434a8f78f4febb30586cc111338de0d9b0,2014-10,Humberside Police,Humberside Police,-0.321942,53.748098,On or near BLYTH STREET,E01012809,Kingston upon Hull 026C,Investigation complete; no suspect identified
6ac230ebf7198279068ad5a0629062be30b731f69e57b9a7c6c800bb9f68cee7,2014-10,Humberside Police,Humberside Police,-0.354683,53.741549,On or near BEAUFORT CLOSE,E01012855,Kingston upon Hull 029D,Investigation complete; no suspect identified
cdf920dbb5d1eda0447457d2696713ca852ccdd0cc131f46e4c4fcfaee7ec81a,2014-10,Humberside Police,Humberside Police,-0.339107,53.738179,On or near HALYARD CROFT,E01012854,Kingston upon Hull 029C,Investigation complete; no suspect identified
60492566f6a7fb1aabdaa9db47d375f9c797e5857eb97cf3546c535637ec9b80,2014-10,Humberside Police,Humberside Police,-0.379783,53.750494,On or near SPRING BANK WEST,E01012862,Kingston upon Hull 025E,Investigation complete; no suspect identified
6f2d62dc4ec8b1bff86725b2e0bd6fc129f0093df0053576071014f40395c236,2014-10,Humberside Police,Humberside Police,-0.374540,53.747240,On or near WALTON STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
23d6853f2101c20e978f4bc296e755982cbae9e3b2335a5a3d77d122da6fecd0,2014-10,Humberside Police,Humberside Police,-0.374540,53.747240,On or near WALTON STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
b26e0bdd3a4eef8fc75368d5a7f1a7dbd05b5e8ec9db8b06700a6b1e6e78f71f,2014-10,Humberside Police,Humberside Police,-0.346788,53.752623,On or near HARLEY STREET,E01012856,Kingston upon Hull 024C,Investigation complete; no suspect identified
afd97c5961532f7df092304c84d58ba9e91e93c0343d61609a7ebba40ff8dc27,2014-10,Humberside Police,Humberside Police,-0.359345,53.738638,On or near BEECH CLOSE,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
f1628f09a160607d6d263555cb5a9b1832939a1669ad7b96ea56bece851aceb2,2014-10,Humberside Police,Humberside Police,-0.373600,53.742895,On or near GRANVILLE STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
ee08748db3d460e6f77609b2f5a9d0031524341f3ca1738d5bb26d8d3917cd29,2014-10,Humberside Police,Humberside Police,-0.340524,53.743772,On or near Theatre/Concert Hall,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
56759e36a3c17b60e43fca826d7c91861099d1cdf5c96ff4570b310c9097ee1d,2014-10,Humberside Police,Humberside Police,-0.334346,53.741996,On or near NORTH CHURCH SIDE,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
f9344711a2eff845a2c484b9d28000ae0986ddd77bd69c5cdaf339620725b957,2014-10,Humberside Police,Humberside Police,-0.357864,53.736190,On or near MADELEY STREET,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
aeaee0fce264a57143646c19691c9795d0ee3987f6ff107cb928681817e79391,2014-10,Humberside Police,Humberside Police,-0.334612,53.747178,On or near Parking Area,E01033109,Kingston upon Hull 029F,Investigation complete; no suspect identified
8bcecb34171ad01494a31bd89b177e1271073f918ea0d4672df63ca9f71ebd7e,2014-10,Humberside Police,Humberside Police,-0.359368,53.736885,On or near HAMSHAW COURT,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
93713ffdede5a0b799e0f8537cd1947c6ae85e46ac5624c0f168b4d55235d2a3,2014-10,Humberside Police,Humberside Police,-0.361256,53.736291,On or near MARMADUKE STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
166d2184d501d3679dad539d3c703429eb927c132ba5bcb9b8703cca6e2c64ab,2014-10,Humberside Police,Humberside Police,-0.348839,53.747500,On or near SPRING STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
8a6d2946aa46cc93247e00323e4d1b3687747518241c969371825588a8946b16,2014-10,Humberside Police,Humberside Police,-0.343300,53.745671,On or near Shopping Area,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
39cf3711270fb30350cba985ca116933749003f00589d5e139b326fdbdfb4711,2014-10,Humberside Police,Humberside Police,-0.337185,53.745389,On or near DOCK STREET,E01033104,Kingston upon Hull 029E,Investigation complete; no suspect identified
60cc5f08140bd772196b5671b5995c632e7a24d99bfba7c993e963f9ab342835,2014-10,Humberside Police,Humberside Police,-0.372993,53.750384,On or near SPRING GROVE,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
683871ac202716d9129e69d15014868b3714706088419dc402b71bdf644d9195,2014-10,Humberside Police,Humberside Police,-0.377572,53.750014,On or near KINGSPORT CLOSE,E01012862,Kingston upon Hull 025E,Investigation complete; no suspect identified
d9a8ca24a1461e2551b8c6a09eea0c2013f3609e4cc0cc16488b925287ffe4fa,2014-10,Humberside Police,Humberside Police,-0.374540,53.747240,On or near WALTON STREET,E01012859,Kingston upon Hull 030A,Investigation complete; no suspect identified
5797638e4c12b2a2642c7befef2a2edabff0cc9272d6dceb92ddebe644c608ff,2014-10,Humberside Police,Humberside Police,-0.317058,53.741287,On or near LANCELOT COURT,E01012811,Kingston upon Hull 026E,Investigation complete; no suspect identified
e0b4d43faef385c805e52bf315898165c1c70e0c7e3da399deb97ddb7c103b30,2014-10,Humberside Police,Humberside Police,-0.374390,53.735400,On or near ONYX GROVE,E01033110,Kingston upon Hull 031G,Investigation complete; no suspect identified
933d71d1d081dcab30c38de706dad06af7c3dd29a4b76c145d9fd67e67dbfd95,2014-10,Humberside Police,Humberside Police,-0.354826,53.747196,On or near ALEXANDRA STREET,E01012852,Kingston upon Hull 024B,Investigation complete; no suspect identified
effd4631382341d7208ef73a275006d4f200ac1f95a12e1906f03aefb4044d1f,2014-10,Humberside Police,Humberside Police,-0.349057,53.748528,On or near HALL STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
1c59ac3e0872378f2bd310ab642ab7ad20cad26101e7a4ede72070f57c7d674d,2014-10,Humberside Police,Humberside Police,-0.349148,53.754327,On or near HUDSON STREET,E01012857,Kingston upon Hull 024D,Investigation complete; no suspect identified
7bc0b93539f9b96ed5de1266cb3b1ee556823f00788c67d398f74aa201e52a5e,2014-10,Humberside Police,Humberside Police,-0.342184,53.756694,On or near TATTERSHALL CLOSE,E01012856,Kingston upon Hull 024C,Investigation complete; no suspect identified
5c99b2e9634a966520465fab84b3be53911555d527dd1937bcd2d9b6ea5cbae1,2014-10,Humberside Police,Humberside Police,-0.363804,53.743310,On or near ANLABY ROAD,E01012855,Kingston upon Hull 029D,Investigation complete; no suspect identified
db6df69607a995d6d936efab86c57fc94d7dec48ad9aabe1c96010d9ad236fcb,2014-10,Humberside Police,Humberside Police,-0.372993,53.750384,On or near SPRING GROVE,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
25b477c80cdb9f3a649e81854b23c334655928f5af75a8bdb264d35398c7d45f,2014-10,Humberside Police,Humberside Police,-0.372993,53.750384,On or near SPRING GROVE,E01012759,Kingston upon Hull 025C,Investigation complete; no suspect identified
61a3a6a21e79a4ec15bda24d5331fc717a2560e4f7565dc1b809dda51794f51d,2014-10,Humberside Police,Humberside Police,-0.367750,53.734995,On or near DEE STREET,E01012889,Kingston upon Hull 030B,Investigation complete; no suspect identified
b5ecda669d0fd5f52c5a5197d15fee4d744b71f6e0259fd4275f737cb601d85c,2014-10,Humberside Police,Humberside Police,-0.343705,53.749245,On or near RUSSELL STREET,E01012851,Kingston upon Hull 029A,Investigation complete; no suspect identified
204394457d95cf5f162a091eb524179cb98c9893263252a268464fb646222a9a,2014-10,Humberside Police,Humberside Police,-0.363126,53.739274,On or near CHOLMLEY STREET,E01012891,Kingston upon Hull 030C,Investigation complete; no suspect identified
230cdb6c0722a20c2b56511db9853f75cfb6a300fdfefdbdf6811ae213688e74,2014-10,Humberside Police,Humberside Police,-0.353116,53.755263,On or near BROMPTON COURT,E01012761,Kingston upon Hull 015A,Investigation complete; no suspect identified
