Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
aa83a376eacea1a3c1013af9d9bb430a3ec97fcaeea8cc9eb8cbb8b84299060a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
af54f5d0135da2b54a6e4a47c249506bea388cb90ae3d5b17190c8cbb96ba993,2014-01,Lincolnshire Police,Lincolnshire Police,-0.538238,53.244745,On or near B1273,E01026151,Lincoln 003E,Investigation complete; no suspect identified
a4f9de784b32589dbc652602ca2961fd41caf9401c62eb7754e1306cb187e761,2014-01,Lincolnshire Police,Lincolnshire Police,-0.478488,52.653393,On or near BROAD STREET,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
9e3275c466441f047f4652bec07c8cb861f9051b205d2a131877b23818fe66fb,2014-01,Lincolnshire Police,Lincolnshire Police,-0.538266,53.237770,On or near CHURCH LANE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
8fd9326e5009a799901204d2fbf8ab27dd9173b7269b1068b38a92286a3c91b0,2014-01,Lincolnshire Police,Lincolnshire Police,-0.668376,52.902809,On or near LARCH CLOSE,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
3d38841a39add5302b0c90459e6bc974195f7c1b28826c318ee521d8cfac5b80,2014-01,Lincolnshire Police,Lincolnshire Police,-0.176252,52.799794,On or near DARLEY'S LANE,E01026259,South Holland 005C,Investigation complete; no suspect identified
48feca6bcf8e7fb090401e6f25ab8223021911924077a3f2d0119b75d142f3b1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.040678,52.977925,On or near PRINCESS STREET,E01026032,Boston 002D,Investigation complete; no suspect identified
cc85c4f92819fbe9d700de018a37345d76d9588c342af1babf0de3d94be1ac1c,2014-01,Lincolnshire Police,Lincolnshire Police,0.278958,53.308163,On or near SANDRINGHAM DRIVE,E01026103,East Lindsey 006A,Investigation complete; no suspect identified
5ee390cc6ca282c67225b8b59e1f28a77834b1398f555c42d8650292e44039cd,2014-01,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
1423f9aa74d188a1c781ea8f81ccde88b7a749044702beb840ea0a3796385022,2014-01,Lincolnshire Police,Lincolnshire Police,-0.416321,53.005683,On or near THE HEDGEROWS,E01026236,North Kesteven 011E,Investigation complete; no suspect identified
834a0df3773fcb66041744d36cffa30d1644318b54b64934513414c1a93b4fa2,2014-01,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
075c260ca4a310955a0672fef2a883003cfa333d0f66969bb3d3810a6bbe9616,2014-01,Lincolnshire Police,Lincolnshire Police,-0.528274,53.248174,On or near BILSBY CLOSE,E01026165,Lincoln 002D,Investigation complete; no suspect identified
55e25af4c83e3fc867799d68f128ce6446147d79bea2cb23e2a94d824b8f495f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.667969,53.494073,On or near MILL CRESCENT,E01026402,West Lindsey 002C,Investigation complete; no suspect identified
08564779f317a5157beba5d3268daab5467bbbe66c671b7873464105669538d7,2014-01,Lincolnshire Police,Lincolnshire Police,-0.031812,52.979963,On or near Supermarket,E01026032,Boston 002D,Investigation complete; no suspect identified
431d17709b38529c44ededee24db92c70a6b7cf8cbb5632a790beb4b65d89dbe,2014-01,Lincolnshire Police,Lincolnshire Police,-0.145432,52.791315,On or near CHAMBERS COURT,E01032995,South Holland 006F,Investigation complete; no suspect identified
04e4b733d469c3ec97e21a4f21b04396af62ef62acfb8019e548781ac8cae74c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.581546,53.183636,On or near ELIZABETH AVENUE,E01026220,North Kesteven 013A,Investigation complete; no suspect identified
d1c7e8780f530ece346124d5fecaf58dd2426111778048555e67b06b5cb36b54,2014-01,Lincolnshire Police,Lincolnshire Police,-0.517716,53.231016,On or near FREDERICK STREET,E01026125,Lincoln 003A,Investigation complete; no suspect identified
77cd017cf2f2c9be48dc7b2df84cc9e7802b3bee93e7ff7b87f91cbbb41331f4,2014-01,Lincolnshire Police,Lincolnshire Police,-0.643971,52.910632,On or near WELBY STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
c4aba7a4f905028a0e37baa3753b045940761a008c878ab776ab5df064c1913c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.378290,52.769004,On or near WHERRY'S LANE,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
bb477c3d59dc43ae7261026dd0ea0c496a572ac288cd6223a0aa5bc24842e5bc,2014-01,Lincolnshire Police,Lincolnshire Police,-0.486510,53.305274,On or near CHAPEL LANE,E01026412,West Lindsey 008B,Investigation complete; no suspect identified
aa302a387d066ba0ddc2192032ee65782dec3dda987086a0e0bb18a316186d99,2014-01,Lincolnshire Police,Lincolnshire Police,-0.050316,52.972599,On or near BAIN ROAD,E01026035,Boston 009C,Investigation complete; no suspect identified
33da7d346768d1a1e1b9206700aa6ff28b5e37153c8e833816e25b7d5988e793,2014-01,Lincolnshire Police,Lincolnshire Police,-0.539517,53.226980,On or near Parking Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
4514404feaa3e3041a6cff509528793367ccbad7ab9c10a3b614af1429c324c9,2014-01,Lincolnshire Police,Lincolnshire Police,-0.630091,52.916470,On or near TURNOR CRESCENT,E01026345,South Kesteven 006F,Investigation complete; no suspect identified
6401e02222d9330528990de55c05230437b2ccd34861ebd8850bfadf27cdd93a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.262292,53.398634,On or near KINGSWAY,E01026391,West Lindsey 003C,Investigation complete; no suspect identified
7eb705fe8e6e5e4f26e452b464cd20381f7c358c1c0e8d6ca7af6f14aae0111b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
d3e2604b2545f5cdf877c4e0a47944b0fcddaf766bc9e96ccac876e14b2593ad,2014-01,Lincolnshire Police,Lincolnshire Police,-0.667057,52.821218,On or near LORD'S LANE,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
f8e311b2dfeac6d6f3df0a949cb7c4e43d1c355171e0b4b1f0ef438d336de704,2014-01,Lincolnshire Police,Lincolnshire Police,0.230343,53.097493,On or near ST MICHAEL'S LANE,E01026110,East Lindsey 017B,Investigation complete; no suspect identified
844aa2fd2f89500a39a45b6602a8a574ccb2bc53c6d9c9190145a4c6fe772688,2014-01,Lincolnshire Police,Lincolnshire Police,-0.500217,53.273885,On or near WELTON ROAD,E01026394,West Lindsey 010B,Investigation complete; no suspect identified
3557242e20fe27ab6b6b046c405aa6121d31474e5bb64c956bdee92673a74a58,2014-01,Lincolnshire Police,Lincolnshire Police,-0.580687,53.194233,On or near Parking Area,E01026215,North Kesteven 014B,Investigation complete; no suspect identified
0d66537c74b451d7795afd10e2496c43d006a608508d9c813cf4c899aa489e01,2014-01,Lincolnshire Police,Lincolnshire Police,-0.549549,53.250178,On or near WELLAND ROAD,E01026149,Lincoln 001A,Investigation complete; no suspect identified
8e70a7865347d8da435a661fd5489851ff5ac8233716bdd5e550e461bf7b1e4d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.573858,53.399751,On or near Shopping Area,E01026386,West Lindsey 005B,Investigation complete; no suspect identified
c37b7740776872936df92f548e26b495b4485873e438eff99163879cc89b3a2f,2014-01,Lincolnshire Police,Lincolnshire Police,-0.537118,53.230132,On or near Parking Area,E01026122,Lincoln 004A,Investigation complete; no suspect identified
1edc0275fb9295f59bce7b8416e7e5e9098c9ad0ce744081e3deca2f0a3c231b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.026874,52.978496,On or near IRBY PLACE,E01026006,Boston 003A,Investigation complete; no suspect identified
b46ae3da3d2e4aae3c266632821737590e9a47a2b905706ef749049d535f4998,2014-01,Lincolnshire Police,Lincolnshire Police,-0.030824,52.968600,On or near REDSTONE ROAD,E01026006,Boston 003A,Investigation complete; no suspect identified
5b6326d4fddce42369682673f4d6f817f82bc6c15de1d70f1028820bbd327095,2014-01,Lincolnshire Police,Lincolnshire Police,-0.489484,53.265668,On or near CHURCH STREET,E01026395,West Lindsey 010C,Investigation complete; no suspect identified
87452965aa0d9e0463da8e6cd52fdcfeb10bf4e277388c78abc054a5736c7097,2014-01,Lincolnshire Police,Lincolnshire Police,-0.663989,52.900907,On or near Police Station,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
c79a73a14af8bacdd1ae2b9b137cdb165e5c4872278a9fcf2cf33f90f3cd0b7c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.484543,52.736920,On or near MAIN STREET,E01026330,South Kesteven 012A,Investigation complete; no suspect identified
04b8291da84d351df514374433abab9dd826a789adce65d27388f00875f209cb,2014-01,Lincolnshire Police,Lincolnshire Police,-0.052864,52.925853,On or near Sports/Recreation Area,E01026019,Boston 007C,Investigation complete; no suspect identified
f94a7e7c3a61037da8c3e9137f34a32565af3593b2e70e0bebeebf18a6e4d025,2014-01,Lincolnshire Police,Lincolnshire Police,-0.025776,52.976096,On or near Supermarket,E01026006,Boston 003A,Investigation complete; no suspect identified
8502e30410323b0269ded2cdcb3763ac8f02d0bc5dc11f3e49298efaf7a4dc7d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.642762,52.909819,On or near Bus/Coach Station,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
2613483e44c30fb48080df40bfbd037cdab934b6a8f36b2272353c336157c87a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.042157,53.037107,On or near PARK VIEW,E01026057,East Lindsey 018A,Investigation complete; no suspect identified
74a715b172a7eb82a21d3b483da8f9213df078b4b42e1540e5930d2e799011b6,2014-01,Lincolnshire Police,Lincolnshire Police,-0.042157,53.037107,On or near PARK VIEW,E01026057,East Lindsey 018A,Investigation complete; no suspect identified
81da586f4f8f504f7e794a351633b28b9d1a445f847bd85670cc003f46af72e6,2014-01,Lincolnshire Police,Lincolnshire Police,-0.052864,52.925853,On or near Sports/Recreation Area,E01026019,Boston 007C,Investigation complete; no suspect identified
75d997528bd5ae52f89c8b85662326326bac39e6a927805efeea84b0ebdd6b4c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.368175,53.046935,On or near FEN ROAD,E01026224,North Kesteven 007D,Investigation complete; no suspect identified
a2167422a4e9ecb641bf77008243740b86522224936a68a97a2a67c756e18854,2014-01,Lincolnshire Police,Lincolnshire Police,-0.419011,53.271362,On or near STATION ROAD,E01026373,West Lindsey 011E,Investigation complete; no suspect identified
9cbf6250ee355beddca4b5aca844911c33ef315e9e2998a94009005c4fa4c461,2014-01,Lincolnshire Police,Lincolnshire Police,-0.402506,53.551454,On or near MAIN STREET,E01026387,West Lindsey 001C,Investigation complete; no suspect identified
632276b6184a7b8ffb16d2eb9b7ae802855081b5f57006375bcc57d4067a5677,2014-01,Lincolnshire Police,Lincolnshire Police,-0.644537,52.909659,On or near Parking Area,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
60e436d1d320247b010d98fa5ce4794005a0f3bc55b271494b92e8fdcb20b4e3,2014-01,Lincolnshire Police,Lincolnshire Police,-0.044858,52.983981,On or near INGELOW AVENUE,E01026010,Boston 002A,Investigation complete; no suspect identified
d2fd07823d95f656a7a5742681ee209879a7d073f0f05e37395c41858378d34b,2014-01,Lincolnshire Police,Lincolnshire Police,-0.017059,52.978144,On or near MAIN RIDGE EAST,E01026025,Boston 003C,Investigation complete; no suspect identified
4fb14e9bbd29ac997b35db8d89848a3d0b585d6b92f6bb8d05841c513df9c81a,2014-01,Lincolnshire Police,Lincolnshire Police,-0.134095,52.811564,On or near PLATTS CLOSE,E01026258,South Holland 005B,Investigation complete; no suspect identified
73b6ee72a4e6772b9f0dcbe112166bb5436bf8a0dc9fd5a4bd8e141ed28d8812,2014-01,Lincolnshire Police,Lincolnshire Police,-0.026749,52.980904,On or near UNION STREET,E01026037,Boston 002E,Investigation complete; no suspect identified
062c056bb85e8a6a415f2380aae0d557d7b6dd9bd77e45733a5c590a87651d31,2014-01,Lincolnshire Police,Lincolnshire Police,-0.158112,53.136019,On or near Park/Open Space,E01026119,East Lindsey 016F,Investigation complete; no suspect identified
a395bbd0dbce12a5bb91a1772a2dfede90bc0c6f559ee12b6a1ddb1f2816fe95,2014-01,Lincolnshire Police,Lincolnshire Police,-0.534791,53.235102,On or near PRIORYGATE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
e2202c7ea971f222e563c0539d30e93478ba71c337744789def2b207b64ae314,2014-01,Lincolnshire Police,Lincolnshire Police,-0.421102,53.002906,On or near SPRING GARDENS,E01026236,North Kesteven 011E,Investigation complete; no suspect identified
cd0ffb3bd840a7a5ebef8faea9fe6f6cd3ac7b5eec9a6af48f09ee6b49541bca,2014-01,Lincolnshire Police,Lincolnshire Police,-0.209276,52.978237,On or near Petrol Station,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
53e5b4ec5b24f8511cd3a1447a209ee841f30f5738ca5a2f0423df90556d2293,2014-01,Lincolnshire Police,Lincolnshire Police,-0.543602,53.238159,On or near NAAM PLACE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
1a4161eb381541b3fb244186a496cacd91d0378d9760cb73a6da95cb3a3bfb65,2014-01,Lincolnshire Police,Lincolnshire Police,0.005458,52.807687,On or near NORTHON'S LANE,E01026252,South Holland 003C,Investigation complete; no suspect identified
b0aaa14a483fbb65ee8bc0a326e4b88f73435c16962e76939cb7dae68022c5dd,2014-01,Lincolnshire Police,Lincolnshire Police,0.049707,52.826720,On or near HURN BANK,E01026248,South Holland 002B,Investigation complete; no suspect identified
1ac54bc20be53bb37afc9eef0b858561c149eca72517991f41d48b21654dfef7,2014-01,Lincolnshire Police,Lincolnshire Police,-0.672275,52.917290,On or near WELLS CLOSE,E01026321,South Kesteven 004B,Investigation complete; no suspect identified
be36e2ac87549efbbeeb689f97c799f04904b325990cf2bd4b74481f1836f9ed,2014-01,Lincolnshire Police,Lincolnshire Police,-0.424902,53.478820,On or near NORTH END LANE,E01026387,West Lindsey 001C,Investigation complete; no suspect identified
5c014ebf0b6f9b6c7d09ba81db149b6a733724dab3ae36a6f2d93f0e2db31237,2014-01,Lincolnshire Police,Lincolnshire Police,0.137106,53.447425,On or near Sports/Recreation Area,E01026079,East Lindsey 002C,Investigation complete; no suspect identified
359872e144492ca25ca998fc208e80c33a26c90919bc5033a11e598efba92126,2014-01,Lincolnshire Police,Lincolnshire Police,0.328059,53.195530,On or near MILL VIEW CLOSE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
74caaaa0ecf55755f1e2bd4d5fb74c356cc3021ad6ee2cc5299d4caef7eb0fa9,2014-01,Lincolnshire Police,Lincolnshire Police,-0.683695,53.344362,On or near STOW ROAD,E01026404,West Lindsey 007B,Investigation complete; no suspect identified
02079ec6273c8833636250200261c4af6dc81854451a9cbaa210beab71b18083,2014-01,Lincolnshire Police,Lincolnshire Police,-0.521757,53.230689,On or near MONKS ROAD,E01026124,Lincoln 004C,Investigation complete; no suspect identified
07dcb8cf3ebe7d00562a1286c979c26677a473ad50d455644af8050b7dcdfaf0,2014-01,Lincolnshire Police,Lincolnshire Police,0.012100,52.801479,On or near STUKELEY ROAD,E01026250,South Holland 003A,Investigation complete; no suspect identified
78a89a324ab85af4f01d036b54ae9446a2a1bb6f9eee7d1d38df0b37008eb431,2014-01,Lincolnshire Police,Lincolnshire Police,-0.534843,53.232235,On or near TEMPLE GARDENS,E01026167,Lincoln 003G,Investigation complete; no suspect identified
bb6d4f6c270baa7739cbe1f584e9d9db5f135a446946e4cf716d380a27add7ed,2014-01,Lincolnshire Police,Lincolnshire Police,-0.476046,52.646259,On or near HIGH STREET ST MARTIN'S,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
fff661095f06e5433131d3143736ecd8ed0ca996c01bdaafa5368d93b37c628d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.024801,52.983110,On or near NORFOLK STREET,E01026036,Boston 003D,Investigation complete; no suspect identified
941d5562988fb9b30947544d2a9f6b705cd0304a385587a79ea2a60b587c092f,2014-01,Lincolnshire Police,Lincolnshire Police,0.323645,53.146867,On or near QUEENS ROAD,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
5232a8a1ef12d0d4503d6fbee6a3ac610e6866c996ccebfd3fcad048d33eea53,2014-01,Lincolnshire Police,Lincolnshire Police,-0.600143,53.214573,On or near RIDGEWELL CLOSE,E01026159,Lincoln 009C,Investigation complete; no suspect identified
4398c82f297f72cc6b74bfad85c8e3322ef5e14b49b122afb827f2738f6483f8,2014-01,Lincolnshire Police,Lincolnshire Police,-0.613466,53.201757,On or near WEAVER ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
d6f64306c519a42c46b72293e74e9b0f5bff3a1833adcb19793e08858bc9e4b1,2014-01,Lincolnshire Police,Lincolnshire Police,-0.542535,53.229435,On or near NEWLAND,E01026143,Lincoln 005B,Investigation complete; no suspect identified
2cf5ac425944220a9d5003c1d96f9367f17f0a91f2d1746e0e59644531c37736,2014-01,Lincolnshire Police,Lincolnshire Police,0.205861,52.812304,On or near GUY'S HEAD ROAD,E01026278,South Holland 008E,Investigation complete; no suspect identified
d14ccbfb5288246a615e73f19634dfe219729af7f565514aef93fc1bedec1484,2014-01,Lincolnshire Police,Lincolnshire Police,-0.539078,53.227100,On or near Shopping Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
d97ca2b371c08ae03aa6bd8f744231f60899b141b709e89436e4b3f31c073a4c,2014-01,Lincolnshire Police,Lincolnshire Police,-0.541270,53.229626,On or near MINT STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
7619a20037bfb794946fbc5ce846761025a7bfe746d4e56648cdaa200091296e,2014-01,Lincolnshire Police,Lincolnshire Police,-0.552112,53.233741,On or near ALLISON PLACE,E01026144,Lincoln 003B,Investigation complete; no suspect identified
65f315c84279d279cce3894eefb99874382628392409875ce7e7f38385331e33,2014-01,Lincolnshire Police,Lincolnshire Police,0.342386,53.142516,On or near Nightclub,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
bcb4033a0861b3473749af5ffd40dd16cfca40a465a79779fba2362ebb901a4d,2014-01,Lincolnshire Police,Lincolnshire Police,-0.315812,52.682884,On or near GLEBE VIEW,E01026337,South Kesteven 013D,Investigation complete; no suspect identified
20fd0075f61601590afaf979723d58952adbd5e69a8fed4d7042ec4137c22330,2014-01,Lincolnshire Police,Lincolnshire Police,-0.411449,52.889051,On or near WEST STREET,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
86730bd1f43bc32c5a51fbdbd71cd8b8d08eafe0ed8d9d8288dae2833bc13f44,2014-01,Lincolnshire Police,Lincolnshire Police,0.122155,53.180298,On or near ASHBY ROAD,E01026068,East Lindsey 009B,Investigation complete; no suspect identified
75a9667b80f97db3271f7d4fc8226d9413eaf6250ff730c7d51ee42ee3a51b01,2014-01,Lincolnshire Police,Lincolnshire Police,-0.193717,53.438799,On or near DRIGH ROAD,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
d01fe27f3ba7ae03d6ed9c861a37318bc26a934c1631f93af28b29407aec26fa,2014-01,Lincolnshire Police,Lincolnshire Police,-0.516694,53.242376,On or near BURNS GARDENS,E01026154,Lincoln 004F,Investigation complete; no suspect identified
