Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
84ab3d5e2f41705c71862e6ca88298cf0e89b395f5dac1e383be8d866d433fd3,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.222892,52.488016,On or near ST NICHOLAS CLOSE,E01026940,South Norfolk 011F,Investigation complete; no suspect identified
f3feeecc8fb02c65d03b4a1df9685115beb56b639a4160cf7cb0d963c269aa22,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.299729,52.640346,On or near SPENCER STREET,E01026841,Norwich 003A,Unable to prosecute suspect
294346aa891870a1db775e6d632153d6144431ee12118f2ff3bb205e691f2788,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.730024,52.403609,On or near KELVIN PLACE,E01026478,Breckland 017E,Unable to prosecute suspect
7b176bf2f2cd7ffbc77ec10c323684933ed4fb7a442706bb725d309a128bdbe9,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.254811,52.660395,On or near BRANDON CLOSE,E01026529,Broadland 010D,Unable to prosecute suspect
61798b40aee32ea1240ac8db30febb965126ad4aa42df8bd1200d43998d71b91,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.735607,52.407590,On or near MINGAY ROAD,E01026476,Breckland 017C,Unable to prosecute suspect
d113215a65998441bf7f8a8ff24058bb9fd85c64507b5eb893cea752216f2018,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.009383,52.781303,On or near STRING LANE,E01026522,Broadland 002A,Unable to prosecute suspect
449288f6a6a6bbd29c0372d0350f0fcec09b3cc8b9fad3cf613df3d7fd1ca405,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.317344,52.633216,On or near BELSIZE ROAD,E01026850,Norwich 015C,Unable to prosecute suspect
896b1773925aec8a93e1975eddc02fd2e2322be021ccede6975a4bc0fe791211,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.736408,52.616220,On or near Sports/Recreation Area,E01026595,Great Yarmouth 005A,Unable to prosecute suspect
b766e4bcd07d6895755bd0d656c06d09589daf439db0eb94b3b3b08d67edf822,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.398937,52.755452,On or near PARADISE LANE,E01026698,King's Lynn and West Norfolk 011A,Unable to prosecute suspect
37c0043c96557779502b3c2a2655e08010c844bcc9067a6bb512808fc31f5f17,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.393756,52.738545,On or near BAKER CLOSE,E01026704,King's Lynn and West Norfolk 011D,Unable to prosecute suspect
ab86cbc7930cbea30a8c60fcecfd2ce26490e20e6fb949b4cd44c5119fd8eddc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.732854,52.601734,On or near NELSON ROAD CENTRAL,E01026624,Great Yarmouth 006C,Unable to prosecute suspect
b4e2be1243cd1ed24f5fceda18b7e8b81c3cb5ab1cd0902a7c040e82f801837c,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.845279,52.774239,On or near NORTH VIEW DRIVE,E01026442,Breckland 002A,Unable to prosecute suspect
8478d0df3c2c7dbf49cbeb6b2a936348b33f0b4cfdd8f318daa76b151def15d2,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.414971,52.766151,On or near REID WAY,E01026690,King's Lynn and West Norfolk 007D,Unable to prosecute suspect
4f38da114eba0372e6cf041c7766f3fdf61f3ec434d1a430cedc9b9f58d062ac,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.315240,52.659716,On or near EDWARDS COURT,E01026555,Broadland 012C,Formal action is not in the public interest
b311fa290fcaf02f49f8174f048fd48b848787f7ffc2641dfd3e1ec4a128a978,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.251571,52.632900,On or near IRSTEAD ROAD,E01026865,Norwich 006C,Unable to prosecute suspect
8cef3baa11bbce17a229f9b3ad2ec5c43f7e325e0ee21ac570cf8ea833a82015,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.641343,52.963796,On or near MARSH SIDE,E01026645,King's Lynn and West Norfolk 002A,Unable to prosecute suspect
1c42931c5a16fee77c03c84720d1446e032b3538f4f667519814e7645e098c1a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.377526,52.546540,On or near CHURCHILL PLACE,E01026876,South Norfolk 006B,Unable to prosecute suspect
dcf5880e43ebc2b77dc0c6fdbef8cbb6f7693a5aae673ef5d8207908e0f421da,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.284544,52.625533,On or near GLOBE PLACE,E01033437,Norwich 011H,Unable to prosecute suspect
04618ebff5d284c3ab39a3a07fce1af0e8175c6801d0d77c0f21e1c69023bd87,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.209907,52.640432,On or near HEARNE COURT,E01026794,Norwich 005D,Formal action is not in the public interest
b1fb88fd39add682c0770bfb6994e168cb9c0a020684623a1ebcfa9ced361011,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.944895,52.686142,On or near CEMETERY ROAD,E01026431,Breckland 003D,Unable to prosecute suspect
7612c835a970a94ac259a85b874228ac9492ac277afbc58fe78d9de79ef070cc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.727888,52.583982,On or near BACK CHAPEL LANE,E01026632,Great Yarmouth 009E,Unable to prosecute suspect
9e6a693c12fbeba20d7450ed0a3ed5639cc8e162980ccbc3061eaf635d65dcc5,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.230070,52.638795,On or near GOODHALE ROAD,E01026791,Norwich 005A,Unable to prosecute suspect
f31e7f16f8ed6cabc83e5388f597f7d9876187695458d840bc89d8865a3349df,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.337083,52.903737,On or near EMERYS CLOSE,E01026762,North Norfolk 005A,Unable to prosecute suspect
b7138a7e3d52dacd8dc12f64c13198dfbbd538fe4d24a3d080e8a902d252a933,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.283514,52.628358,On or near UNTHANK ROAD,E01033437,Norwich 011H,Unable to prosecute suspect
1229c28e2adf32a459f69b8d9208b933b3bafb1a9a335decc50e48f1d4f85c09,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.285801,52.759728,On or near ORANGE ROW,E01026712,King's Lynn and West Norfolk 008C,Unable to prosecute suspect
60e727e4aefc2e39d166617d5358b48fd9f40ab4f1f2b15ee2adf02494fcb7d2,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.293650,52.642278,On or near TRAVERSE STREET,E01026846,Norwich 003F,Unable to prosecute suspect
c9714454ec5a721d2aa1d42f4b628e3d0c400d88deea5b801d0f2e4c9d501d2f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.732226,52.603553,On or near OXBOROUGH WALK,E01026624,Great Yarmouth 006C,Unable to prosecute suspect
254ee8d363e6e87c46c721b640b422986295ea38a6095c29c0b5aa440f429ae8,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.100146,52.376013,On or near STARK CLOSE,E01026891,South Norfolk 015D,Unable to prosecute suspect
8d143ae58f83d5104cda428b65b301b2b753bf67335cc4968da81a3310f9c1ea,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.845200,52.817558,On or near DEREHAM ROAD,E01026780,North Norfolk 009A,Unable to prosecute suspect
72197112f1e14402014fec3b625822f760390bbe7d28b978a9638ed653c03620,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.845200,52.817558,On or near DEREHAM ROAD,E01026780,North Norfolk 009A,Unable to prosecute suspect
55e674de3d0449e8d4cb6d431c6c2c2dbe1c421dae6f428433131f3d914542c1,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.726638,52.537950,On or near GURNEY CLOSE,E01026588,Great Yarmouth 013D,Unable to prosecute suspect
9639d52d88ad60ef9e76764cd706a263e10e830e8781996d64294ab23849ba46,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.848035,52.829117,On or near Parking Area,E01026747,North Norfolk 011C,Unable to prosecute suspect
6961ef8da1fe98714808675faf2c4256ce13317f6eedcdc4d9c2a200a1984bb1,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.400387,52.748949,On or near Parking Area,E01026700,King's Lynn and West Norfolk 011C,Unable to prosecute suspect
19fa01a5cf1ca00a241f4aa3d7d8b554c94ac15d380b6eccf00910c2937a0b64,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734563,52.626128,On or near STURDEE AVENUE,E01026641,Great Yarmouth 004D,Unable to prosecute suspect
37d2482f8b85a035bfda2a463bf2bf65f30e624248396363c90494409469aa15,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.925103,52.472845,On or near Park/Open Space,E01026435,Breckland 013B,Unable to prosecute suspect
e1081cdeb838f27d5b235b22925609346e0082768332cee7ddeb3f432e7730a0,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.732661,52.602586,On or near ST PETER'S ROAD,E01026624,Great Yarmouth 006C,Unable to prosecute suspect
e09a57a83b841c30c99925eabe46c1a46ac13cd70225bb6d502a0a83cfe4dd27,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.243665,52.642120,On or near WHITE ROSE CLOSE,E01026864,Norwich 006B,Unable to prosecute suspect
1a6369058d5eaee93070b488b344560c2c1a3154c0145712f46354adafecc670,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.308369,52.643945,On or near GILMAN ROAD,E01026844,Norwich 003D,Unable to prosecute suspect
82b6e5ec74d3e41408eb2795b5645f5dae4a4ab9220036e7211736c9eee87d8e,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.712597,52.752027,On or near HOLLY CLOSE,E01026443,Breckland 002B,Unable to prosecute suspect
e2d361123033f31a9eddd3484ecb3faf5d54b76bd3296860193b238bedd065c2,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.430336,52.750038,On or near SANDALE ROAD,E01026662,King's Lynn and West Norfolk 010A,Unable to prosecute suspect
07b51100eaade250501031b97f6660ca3a4bf560315d89c394d42bf3ecdf3ccd,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.258666,52.627327,On or near LOUND ROAD,E01026862,Norwich 010E,Unable to prosecute suspect
a68157da4ca09a3b2e449c8155cb70f35f7ee1456e5ecca2868b71cb0ce66bc5,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.734104,52.623867,On or near RALEIGH AVENUE,E01026641,Great Yarmouth 004D,Unable to prosecute suspect
d5a2bddcebdff7b76c03c6ed192bd15d9f136f54ae0ba8ff156e2dffc4c0c89e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.112645,52.379047,On or near UPLANDS WAY,E01026888,South Norfolk 015A,Unable to prosecute suspect
9347c9ee5de12063633b49c60f9c55b711bdfeabcbae0534336dee02e04314db,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.422680,52.683506,On or near UPPER STREET,E01026579,Broadland 008D,Unable to prosecute suspect
fabb145761995225baa56ffd20845c5446217cca3923d74268cff1ef06b7675c,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.099834,52.375760,On or near LADBROOKE CLOSE,E01026891,South Norfolk 015D,Unable to prosecute suspect
f62775132d01cababf3ff8602c181435428455fa9a6729aef9a3c00bd171b1af,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.206334,52.481164,On or near CHURCH ROAD,E01026939,South Norfolk 011E,Unable to prosecute suspect
ffdb860c42e0f1bab369875fcff4ac06b769f9616922638bc30d58adc77c65b6,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.203284,52.686316,On or near MARLAND ROAD,E01026565,Broadland 006D,Unable to prosecute suspect
a4e530bab1460e16494fa40af505087136dfd1338f9571707addd3038405ab77,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.573997,52.715237,On or near BOWER CLOSE,E01026783,North Norfolk 014C,Unable to prosecute suspect
fd22115f511dad0e83f6843c99a2c26e54d839f5368dced93146161e7472b17b,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.731711,52.600799,On or near MALAKOFF CLOSE,E01026626,Great Yarmouth 006E,Unable to prosecute suspect
19fe717c0a902c611fea049c826e05849993fb682361a1e85e62f01c916d35c7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.398843,52.738649,On or near MORSTON DRIFT,E01026706,King's Lynn and West Norfolk 011F,Unable to prosecute suspect
5ecf17419d6dd55a806d2ed1b66858129e3568f906e82b6c07d37e95e340ca15,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.327925,52.633566,On or near MORSE AVENUE,E01026804,Norwich 004B,Unable to prosecute suspect
8db687a19decb94cb770bc18ef26eaec11bef9111feac53c3dbfbf631e6901c4,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.398446,52.748422,On or near BIRDCAGE WALK,E01026700,King's Lynn and West Norfolk 011C,Unable to prosecute suspect
530a30317ce8cec6b3135a3b9bd2159058a356f7d5c59219a37a40ecc9003416,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.672232,52.679743,On or near DECOY ROAD,E01026629,Great Yarmouth 001F,Unable to prosecute suspect
be5f6b488698fa064d0ce81245f27cca9ae5e96991da4442349a695a0cb6ca9f,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Unable to prosecute suspect
f9a8c6b00f5882901495f3aa46475081a73560e23fe363695cd0cd50b2a645f3,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.396994,52.744099,On or near DIAMOND STREET,E01026706,King's Lynn and West Norfolk 011F,Unable to prosecute suspect
f8a1f05d75ace54d6fdec7c4c3580cfc29082d448851b5b60333128ce9db2424,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.326591,52.629431,On or near HOLMWOOD RISE,E01026849,Norwich 015B,Unable to prosecute suspect
27e11b9b8c3f8c8e36d2bca0de85b2939c8dbd0c2be6eddf3143ffdba0f7b0f7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.291312,52.665663,On or near FRIENDSHIP ROAD,E01026797,Norwich 001A,Unable to prosecute suspect
f9ec0141bf2f7dc7aa1c7638f20409eee8f2498433001d5933621f048d7c4fba,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.718659,52.602271,On or near TAMWORTH LANE,E01026634,Great Yarmouth 007C,Unable to prosecute suspect
c155efefeec2e549ee5fefe04e6f5e79f16479d418137d29f8f16f7fe001b268,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.914674,52.844953,On or near THE STREET,E01026788,North Norfolk 008C,Unable to prosecute suspect
a48d715f3a3ffe1445f3850982b9ba60218d6d0e1b7de4dcab0c1f25cec1b142,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.274688,52.558075,On or near IPSWICH ROAD,E01026919,South Norfolk 009D,Unable to prosecute suspect
bc14b035f5912b6407ec5fe2cbe1bd8bf0e4d3615c84a3cf6bdd0334d7764a0a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.354629,52.573013,On or near ST ANNES ROAD,E01026927,South Norfolk 006D,Formal action is not in the public interest
7d8daa5885ed703e6e980c84d4e4528688cf0339df3f93ab74107fb59425253d,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.279478,52.656386,On or near CURTIS ROAD,E01026797,Norwich 001A,Unable to prosecute suspect
1701655add2c09580bbac803fbb00cf6097623e817be23d297e05e720d173b97,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.057642,52.536041,On or near NORWICH ROAD,E01026948,South Norfolk 004D,Unable to prosecute suspect
0ba5ef99f5a64cb60a32d7d39db78dff09a24c2ece61ff13802a0fa4bb11bb0e,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.482588,52.620284,On or near CHAPEL ROAD,E01026511,Broadland 017D,Unable to prosecute suspect
81d80e7a112445a69e2cc48388d3b9c0a11c78488bbf0dfeb7511e04a9cea769,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.600690,52.787471,On or near BEACH ROAD,E01026786,North Norfolk 013D,Unable to prosecute suspect
d5b02db8378a4cce98fd4f817db01fc696d4417f63a5071b218067ae7642fbb9,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.301297,52.641534,On or near ST OLAVES ROAD,E01026845,Norwich 003E,Unable to prosecute suspect
ba4f246dca882ff47b5a2625a7aa962a7778753af7feb89599795405a50f1231,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.275274,52.627274,On or near PEMBROKE ROAD,E01026835,Norwich 009A,Unable to prosecute suspect
b4abf1c01348329685601257056480b4277df67202aa078b2a19d1eebc9076af,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.404900,52.763091,On or near LOSINGA ROAD,E01026687,King's Lynn and West Norfolk 007A,Unable to prosecute suspect
988f584e669ed769160bdc7a8d2c47912f904804f065d5a32c66982410c44f70,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.733781,52.665232,On or near HILL'S CLOSE,E01026445,Breckland 002C,Unable to prosecute suspect
93469f94014f5b5b32650c732ae1fab02fd2119eb46e68f0cbd4516ba945f53a,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.710126,52.569681,On or near GIRTON ROAD,E01026619,Great Yarmouth 011C,Unable to prosecute suspect
348e5b06ebb0c61ad4633099e9dee20a1cc5e221c23ace57b322976a11b7796b,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.402027,52.747243,On or near LYNWOOD TERRACE,E01026700,King's Lynn and West Norfolk 011C,Unable to prosecute suspect
5e6352df5b2e488dcbce775b71e923240d79300a12a02854cbba84bcfe500935,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.272194,52.655104,On or near BOUNDARY ROAD,E01026833,Norwich 002F,Unable to prosecute suspect
5b0867313c94c70579977180a2305f7e744eb7373ebc3a52379380cf14c72068,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.270243,52.649177,On or near BULMER ROAD,E01026833,Norwich 002F,Unable to prosecute suspect
e59e0c746f513ca1f70b2ee5e27359cf96f2135df29734f45699ebd735c632a7,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730533,52.600494,On or near BLACKFRIARS' ROAD,E01026625,Great Yarmouth 006D,Unable to prosecute suspect
8c9002376a415cb5b677749c90c4300077c2d2f1e7bf861e6333a319320f5b96,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.730417,52.602090,On or near DENE SIDE,E01026624,Great Yarmouth 006C,Unable to prosecute suspect
a970cd06b4e7ab8c312932767825140cfa9bdb6158138e49debeb225e28641c6,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.260035,52.633423,On or near GODRIC PLACE,E01026863,Norwich 006A,Unable to prosecute suspect
d6714111bbc1eb19d7b5279ec896ae56cd609381abf9abef43e15e8c40447d3c,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.397536,52.756119,On or near ALBERT AVENUE,E01026698,King's Lynn and West Norfolk 011A,Unable to prosecute suspect
39b3885ab03be6e10aa9948ff1b12a2d3909b712c522628cb354cba1c50af011,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.291389,52.637367,On or near THE LATHES,E01026826,Norwich 007E,Unable to prosecute suspect
e9965e85cfa067d7e2d7b7dd55747495f16d97678dd14ed3c34d21cd0dd87549,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.209914,52.645576,On or near Petrol Station,E01026925,South Norfolk 001F,Unable to prosecute suspect
abcba7e0f687489d7c3119e2de7fb9cc90f2eca6dce763fa8776ed39cfe8cb9c,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.700570,52.583814,On or near KINGFISHER CLOSE,E01026583,Great Yarmouth 008C,Unable to prosecute suspect
bcf7cc4c67b006353443beda98ade264931cd9180d929e731fa82ff86fa745a5,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.185309,52.653489,On or near WILLIAM FROST WAY,E01033538,South Norfolk 001G,Unable to prosecute suspect
259e31a6a51543c247685f395d8a7545e1db3a1aa0ee4256660a13a8b2b8c844,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.876456,52.899678,On or near WELLS ROAD,E01026782,North Norfolk 009B,Formal action is not in the public interest
c1d7668913a2f4867d8551c7969c9eb0f098c33d3c87f4fcdad507d59f3c84cc,2014-09,Norfolk Constabulary,Norfolk Constabulary,1.278774,52.633355,On or near HEIGHAM ROAD,E01026837,Norwich 009C,Unable to prosecute suspect
09175726d2a7f58b24620d4d608bb4c7783dfdb4cdc86632405c450b642247d9,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.761033,52.413500,On or near THE MEADOWS,E01026468,Breckland 016A,Unable to prosecute suspect
53b2d1d20209bcfc1ed9aab787209c998a5761eb8f8252460837f7265517bdc7,2014-09,Norfolk Constabulary,Norfolk Constabulary,0.766698,52.415436,On or near CARAWAY ROAD,E01026471,Breckland 016D,Unable to prosecute suspect
