Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
60d2163f5f692a0db7dffe3128e3853a05adf5307d49b10483de52058b1ea488,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Investigation complete; no suspect identified
f8841a36cee6ec91a9346dc58b0331814e50f2c78eaa98f5e46abe85f757177c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.741310,52.466265,On or near LORNE PARK ROAD,E01030254,Waveney 007B,Investigation complete; no suspect identified
0f758a5c518c0e5920ca211d3f0f70c5987530a1488bc389da79ddf55345df83,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.738582,52.460145,On or near PAKEFIELD ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
bf54efa5f6c19fec6f478828cecd071da3dde7b4dec8238868cf62e5412ba4b4,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.186730,52.023532,On or near Petrol Station,E01033127,Ipswich 014E,Investigation complete; no suspect identified
2ca74614008fbbe13c2716aecef15d8696e264aee8c61e4468779c3f2c9f9991,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.155254,52.058719,On or near TOWER STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
3790cca9cd9f8aa8b56a3c34e40a5274c11e52b68c92d6994a7beca6abbd2e98,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.748065,52.057063,On or near ACTON LANE,E01029922,Babergh 006C,Investigation complete; no suspect identified
8183878ffa85961b25e4211da1c01774e0c397ee28fbc263d9229e85f32959f6,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.511816,52.342392,On or near Supermarket,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
9a24dbad22ff8b6d697ff06748d34899889cac22e5d70c696918edc24a09319b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.404840,52.249481,On or near SASSOON CLOSE,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
de334b811007c85bc1c7e633119be333f906201423cb35865ff49d063d065494,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.189963,52.072192,On or near ANGUS CLOSE,E01030001,Ipswich 004E,Investigation complete; no suspect identified
47f6bfa0859f493cd44184330e6a474e170b35086250e7db139fc24a394f178f,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.132389,52.067028,On or near Supermarket,E01030022,Ipswich 006A,Investigation complete; no suspect identified
286483699912affddafed83ad6bad8b4c94e69776032329f357b08ae43a20df9,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.096153,52.077349,On or near WALNUT TREE CLOSE,E01030044,Mid Suffolk 012B,Investigation complete; no suspect identified
75f56c375da0528d9f2d8622a0a29f75fb26696139e220c680395278c4d156ac,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.443473,52.091751,On or near BOYTON CLOSE,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
5430f8428aa4e4a682ad57db9002e597ef026e993081f1ea51d44dfca491db77,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.420332,52.091994,On or near LAUREL CLOSE,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
84389c9426780ee351d14741438a00b6521b79c0559567087f59334c084b0664,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.550986,52.171090,On or near CROFT CLOSE,E01030150,St Edmundsbury 010C,Investigation complete; no suspect identified
58644e76be3b9c4fc3dc0fcbaf1c733f055d96086265d5dbe4770dbfc96dacf3,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.351653,51.963681,On or near COBBOLD ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
fc720d017ae091c61875f7926ef6d3754498dddd787086a1f031e1b103306876,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.731807,52.497346,On or near BLYFORD ROAD,E01030281,Waveney 002E,Investigation complete; no suspect identified
28f77a32d2893ba366dae5806677dfb68cc3a3a96f0e9b0f12daaee3280a00e0,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.161402,52.060245,On or near CHRISTCHURCH STREET,E01030010,Ipswich 005D,Investigation complete; no suspect identified
42e285865b17a3fcd2f7c2792e57c930a366f0e27188df97d74e03a18863df91,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.112507,52.044298,On or near STONECHAT ROAD,E01030014,Ipswich 013C,Investigation complete; no suspect identified
584c0826532a8a0d4b91dd82f01041cd26b217b75d5cb52d4b5a83252668663c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.115363,52.080089,On or near OLYMPUS CLOSE,E01030031,Ipswich 003E,Investigation complete; no suspect identified
79f002cef57190ae3f1e26c03b7906b1440c3a028283b828da4dc569da059338,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.123158,52.079460,On or near LIMERICK CLOSE,E01030031,Ipswich 003E,Investigation complete; no suspect identified
45c1fe88f33a02e3b8013ba28ab14911e3c7481d8b362bd9eda66e9e33b5823c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.941821,52.179675,On or near B1115,E01030063,Mid Suffolk 009A,Investigation complete; no suspect identified
350299c96e43b940d78b1cd3febac27d471ee0ca853ada5514ca08802723a215,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.997648,52.186651,On or near IPSWICH STREET,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
a60ba52b72b3dd4acfbcef83ef3afff3a2d229e7c6ac281e2612eed863404b5b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.981655,52.192542,On or near GAINSBOROUGH ROAD,E01030072,Mid Suffolk 009C,Investigation complete; no suspect identified
4387de3614eadb555f69dc8617a0c79577ff444687d0516a630642e455cec15b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.428695,52.077983,On or near GLOUCESTER ROAD,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
6c4a3e442cce397d2ce46d2deca9789ffb7612a15e10284baba43350d708f7fd,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.418694,52.078449,On or near HENRY CLOSE,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
b0abc37be426c9776c5227d58d4fc2502900a5591330077cd856b49864714c0a,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.336317,51.958729,On or near CHARLES ROAD,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
f7b868c6c93121855408c6d1f3eaf1a4dbd25d08658006dc061f4b21a3203638,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.223307,52.088715,On or near Park/Open Space,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
d6745a0ea201a37df4dc288df45576d534312634fd2f175753b055949c802f22,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.730967,52.450212,On or near CLIFTONVILLE ROAD,E01030272,Waveney 012E,Investigation complete; no suspect identified
74989d3f2ba9fd9d6ed67f89e1b77703bfb359c4e05de9239623604ae64ce318,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.154448,52.055773,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
e601619b20bd211dab77db4968e5ada2434ed6bcae5c9be70c4a2cfeacaed35c,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.409855,52.244693,On or near ROUS ROAD,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
05973e85b518ea949164cca82fc624034ca024aabe6a28eae3401ee02d064b50,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.136460,52.040595,On or near OAKSMERE GARDENS,E01030019,Ipswich 015C,Investigation complete; no suspect identified
b2cf24065b5de0a21513c1718ccd0e227b3d355910ab9dc992ba393b9fe608a3,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.119173,52.068575,On or near BRAMFORD ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
e0a9b9218b04145ebc63a1419b70d3f02916339f7766902879927f1cf13aecc7,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.128402,52.083467,On or near GOLDSMITH ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
1ba3d78d91ae37e09a65bf0d140ad8b474c8d31877bbb72f9a5bbb51c79203c3,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.970072,52.122623,On or near RELEET CLOSE,E01030070,Mid Suffolk 011E,Investigation complete; no suspect identified
480a7773b37d3a6b3f5f383b17c8c909624673d3cb936c4659061eea2a6868e8,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.704458,52.268470,On or near LAMDIN ROAD,E01030103,St Edmundsbury 004A,Investigation complete; no suspect identified
b130b03652160d2f98d15e98616796629d8a591ee94e3541faaf40e8fe0e3587,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.431501,52.077772,On or near CORNWALLIS ROAD,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
3273507ea67b162e156e5df4bbd62a66b8989bdf916e24337ff2df94e5185fbc,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.316326,52.095963,On or near MILL LANE,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
af978eb6a5224fbc62a36a5fc4f1962846fa35933caf7a7289fce5fa1437a1a6,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.312221,51.990081,On or near BLUE BARN CLOSE,E01030218,Suffolk Coastal 012F,Investigation complete; no suspect identified
3c9837505ed51be8e0bcec6d1ba19bba21c0041fdd5c24f8b5684f5b59d3a9fb,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.717881,52.418441,On or near TURRELL DRIVE,E01030251,Waveney 012B,Investigation complete; no suspect identified
152bbe29b103d9cc2d1b77be3b659c5db5d9deda4ea6fb974a27073b09cb44f8,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.741955,52.049966,On or near RALEIGH ROAD,E01029914,Babergh 007C,Investigation complete; no suspect identified
aafed15331e023936fdd161b7ba7b47f399d73744063c2130e88e3c8f8f04b70,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.530568,52.414389,On or near COVEY DRIVE,E01029944,Forest Heath 002E,Investigation complete; no suspect identified
2d21ec756d6175499707eb88b6f9d584fef283f128f36f7fe68e81ea2c124b30,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.120768,52.070521,On or near BENNETT ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
7b01b0dbb29d217e3095849e091198de9085cb3527aa5d4bd4473492e2ab4bc1,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.134140,52.085141,On or near Supermarket,E01030035,Ipswich 001D,Investigation complete; no suspect identified
4de61567ae5d62211f3a25baa96a39050710388b4798d3af2c6d3698a99b5c6f,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.917322,52.240287,On or near BLACKSMITHS WAY,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
06f2408ee96e52fc3c18ffbe93ead901ce1528d85b11a5e488180c067a1996a6,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.710177,52.243051,On or near OLD CONVENT ORCHARD,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
1d7dde379633d8f687164e09926e5b087f9ce87374f86ce2ea8aae2a25b8ebc5,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.428695,52.077983,On or near GLOUCESTER ROAD,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
6688965fc7fe175b6e9ed53a77aa058e46403149a51ce1ec3c3d2cbf5b32c912,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.737683,52.239143,On or near Supermarket,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
22c526e8cb52f624422d99a5fdd7e089d39ac2619f85acae5f0246795e06c833,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
bb915e501b162316463e2159e2ea59f692e358ad0b4626f671ae539b7255354d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.336206,51.962726,On or near THORN WAY,E01030170,Suffolk Coastal 014E,Investigation complete; no suspect identified
b2ab59ae471cf840670b1966816773a52eba74f382b8c9f058d895d4ed52b3b5,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.727380,52.420310,On or near NORTH CLIFF,E01030251,Waveney 012B,Investigation complete; no suspect identified
4a9d4fcf8a058a82b3fee68bfe2f89dcfd90cd23ef90fee8412947b09ef5129c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.735527,52.482648,On or near GARDEN CLOSE,E01030263,Waveney 005B,Investigation complete; no suspect identified
fe893bdd51b23c0908df80070a8654a5715a738854479dbe968748e72d1c7612,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.473222,52.375875,On or near HAWK CLOSE,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
148bbfed5b7bfaac02b446e6bc7b0d02432f22516d3885ce3f59ca5485520b50,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.182098,52.068124,On or near SIDEGATE LANE,E01030001,Ipswich 004E,Investigation complete; no suspect identified
c9a116e6d356040595e0a6d7abb38941e3356a9539687fbf6c1b37f5e2c23f44,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.111354,52.042385,On or near THE CHESTNUTS,E01030015,Ipswich 013D,Investigation complete; no suspect identified
ed739138dd7490964910ca6d4cc2a699abae30e5be90cea58d9ab3d2b09dd9b4,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.133225,52.063544,On or near TOWER MILL ROAD,E01030022,Ipswich 006A,Investigation complete; no suspect identified
1e0a4513e3fca0b9625442bd33ca66812ae65fa688618bcf9b523b4b5dd477ce,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.135104,52.085780,On or near CARLYLE CLOSE,E01030035,Ipswich 001D,Investigation complete; no suspect identified
822e9411d8b7c46117757515f9089e0a102869662ddc83db6a025cf9c331a47c,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.250852,52.254635,On or near Sports/Recreation Area,E01030090,Mid Suffolk 003C,Investigation complete; no suspect identified
1e26102ce68e506b5544ce4c1b2e61ecc171f9ce56aada2b888d29e387127967,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.710177,52.243051,On or near OLD CONVENT ORCHARD,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
7fa594502e17f065f2ade4548b38b792088dac523f07d8088d9d2e7f8de81a3b,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.437570,52.081208,On or near QUAKER'S LANE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
c117b4c0a3322737deac1afd3d023847a68b6bb450ee4a1490002d9d262a1ea2,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
031567ba539742cc5eee01f2ad110d7ca183720f1c5a3c403a5018bc21b7623f,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.572037,52.452472,On or near THE HEIGHTS,E01030223,Waveney 010A,Investigation complete; no suspect identified
5b73a651da08f1816fe00ab692ad7d6052a948fce943f9993dcf8ede177cad40,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Investigation complete; no suspect identified
53036c0e504c4ea5b6257c8a345bf9cb0f77563a4950c18a71166988e105d107,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.750268,52.473744,On or near STATION SQUARE,E01030250,Waveney 004D,Investigation complete; no suspect identified
9489f36250b0fd24921ff9242b3d5fcb580626fd7047103498c844b141626959,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.414327,52.242884,On or near ARMSTRONG CLOSE,E01032612,Forest Heath 008F,Investigation complete; no suspect identified
372759d8a0daf32011243d3ea26d8a7bde83eb4d3912b11dcd2713dc2071c715,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.206130,52.028960,On or near FOXTAIL ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
015a68301efb3a78be3268f948c177c0fe02c8ce89321da12167b0870558572d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.382758,52.082273,On or near YOXFORD MEWS,E01033443,Suffolk Coastal 007F,Investigation complete; no suspect identified
484d0a2eedd9e84a99fc7e1cce1a2bd659e06ffcb1bd67ae0a606346f95ddb6e,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.113067,52.037663,On or near APPLEBY CLOSE,E01030015,Ipswich 013D,Investigation complete; no suspect identified
d6dff109fece3868a83f0954d94de07096387a381eeb4272d727c71be742e3c6,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.146311,52.060595,On or near BARRACK LANE,E01030024,Ipswich 006C,Investigation complete; no suspect identified
fc56b26c08f218bb8653c40cd327c21748297b711a813b441682a2cda924615d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.090987,52.114728,On or near KINGFISHER DRIVE,E01030043,Mid Suffolk 011B,Investigation complete; no suspect identified
4a93a218efd2ac22fa73ff0b31dfd6dfcdf34f446e063129d84e0dba4595cdee,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.110866,52.104824,On or near MORGAN COURT,E01030045,Mid Suffolk 012C,Investigation complete; no suspect identified
e43993cf6dcf10397feecc1baabb6cfaf18aea012e1d24a10d635bf847c34ec7,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.097800,52.127221,On or near Parking Area,E01030046,Mid Suffolk 012D,Investigation complete; no suspect identified
c9e97303d177a62f4eba2964c46fe336fc8c477a9a023c69a4fd544bd3313d90,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.989682,52.186124,On or near SEABREEZE ROAD,E01030073,Mid Suffolk 008A,Investigation complete; no suspect identified
3082dd0e5eed90e6f5f061c744a1562aa130084184b805b4ed295c0c8754d1b5,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.415312,52.090946,On or near BAINES CONEY,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
5af3cc81144075a68fa53797a32e899e63c783cdba3a7e3bec677799a4f949fe,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.750268,52.473744,On or near STATION SQUARE,E01030250,Waveney 004D,Investigation complete; no suspect identified
c355bfaa0f1087fe818fd7b603a6d1d2a22241cd55dfd5e64e06e110a93d0ad9,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.739376,52.486862,On or near HAVEN AVENUE,E01030278,Waveney 003D,Investigation complete; no suspect identified
8a8b7a1aea6c2b0e064500d4a2654b29b1ee2f9d93b9b4510a56e8ebb5d257c0,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.737687,52.494732,On or near SPEXHALL WAY,E01030279,Waveney 002D,Investigation complete; no suspect identified
59b3643b88ed2ec344e9d63ebca0c60c0e3ea71af9352533473220542399ef12,2013-02,Suffolk Constabulary,Suffolk Constabulary,0.401260,52.254814,On or near NOEL MURLESS DRIVE,E01029955,Forest Heath 006D,Investigation complete; no suspect identified
1bb59e614ff97cc84a6f8a47011f99900c8c53d3fd969e559e30d2596c8f40fe,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.160961,52.059367,On or near COBBOLD MEWS,E01030010,Ipswich 005D,Investigation complete; no suspect identified
1f046434f9f36c6c8d81918105edba0448b5d69d8755a0e270973479c0c7958d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.123494,52.044133,On or near PINTAIL CLOSE,E01030012,Ipswich 013A,Investigation complete; no suspect identified
38adf9815d51e428ec9a1592476701c87649d08f0b643ceb9d449c8b7f6ce7a6,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.113298,52.045392,On or near GREENFINCH AVENUE,E01030014,Ipswich 013C,Investigation complete; no suspect identified
f05930c0dcdf91a9f1a5987694c2640d8b2563a2cd2205b5fffe404c134652c0,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.119498,52.039966,On or near EDGEWORTH ROAD,E01030016,Ipswich 013E,Investigation complete; no suspect identified
a68ea67f629ba8d29028eb2a7326c21d934054d8057552fbe72c8ccf4697a18d,2013-02,Suffolk Constabulary,Suffolk Constabulary,1.146419,52.079983,On or near ALDERCROFT ROAD,E01030033,Ipswich 001B,Investigation complete; no suspect identified
