Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c0c8d56594750158cf8f969d89bdf5e3463dea9e590cf7be4126e2ece3572e3a,2013-02,Thames Valley Police,Thames Valley Police,-1.260927,51.750712,On or near Shopping Area,E01028521,Oxford 008A,Suspect charged
bf9056a31cd12df483d41cdfb88b9ccda109a1d81e5ddda68a27d49242fa7918,2013-02,Thames Valley Police,Thames Valley Police,-0.958216,51.484812,On or near FRASER AVENUE,E01016407,Reading 001A,Investigation complete; no suspect identified
0e5a126d246b345072ab7e36533986f99d86e4a4c93b64eb40315d38bd27a845,2013-02,Thames Valley Police,Thames Valley Police,-0.903020,51.386612,On or near BRAMSHILL CLOSE,E01016610,Wokingham 018A,Investigation complete; no suspect identified
11adbeb78f65bca93c8c58eb22f0691f8fbbe8e11843cc376cb488d65d7c1c0d,2013-02,Thames Valley Police,Thames Valley Police,-1.265167,51.777758,On or near BANBURY ROAD,E01028591,Oxford 002C,Investigation complete; no suspect identified
0e522b61134aa27cb89f39a493a06eb605ec366b1f62c07d3507018654092d3b,2013-02,Thames Valley Police,Thames Valley Police,-0.926530,51.402610,On or near Parking Area,E01016610,Wokingham 018A,Investigation complete; no suspect identified
d4e1edd11b13a284c92403608b2098a60d5a97b6d2112d9dd0eb77897c344573,2013-02,Thames Valley Police,Thames Valley Police,-0.753619,51.422507,On or near Sports/Recreation Area,E01016240,Bracknell Forest 004B,Investigation complete; no suspect identified
e97f0fe392961f3c8663feaa91c612ae414c64e76a2d5063b1570c730f05bf51,2013-02,Thames Valley Police,Thames Valley Police,-0.756363,51.426331,On or near GARTH SQUARE,E01016239,Bracknell Forest 004A,Suspect charged
c5dc3507076dcc3ba2243355e3f41050d0c652341be77c4ef252294021127fa7,2013-02,Thames Valley Police,Thames Valley Police,-1.284042,51.670302,On or near THE SQUARE,E01033306,Vale of White Horse 006H,Offender given penalty notice
f15b856326ed2d5ae57965a39ee240baa455ae58d96de795e14cc4f10a85aacc,2013-02,Thames Valley Police,Thames Valley Police,-0.757087,52.069596,On or near HIGH STREET,E01016765,Milton Keynes 009B,Investigation complete; no suspect identified
6219f59c0d87072abcfb9198042c37dfc63a3433a8f11c49ed7a99d54c2ce302,2013-02,Thames Valley Police,Thames Valley Police,-1.400756,52.073420,On or near LEYS CLOSE,E01028509,Cherwell 001D,Investigation complete; no suspect identified
52af58ae951ae139752a4a3d17aff7137cf04fbebbd108517c9b02be157bea25,2013-02,Thames Valley Police,Thames Valley Police,-0.623246,51.485477,On or near Pedestrian Subway,E01016552,Windsor and Maidenhead 012D,Offender given a drugs possession warning
103b2f34d71d654fa8a63733ae20fc2744752504564e667e8738d00676add5bc,2013-02,Thames Valley Police,Thames Valley Police,-1.256963,51.752189,On or near Nightclub,E01028521,Oxford 008A,Suspect charged
578fb0cb0837a1c011ade25d0283bb12db10793e28e1c876e57affa094e25bae,2013-02,Thames Valley Police,Thames Valley Police,-0.623675,51.471239,On or near ST LEONARD'S ROAD,E01016595,Windsor and Maidenhead 015B,Investigation complete; no suspect identified
1456ab2eca2d40b0db69b4b8789cc3f6ed98f13aa33f0d6001f0ca60e37b3946,2013-02,Thames Valley Police,Thames Valley Police,-0.566985,51.454841,On or near OUSELEY ROAD,E01016575,Windsor and Maidenhead 016A,Investigation complete; no suspect identified
999e72537a7114fff9acf72213ff60de0c5c622ef6d060ddfd0b559d1ff5dd72,2013-02,Thames Valley Police,Thames Valley Police,-0.599219,51.506279,On or near EMERALD COURT,E01032729,Slough 009F,Suspect charged
9915a01c86bb9d88df7019d573937f177ca68ea949f1c92afc1251b0c0958b74,2013-02,Thames Valley Police,Thames Valley Police,-0.714141,51.956026,On or near BRAGENHAM SIDE,E01017669,Aylesbury Vale 006A,Investigation complete; no suspect identified
72fa478ad11042b4b20a6362db081fe765f73aef8a0d5167f0db04714f3f5df8,2013-02,Thames Valley Police,Thames Valley Police,-1.283904,51.669897,On or near REGAL CLOSE,E01033306,Vale of White Horse 006H,Offender given a caution
e3e8c5106cb540847ac14fd2d9db4a5a0b18afd380c3577b48dce372a315ea7d,2013-02,Thames Valley Police,Thames Valley Police,-1.275302,51.676138,On or near ST JOHN'S ROAD,E01028699,Vale of White Horse 005D,Investigation complete; no suspect identified
b4689bbb7bf9ec4994e69017d329a67998345bb577342e11a54ead7be51afb9a,2013-02,Thames Valley Police,Thames Valley Police,-0.986867,51.462431,On or near TRAFFORD ROAD,E01016355,Reading 007A,Investigation complete; no suspect identified
dcb23c33be3634732aa038b8926fb33a3663e7d5bd0b3588a9c1bdfdfedd8a77,2013-02,Thames Valley Police,Thames Valley Police,-1.198423,51.762783,On or near LONDON ROAD,E01028513,Oxford 005A,Investigation complete; no suspect identified
233bb1997208ec72b721455c0f058d6c640ce8a6e83f578c91dd003c8eb0c99e,2013-02,Thames Valley Police,Thames Valley Police,-1.169462,51.901450,On or near DANES ROAD,E01028471,Cherwell 014D,Investigation complete; no suspect identified
2eb09aaf4212552e8693f4bae6d83d7f718a879bdbc1eddbcd8d0f803e143127,2013-02,Thames Valley Police,Thames Valley Police,-1.259667,51.753366,On or near ST MICHAEL'S STREET,E01028521,Oxford 008A,Investigation complete; no suspect identified
fc269921f12cab2694bfd2a783e54cc18b4e730d6956c221f9f9f11831c05887,2013-02,Thames Valley Police,Thames Valley Police,-0.773196,52.064217,On or near THANE COURT,E01016806,Milton Keynes 006A,Investigation complete; no suspect identified
68c469412f59ae7d9a54bcd79c7e26232b9ae1fd0287db21990fe56136ff1f92,2013-02,Thames Valley Police,Thames Valley Police,-1.259667,51.753366,On or near ST MICHAEL'S STREET,E01028521,Oxford 008A,Investigation complete; no suspect identified
a449537ca78161840da05ccb3d8af0373de805de380dee4be2aff64203ed52fe,2013-02,Thames Valley Police,Thames Valley Police,-1.336999,51.410011,On or near BRUMMELL ROAD,E01016325,West Berkshire 012E,Investigation complete; no suspect identified
39d4122002d4a4f8c2b6006f4f0d8bd635b7541d2b1a0610efc46a1aebab639d,2013-02,Thames Valley Police,Thames Valley Police,-0.765811,51.637003,On or near CUMBRIAN WAY,E01017857,Wycombe 006A,Investigation complete; no suspect identified
e862cb878091786d5ea757cf5007ca028c5233695374015d024c08d099f63a2c,2013-02,Thames Valley Police,Thames Valley Police,-1.231229,51.741414,On or near GOLDEN ROAD,E01028547,Oxford 014C,Suspect charged
e862cb878091786d5ea757cf5007ca028c5233695374015d024c08d099f63a2c,2013-02,Thames Valley Police,Thames Valley Police,-1.231229,51.741414,On or near GOLDEN ROAD,E01028547,Oxford 014C,Suspect charged
8521e81beee88bec22909a7e3b9a536a251bf2ece58057111cd4c23650816f77,2013-02,Thames Valley Police,Thames Valley Police,-0.498944,51.513770,On or near Parking Area,E01017827,South Bucks 008D,Suspect charged
3ca228a9a837dfb5fb0734dd9fc30a8f440e7476a8a7248c44c50127ba71e61d,2013-02,Thames Valley Police,Thames Valley Police,-1.230666,51.754088,On or near HEADINGTON ROAD,E01028526,Oxford 010D,Investigation complete; no suspect identified
2b2f3562ae4356fc40fa59ea15997bed6a8e8c5d35e430e0f66143c490aaff3d,2013-02,Thames Valley Police,Thames Valley Police,-1.265718,51.752756,On or near PARK END STREET,E01028521,Oxford 008A,Investigation complete; no suspect identified
81e5dd434496021e5a792d212e8f95c97a822061751793790dc40f8521b1b524,2013-02,Thames Valley Police,Thames Valley Police,-1.231949,51.716045,On or near BROADHURST GARDENS,E01028657,South Oxfordshire 006E,Investigation complete; no suspect identified
464762c4819889e39c1e205475db75b8a87189baf287c682823f0949c2af7163,2013-02,Thames Valley Police,Thames Valley Police,-0.579314,51.515751,On or near WEXHAM ROAD,E01016460,Slough 007E,Offender given a caution
1d198f539409962bc86e3d49cdbf8f9d49e117511b585e675760f8cb38e053b6,2013-02,Thames Valley Police,Thames Valley Police,-1.314414,51.404064,On or near AMPERE ROAD,E01016346,West Berkshire 019B,Investigation complete; no suspect identified
bbe5cd7f3cc49501f8f1bcf45caef8ab8310256b7a0f489fbfaca824784a7458,2013-02,Thames Valley Police,Thames Valley Police,-0.768358,51.635825,On or near Supermarket,E01017905,Wycombe 013C,Investigation complete; no suspect identified
3ba3a4f6b84019dceb2be34e28044f4f3de90402cfe5fe6ba33ea1a9b5ad4122,2013-02,Thames Valley Police,Thames Valley Police,-1.195624,51.725414,On or near DRUCE WAY,E01028518,Oxford 017B,Investigation complete; no suspect identified
e63d60dedfb47a370213f0bacc3c4d76428631ced6f05906a32f3c4453554619,2013-02,Thames Valley Police,Thames Valley Police,-1.154021,51.900981,On or near NORTH STREET,E01028468,Cherwell 015D,Investigation complete; no suspect identified
55ed23ecf8cae1e2885023fda6851d65e438dc9bc79233d7904694a7a566a3c0,2013-02,Thames Valley Police,Thames Valley Police,-1.219821,51.763871,On or near Hospital,E01028534,Oxford 006A,Investigation complete; no suspect identified
94a5b130c4c5f7cfa0621914773d25e96a1c921accad1753b46740217a1effad,2013-02,Thames Valley Police,Thames Valley Police,-1.281808,51.788650,On or near Petrol Station,E01028594,Oxford 001A,Investigation complete; no suspect identified
87d9b1cab45784b9e84e00c4b2a7120fe99e743de2757f36d6d1c239a6f63329,2013-02,Thames Valley Police,Thames Valley Police,-0.590551,51.510734,On or near Supermarket,E01016456,Slough 007A,Investigation complete; no suspect identified
2ee8a713206a6c0b825ba1271a70071fe100df871aaffa0d6afc133ce12d32fe,2013-02,Thames Valley Police,Thames Valley Police,-0.638799,51.597204,On or near M40,E01017800,South Bucks 001E,Local resolution
f74c515393155c7356e2fc147272c2997b9bd765b00b57e1d27251e2f5e6766b,2013-02,Thames Valley Police,Thames Valley Police,-0.524106,51.535652,On or near THE CLOSE,E01017825,South Bucks 008B,Investigation complete; no suspect identified
30daf9197b270bf9c5ad110b69d2d71f07dec5444665487d31d9f9a0e7baa153,2013-02,Thames Valley Police,Thames Valley Police,-0.804248,51.823085,On or near TINDAL ROAD,E01017662,Aylesbury Vale 015C,Investigation complete; no suspect identified
7fe1c8dcb4d9c58d539b4b23c080e00137b988ecac8ad686a8ad7bca3c33b24b,2013-02,Thames Valley Police,Thames Valley Police,-0.747690,52.085815,On or near GOLDSMITH DRIVE,E01016789,Milton Keynes 003D,Suspect charged
db776906f478837230a49505df5b68b300fda62bee4a50051a0aa5cefd1f6f0b,2013-02,Thames Valley Police,Thames Valley Police,-0.693800,52.043997,On or near BULMER CLOSE,E01033508,Milton Keynes 017G,Investigation complete; no suspect identified
3f4f7831162f0a695469c8a209d12253a0d4b13728def3241174674cae63fae2,2013-02,Thames Valley Police,Thames Valley Police,-0.728944,51.401552,On or near DRAYCOTT,E01016201,Bracknell Forest 008B,Investigation complete; no suspect identified
e5a0c6437db6a9de9ac295e0f40122e24b8565e3ee7607abc83d534cdf1d48ed,2013-02,Thames Valley Police,Thames Valley Police,-0.957603,51.420056,On or near SOUTHGLADE,E01016369,Reading 018A,Investigation complete; no suspect identified
e90fb7dd180ef9387bca89fa82fd445dcf621a4599b196bb5b8cee839ee6b6f5,2013-02,Thames Valley Police,Thames Valley Police,-0.779432,52.014678,On or near HOLLISTER CHASE,E01016756,Milton Keynes 026B,Investigation complete; no suspect identified
c834e654f3258e42aa62f4081a95cb6ceee3a6f5a3b875a4d6358ebd9ed44c5d,2013-02,Thames Valley Police,Thames Valley Police,-0.606634,51.482377,On or near CHURCH STREET,E01016544,Windsor and Maidenhead 010A,Investigation complete; no suspect identified
1dbfdcb60f7c51319887e898811ad966b365eed4e4de25dbe2dac9dc5e22506c,2013-02,Thames Valley Police,Thames Valley Police,-1.223215,51.754371,On or near Further/Higher Educational Building,E01028526,Oxford 010D,Investigation complete; no suspect identified
8b5acea9d94d6af3be2bdbc24f42fcabe83d7603c220920275fb871a9834f9d5,2013-02,Thames Valley Police,Thames Valley Police,-0.757612,52.042808,On or near CENTRAL MILTON KEYNES SHOPPING CENTRE,E01033499,Milton Keynes 014E,Local resolution
5d578dacdae708840257df260eff1d238a836ee1862b731fd22fb8f9ad76ccc8,2013-02,Thames Valley Police,Thames Valley Police,-0.748773,52.043964,On or near Theatre/Concert Hall,E01033499,Milton Keynes 014E,Suspect charged
9541a6ba46855e8f855434fba65fd79b27f6f64b15747ad9f1da4f145c9c74a4,2013-02,Thames Valley Police,Thames Valley Police,-0.959518,51.392064,On or near SUSSEX LANE,E01016683,Wokingham 017B,Local resolution
8aef19f8c8fc11e5d3f121caa0d8cd978b322c275dc0782716471b8d076d76dc,2013-02,Thames Valley Police,Thames Valley Police,-0.657229,52.174335,On or near THE GLEBE,E01016800,Milton Keynes 001E,Investigation complete; no suspect identified
0ec3e897efe77370cc5dd066943966517dcc3bccc007cbdc55d0a50582d37c65,2013-02,Thames Valley Police,Thames Valley Police,-0.971302,51.456873,On or near Further/Higher Educational Building,E01033415,Reading 011F,Investigation complete; no suspect identified
962d9f5361042b8f3d39d297944e0ebe027dd275fd3bbbda4723a9a6c2eb5a19,2013-02,Thames Valley Police,Thames Valley Police,-0.869301,51.377443,On or near WIMBUSHES,E01016641,Wokingham 018C,Offender given penalty notice
5e93b1a0ddc73f6ff17e5f87639388cd6b5f7c4ad0f73adbe935fea213529fa7,2013-02,Thames Valley Police,Thames Valley Police,-0.656761,51.477611,On or near CHARLTON,E01016558,Windsor and Maidenhead 013D,Investigation complete; no suspect identified
c2103076a8e39adb9099ed54e417038c2e757ee5a44037b31e93f071446d81dd,2013-02,Thames Valley Police,Thames Valley Police,-0.629611,51.535457,On or near ANSCULF ROAD,E01016451,Slough 001B,Investigation complete; no suspect identified
f2c722c6900c2af41e9aa9ad7d103d4f32d88f85dc1198f44b4016aebfde6496,2013-02,Thames Valley Police,Thames Valley Police,-1.240756,51.751096,On or near BOULTER STREET,E01028582,Oxford 011D,Investigation complete; no suspect identified
165dc2507f2981a7890159cdeb4e196933d519aec02304a01e0abd1f5b9cb339,2013-02,Thames Valley Police,Thames Valley Police,-0.847875,51.826083,On or near MULLINS WAY,E01017705,Aylesbury Vale 012A,Investigation complete; no suspect identified
fa9e92668f7876abec27b09996d6fd15f1e3b86cb508a032e3f96274b7f4720a,2013-02,Thames Valley Police,Thames Valley Police,-0.561915,51.504874,On or near AMANDA COURT,E01016504,Slough 012E,Investigation complete; no suspect identified
1e41ec353b110fe8a3ad1a0ab55717254832ebbed9e69bdcd64e1955beb266d0,2013-02,Thames Valley Police,Thames Valley Police,-0.737645,52.057503,On or near BROCKHAMPTON,E01016773,Milton Keynes 007D,Offender given penalty notice
0364b6a5dbaf9251cad9971c88535aa5bd99ce4901cb426481ebb762163efcb9,2013-02,Thames Valley Police,Thames Valley Police,-0.731077,51.411241,On or near DARTMOUTH CLOSE,E01016226,Bracknell Forest 006E,Suspect charged
4f1d96a7a8c878594f39e9507d307ad9c40489e28ff94437c210f70ab97d992c,2013-02,Thames Valley Police,Thames Valley Police,-1.314885,51.408158,On or near SHAW ROAD,E01016346,West Berkshire 019B,Investigation complete; no suspect identified
3a5490f347d41d3f436affed6c0dc731cd8959a2179ee91d5c8792939a69364a,2013-02,Thames Valley Police,Thames Valley Police,-0.849216,52.056128,On or near EMERTON GARDENS,E01016818,Milton Keynes 010C,Investigation complete; no suspect identified
95707a66254dc6aff13d4af936bfb07ee32c6ff5f3feea95fa4c1ba8655b0244,2013-02,Thames Valley Police,Thames Valley Police,-1.265718,51.752756,On or near PARK END STREET,E01028521,Oxford 008A,Investigation complete; no suspect identified
7aa73e2a1a577bb8b3311c2aa14a03a5d4191ee4ef312314cdc8621551d7f670,2013-02,Thames Valley Police,Thames Valley Police,-0.634068,51.609090,On or near WALLER ROAD,E01017796,South Bucks 001A,Investigation complete; no suspect identified
c891099ac0c77259883d8d7bc46ba40bd58747a6b302d3aff0d989136d2dc095,2013-02,Thames Valley Police,Thames Valley Police,-0.725895,51.411428,On or near DROVERS WAY,E01016226,Bracknell Forest 006E,Investigation complete; no suspect identified
213fadd8fd9b7246df056e35baca441d1db717a9306546afcce3f2b18533b39c,2013-02,Thames Valley Police,Thames Valley Police,-0.575910,51.627112,On or near THE LAGGER,E01017761,Chiltern 010C,Investigation complete; no suspect identified
3ba058a6b7e594bcf5df3cb7b848e33ac16a49f165be7bb592829f85b7252c79,2013-02,Thames Valley Police,Thames Valley Police,-1.208470,51.756719,On or near WINDMILL ROAD,E01028536,Oxford 006C,Suspect charged
56e98261b34f7754fdc04fe911fda0a4d2f13514cff9d3a03a23674bb14b6406,2013-02,Thames Valley Police,Thames Valley Police,-1.191177,51.717453,On or near PRIMROSE PLACE,E01028569,Oxford 018C,Investigation complete; no suspect identified
3459fd419db74e8e16556f7e96af4bef182d43818f7caa7567caa87698668daa,2013-02,Thames Valley Police,Thames Valley Police,-0.807680,51.819515,On or near Supermarket,E01017663,Aylesbury Vale 015D,Investigation complete; no suspect identified
8e9b8f4ca73a76a4ab0c007c545f0bfeeb0da2a6efad9f63dbb4ad66736151c0,2013-02,Thames Valley Police,Thames Valley Police,-0.570192,51.500057,On or near DASHWOOD CLOSE,E01016513,Slough 011C,Investigation complete; no suspect identified
38350f40b69b945335011704a194b19802128d560c958a2bb54d9ed3393ac9b6,2013-02,Thames Valley Police,Thames Valley Police,-0.695079,52.043643,On or near CADEBY COURT,E01033512,Milton Keynes 017J,Investigation complete; no suspect identified
dcbfec35134bd8894eb4f41f364f9736b9c1605a5695152896a3c82d157b9ce7,2013-02,Thames Valley Police,Thames Valley Police,-0.542523,51.502099,On or near HIGH STREET,E01016491,Slough 013C,Investigation complete; no suspect identified
c8151b820b3613cae0bec984da94d084b812058681928784c51750e15c9e2b58,2013-02,Thames Valley Police,Thames Valley Police,-0.980170,51.454172,On or near ZINZAN STREET,E01033423,Reading 011J,Investigation complete; no suspect identified
7cd45df31130a719620ae58e74b1aaa76255f88a9f05b35bf5c7a2f18d40c0ef,2013-02,Thames Valley Police,Thames Valley Police,-0.612123,51.711088,On or near BRUSHMAKERS COURT,E01017770,Chiltern 004A,Suspect charged
6417674d111d67d751d9427ac0d7847bd6590f63296e860c307fb12c74fc3a87,2013-02,Thames Valley Police,Thames Valley Police,-0.824511,51.811088,On or near BATTERSBY MEWS,E01017711,Aylesbury Vale 018C,Suspect charged
c1218275dbd59684627c123414ae5adc95761e9e6dfbf2205c91c3565a947b68,2013-02,Thames Valley Police,Thames Valley Police,-0.808110,51.803190,On or near KILNER ROAD,E01017688,Aylesbury Vale 019B,Investigation complete; no suspect identified
b5f90a5992f9ef4498f81e171982c0185c581b3735ad79fb4189ce44cdef7157,2013-02,Thames Valley Police,Thames Valley Police,-0.771874,52.063466,On or near FOWLER,E01016804,Milton Keynes 009D,Offender given a caution
7596be12aa00d766fbf7ad0a658a84cbf1e71b29fbbcc94b9ecc4f43dde7dcb8,2013-02,Thames Valley Police,Thames Valley Police,-1.266706,51.752601,On or near Further/Higher Educational Building,E01028521,Oxford 008A,Investigation complete; no suspect identified
b47da6176080e8ee1173d3a6113db4239cca0038a38463f8d3ebf59fb54467f2,2013-02,Thames Valley Police,Thames Valley Police,-0.549333,51.536740,On or near Theme/Adventure Park,E01017834,South Bucks 005D,Investigation complete; no suspect identified
