Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
31d42f9c3123f2ae1cf7e71ff4294813c16b7f7344e891651503fbac2cfa075a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.783501,53.402745,On or near BOWLING GREEN ROAD,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
31d42f9c3123f2ae1cf7e71ff4294813c16b7f7344e891651503fbac2cfa075a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.783501,53.402745,On or near BOWLING GREEN ROAD,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
c05097f0e589dd9242825c6922295f383a74f70c4e6959902620afa372350e76,2015-03,Lincolnshire Police,Lincolnshire Police,0.337924,53.148196,On or near CAVENDISH ROAD,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
cf33ad34552da39cdea7aaf4b5d43fa717ce8436a043916e25de75a32cf36bd1,2015-03,Lincolnshire Police,Lincolnshire Police,-0.662448,53.266798,On or near RAILWAY COURT,E01026398,West Lindsey 009C,Investigation complete; no suspect identified
b297b126a67bf2ecea3f756f187a44ecd8ee76d708bf151d86d050f8df7f3548,2015-03,Lincolnshire Police,Lincolnshire Police,-0.553348,53.227742,On or near RUSTON WAY,E01026133,Lincoln 008A,Investigation complete; no suspect identified
dcced23a68b7d5ae2adddc1df3d65a29c0b9e352e1a0eb2710219b8e2ff86ca2,2015-03,Lincolnshire Police,Lincolnshire Police,-0.126570,52.799524,On or near Shopping Area,E01026270,South Holland 007C,Investigation complete; no suspect identified
193322f10cc57a9e0598b4adb377a9d2420c1bd7090ddc9534d0619c085f755f,2015-03,Lincolnshire Police,Lincolnshire Police,0.093329,53.172267,On or near NELSON WAY,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
315485f183404982113e3beba5eb8cb496ff99bd054ef532a6ec8a5b4baab400,2015-03,Lincolnshire Police,Lincolnshire Police,-0.618774,53.239674,On or near BEAVER CLOSE,E01026225,North Kesteven 003E,Investigation complete; no suspect identified
25da25e8b6f2c4fbd732e8bcdf937ecfc64b21dbfc472c9d8de041a2c95482b9,2015-03,Lincolnshire Police,Lincolnshire Police,-0.531306,53.192862,On or near THE CLOSE,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
4d3153d4b56529410e68c1b5115f43b9d471347ae808f2ec469f8e90c00c3753,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
e1518edef40d6415b7ca87eb96ea9ae7a368d4053f43f49f113ec94f159727e8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.519554,53.232028,On or near Parking Area,E01026125,Lincoln 003A,Investigation complete; no suspect identified
bfea1f2d496bb5f6265ed220a4b4b21a782e2733b0d0ab1be5357c340a600e48,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Investigation complete; no suspect identified
62ed1a4f4fb697693f9ec37c4b2f0e6fdb032b59ee1e75430f18d56cc772b17f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.549228,53.213560,On or near WEIR STREET,E01026134,Lincoln 006A,Investigation complete; no suspect identified
6b3ec4f2f4daabbd3dabbf3162934dc35e90afdd36a185ad675996d44109fd53,2015-03,Lincolnshire Police,Lincolnshire Police,-0.050232,52.702684,On or near FARROW ROAD,E01026249,South Holland 010B,Investigation complete; no suspect identified
74b4602e50662d62847d3c542b8f6b902896120066b5b5cf39cca8885cb2b4dd,2015-03,Lincolnshire Police,Lincolnshire Police,-0.549228,53.213560,On or near WEIR STREET,E01026134,Lincoln 006A,Investigation complete; no suspect identified
e997edebc9882dde0053e2c4ea0f62e99094ddb111f0e24dd03dca115491a8ff,2015-03,Lincolnshire Police,Lincolnshire Police,-0.544020,53.219205,On or near SMITH STREET,E01026178,Lincoln 006D,Investigation complete; no suspect identified
f2373d92134d286199170c6f887cb79a01bd76e222e3d20cd6bf01a8fcf1d572,2015-03,Lincolnshire Police,Lincolnshire Police,-0.239274,53.202847,On or near Petrol Station,E01026082,East Lindsey 007B,Investigation complete; no suspect identified
df2552380dbdb4e729800f763f640150fcc295ac2bda93fa354d2c7db131797b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.699172,53.474398,On or near A159,E01026403,West Lindsey 002D,Investigation complete; no suspect identified
c01d4c0b2efce6d8668bf46cd1d944bfb3aa7ce4f76b9e5abf42f69db18c6330,2015-03,Lincolnshire Police,Lincolnshire Police,-0.417075,53.007069,On or near Supermarket,E01026236,North Kesteven 011E,Investigation complete; no suspect identified
20714cc68e5ace7aae280e97d24f3ab29011b826d34bd2e7e7a0e1e57b924c35,2015-03,Lincolnshire Police,Lincolnshire Police,-0.312205,52.677834,On or near GODSEY CRESCENT,E01026337,South Kesteven 013D,Investigation complete; no suspect identified
6b94e7474b61672f613020942292182a465dedb071dfdb2a3147dbde12373f34,2015-03,Lincolnshire Police,Lincolnshire Police,-0.001893,53.375501,On or near Shopping Area,E01026077,East Lindsey 003A,Investigation complete; no suspect identified
3f3a5771fb522e384167c4db2cdf75ec61fa5f5d096c3cf70bc106a44fa6dd2b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.533097,53.188191,On or near HADRIANS ROAD,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
3f3a5771fb522e384167c4db2cdf75ec61fa5f5d096c3cf70bc106a44fa6dd2b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.533097,53.188191,On or near HADRIANS ROAD,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
3ff300e5e1c15ff58edf53b4371a4e0708896def9c89642545313396db18c4d7,2015-03,Lincolnshire Police,Lincolnshire Police,0.326800,53.151283,On or near LINDUM SQUARE,E01026083,East Lindsey 015A,Investigation complete; no suspect identified
cbb69c24e8432905ec0d11314960e00a8aa59f1f1eeb3a509e2cdaed31e75c51,2015-03,Lincolnshire Police,Lincolnshire Police,-0.590325,53.188370,On or near Supermarket,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
0b21077fcb689b186778c8141315acc646dc91b01f8ad14c9a7a9e9b227f5161,2015-03,Lincolnshire Police,Lincolnshire Police,-0.362370,52.769415,On or near PINFOLD ROAD,E01026298,South Kesteven 011D,Investigation complete; no suspect identified
e284fdeeeb84c014f46be6b6527940d097fbc8743dbcca6550f0be1517eaefd8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.672625,53.121515,On or near MAIN STREET,E01026193,North Kesteven 003C,Investigation complete; no suspect identified
c391062993e8b6e181db7f0a7e5ff3bb497bc31cf3d108de3489aa52f9fc843a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.699172,53.474398,On or near A159,E01026403,West Lindsey 002D,Investigation complete; no suspect identified
1e2542a3abcf7764b05c6533c82979397bc9ba23d96eb3473a965bde180a1999,2015-03,Lincolnshire Police,Lincolnshire Police,-0.203626,52.913322,On or near HOLYROOD CLOSE,E01026243,South Holland 001B,Investigation complete; no suspect identified
2c634d0bb381e198925c7990d8871653d4b13e5812935466b668bee104a32c9e,2015-03,Lincolnshire Police,Lincolnshire Police,-0.136774,52.790199,On or near CULPINS CLOSE,E01026272,South Holland 007E,Investigation complete; no suspect identified
b34af080872c0116101f363a32ce2501757e3687e4d38a3b602fa8da19eec77a,2015-03,Lincolnshire Police,Lincolnshire Police,-0.516985,53.250857,On or near Supermarket,E01026157,Lincoln 002C,Investigation complete; no suspect identified
8c8f44a4f218534c3c56bef1db0b234b87b48c1870cb6423e3b9aae41aef4615,2015-03,Lincolnshire Police,Lincolnshire Police,-0.143048,52.795404,On or near WEST ELLOE AVENUE,E01032996,South Holland 006G,Investigation complete; no suspect identified
b188b480cc044bc3be8078a6909252d4075b942276c63945dfffdea918c1e641,2015-03,Lincolnshire Police,Lincolnshire Police,-0.155829,52.779744,On or near WELLAND CLOSE,E01026266,South Holland 006B,Investigation complete; no suspect identified
f188f81b15a7122895f0fffcd50075a692ab455a4d41cf4b8854c21a99d9acca,2015-03,Lincolnshire Police,Lincolnshire Police,-0.610797,52.804481,On or near Petrol Station,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
8f49f398fba865df23485160e20d9e48353546fdbd031fa1625f252bac3bb4ae,2015-03,Lincolnshire Police,Lincolnshire Police,-0.663170,53.301317,On or near STURTON ROAD,E01026404,West Lindsey 007B,Investigation complete; no suspect identified
9b52f24bce6b3e2b7de7df6329c9eb2ed211a112694cb63bc272aa724b3189ff,2015-03,Lincolnshire Police,Lincolnshire Police,-0.167178,52.693087,On or near Park/Open Space,E01026239,South Holland 011A,Investigation complete; no suspect identified
27656f09f253fc0d98655ee9506c5e13068671fd036d2aceb4a5427d337aed35,2015-03,Lincolnshire Police,Lincolnshire Police,-0.558584,53.244921,On or near CARRAM WAY,E01026147,Lincoln 003C,Investigation complete; no suspect identified
9ec29ab66c2301db2ff63077bf930558302700e9a0f3c675b85fb9381cb21470,2015-03,Lincolnshire Police,Lincolnshire Police,-0.617624,53.178621,On or near Petrol Station,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
a29c4274e6590a7fbc9459394ac945a74853dad51fe6525513268b428bb6c1c7,2015-03,Lincolnshire Police,Lincolnshire Police,-0.606457,53.213353,On or near ALDERGROVE CRESCENT,E01026128,Lincoln 007B,Investigation complete; no suspect identified
f00cae6d6b4d7724c9bf8e12f01b7b92493041343e02bad7480cadb74b5e8437,2015-03,Lincolnshire Police,Lincolnshire Police,-0.645763,52.910401,On or near DYSART ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
acbe2db1bb6ad401445a75cd5507cd7a69cddf03e6cd57de6bad2d5a14266476,2015-03,Lincolnshire Police,Lincolnshire Police,-0.152349,52.787341,On or near Further/Higher Educational Building,E01026266,South Holland 006B,Investigation complete; no suspect identified
4a28d07271823cfbf7bfdfa0057227fcc157d03994820bb957cc0d07a466a17d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.537751,53.248039,On or near Petrol Station,E01026166,Lincoln 001C,Investigation complete; no suspect identified
505018757c0aea007cb625d54f15e40948789e0a1fd804d95f531d0f68a6201d,2015-03,Lincolnshire Police,Lincolnshire Police,-0.132368,52.794733,On or near GAUNT CLOSE,E01026270,South Holland 007C,Investigation complete; no suspect identified
1c10f7c1095cad76e283ad00723b3f01f9a2505844d91eac767a1de90d1ea7c8,2015-03,Lincolnshire Police,Lincolnshire Police,-0.552459,53.231443,On or near STAUNTON STREET,E01026146,Lincoln 005D,Investigation complete; no suspect identified
e3de5b447864fe48ed141e2ec2392852833bee455e561dfd0cb3a8c79beff6c0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.557146,53.205673,On or near ST PETERS AVENUE,E01026170,Lincoln 010B,Investigation complete; no suspect identified
e3de5b447864fe48ed141e2ec2392852833bee455e561dfd0cb3a8c79beff6c0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.557146,53.205673,On or near ST PETERS AVENUE,E01026170,Lincoln 010B,Investigation complete; no suspect identified
b6fecf6d276e5db4547c7bddd424434d6844aba8f99ba6ddd68a132697afb78c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.615825,53.181045,On or near BRIAR CLOSE,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
0472d33d23c1a315ec0acaabae93af3ea7eeb46e792ae70e11714af1a5a92dc0,2015-03,Lincolnshire Police,Lincolnshire Police,-0.570614,53.209063,On or near REYNOLDS DRIVE,E01026172,Lincoln 010C,Investigation complete; no suspect identified
acfe5baa68d117e306bd001241a09911879db17a1458f40bf31c51f2e5188d22,2015-03,Lincolnshire Police,Lincolnshire Police,-0.767453,53.434446,On or near CARR LANE,E01026407,West Lindsey 002E,Investigation complete; no suspect identified
908243807fe2822a3ad941eeeecbc16e6bbe85da59f870ae3941a0972f11aeea,2015-03,Lincolnshire Police,Lincolnshire Police,-0.746891,53.390401,On or near Petrol Station,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
a563a4a212e6c676e0ea121e65870b47fbd027509d9c2e8e228c5c3bd4346670,2015-03,Lincolnshire Police,Lincolnshire Police,-0.532819,53.235797,On or near EASTGATE CLOSE,E01026167,Lincoln 003G,Investigation complete; no suspect identified
111f22b3e508c5961108eee326e57220f50aecdc707816dbba1d9e73d11a6ad5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.773510,53.394498,On or near LINDEN TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
ff77cabd07cbec003e18141f57fc8fb9eecff5ee04d897f2e975556afbf13bc7,2015-03,Lincolnshire Police,Lincolnshire Police,0.235504,53.105992,On or near Supermarket,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
ff15401f1f0bd9292e1c04bc2442629896a5ad80d3af3f24d977f8b4c062fc85,2015-03,Lincolnshire Police,Lincolnshire Police,-0.521757,53.230689,On or near MONKS ROAD,E01026124,Lincoln 004C,Investigation complete; no suspect identified
ef8e73620124f6d82900aaf9d72cfd391047b2a52e20fdbe154625d0f54cddff,2015-03,Lincolnshire Police,Lincolnshire Police,-0.653137,52.897018,On or near DENTON AVENUE,E01026319,South Kesteven 006C,Investigation complete; no suspect identified
e164cb2aeb81a8c2de30da8678b8bad6429dc196a4b06e9e71040b512840a130,2015-03,Lincolnshire Police,Lincolnshire Police,-0.026367,52.975881,On or near PADDOCK GROVE,E01026006,Boston 003A,Investigation complete; no suspect identified
ec28a7e2f75a6114496163a5650e4e8697b4b25a3081b64a62a6caa43ef19ecf,2015-03,Lincolnshire Police,Lincolnshire Police,-0.122986,53.062459,On or near HUNDLE HOUSE LANE,E01026075,East Lindsey 018B,Investigation complete; no suspect identified
309b49c639cbf1ab7b09e09618f7f6a3de370dc179de9196b69b5d10f79c1a95,2015-03,Lincolnshire Police,Lincolnshire Police,-0.532116,53.230934,On or near Further/Higher Educational Building,E01026122,Lincoln 004A,Investigation complete; no suspect identified
f2b7a25897df69a03ae90cd54c4ce6ecb36dc2891af6dc6b50699204d0686a31,2015-03,Lincolnshire Police,Lincolnshire Police,-0.003507,53.365090,On or near ASWELL STREET,E01026081,East Lindsey 004A,Investigation complete; no suspect identified
7dd9f3dc72e21b6c57504b95280b5d6ad68636caff823dde70c42d5be79eb795,2015-03,Lincolnshire Police,Lincolnshire Police,-0.619971,52.919948,On or near Supermarket,E01026325,South Kesteven 003A,Investigation complete; no suspect identified
ee5ca6a9f997904d2a5caeecc9935775856caf410d5753ef85a67a783c7ea83c,2015-03,Lincolnshire Police,Lincolnshire Police,-0.507511,53.240985,On or near Supermarket,E01026153,Lincoln 002A,Investigation complete; no suspect identified
28fd82604a814500124c19328edb9c1a396976aa06e863b48f24d7eb01714d33,2015-03,Lincolnshire Police,Lincolnshire Police,-0.018624,52.986262,On or near WILLOUGHBY ROAD,E01026021,Boston 003B,Investigation complete; no suspect identified
6073119eaec0c99260d8908e1dd988cd3e30cd5032fde4d2b88c14ceffbb7d17,2015-03,Lincolnshire Police,Lincolnshire Police,-0.646209,52.904662,On or near HUNTINGTOWER ROAD,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
9c66ca2f0cd6db0389dbe98891c86be5b4162b64b31e85a737f0ddcb8e173c0b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.537589,53.227280,On or near Parking Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
c89bdcfca302ed15c4afa0d0f69b30e878f64e2dda306131d77e5ce4c3eadaf8,2015-03,Lincolnshire Police,Lincolnshire Police,0.180744,52.766454,On or near RAILWAY LANE,E01026279,South Holland 008F,Investigation complete; no suspect identified
28c41261933c601fb71845d9b5bdcc9c2d2204ef07f89da72a36c7bb8106dcb5,2015-03,Lincolnshire Police,Lincolnshire Police,-0.771401,53.394629,On or near CLEVELAND STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
de2fa9bd645797c8f3d0853070c9056582922e7761d9ae4955569beef6371787,2015-03,Lincolnshire Police,Lincolnshire Police,-0.523919,53.235777,On or near MONKS MANOR DRIVE,E01026125,Lincoln 003A,Investigation complete; no suspect identified
7fa85f40d5123b8b3ca58be4d9a1bf5f9e5a3b01c4cf93e362ce518bf247da33,2015-03,Lincolnshire Police,Lincolnshire Police,-0.049805,52.984952,On or near THE GRAYLINGS,E01026011,Boston 002B,Investigation complete; no suspect identified
27d514974abca4fa00845157b2185d3e796258ccaa6c1058127605fb9e47a2ae,2015-03,Lincolnshire Police,Lincolnshire Police,-0.539021,53.231864,On or near STRAIT,E01026143,Lincoln 005B,Investigation complete; no suspect identified
9c6d3e6b43a5ec574eaa5502180146b3695e7d797440c4f9a60c1d73597e19cb,2015-03,Lincolnshire Police,Lincolnshire Police,-0.543607,53.223865,On or near Further/Higher Educational Building,E01026132,Lincoln 005A,Investigation complete; no suspect identified
7d6682fc152995ad33e87eeb13c9196fa69c0b875969615167989dc0ffbc4db6,2015-03,Lincolnshire Police,Lincolnshire Police,-0.537790,53.222697,On or near CHELMSFORD STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
ebe1cb2cbe15884e01f2b572119a0ea21f1021e22f91fa072750865b669123ae,2015-03,Lincolnshire Police,Lincolnshire Police,-0.341131,52.892073,On or near ALLEN CLOSE,E01026361,South Kesteven 008D,Investigation complete; no suspect identified
b5482049b7ff92ecbb3b87bf34ef258b52e08c715a3cebf77882a801a2eea53b,2015-03,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Investigation complete; no suspect identified
99164fe544993c18c0b858e7aaec76d9613c67ceee1d3b443f7dae0f02e2a56f,2015-03,Lincolnshire Police,Lincolnshire Police,-0.023277,52.972763,On or near EDWIN STREET,E01026006,Boston 003A,Investigation complete; no suspect identified
2a7826af2624b8ca328efcfcca94e3047bae60e8e58bf70cd4079f7b8e3e61af,2015-03,Lincolnshire Police,Lincolnshire Police,-0.538756,53.228660,On or near Shopping Area,E01026122,Lincoln 004A,Investigation complete; no suspect identified
6f78f11440b54fd209494dcd9080a104e39b4ea0fe8f01a4eddd7dd4ba2786de,2015-03,Lincolnshire Police,Lincolnshire Police,-0.546827,53.215922,On or near Supermarket,E01026134,Lincoln 006A,Investigation complete; no suspect identified
2c600db585b16d6b52fb4d4a046e94c79769b314f20e6c13bff78d9657ba0b7d,2015-03,Lincolnshire Police,Lincolnshire Police,0.024419,52.809280,On or near CORNFIELDS,E01026253,South Holland 003D,Investigation complete; no suspect identified
6f840234f3a795220f8f099afcf41876a464892c17b8b3eace80cddd07e45980,2015-03,Lincolnshire Police,Lincolnshire Police,-0.148763,52.785864,On or near CHURCH STREET,E01026272,South Holland 007E,Investigation complete; no suspect identified
b4a3a742d261501fd0aa9dcf1b90a0c7ffc1235fb12c522feb18829ea5552368,2015-03,Lincolnshire Police,Lincolnshire Police,-0.422154,52.993678,On or near LINNET WAY,E01026228,North Kesteven 011A,Investigation complete; no suspect identified
