Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fe2b8c9887e943ce0ad6183f8571ddbfb6a73fc0d35abd5bb63b5a8398a715a2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.154497,51.814464,On or near STATION ROAD,E01023502,East Hertfordshire 011D,Investigation complete; no suspect identified
668b3882ee5a79466e86e25800c63a0d1cd1a777da5e17a5d588d7af9ee4e685,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153011,51.819203,On or near LAWRENCE AVENUE,E01023499,East Hertfordshire 011A,Investigation complete; no suspect identified
7212319fa6e56047a6176a27292621109bcd58bb9ff38f4a37e917f52a1df303,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.151096,51.812197,On or near THE SQUARE,E01023502,East Hertfordshire 011D,Investigation complete; no suspect identified
f23099b2d20e02de4b4a0864d62e6acfe98d3b27743b85fbd6bcd17bd1be6c59,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.171321,51.818255,On or near Sports/Recreation Area,E01023499,East Hertfordshire 011A,Investigation complete; no suspect identified
fc5d63a8752d8fcbaa00096dbb240c3dd5ea5324f7729e0ad321beabdc6e23b3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.135992,51.808192,On or near Hospital,E01023500,East Hertfordshire 011B,Investigation complete; no suspect identified
2e6636066013b38eb23852ee74d6ff1b25c90bf8fc4b9929c0c49b566b148503,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.149262,51.812680,On or near BELL STREET,E01023502,East Hertfordshire 011D,Investigation complete; no suspect identified
daa81c1289a5366cfe098d86200c186f69f0d6c0b70bac3e5844ab36e21cfbc9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,0.146875,51.811600,On or near THE DRIVE,E01023502,East Hertfordshire 011D,Investigation complete; no suspect identified
04f1e3c0f1379de18c5af28587d04cf1d8a7f6151a229a6014fb11cc11339280,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.366532,51.650157,On or near FINCH LANE,E01023562,Hertsmere 012E,Investigation complete; no suspect identified
7487c5fd5055d3b8f094b813d5b429c3d591ce97f1c1f7d847bbc594d28ded8e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.374592,51.922992,On or near Sports/Recreation Area,E01023624,North Hertfordshire 014D,Investigation complete; no suspect identified
f5ee62675bb7b5fe39045e79019b642711bdd6a1e57b160866317ebb345c68a3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278773,51.946501,On or near SUN STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
22d1cf54c3146d702b2718b0ef56d2c10e7db74fdb34db7c87b653b0d7ed89ca,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.213955,51.869086,On or near MANOR FARM STABLES,E01023627,North Hertfordshire 015D,Investigation complete; no suspect identified
57e7ce0e217945fd5d566ee4010a090ac83528548c8cb411ef9da4b63c77bcbf,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285923,51.873421,On or near HILL VIEW,E01023623,North Hertfordshire 014C,Investigation complete; no suspect identified
e8f2383b3bface9b8b203d760c53e2a81d32d7341fc353c3edab512c3e07614b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.251447,51.946880,On or near Pedestrian Subway,E01023621,North Hertfordshire 011E,Investigation complete; no suspect identified
b396c1da886b94578e5bb6619360ef3a3b2378bde3f9736e0fa74bf843656828,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275501,51.976413,On or near LONGMEADOW DRIVE,E01023594,North Hertfordshire 014A,Investigation complete; no suspect identified
bfb278683e02b45da19126920538eadd241b336c1ed42da9a09dda5a754143b2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275516,51.948350,On or near Parking Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
2ac38aa9b043c6b0eb4302db423df796512a77496a1d6bda01a0fe6f78d27c07,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.260829,51.954105,On or near ARNOLD CLOSE,E01023619,North Hertfordshire 011C,Investigation complete; no suspect identified
1d8dfa8f15ef711bbf7b352b052746d78b8a17dca7e84d3cf52124299d003554,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.256673,51.949071,On or near WORSDELL WAY,E01023610,North Hertfordshire 013E,Investigation complete; no suspect identified
0f51a5f182c38bf7feb04435e02ff3edfc34192f756a4473f1f333adeb18400f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269198,51.952574,On or near RADCLIFFE ROAD,E01023601,North Hertfordshire 010A,Investigation complete; no suspect identified
6da1acd0a0702a7552d3d9521d390cc92e5287664ec7831ef0f159e003af39ee,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276894,51.961355,On or near LAMMAS MEAD,E01023604,North Hertfordshire 010D,Investigation complete; no suspect identified
db95e86cc174b3602efed5266a17b163e6f7440cecd1329b19bc52225adcdfe5,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335442,51.867577,On or near LAWRENCE END ROAD,E01023625,North Hertfordshire 014E,Investigation complete; no suspect identified
6cae7494293d9a84f30829c3aac16d317b265fdb746fb4236673e9251eae3d56,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280618,51.812522,On or near SHEEPCOTE LANE,E01023748,St Albans 004C,Investigation complete; no suspect identified
1316a16adf06fede2660d2a88e305b62d1952d12c7dcd7bec80b5f832801b874,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.382813,51.830553,On or near THE CLOSE,E01023694,St Albans 001E,Investigation complete; no suspect identified
841ab58f35d12c4a70723ca1bcdf6eeced4077e1884605251a04eed37356d3e1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293288,51.814308,On or near STATION ROAD,E01023747,St Albans 004B,Investigation complete; no suspect identified
1d15f6fb6bcf28569ce1c990fe1bd5e7bf4a2adfa3049eb88a7dbc2668dd468c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338476,51.807698,On or near DARK LANE,E01023697,St Albans 005C,Investigation complete; no suspect identified
0273c411ce3834d98ef1c3a871c5eac2cb0f0c9a5fe0361343de12e2715d0757,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364450,51.825480,On or near BLOOMFIELD ROAD,E01023690,St Albans 001A,Investigation complete; no suspect identified
830579e4586ef80a69be6477ea9cecdada7e9c76cce6afda7fa54f764be0b10c,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.370847,51.822718,On or near PARK RISE,E01023690,St Albans 001A,Investigation complete; no suspect identified
de721e06c0c0f80cbeea31898a9d6a148993d01f1924e9d784a137d187684661,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363533,51.824748,On or near HILLSIDE ROAD,E01023692,St Albans 001C,Investigation complete; no suspect identified
e2305b58ebe3d76cd51bb0ad7d295c04f5b5535e5ffdc3aeb479a8212a92a651,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.370590,51.823820,On or near PARK RISE CLOSE,E01023690,St Albans 001A,Investigation complete; no suspect identified
969355099cacdc4232901d3cf873eb3157a9599946d0fdd906c51590a8e10fe2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.324663,51.808959,On or near CROFTWELL,E01023749,St Albans 004D,Investigation complete; no suspect identified
c91f76a4c4a6331c012262e379eae5c3ef1a3e20286f38102aab160c6235a027,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342521,51.823554,On or near WAVENEY ROAD,E01023688,St Albans 002D,Investigation complete; no suspect identified
a062bca3915bc22999e33af228a1dbdcb225865da583006c0282d64ac6a65d0b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340630,51.824885,On or near Parking Area,E01023688,St Albans 002D,Investigation complete; no suspect identified
006c99331c8165550e7f92cdfa7148a1c7e9fe2c8d726e193a3551e913330a26,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.363533,51.824748,On or near HILLSIDE ROAD,E01023692,St Albans 001C,Investigation complete; no suspect identified
4dba2edc01afa0a989e56d48721ad55b5eb01771a60fb73931718b55733d237d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293363,51.811953,On or near GRANARY CLOSE,E01023747,St Albans 004B,Investigation complete; no suspect identified
3a03820d25dae87bd18bd7ec60724709f964451cef9faeee7c785a19456e4afc,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.347880,51.817083,On or near KIPLING WAY,E01023702,St Albans 003D,Investigation complete; no suspect identified
ac15d42edb93032b266358c65042c3aad01de5f818762ce145e9c33d15979586,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.347880,51.817083,On or near KIPLING WAY,E01023702,St Albans 003D,Investigation complete; no suspect identified
ea0fb194ac5425d5fd3a171b68bbe612403011df81523fad28b8e6527955043b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348897,51.829363,On or near BEECHING CLOSE,E01023693,St Albans 001D,Investigation complete; no suspect identified
cf6301a1c58009e5727df9cedc0c13ef192a055b58ab2cb4bd1efb937ea5e276,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338461,51.824666,On or near SALISBURY ROAD,E01023688,St Albans 002D,Investigation complete; no suspect identified
65e57c3aa67c59cf68af8c374fb1c497fa7a7b09245569ad9e8d2e290778e4d3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.347319,51.826877,On or near WILLOUGHBY ROAD,E01023693,St Albans 001D,Investigation complete; no suspect identified
030cd837a1f8f5519b7fa1c6935b5b95448e00cc06da2f7fdcdb8ac8b52b3be4,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407059,51.802299,On or near HILLTOP,E01023723,St Albans 006B,Investigation complete; no suspect identified
9138f6b860843dbd6d4517fbd1758f12458f465f9188b8d284bf13be4f302817,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337601,51.809781,On or near SHERWOODS RISE,E01023697,St Albans 005C,Investigation complete; no suspect identified
e7a87841709126254f9a9faf474bd1b6f3334d69051735ac248251ebe3a92cc2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348057,51.807887,On or near BOWLING CLOSE,E01023701,St Albans 003C,Investigation complete; no suspect identified
fae7c320e99a94f6f50b2d9765a5790bfe7210b2968431e9263fd8de79052e1e,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356198,51.816175,On or near HIGH STREET,E01023701,St Albans 003C,Investigation complete; no suspect identified
e1c333df128b2795ed41f743e21a7b05796670b2bd53ed9ea9cce2b1dba0dd13,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399657,51.797523,On or near Park/Open Space,E01023724,St Albans 006C,Investigation complete; no suspect identified
a0e599116c8bb65fee0d13ffed98e9bb7a2a09401c5017b58b9d54cdc3fc2a43,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.348057,51.807887,On or near BOWLING CLOSE,E01023701,St Albans 003C,Investigation complete; no suspect identified
aa77ee602967773e9cb1812c4f3d8eea7a1852bb1a8f77ed5f31b291ab6ab6a6,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.352775,51.826890,On or near MASEFIELD ROAD,E01023692,St Albans 001C,Investigation complete; no suspect identified
3e681ffddbee0027cbedc5a5bd0e71b4dbd1f0c9e5e771c82b70571d809d9ef3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338476,51.807698,On or near DARK LANE,E01023697,St Albans 005C,Investigation complete; no suspect identified
8fcaf6b1f3a540cfc286873a374f57b05ac22d06039db64104941ae445482891,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355399,51.814213,On or near STATION ROAD,E01023701,St Albans 003C,Investigation complete; no suspect identified
6b8b7161116957488d57cfaed8a46f772dcd6fa0da587d18a3b5cfb51f0d7d50,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.343321,51.807308,On or near Supermarket,E01023703,St Albans 003E,Investigation complete; no suspect identified
9872afbef5b24b327bdc14757c52755df31e4caa31c001a5f4e7a5413c36b14f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.356198,51.816175,On or near HIGH STREET,E01023701,St Albans 003C,Investigation complete; no suspect identified
a5e921600b3263ca07b2adc607c3ad7527b911b7fa4d6db4afd2002e9d46b067,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398402,51.831711,On or near CHAMBERLAINES,E01023725,St Albans 006D,Investigation complete; no suspect identified
a4e6f0663002bc291829e72a639305ebc3742228ae0384a24374ac35eaf43f28,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.350684,51.827724,On or near HYDE VIEW ROAD,E01023693,St Albans 001D,Investigation complete; no suspect identified
fdbc6aa4103e490d15a963759ed1850730d0378711df040c89210a648a32e620,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.384172,51.783643,On or near Parking Area,E01023722,St Albans 006A,Investigation complete; no suspect identified
9f81498e8a2ee727b15990ede94aba93d62118dc00133c97340c88dd0a0dc0cd,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.272827,51.955846,On or near WATER LANE,E01023602,North Hertfordshire 010B,Investigation complete; no suspect identified
41a9a2c3ce7ca8d1e9125ed43ead4a7efdfe158a453fc29767612fb388fcc3c9,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293030,51.959989,On or near SEEBOHM CLOSE,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
69a70ce52028d5737cdd9eab6c2f0f64bc42a3ea274697de284d47acfbfac293,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293030,51.959989,On or near SEEBOHM CLOSE,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
ba5515a462e8830bc0387e0d750befb79b06f02a1b5527fc9d2bdeeadb5bceac,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.038501,51.683209,On or near CAMERON DRIVE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
4b39eb658e34c60d1fd339a4813a659f6e55307a30d0aad46d7bcd27bc0fe394,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.057325,52.017940,On or near PEDLARS LANE,E01023598,North Hertfordshire 005D,Investigation complete; no suspect identified
933b702bc799acb08ff63cb2b6673e43e5cbb3ac818fb91dd46ed1f3048389a7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023792,52.043351,On or near LAYSTON PARK,E01023655,North Hertfordshire 002B,Investigation complete; no suspect identified
fa0abd3c902cf664634b46ce5b26d4d4be39d5d55e6f67568092ac2c25b6dbc0,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219751,51.987066,On or near DAISY COURT,E01023633,North Hertfordshire 006D,Investigation complete; no suspect identified
92bf55cddc251a3053230c357671b66bd27ef8407e94cf23f6060f99cdb01b63,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.573807,51.763186,On or near Petrol Station,E01023370,Dacorum 012B,Investigation complete; no suspect identified
d711a11dfcafae1e840b0175b34038e61965a6cc56c8875020c90f047f427a72,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.572545,51.819252,On or near B4506,E01017701,Aylesbury Vale 009E,Investigation complete; no suspect identified
d0624973f208892651cc6b9e7e134b68eaa9cafb26156db5659105711da2a0ac,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.574470,51.764669,On or near SHELDON WAY,E01023370,Dacorum 012B,Investigation complete; no suspect identified
8f5c7901beaf54ab139968f634da0bca06725d2bf6f701d46141050b4d413e1f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.521946,51.768012,On or near HEMPSTEAD LANE,E01023355,Dacorum 006A,Investigation complete; no suspect identified
89110592d7813e54faaeb8ac477b77bfdbdd4c2b3dd58e2c757b20726e575012,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.567276,51.758449,On or near Sports/Recreation Area,E01023365,Dacorum 014A,Investigation complete; no suspect identified
0941001fd37dad92a18ca3c4078ee6ad5a031447059d06b45f3e56e5c4959b4b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.570140,51.763195,On or near ST JOHN'S WELL COURT,E01023361,Dacorum 009A,Investigation complete; no suspect identified
3bb9a7c56e9be1b1cbe9954ef4a2bec936255d224b9d0ede85974aa766eb68e7,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.552633,51.756930,On or near Petrol Station,E01023362,Dacorum 009B,Investigation complete; no suspect identified
4e1c07c57c85d490858902f735b2a300bd9ea9475346b2e8e4246cb1f44ac7ad,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.589349,51.762474,On or near DURRANTS LANE,E01023417,Dacorum 006D,Investigation complete; no suspect identified
666fda684cf2557fe759c487b506301c2192ea0be472e06c271a67185b9362df,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.582377,51.765762,On or near COOMBE GARDENS,E01023369,Dacorum 012A,Investigation complete; no suspect identified
2637be820b975560ceea0f2157e4f7522bc056b164577efe0f4eb8511b3dff81,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.582443,51.764118,On or near DURRANTS ROAD,E01023369,Dacorum 012A,Investigation complete; no suspect identified
bf6d5efc8a0d93d9e380c540ffdfb4fd4d13ef16c0fd2e027806a9aa879a95b8,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.563289,51.760378,On or near Supermarket,E01023361,Dacorum 009A,Investigation complete; no suspect identified
80848c1441082bdbea16a42e9221b35e9ea902f965bc087907ef49527a8a50f2,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.560436,51.758033,On or near THREE CLOSE LANE,E01023365,Dacorum 014A,Investigation complete; no suspect identified
06e73419c105a64cd1a07fc93ef0b6e91051e2371e4c1319f533b0c58a580d38,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.559131,51.757153,On or near Parking Area,E01023366,Dacorum 014B,Investigation complete; no suspect identified
e6914cfc4808885cde7d4a63d0a2d61d5855a52b5f74274e0d8ed38045ebf286,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.574487,51.765037,On or near BIRTCHNELL CLOSE,E01023370,Dacorum 012B,Investigation complete; no suspect identified
d2e9efafeedecb4ba19d05f0661a5f7403f34773508ed73a672ccc212c799c3a,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.582443,51.764118,On or near DURRANTS ROAD,E01023369,Dacorum 012A,Investigation complete; no suspect identified
6a1ed56ac2c065da4d19cc28bce25a7b7b9367493235e1f7c640556fd0281901,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.552633,51.756930,On or near Petrol Station,E01023362,Dacorum 009B,Investigation complete; no suspect identified
f81b54f8be9474b5e6747e0be13f6a23c1634910bc19c5f37022336ab4eed37f,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.569772,51.761078,On or near PARK VIEW ROAD,E01023368,Dacorum 014D,Investigation complete; no suspect identified
3e97014fd1b14723d940029cd1ea96e42ca8c14ea77e6f25d6614d861fdfe18d,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.578045,51.764802,On or near GOSSOMS END,E01023370,Dacorum 012B,Investigation complete; no suspect identified
a8c9c70af85ceb603a6cafe0bddb88392b8bc1b7c9608df893b4386a8075a200,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.588216,51.767199,On or near LOXLEY ROAD,E01023369,Dacorum 012A,Investigation complete; no suspect identified
5f196dbb873a17726249b19db02aabdb997318d0bfe50fe5801d89760a627141,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.521946,51.768012,On or near HEMPSTEAD LANE,E01023355,Dacorum 006A,Investigation complete; no suspect identified
03ad99247994bd3ad83263cdea00217653bf171e97c2e35b34ee2b4585af64a3,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,,,No location,,,Investigation complete; no suspect identified
14967a33faf68839b160094732e44d73170d431bfc339964ea8465e94a3a289b,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342521,51.823554,On or near WAVENEY ROAD,E01023688,St Albans 002D,Investigation complete; no suspect identified
83acc82f6b9710b4ca325908f94f508cb12c6dc8a36056e63e41f3cfc9fe3448,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.351529,51.827241,On or near MASEFIELD COURT,E01023692,St Albans 001C,Investigation complete; no suspect identified
719f3542af57df7ac4d2bbdbe3449360258a63de4f9f49c2f1e39229c95a0db1,2015-03,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.416644,51.684698,On or near ASHFIELDS,E01023871,Watford 004D,Investigation complete; no suspect identified
