Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02c307b3f874cfe70b1368203679595079090e4d65303ad17a10e650f9096d1e,2013-01,Dorset Police,Dorset Police,-1.985232,50.714022,On or near PROPSPEROUS STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
8396f54e4ba53bdeefded13393d9f2dab025468f673e2e3fca1192fc6c5be166,2013-01,Dorset Police,Dorset Police,-1.814624,50.733021,On or near STOURVALE ROAD,E01015363,Bournemouth 014E,Investigation complete; no suspect identified
1c799adec0a97303c1192a8bb9a44f140de37b300c23bed9ec8106e2f97c2859,2013-01,Dorset Police,Dorset Police,-1.885466,50.717888,On or near WEST HILL ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
28254cc41aa339a92c8eabad630b40b0f171641f27bbf24b60fb60704414241f,2013-01,Dorset Police,Dorset Police,-1.901278,50.723010,On or near LANDSEER ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
648bca64a0ca4b61ba4bbcbacc34bdde84f11aa18eae0916a99d68c41119853e,2013-01,Dorset Police,Dorset Police,-1.879001,50.742071,On or near WIMBORNE ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
34787035770d4c5960cc62e2a3b485ed300c05d28dfd6f21b5827fd43d10fd00,2013-01,Dorset Police,Dorset Police,-1.980687,50.743787,On or near HATCH POND ROAD,E01015416,Poole 004E,Investigation complete; no suspect identified
e87a16f468e1e9acf2a6a7654803f78d55e7cd74ce1fdb31d2a71abab5dee5f9,2013-01,Dorset Police,Dorset Police,-2.000657,50.741127,On or near MILLSTREAM CLOSE,E01015417,Poole 006A,Investigation complete; no suspect identified
0c56c7c346261eb7c036326216e33a43ba8eddf4eacda4e1f878fee702364510,2013-01,Dorset Police,Dorset Police,-2.016735,50.722322,On or near FRESHWATER DRIVE,E01015427,Poole 014A,Investigation complete; no suspect identified
35945d98b05868e69f078545ea41de5c6db09910441f7197d7fec21ba9b0aca6,2013-01,Dorset Police,Dorset Police,-1.874234,50.717346,On or near Parking Area,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
0b71845a362718013cdb03391ae9c4c5a8ba819525cc061e98886c7e9c79197c,2013-01,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
900bd0ef23a53dc5f80d7c638bfe943b1cd553c23a91e21cf5b37407b99c97ca,2013-01,Dorset Police,Dorset Police,-1.849181,50.720310,On or near Parking Area,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
2ef8a91f384ca446abde7f27ecb1ab6bb102ce5d1a87544ad062822e3543a452,2013-01,Dorset Police,Dorset Police,-1.917464,50.767086,On or near ANCHOR ROAD,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
ef47569b635ea8ebc0f852b4666ab05669da14ec9f9dc32236267a5a879c8928,2013-01,Dorset Police,Dorset Police,-1.849086,50.749950,On or near CURLEW ROAD,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
5f41039f3dd67ba723569960ee22cf7e67288513b73de2ff5119ff452af6bee2,2013-01,Dorset Police,Dorset Police,-1.900603,50.720393,On or near GROSVENOR ROAD,E01015369,Bournemouth 024C,Investigation complete; no suspect identified
4da0ba430998632a5b483fabe2a794f654d7602ade487b692a77c982960dde22,2013-01,Dorset Police,Dorset Police,-1.881109,50.743566,On or near MELVILLE ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
76bed0ecdb63ed6676940e69387e4ded6c0a43e5d1eec3bd953f853292fee0f8,2013-01,Dorset Police,Dorset Police,-1.941615,50.753567,On or near FARWELL ROAD,E01015379,Poole 002A,Investigation complete; no suspect identified
a7f7ddbfb05358e6cbac8e612b7ff0d6932ac825f9e92e7eca785056b0e776b4,2013-01,Dorset Police,Dorset Police,-1.926244,50.728829,On or near DOUGLAS GARDENS,E01015390,Poole 010A,Investigation complete; no suspect identified
f710791e2dddc9e2d11b1d0719ffb7d0ce98783a7958ff7cdae045129571a016,2013-01,Dorset Police,Dorset Police,-1.916459,50.726034,On or near POOLE ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
3fc7e58a460e96e4fdaf1c62562ff1adf2d008d995e12a87daff9139574aae57,2013-01,Dorset Police,Dorset Police,-2.004625,50.748438,On or near SANDPIPER CLOSE,E01015419,Poole 006C,Investigation complete; no suspect identified
c0c49c5328c15dd7926f0413c7cbdd0af5a3ac7ffd19a4d49c5e1ac4c8538575,2013-01,Dorset Police,Dorset Police,-1.941756,50.730645,On or near CROWN CLOSE,E01015441,Poole 008C,Investigation complete; no suspect identified
4f8205ed8a28dc66ab6185db7f7fc8278725250ddc0232842f28776b87a7416b,2013-01,Dorset Police,Dorset Police,-1.970089,50.737805,On or near Supermarket,E01015449,Poole 011C,Investigation complete; no suspect identified
f400d410ef05878ad67501c36877164f184e257a13b64e77920490134219cf1f,2013-01,Dorset Police,Dorset Police,-1.866642,50.722292,On or near LANSDOWNE CRESCENT,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
8f0ea248a1ff17b0f59fee7612ca91b9010591719c16b908ec11eacc1d04ed54,2013-01,Dorset Police,Dorset Police,-1.864764,50.725132,On or near Parking Area,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
5479c17c9c845993082b8811bc46f09b5fa7e57fd50d8617a0a5e60fb6e5218f,2013-01,Dorset Police,Dorset Police,-1.796842,50.729503,On or near CRANLEIGH CLOSE,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
9aef4adb62006dc5699de339f43d8cb260240af20bfb466a0836304fc08e0bd4,2013-01,Dorset Police,Dorset Police,-1.830422,50.741004,On or near EASTCOTT CLOSE,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
ff2e8da21462f79e5b2df1c06a1ae8b3a86959c4e77adcdab9aca90516dc218b,2013-01,Dorset Police,Dorset Police,-1.846508,50.736350,On or near SOBERTON ROAD,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
87e2658f39e65a1ba8fbe25ee8aba32e4b0c0a21c82ea3b792597a84ae66f378,2013-01,Dorset Police,Dorset Police,-1.884033,50.735944,On or near NAIRN ROAD,E01015348,Bournemouth 012C,Investigation complete; no suspect identified
dd9729b3189b421cfac44bd1bc5a99e0430207d731358513b031c39c36758fe3,2013-01,Dorset Police,Dorset Police,-1.878046,50.744130,On or near Supermarket,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
a0242abee4f3db542ba7747d51b61e973c55c0ffedefb1fdffe6aa4c40f7f01b,2013-01,Dorset Police,Dorset Police,-1.924369,50.749511,On or near RALEIGH ROAD,E01015381,Poole 007B,Investigation complete; no suspect identified
2abaaddbdaa00301dd5434196686821010a838e05df191aec22af93b34077a75,2013-01,Dorset Police,Dorset Police,-1.909171,50.729140,On or near SURREY ROAD,E01015389,Poole 009D,Investigation complete; no suspect identified
7a015203769dd79f59a349ea1a15d0082bff101c73d03ae95017b917417065d6,2013-01,Dorset Police,Dorset Police,-2.003519,50.743168,On or near PINETREE WALK,E01015418,Poole 006B,Investigation complete; no suspect identified
8142ba508b6d99ccc15a67a817481b56065448443c24dacbbe2eb5b8a971b5be,2013-01,Dorset Police,Dorset Police,-1.940199,50.729700,On or near GLADSTONE ROAD,E01015441,Poole 008C,Investigation complete; no suspect identified
212b032a46a22400f4fc7d0cdabc731833c6189fd72c8ea9f04a26d63c81d7e9,2013-01,Dorset Police,Dorset Police,-1.925445,50.723262,On or near Supermarket,E01015462,Poole 013D,Investigation complete; no suspect identified
8eedf07a3d67a418db7baec578888e6387d4626d3145359acacffc9bbd7caa38,2013-01,Dorset Police,Dorset Police,-1.874234,50.717346,On or near Parking Area,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
4c0f959bae9004a403f132a8b4e6601fd5aff2a08376e7f9776996dec00f2951,2013-01,Dorset Police,Dorset Police,-1.852373,50.732374,On or near SHELBOURNE CLOSE,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
c5477057f84a75c9cb648c945a50909fb9beeefc9366ef1ccb5e2a69c8a0cf9e,2013-01,Dorset Police,Dorset Police,-1.849086,50.749950,On or near CURLEW ROAD,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
c0374606b3dce098ffd595e096b5d7f5943f70cd7f470d7002a256783cddc6d1,2013-01,Dorset Police,Dorset Police,-1.876476,50.737662,On or near ALBEMARLE ROAD,E01015346,Bournemouth 012B,Investigation complete; no suspect identified
66f2405e30c19f51d062be2f23e2b897577b63b3f0005ffe848d8fefcd0c2881,2013-01,Dorset Police,Dorset Police,-1.884867,50.742770,On or near FREDERICA ROAD,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
77ff1d69f1e535fd30f1261c8fa0c0b940868a4432c1b73e536f63d00723c1de,2013-01,Dorset Police,Dorset Police,-1.883909,50.717356,On or near ST MICHAEL'S ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
a817f423caf93d83b5c97941e14155ac9e12bc1a52cbf2de2e4e4f7d478551ad,2013-01,Dorset Police,Dorset Police,-1.930380,50.729694,On or near BOB HANN CLOSE,E01015390,Poole 010A,Investigation complete; no suspect identified
07cabdf1096e085a7af063ca0b611ff16b74697031b71c0e01b489a069b6ab4e,2013-01,Dorset Police,Dorset Police,-1.922924,50.732010,On or near Sports/Recreation Area,E01015391,Poole 010B,Investigation complete; no suspect identified
6f16ff18200cdb8694f8c1863ecff9bd2402af777a06112b323b642ec8352a0c,2013-01,Dorset Police,Dorset Police,-1.945068,50.685027,On or near BANKS ROAD,E01015406,Poole 018E,Investigation complete; no suspect identified
81490e28c60d25aaf7dc2c0e9fc66786cf47388a9a8ac33bb886adb6175569fa,2013-01,Dorset Police,Dorset Police,-2.008097,50.742340,On or near NIGHTJAR CLOSE,E01015418,Poole 006B,Investigation complete; no suspect identified
9a2fdd82e93dba7983fdd081f5ec08d741118f2682bb60680846073290cc0533,2013-01,Dorset Police,Dorset Police,-2.023932,50.724092,On or near FITZWORTH AVENUE,E01015427,Poole 014A,Investigation complete; no suspect identified
6fa3ef11b5b3a9a7a58383e515142efe82063f28f7832e2a21308c2996aef1e8,2013-01,Dorset Police,Dorset Police,-1.947462,50.734173,On or near CRANBROOK ROAD,E01015439,Poole 008B,Investigation complete; no suspect identified
443c256993d092c46bdbf471c7f5d6917a2801acf0872a1b91acd10106d53e2c,2013-01,Dorset Police,Dorset Police,-1.956154,50.713403,On or near TURKS LANE,E01015455,Poole 017D,Investigation complete; no suspect identified
217204bed60deaaba712512b6d90b1df703f838ac7c3b5c5b798531238612b01,2013-01,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
02da8591b620deaff1ab3766880dca8a1d88c58b353c7d8664aa4eb29a4582d4,2013-01,Dorset Police,Dorset Police,-1.851803,50.724513,On or near Further/Higher Educational Building,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
3ca506b447df6f112b9f03293ba012e7ca3fb863ce912f7bc09e45235784a064,2013-01,Dorset Police,Dorset Police,-1.903323,50.768820,On or near Supermarket,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
5303e522e8b49438684bd944c7dcb5e385eb496adfc5d7d2220e6c3275ceb1f1,2013-01,Dorset Police,Dorset Police,-1.875426,50.748938,On or near ST JOHN'S GARDENS,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
30ae10fc245e923eab728d95aa6536b4be5f96c4a3c63398f1a8ef1a2a3aff46,2013-01,Dorset Police,Dorset Police,-1.876319,50.754254,On or near TENNYSON ROAD,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
6318e7a81ea1d0bc889f6ba3471cf6920a3c93861a1681d59fd6c11beb626e88,2013-01,Dorset Police,Dorset Police,-1.859616,50.741222,On or near CECIL AVENUE,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
64f88be739adaa534286c932f5a36834c01d6a564e2e14afa774c7e8fba9e6be,2013-01,Dorset Police,Dorset Police,-1.886086,50.742645,On or near HEATHWOOD ROAD,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
3f50d9cb41970166f78561b5efa499a3b3ef30812259a921a8063853570ce1d8,2013-01,Dorset Police,Dorset Police,-1.894204,50.718831,On or near CLARENDON ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
25cea1cfc6406dd60fe19f4b29d56e03818eb1e626075ca345bfa85e1b365a04,2013-01,Dorset Police,Dorset Police,-1.906015,50.719875,On or near WESTERN ROAD,E01015369,Bournemouth 024C,Investigation complete; no suspect identified
308fb5f429944ec62e458ebed292d3a464398a304e3c36622372b7712a2bd9a0,2013-01,Dorset Police,Dorset Police,-1.921975,50.740085,On or near SHILLINGSTONE GARDENS,E01015382,Poole 007C,Investigation complete; no suspect identified
47bd8194ae3a91865954b18d8ef08390f2b0d9a024197292b1ac6c6caaf2f00e,2013-01,Dorset Police,Dorset Police,-2.009636,50.715200,On or near LEGION ROAD,E01015426,Poole 016D,Investigation complete; no suspect identified
aafebd786e2c303cbc471f9a2872cafb866f712d12ba9b6268c30b0526343b7e,2013-01,Dorset Police,Dorset Police,-2.027758,50.725009,On or near SHIPSTAL CLOSE,E01015430,Poole 014D,Investigation complete; no suspect identified
10ca93052a0fac465805c6c99e26f08f330fb0014523cf1fc15bf17944e0b008,2013-01,Dorset Police,Dorset Police,-1.975115,50.721619,On or near Petrol Station,E01015468,Poole 015D,Investigation complete; no suspect identified
f526226535094f9cdc2f05b5427c27b75940fbbf6f41af1b711507e75ef6b358,2013-01,Dorset Police,Dorset Police,-1.855467,50.730867,On or near STEWART CLOSE,E01015288,Bournemouth 021B,Offender given penalty notice
a0ecc87ab880caa7266ed91250046b4c41903f1de1b1a52c588d6600866daca3,2013-01,Dorset Police,Dorset Police,-1.817697,50.744429,On or near Parking Area,E01015319,Bournemouth 011D,Offender given penalty notice
324a24abb01ff8a256bca2a343f558304fbc905bb1706c42c4a774dfe739e9ed,2013-01,Dorset Police,Dorset Police,-1.876043,50.756762,On or near BENTLEY ROAD,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
3300846b464148fb90c71e0a677d29e2fd6b9797e55167728393e572e6d5545d,2013-01,Dorset Police,Dorset Police,-1.844770,50.752094,On or near Supermarket,E01015339,Bournemouth 008B,Offender given penalty notice
98bbbed087641084e5433ac312585cf75907418046e975fa0dd95ee342a2581d,2013-01,Dorset Police,Dorset Police,-2.457213,50.614789,On or near A353,E01020554,Weymouth and Portland 004B,Suspect charged
47d4ee6c2566dbed21e4d0be214ef0046424ee9dadef51de348fc2b235b133ec,2013-01,Dorset Police,Dorset Police,-2.454381,50.614207,On or near ALBERT STREET,E01020554,Weymouth and Portland 004B,Suspect charged
b40decf000cb31a80532f81f51f137fb109c27384006ea0b62d2c5017be7c9e0,2013-01,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Suspect charged
b8ac0d3ede6c94000e55f2c61b4fee6cf005749cf8975e04ca011a84ccd33a57,2013-01,Dorset Police,Dorset Police,-1.885378,50.719192,On or near ST MICHAEL'S PLACE,E01015367,Bournemouth 024A,Suspect charged
e591d440d746ec3e23dec5de5b073c9d17cd8173adffe75db57f57bb0fdb2ac2,2013-01,Dorset Police,Dorset Police,-1.976781,50.731853,On or near Sports/Recreation Area,E01015445,Poole 012A,Offender given penalty notice
e2aef336d4d8d547d7130099a2577a294c871659b8da3ff0098bc8ca2ba4bda0,2013-01,Dorset Police,Dorset Police,-1.955195,50.723421,On or near COMMERCIAL ROAD,E01015456,Poole 011D,Offender given penalty notice
b1df993e61f10a4c41607fa1dd46106954c010f8fc0c4d648693f73d9afaacb0,2013-01,Dorset Police,Dorset Police,-1.957385,50.730346,On or near WOOLVEN CLOSE,E01015457,Poole 011E,Investigation complete; no suspect identified
d39d0acc18747ddb58ae1f3eee220851d8cf10cabf0fbd1802c74eb3570ac101,2013-01,Dorset Police,Dorset Police,,,No location,,,Suspect charged
d39d0acc18747ddb58ae1f3eee220851d8cf10cabf0fbd1802c74eb3570ac101,2013-01,Dorset Police,Dorset Police,,,No location,,,Suspect charged
d39d0acc18747ddb58ae1f3eee220851d8cf10cabf0fbd1802c74eb3570ac101,2013-01,Dorset Police,Dorset Police,,,No location,,,Suspect charged
c69402717767dd086556b518a110b0fc8d7ec1852ec91e68a774520bb8e22118,2013-01,Dorset Police,Dorset Police,-2.020454,50.738706,On or near STIRRUP CLOSE,E01020471,Purbeck 002A,Offender given a caution
d402ebb85ed9876005f568d266be0e4135e7b25182dfaed4dfe734958b1113d3,2013-01,Dorset Police,Dorset Police,-1.958087,50.609205,On or near COMMERCIAL ROAD,E01020482,Purbeck 006E,Suspect charged
9138132aebfddd2f835e4f0d416b25e8d16151fdad97467b3d2536875f0aa2c7,2013-01,Dorset Police,Dorset Police,-2.760668,50.731621,On or near PRIORY LANE,E01020502,West Dorset 008A,Suspect charged
31b3602fac7f5ff3b8c0a41508055547dd4b6e68f7c7f78bc008035820223f83,2013-01,Dorset Police,Dorset Police,-2.764945,50.731539,On or near ARROW FIELD,E01020502,West Dorset 008A,Offender given a caution
7b80d608e6b289992ba39035155e74925e63f2ca271811c27091f9761d671b51,2013-01,Dorset Police,Dorset Police,-2.791093,50.724296,On or near DOWN HOUSE LANE,E01020517,West Dorset 007B,Suspect charged
a60cd58f5f77355e3f9151272151749503488bda17f86f4665e0595b042f1451,2013-01,Dorset Police,Dorset Police,-2.767788,50.731196,On or near PINE VIEW,E01020517,West Dorset 007B,Suspect charged
257c7cbbca6db27e4e81a0897dcfd492d09187432a0c7517aefc0be2ecca39fa,2013-01,Dorset Police,Dorset Police,-2.458540,50.621816,On or near HANOVER ROAD,E01020553,Weymouth and Portland 004A,Suspect charged
70d651e4a6af95cfd284800f56810ff7ab87f9c56a0b72c2eeb2aee74dd8a2fe,2013-01,Dorset Police,Dorset Police,-2.454726,50.614835,On or near KING STREET,E01020554,Weymouth and Portland 004B,Suspect charged
2fdeb0490c021370cd5f2a2ccb862a3612a77b3f39d3708e8918fe55d3a2f43a,2013-01,Dorset Police,Dorset Police,-2.461636,50.607388,On or near Supermarket,E01020573,Weymouth and Portland 005B,Suspect charged
c40ed2efb7781ce4cfa64a636567cf14b13e114a6f687c17f58a999902d987ab,2013-01,Dorset Police,Dorset Police,-1.692981,50.749815,On or near NICHOLAS CLOSE,E01020357,Christchurch 003C,Offender given a caution
c06c42f6d90317abdb3ba1545000365264e776b00f2f78bc1930f6591f8bd154,2013-01,Dorset Police,Dorset Police,-2.162148,50.860093,On or near Bus/Coach Station,E01020439,North Dorset 007E,Offender given a caution
3edc57a0fbb5ad3b964e591131fab50665f6715415597442205467e23b14c202,2013-01,Dorset Police,Dorset Police,-2.268095,51.035068,On or near ROSE COURT,E01020443,North Dorset 001A,Suspect charged
5da11a5b83fc285e6bf2acbbf67a8167716df61b08214443321ebee1c576701d,2013-01,Dorset Police,Dorset Police,-1.958087,50.609205,On or near COMMERCIAL ROAD,E01020482,Purbeck 006E,Suspect charged
b56e6823564eeccf2c5329c242604fcf541ffe809696ee5ad77098bb97497805,2013-01,Dorset Police,Dorset Police,-2.450663,50.732314,On or near COCKLANDS,E01020510,West Dorset 004B,Suspect charged
6be88780507dcaec9b529d22b6dce8894dbd89a3520506fa2c37c0c727a71f29,2013-01,Dorset Police,Dorset Police,-2.448318,50.644023,On or near MAGNOLIA CLOSE,E01020552,Weymouth and Portland 001B,Suspect charged
2b89565de4eae4ec8dd7e312caa9c62925c7f2849b96d2cefe710a35052634d2,2013-01,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Suspect charged
ce6d3b436365150d8d75b27a9d7a6872b1d9f38ed426d50bf91dc361f578417a,2013-01,Dorset Police,Dorset Police,-2.465786,50.634153,On or near Pedestrian Subway,E01020580,Weymouth and Portland 003E,Suspect charged
1940593b4d7d0002ac6706b4863449c4202dcf4dae0f178a68ae2318df775928,2013-01,Dorset Police,Dorset Police,-2.452606,50.605949,On or near COVE STREET,E01020581,Weymouth and Portland 004E,Suspect charged
70b53f373c9445a04a57a7fe668b725713e2c7fb7389374d7843debe128b7684,2013-01,Dorset Police,Dorset Police,-2.276873,50.897492,On or near THE CROSS,E01020441,North Dorset 008D,Offender given a caution
a71981b0b9fbf34358b21ecf1b4faad90866457089a88238c65dab6b2d967211,2013-01,Dorset Police,Dorset Police,-2.764428,50.735454,On or near ST SWITHINS PLACE,E01020500,West Dorset 006C,Suspect charged
