Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fa9a001dab298306655d48f4c5338826cb2f91162d6465592baf14e9c2e2076d,2013-03,Dorset Police,Dorset Police,-1.836249,50.728234,On or near HAVILAND ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
c6830cba432dc3e71222f6671da2f124b779e1cc1973f1137c98565d5f3aaae9,2013-03,Dorset Police,Dorset Police,-1.834450,50.727988,On or near PORTMAN ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
dd4b74f9318ae47eb39d3ad27c4135a9046d48942e881590b1acc78386580a9c,2013-03,Dorset Police,Dorset Police,-1.838952,50.729236,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Suspect charged
0845337f5d81d2fc32776d922e6f21ec772286deeb8ea6d8aabf8e305feb5640,2013-03,Dorset Police,Dorset Police,-1.840393,50.730416,On or near ASHLEY ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
35a14b93cc1c53e08a4c1fb6dac7eff650e68e1afddda8725bc60a14c8e76827,2013-03,Dorset Police,Dorset Police,-1.833691,50.730451,On or near Police Station,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
5f6fcb61d52b0671e87c1b38529887dfb5c55db53338617e5550101e2d2f47bc,2013-03,Dorset Police,Dorset Police,-1.832755,50.730612,On or near TAMWORTH ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
48e5223fa87961b0cf0ae312d088e504ec9a03eb13493e393ae53436d40a28c4,2013-03,Dorset Police,Dorset Police,-1.837714,50.730619,On or near NORTH ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
c611b6c7afd493503d0248064b57f7577d08105db8e0d5c889c0daf7f3ad4346,2013-03,Dorset Police,Dorset Police,-1.837714,50.730619,On or near NORTH ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
64c0e93950ac283546dd56c9102d360e1cf311663eca0e2456e88dfdbe12912c,2013-03,Dorset Police,Dorset Police,-1.848979,50.726146,On or near HENGIST ROAD,E01015279,Bournemouth 019B,Suspect charged
64c0e93950ac283546dd56c9102d360e1cf311663eca0e2456e88dfdbe12912c,2013-03,Dorset Police,Dorset Police,-1.848979,50.726146,On or near HENGIST ROAD,E01015279,Bournemouth 019B,Suspect charged
9b610c50f851402aeef4f2a5b9478e48b6cd66d01af6bc500973c19b3e83fe01,2013-03,Dorset Police,Dorset Police,-1.848979,50.726146,On or near HENGIST ROAD,E01015279,Bournemouth 019B,Suspect charged
c6870d136b810f715fbe8cddbe5d951e2db69c293ef878dc8fccea65dadf4f12,2013-03,Dorset Police,Dorset Police,-1.847959,50.726073,On or near DRUMMOND ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
b998a83a63adfe30039e4f85961592c486b4bbad17f047617c58fcc8a1dde0eb,2013-03,Dorset Police,Dorset Police,-1.848979,50.726146,On or near HENGIST ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
177f8e2de7d4bea6fb774162c9a8afcc9b7f978e0d06b696cf1a7b5917230095,2013-03,Dorset Police,Dorset Police,-1.848979,50.726146,On or near HENGIST ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
d97042d3053b7e8a4896e6863ff9a6c421fc7715adeb0da9b7238bfceca97285,2013-03,Dorset Police,Dorset Police,-1.843188,50.724880,On or near ADELINE ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
38195fe1c126468a46c7848d7047a806485c45aedc7e43a5db0211da0dcb7e90,2013-03,Dorset Police,Dorset Police,-1.846086,50.722600,On or near BOSCOMBE SPA ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
8cb2721dc496dde51e91046c2db49d8a461dc77ea47573c246d739c5aa2f34e8,2013-03,Dorset Police,Dorset Police,-1.846086,50.722600,On or near BOSCOMBE SPA ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
6a18150b4d98e11cb17d50c8f3b949006b8638175a042877ddcc49f24a3c9675,2013-03,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Suspect charged
6a18150b4d98e11cb17d50c8f3b949006b8638175a042877ddcc49f24a3c9675,2013-03,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Suspect charged
97f6f14ab7697818783f8572edb002db0c9c25e2b79a644bc9605228591111ad,2013-03,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
9bb1d22b08e77e2b11bea2d8885a5cbb56d5f28a837834965d98464aa555a39a,2013-03,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
4fa4c8f8a76998fda99332c78200ef3ec2787d116b06d75f7e0576571f2f2684,2013-03,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
81c3a437b1d654e3736fca2a40d657b779da5338a1febc350ffe727fccb1b196,2013-03,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Suspect charged
4e64654cf794b658aca813435943f69c5c5fa753d18ea8ca6b463bf508380a07,2013-03,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Suspect charged
f4e723204c437b596688257bf210ecf8b81f31abcd1698e785f7bfa857d298fa,2013-03,Dorset Police,Dorset Police,-1.836297,50.726651,On or near HEATHCOTE ROAD,E01015280,Bournemouth 019C,Offender given a caution
5ba0e6d6fedaa0143bd45f1a9bba928514413c19cdd7667d70f672e765f088be,2013-03,Dorset Police,Dorset Police,-1.837222,50.725501,On or near WESTBY ROAD,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
c21f04dc0047fe428a9846854fc661b108f116b9321f1f7245f92e41af4d6c3a,2013-03,Dorset Police,Dorset Police,-1.837222,50.725501,On or near WESTBY ROAD,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
7f4250eba4ed9f7fe2368b957376ffc6c44d14e352c61313f5b734cc2e940960,2013-03,Dorset Police,Dorset Police,-1.837767,50.727723,On or near HAVILAND ROAD WEST,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
66f536b77aee618994d95a7ddb0543460193b6e5264fdaaeb30df2f52a24a5a0,2013-03,Dorset Police,Dorset Police,-1.837430,50.726706,On or near Supermarket,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
10c25cf3594897d7f7430d450e69831fa19dc8ece30ee79fc09340b085fda381,2013-03,Dorset Police,Dorset Police,-1.847380,50.729840,On or near ST CLEMENT'S ROAD,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
9a8868e11146d9aa57d439910273a1a98720d32975cac7183aa49fca40b24af6,2013-03,Dorset Police,Dorset Police,-1.847595,50.729049,On or near ST CLEMENTS GARDENS,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
8dcf481c2aeb67f3fda9769fa6d3b7bf71556e54bef3052f8cdc184f8ddf1a10,2013-03,Dorset Police,Dorset Police,-1.844365,50.728838,On or near BORTHWICK ROAD,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
c6e64cb3b561f84d7e6506d0b1b8f6bf233bf7a50fb7858471b4508bc04da1d1,2013-03,Dorset Police,Dorset Police,-1.840400,50.728176,On or near GLADSTONE ROAD WEST,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
e8e01651216947faad242a9a76de9007350a3fe3517dfd7667abd0951a7b4171,2013-03,Dorset Police,Dorset Police,-1.840400,50.728176,On or near GLADSTONE ROAD WEST,E01015281,Bournemouth 019D,Investigation complete; no suspect identified
ef1583580b5efbdb36fa96a42f1761b09cc005b15b2921a5f1f1a28097323c27,2013-03,Dorset Police,Dorset Police,-1.841158,50.726154,On or near CHRISTCHURCH ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
7b64d208c06a5f1d5cdab7e36b0bb0b7a221a19c177c9d13b6332508ef7a3160,2013-03,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
657d50b409125d73cc2c22f897b0ca0fc4f3f0ddbcb01d7c916a90d5eb1bf582,2013-03,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
83754b044fd81974054d78abb05c6e5208fe781ef509671a3983c34849c0e782,2013-03,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
b99a28c2cbbebe549479e82efe696192c462e7bfb847cc9cc827f8209d5043ba,2013-03,Dorset Police,Dorset Police,-1.845815,50.727365,On or near CARYSFORT ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
74ee12be6e78e5b9711105e1e02fb3a1175da64e03b0a4fd3b80cb7ff4bb4d06,2013-03,Dorset Police,Dorset Police,-1.840151,50.726620,On or near Sports/Recreation Area,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
a9055ca2995c04d9f5fd4ad66f3c5768aa02e72b2ebf86ff399b79aa66d72c49,2013-03,Dorset Police,Dorset Police,-1.845308,50.726537,On or near DONOUGHMORE ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
2de5ed3f9384f2c9f163579ec4c9acb0923fd64c0a7716a71029e2f75b77ec99,2013-03,Dorset Police,Dorset Police,-1.845815,50.727365,On or near CARYSFORT ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
09bfe0d3d80448c756264b8259b0daa08839853350fc4b8b088c9ccbbb11ba04,2013-03,Dorset Police,Dorset Police,-1.841660,50.724275,On or near HORACE ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
2ae0b833db2ff98492a0d27a0be4fa2e1a7bd4e67062be25971ee9919b924610,2013-03,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Suspect charged
398478fc551ee4a099f163702217a4a541c1be76106f7bb38208e2e69fe836ef,2013-03,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Offender given a caution
304b2728260dbc72e0c3d3bb76c6563f79008c1ce2732636748421c38407b37a,2013-03,Dorset Police,Dorset Police,-1.841977,50.727009,On or near Supermarket,E01015282,Bournemouth 019E,Suspect charged
2e6e60941434114bd823eac1a6f73218d15e1624d6ca49c66abbe2f54f972c71,2013-03,Dorset Police,Dorset Police,-1.842548,50.725571,On or near Supermarket,E01015282,Bournemouth 019E,Offender given a caution
af7834f37dab3f21c53c64df73390cfc6e210a10398cb1e49856c49330edd7e7,2013-03,Dorset Police,Dorset Police,-1.877242,50.721216,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
56d9abe1be8e6ea388d92e041d122d8fab735ced23afc7ce0e1cf9ed9752ab90,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
afa1cc5b177b5ba17af8926f4f4e224994f444ca154edc3f122d84415ecdfce2,2013-03,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
c743774635ba4137a7ab5f1530b492278faa7da59bfddd1eefa997db40bc22d6,2013-03,Dorset Police,Dorset Police,-1.875208,50.718669,On or near WESTOVER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
74258da7d8f1231e946619e6e5e4d25b27f9379c82a7876f0b63cf10dfa46598,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
95ccb4e3dc3d615645afc2d36b0f02878dd1bbfc473557e2b4bc0e0b297233cc,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
57dd2c3620b20947e9acdf9fbd1d8fa96b757fa914f3e992975e7e7ba4ca2719,2013-03,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
2e17420a00ad4be64ef71e2372b3e18412e9f9cecebb869c75c09d48f69cb68d,2013-03,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
7dc01d60c118611489c8e6a8d7c48388dac814e136e04b40c533ed54aaa08b62,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
30e0ce3a8d6e4ab2b0e7897efa285715873b5a8e4f549c430e0d7a6335f4e83b,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
abf938c0574eea833529f2098c0dde4f6d061d03b96773e43d225936cf1fce35,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
3ad69def813a4e2ae2394bbbcaf837482a8900c7718f1326b1291d00b59f367b,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
96c7245fb7eb55a5629361fab27517ca6148645e21202cf753dfd90bd967f0df,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
221d0f87ffca90f3427ee17564cc9e01a23bf39f9d174f1963297a86003bbc1b,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
3dab15744af28f774319b00ed53804987ee2b287f60feff9e207484f40354c7d,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
289de6a996160534bbfca798f44a539b9f74c8ffbed6a6bf704132706366d2b3,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
0192e84b4d0695d94abbc9da300faaba7f260523b2ba06037c7852fe78e9d39a,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
f1e93f590f6b817254aa67bc41cff0133037df3abdb4f822b20fd3f01db170f7,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
f309eac3437b02d574b29b14fa3b891d9261633f67a98b4e414ad3e25b101b78,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
db31cce9529229cd283decc84b2270583bdde1029cc7ead31063e962e464c7e6,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
1241a0a99a37254099ab33ea42104f078c12cd44329446f786c4a6e8fb96d9d4,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
a9c5f3c7b5b7f1c55e8da2e899591797bc4da2418034f9aff31506bc703018e8,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
6ac0b9e8aa3123464d9a73fcf3d76461f2ed42e4cd07c36b06c8e0498a52dcc3,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
40445367003fee77076a7f6ee0b26a3a209cb2dc29ecc55d3f43a22e75b0f8e8,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
e1b868412e680c0230416ef98559d2fee09ebe50dc4d5e99b2e6b67b3e4e58bd,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
b0179af698d557845ee8b26e8914560f93ffa6a6f2bd2060c36da9838d980487,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
c9af023f4addfe908832a244193bc761f595ec52969a7b1415483abb4ba0e6c0,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
e6a8169f201a0fbdde3eea662e66c514a683c7ca6775916074e55f751186728a,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
97a5f61d1d5faa25bec3042479a39fc01b1d1e2b2d80f4d5f9a3f7f3e9249bdf,2013-03,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
a706d75b718bfb080e24a297016e2af2ee1e2eac75c0c5943918b585cfc1106c,2013-03,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
0abc9388ab6cefc98dbc9ea985c16bad3fd69925dc9e0806671b43d3147e4cb6,2013-03,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
25efc850adbcf1b7bc200105ba9073b244bff1d5a3d46f84183ad3b2dd93a30b,2013-03,Dorset Police,Dorset Police,-1.873669,50.722309,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
4d5a32dd7c0301e4c49225e13ea860f4c7462a30810ae6a8c03d4f62f6c62d9b,2013-03,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
30d93aa90f54fead85ab230462f3f561809be97390818182856b0d7d084514b8,2013-03,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
300d4a76365d1c04f930db29a3b00702727e2c6619be4d02993d03c8648e999d,2013-03,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
7a6fe43ae2a77773252e904c5676ba376f848e26028adabae55c9e2b593eb358,2013-03,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
d5313f67d66ca3bf19881b1ee76aa796f0c76a9d649371178a030f550e1b9cde,2013-03,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
11a39b7de2648dfb1c88e2d5f9c203e805e3f1f717a3438eaa0fcb7dc347f55c,2013-03,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
60ae7b3ace0df61c07e943a345d5112bc67908ff6d46d44459a0561041044006,2013-03,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
e0bfd75eb80830aca77a46faa6777681361172ada29c47171f666656d339327b,2013-03,Dorset Police,Dorset Police,-1.878440,50.718033,On or near EXETER PARK ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
54530fea993e0c5b1feda95a901b6da7448984ca60c7f1643862db2595699c8b,2013-03,Dorset Police,Dorset Police,-1.875951,50.721844,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
da755f34bb7ec77b69c4b24a9bcad83aa26ba36c9d661444bb486c633882447f,2013-03,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
45fd15bd0ecf76c22b00dbf9ee1bd6f744d1c3e8ffbc5e7a899225c2de62ccf4,2013-03,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
