Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2182dbdf6ec0bf539bcf4b6ba4dd470dca6b70c30aa340210a74e5e3a0dbfdbf,2012-06,Warwickshire Police,Warwickshire Police,-1.473384,52.489193,On or near NUNEATON ROAD,E01031109,Nuneaton and Bedworth 012E,Investigation complete; no suspect identified
4adf6afd86bcf19bf8e840009724840153f4b66a3ecd08e0aa4766473a038bb2,2012-06,Warwickshire Police,Warwickshire Police,-1.477832,52.484196,On or near TULLIVER CLOSE,E01031109,Nuneaton and Bedworth 012E,Investigation complete; no suspect identified
e100d3d2b6f0749875fc31c02858563fda5805835ce64a3ae7a2d8ce67c2faf7,2012-06,Warwickshire Police,Warwickshire Police,-1.476190,52.486068,On or near EPSOM CLOSE,E01031109,Nuneaton and Bedworth 012E,Investigation complete; no suspect identified
436435c8ee5e7d8080baeb95bb20dbdae039e696900fe5140330b257f3b16719,2012-06,Warwickshire Police,Warwickshire Police,-1.479694,52.484888,On or near BEDE ROAD,E01031109,Nuneaton and Bedworth 012E,Offender given a caution
6b788f085c41adc7bdd58211370d3388a3c52be5add4b598f7ad4fe8ce58625c,2012-06,Warwickshire Police,Warwickshire Police,-1.476727,52.486780,On or near AINTREE CLOSE,E01031109,Nuneaton and Bedworth 012E,Suspect charged
98e3f28bb5411cb289583dbb78a50592afb6097686e47bdfce69a06d468eec88,2012-06,Warwickshire Police,Warwickshire Police,-1.479694,52.484888,On or near BEDE ROAD,E01031109,Nuneaton and Bedworth 012E,Investigation complete; no suspect identified
6afbe0c95a74777af375c6249805a0dba60d294d05f091c13528c5bf0811c04a,2012-06,Warwickshire Police,Warwickshire Police,-1.481446,52.483727,On or near MARNER ROAD,E01031109,Nuneaton and Bedworth 012E,Investigation complete; no suspect identified
c6c57d0393c4e205a1ff47aefe2a873402d38fbeb1b322e0f05e4d94798047fd,2012-06,Warwickshire Police,Warwickshire Police,-1.445456,52.539967,On or near BLADON CLOSE,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
e2c3cf98b20432719d9c156acd753e5e7b6487e9cf5dbf558d9d7766913d117a,2012-06,Warwickshire Police,Warwickshire Police,-1.445456,52.539967,On or near BLADON CLOSE,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
dd6b6b8bd882f7476ee1d7d0f6c97a7366833a01fef219ded5a719d6916cf6b6,2012-06,Warwickshire Police,Warwickshire Police,-1.449055,52.537547,On or near PEAKE AVENUE,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
28500a8c09d295cea3b7008feb835b7bab448ca98a1312ae837f89ff44b4d1ec,2012-06,Warwickshire Police,Warwickshire Police,-1.445327,52.536181,On or near Supermarket,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
b2b0e8fc270628f3d25b1813867d3384304cf4ec7ad845229a3b62dcc2095760,2012-06,Warwickshire Police,Warwickshire Police,-1.444989,52.536126,On or near CONISTON WAY,E01031110,Nuneaton and Bedworth 001A,Offender given a caution
ebacd14c9dc018c51110b1174b98f6a601ecb0ed9549a2377eef7a550d589f93,2012-06,Warwickshire Police,Warwickshire Police,-1.445327,52.536181,On or near Supermarket,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
f133822144dfa4d6815061c56bc2411bec0355a1907fc8c0aa062f5bf285b1d6,2012-06,Warwickshire Police,Warwickshire Police,-1.435119,52.542381,On or near WATLING STREET,E01031111,Nuneaton and Bedworth 001B,Investigation complete; no suspect identified
1e346ec9b5a04952d1f7d3d7010212ca61c247cb204c961d73cf1679545ab926,2012-06,Warwickshire Police,Warwickshire Police,-1.462789,52.534473,On or near GLENFIELD AVENUE,E01031112,Nuneaton and Bedworth 001C,Investigation complete; no suspect identified
805232501c28e1bd3d28f08b828505ccbff6b228e264376db00416fb6022a727,2012-06,Warwickshire Police,Warwickshire Police,-1.454610,52.534229,On or near BROOKDALE ROAD,E01031112,Nuneaton and Bedworth 001C,Investigation complete; no suspect identified
0f0e89a206b9dd1a6a35afee23a2cb1fcded57a2720d5e92d324ef44fcc9da34,2012-06,Warwickshire Police,Warwickshire Police,-1.467307,52.533900,On or near SHAWE AVENUE,E01031113,Nuneaton and Bedworth 001D,Investigation complete; no suspect identified
6482aac7cc3077e648aea7759880b44bb632f793ba74927e0bb5f43fdd1376ab,2012-06,Warwickshire Police,Warwickshire Police,-1.465355,52.536795,On or near LIONEL CLOSE,E01031113,Nuneaton and Bedworth 001D,Investigation complete; no suspect identified
8e1ff9ca0bf7507fe1a63beb88c3fb1563a9231cae3434f820553bbcfa7d87bc,2012-06,Warwickshire Police,Warwickshire Police,-1.466217,52.532619,On or near BROOK LANE,E01031113,Nuneaton and Bedworth 001D,Investigation complete; no suspect identified
ef2e129a77d049aa03423597c3503945b6bb2fb20c8d029ee2e3b6176246c660,2012-06,Warwickshire Police,Warwickshire Police,-1.468996,52.538124,On or near CHURCH LANE,E01031113,Nuneaton and Bedworth 001D,Investigation complete; no suspect identified
2e4308ef5566b51f890e70650946fce689d129ab17a1f1899eb6a083646c2624,2012-06,Warwickshire Police,Warwickshire Police,-1.460008,52.532788,On or near CARISBROOK ROAD,E01031114,Nuneaton and Bedworth 001E,Investigation complete; no suspect identified
094de86e4501d24df6d99e6003122a4f23b68187cc2bc49e6ba9f27222f2efee,2012-06,Warwickshire Police,Warwickshire Police,-1.463857,52.531493,On or near WEDDINGTON ROAD,E01031114,Nuneaton and Bedworth 001E,Suspect charged
e4789689c5276c5cd9b47a8b2c0b03995eafa7b5287bde648689f5f615a2e579,2012-06,Warwickshire Police,Warwickshire Police,-1.463857,52.531493,On or near WEDDINGTON ROAD,E01031114,Nuneaton and Bedworth 001E,Investigation complete; no suspect identified
2e8fb77dac651d69764ac2277a128965594a9bb87643d5e3a9f8f505fb5bab09,2012-06,Warwickshire Police,Warwickshire Police,-1.471303,52.533846,On or near Sports/Recreation Area,E01031114,Nuneaton and Bedworth 001E,Investigation complete; no suspect identified
dfb67e79d37a43367b4d33c4e7586fee2ac7670d79266842d53eba7c778e2199,2012-06,Warwickshire Police,Warwickshire Police,-1.468899,52.531453,On or near Sports/Recreation Area,E01031114,Nuneaton and Bedworth 001E,Investigation complete; no suspect identified
d0092b0259317549296dc20582d543a0e618a8fed7b0b20c62060d85d07d8a2d,2012-06,Warwickshire Police,Warwickshire Police,-1.469541,52.517359,On or near EDWARD STREET,E01031115,Nuneaton and Bedworth 009A,Investigation complete; no suspect identified
2db59d9ee0ee08a3bfcad7de1b9d8a08937075695c669803f31f4ef8d851f95b,2012-06,Warwickshire Police,Warwickshire Police,-1.468310,52.513111,On or near GEORGE ELIOT STREET,E01031115,Nuneaton and Bedworth 009A,Investigation complete; no suspect identified
2e4a46e04e052ead04bb094fb2f1b0cdd138d30f780c8872098a624d98f7a193,2012-06,Warwickshire Police,Warwickshire Police,-1.471621,52.515921,On or near CHEVEREL STREET,E01031115,Nuneaton and Bedworth 009A,Investigation complete; no suspect identified
adb9397e95d8956c6b3b25e7e1a90c2151f3af3b94ba13ce26d7d258d26a9eee,2012-06,Warwickshire Police,Warwickshire Police,-1.471628,52.515310,On or near CHEVEREL PLACE,E01031115,Nuneaton and Bedworth 009A,Investigation complete; no suspect identified
f6c192fdf5c250e4f090e70ab57c8678525fd697fd9cd14765cc8b91e04417aa,2012-06,Warwickshire Police,Warwickshire Police,-1.462706,52.511072,On or near CALDWELL ROAD,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
6b8e852ca9401124bd0ee642850a96c16510a74380855630c7c0d8ca47e18111,2012-06,Warwickshire Police,Warwickshire Police,-1.462706,52.511072,On or near CALDWELL ROAD,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
37ab02cce3c9ed5ba71954bb86219aecc00ea82971670d2e46018cb806f737cf,2012-06,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
b98a8f256ae0cf522241e8952e2cc463915d0f1eefbc12b84b04a9a0e10bae6c,2012-06,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
f9b3ba27c4c8c4940e9cc11de61e62ab4cc547cae32a77d1ec89e3aa467ebc12,2012-06,Warwickshire Police,Warwickshire Police,-1.462706,52.511072,On or near CALDWELL ROAD,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
57f5eed18b1ae98cd3821dc0d7d5dc434e337291c8a390ffbedcb4106255fd45,2012-06,Warwickshire Police,Warwickshire Police,-1.462706,52.511072,On or near CALDWELL ROAD,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
bca379f5ed1c9ec5e55ae4ec314b32ebc91e23754d5380a295717b1574749514,2012-06,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
a5089f71198b95b06991d9ed8a38c2d82e2b14850f3114c5d7261862bf2f1fb0,2012-06,Warwickshire Police,Warwickshire Police,-1.474326,52.507797,On or near BUCKINGHAM CLOSE,E01031116,Nuneaton and Bedworth 009B,Investigation complete; no suspect identified
d973ff5420d5dc48fadf8477b5487ab470ac7c3ebcb8fe02ddd1ae35d5487d0e,2012-06,Warwickshire Police,Warwickshire Police,-1.460637,52.507925,On or near FRANKLIN ROAD,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
6b7f0fac733fdce5066aa08044411795a60bc2ec56c8dd8d3c96146b38bed88f,2012-06,Warwickshire Police,Warwickshire Police,-1.460720,52.505956,On or near BRADESTONE ROAD,E01031117,Nuneaton and Bedworth 009C,Local resolution
1e4edc38450588e505cd846805e68b5800600760d4b5a671ff5ba1e3158b3640,2012-06,Warwickshire Police,Warwickshire Police,-1.455061,52.510848,On or near Sports/Recreation Area,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
46546b8430f26d5c37237871599e1dd13ab16663a2af5d03eb1d93e85233e4c6,2012-06,Warwickshire Police,Warwickshire Police,-1.461279,52.508458,On or near DONNITHORNE AVENUE,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
09e84fe63b50ce23e0c57aa24771d677b0017fa9b0962a1aff1bb250944c5b92,2012-06,Warwickshire Police,Warwickshire Police,-1.459329,52.506498,On or near FIR TREE GROVE,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
40ad207192d170c4c67de37d77ccfb6029faedfe5e808258ef13b6d085567481,2012-06,Warwickshire Police,Warwickshire Police,-1.459329,52.506498,On or near FIR TREE GROVE,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
a13f6b578ad7eaa988d6d29d591002ec4a89248f15175446df2645c522218e42,2012-06,Warwickshire Police,Warwickshire Police,-1.464469,52.505416,On or near POYSER ROAD,E01031118,Nuneaton and Bedworth 009D,Investigation complete; no suspect identified
42dfdbed49c99e20a10d69096bd5a3e75991bd74b36e3fbf985f0847d7573399,2012-06,Warwickshire Police,Warwickshire Police,-1.473999,52.503085,On or near Park/Open Space,E01031118,Nuneaton and Bedworth 009D,Investigation complete; no suspect identified
427fbe986da9e8552d66702241ee97c36029cece47ef0868d1206cc4e10e65c8,2012-06,Warwickshire Police,Warwickshire Police,-1.465498,52.506814,On or near TULLIVER ROAD,E01031118,Nuneaton and Bedworth 009D,Investigation complete; no suspect identified
1f09977c41b554faa42fceb27fe568390893092e02e31e76376a3a0fb4b0f72b,2012-06,Warwickshire Police,Warwickshire Police,-1.470391,52.520141,On or near PRINCE'S STREET,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
3011c645f6bd27240f41f82bea1fe71479144a8c8d45d55b754f213d23d163a2,2012-06,Warwickshire Police,Warwickshire Police,-1.466320,52.519197,On or near Parking Area,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
4266db683461be58c08f47bdb41084b12fe2fa6e67c28e7aa4d67111bc987cb1,2012-06,Warwickshire Police,Warwickshire Police,-1.473035,52.518463,On or near BRACEBRIDGE STREET,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
d350a5c8a851f6c1410c352ad329f63ca277ecfffece7755e50e89a27858b3cf,2012-06,Warwickshire Police,Warwickshire Police,-1.463988,52.517065,On or near Pedestrian Subway,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
47fcba9410d75b14c0311c1c789572f1fe67e3b6ccc82ee0f44278a443cd7b6c,2012-06,Warwickshire Police,Warwickshire Police,-1.466960,52.515064,On or near Pedestrian Subway,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
2580848300706bc77218e01a7103f16434f5b9494ef0515862e7088dce6734c8,2012-06,Warwickshire Police,Warwickshire Police,-1.470391,52.520141,On or near PRINCE'S STREET,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
3517b923e05ee75aec07b4daf89818b15e0a42a576fc970e4717d92bba7eb6bb,2012-06,Warwickshire Police,Warwickshire Police,-1.474141,52.518369,On or near MARLBOROUGH ROAD,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
40f509d0d4550bbcd263556d1330650acece74597e7c7730d371b13715be0e90,2012-06,Warwickshire Police,Warwickshire Police,-1.448942,52.515935,On or near VEASEY CLOSE,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
4de88122741bebb38cf911cda160513bc1b3bddc09228c3c1f9137b1397a1a18,2012-06,Warwickshire Police,Warwickshire Police,-1.447471,52.512197,On or near SHERINGHAM CLOSE,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
7a8ad541ef638dc579b78b2ccc8bb77bf2ab1aad3064ace2e7745739f4c4cb70,2012-06,Warwickshire Police,Warwickshire Police,-1.441094,52.514217,On or near ALBRIGHTON WALK,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
542c4d59a245a91fd420b7fa0b3f9759f72d2b69e051c7b2db1a1f9a0469c42f,2012-06,Warwickshire Police,Warwickshire Police,-1.445890,52.512513,On or near ARLINGTON WAY,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
fb9556f6b780798b9ff5b9a6491618efd218f2bfa03ec9b61892a5cb3d5d80c6,2012-06,Warwickshire Police,Warwickshire Police,-1.446278,52.510942,On or near CHARTWELL CLOSE,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
f7bc530a74a45a0b59c1d6adc2794856db4035c7c65546a42b528f85f4324f78,2012-06,Warwickshire Police,Warwickshire Police,-1.445890,52.512513,On or near ARLINGTON WAY,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
b78eae8d3fcb5b155bca3f521c3c5d8b767881feab716bd210207c44293a1407,2012-06,Warwickshire Police,Warwickshire Police,-1.444989,52.513894,On or near RAVEN WAY,E01031120,Nuneaton and Bedworth 011A,Investigation complete; no suspect identified
359467d4f664b7f7f71ece2dfd493ef5662e4e5ed83164d8af56d44c4c0fe239,2012-06,Warwickshire Police,Warwickshire Police,-1.441238,52.510990,On or near MARCHFONT CLOSE,E01031121,Nuneaton and Bedworth 011B,Investigation complete; no suspect identified
6bb43a017b6282252c502659c4fa368ece22a99663ed62f56d03fec17385cc08,2012-06,Warwickshire Police,Warwickshire Police,-1.438831,52.511455,On or near INGLETON CLOSE,E01031121,Nuneaton and Bedworth 011B,Investigation complete; no suspect identified
44707695512dc1ce63cca83d6c8231f0bb8c64f3471a1527fb6d5d97c8ebc375,2012-06,Warwickshire Police,Warwickshire Police,-1.439032,52.507195,On or near ARDEN ROAD,E01031122,Nuneaton and Bedworth 011C,Investigation complete; no suspect identified
e96e7909671531061db4bbf527daa4daac088d9fb140b19e962e818288d56132,2012-06,Warwickshire Police,Warwickshire Police,-1.435051,52.505135,On or near Petrol Station,E01031124,Nuneaton and Bedworth 011E,Investigation complete; no suspect identified
81c8f189856a4d4e0cd8542fdacff03719ff65539a8763482aa9c42266ee5b41,2012-06,Warwickshire Police,Warwickshire Police,-1.432360,52.500169,On or near BARNE CLOSE,E01031124,Nuneaton and Bedworth 011E,Investigation complete; no suspect identified
38867257d0cf63e65c65825415fa71a0e1894ff5e3eabfd0879a15d5107bdaf0,2012-06,Warwickshire Police,Warwickshire Police,-1.290334,52.366644,On or near HARDY CLOSE,E01031127,Rugby 007C,Offender given a caution
a76c00b0d75bb0016f33cad1f0550fb499464e15c9ce1ee813f806b62d5983e9,2012-06,Warwickshire Police,Warwickshire Police,-1.294257,52.359161,On or near Parking Area,E01031127,Rugby 007C,Offender given a caution
3e9ce319b1e8af712f5e27008f695ca39f910775f9a57ca3d8e30b82a8415fda,2012-06,Warwickshire Police,Warwickshire Police,-1.294982,52.365315,On or near GRENVILLE CLOSE,E01031127,Rugby 007C,Investigation complete; no suspect identified
b747f6dd89e04a4531b3e94bd425ba24c81e5f64451c98844767d031ea09a5d0,2012-06,Warwickshire Police,Warwickshire Police,-1.292569,52.363745,On or near NELSON WAY,E01031127,Rugby 007C,Investigation complete; no suspect identified
a27850438c5460fa99e30ec982f42b5eb040fc7a47243dcb0e080b70b42ec325,2012-06,Warwickshire Police,Warwickshire Police,-1.292569,52.363745,On or near NELSON WAY,E01031127,Rugby 007C,Investigation complete; no suspect identified
ff33a0368cd2e3651d9e52262f57a378f17b4d560678f92eb326808d6760f110,2012-06,Warwickshire Police,Warwickshire Police,-1.290334,52.366644,On or near HARDY CLOSE,E01031127,Rugby 007C,Investigation complete; no suspect identified
6b1234eef5ef69bac4fed93132d0c1a81ebb7bad105dc1d1147f9899d4a6a154,2012-06,Warwickshire Police,Warwickshire Police,-1.247618,52.375739,On or near CROSS STREET,E01031130,Rugby 005A,Investigation complete; no suspect identified
b5a92c0a9a0b3047a057ecf9d4dd79569ad26f8c96846f4b37f3887ee5f663cb,2012-06,Warwickshire Police,Warwickshire Police,-1.252123,52.375138,On or near TOM BROWN STREET,E01031131,Rugby 005B,Suspect charged
3da5897b6d9cd658e964a25238455ef921a85d78a9a11bb2b099d62d07fe4d8f,2012-06,Warwickshire Police,Warwickshire Police,-1.252636,52.375196,On or near MURRAY ROAD,E01031131,Rugby 005B,Investigation complete; no suspect identified
385d4359312c4f56bf3c16e79dd99e9c27aa5733e7f49941445e80a48677562e,2012-06,Warwickshire Police,Warwickshire Police,-1.250699,52.374203,On or near CLAREMONT ROAD,E01031131,Rugby 005B,Investigation complete; no suspect identified
eb5ee3a84458b7129331d8e836ed0a44cbf814a9d58340d62718ab3aa69afce7,2012-06,Warwickshire Police,Warwickshire Police,-1.252863,52.371358,On or near EARL STREET,E01031132,Rugby 005C,Investigation complete; no suspect identified
4cc70cad56f2555b9ef8fe144c547d1f9fec983274647be576ecb51440c8eda3,2012-06,Warwickshire Police,Warwickshire Police,-1.256499,52.372604,On or near WILLIAM STREET,E01031132,Rugby 005C,Investigation complete; no suspect identified
8081a76c82d9ca6ddc2a73525452a6126a3828146310d3b00226a121a73bd7a9,2012-06,Warwickshire Police,Warwickshire Police,-1.249378,52.370707,On or near LOWER HILLMORTON ROAD,E01031132,Rugby 005C,Investigation complete; no suspect identified
0414057e18bd6f293ca14b80783b4116be938128b7a81abaf2e099458ab82c4f,2012-06,Warwickshire Police,Warwickshire Police,-1.254573,52.373608,On or near MURRAYIAN CLOSE,E01031132,Rugby 005C,Investigation complete; no suspect identified
c5fc295dbfb16225ab8fab307c2169bdf360044c9b7041348f09176cae653a2f,2012-06,Warwickshire Police,Warwickshire Police,-1.249378,52.370707,On or near LOWER HILLMORTON ROAD,E01031132,Rugby 005C,Investigation complete; no suspect identified
