Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5468e4e12b132fecdfb3bc49ab3f623bb27347b30dce5a6d2b96bb3dd8c52af0,2012-06,Sussex Police,Sussex Police,0.584806,50.856996,On or near CASTLE HILL ROAD,E01020978,Hastings 009A,Investigation complete; no suspect identified
37177114fb29c14c34fc77dd3040d35e14ad73db9957628c6f4a356231892657,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Investigation complete; no suspect identified
519822961673cbd2694afe2c6171312a7228de8091df8566656a4548dee4be3c,2012-06,Sussex Police,Sussex Police,0.582132,50.860042,On or near Supermarket,E01020978,Hastings 009A,Suspect charged
b2261bd4f6a6286e730a1a24a58c9387ffb6ab92610c995539f18fe93d025f1e,2012-06,Sussex Police,Sussex Police,0.584806,50.856996,On or near CASTLE HILL ROAD,E01020978,Hastings 009A,Suspect charged
4e27aa0dcfdb603d8f8f63dc5cd5fbf4bd1994f0720a4e4e1cde03e16014de84,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Offender given a caution
57ae68e6a93d4044f62bf4b5033c1c16634c3baec68bf1738f3fa3ea411e46b3,2012-06,Sussex Police,Sussex Police,0.582265,50.855245,On or near Pedestrian Subway,E01020978,Hastings 009A,Local resolution
18655ccf156d834d0c9b6037231801f35c46156ab535abba8d9c5e8bc4633f85,2012-06,Sussex Police,Sussex Police,0.581359,50.855049,On or near PELHAM STREET,E01020978,Hastings 009A,Local resolution
bfb839442ff37b06ccaa04c952ed18afafcf2132fcc9a11768226e6bc5fefa39,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Offender given a caution
610d058e2e88f8b49e85c77ff4759da5bb0fe42078e35a21ac74578772729539,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Suspect charged
00e9bc24f0cc4dafd1e19388bd878a0da85d00dea7bd910ebcf1a9ea60c8e56b,2012-06,Sussex Police,Sussex Police,0.582132,50.860042,On or near Supermarket,E01020978,Hastings 009A,Suspect charged
1fbe44f9680907d882104c6c276812aa8629f0d6e72cff32dca18dd9e8a18599,2012-06,Sussex Police,Sussex Police,0.583200,50.858021,On or near STONE STREET,E01020978,Hastings 009A,Suspect charged
93fc5fef611b4af1a640f5ca339943f2a3137772db79c5d01ac0ec6b774fbb19,2012-06,Sussex Police,Sussex Police,0.583121,50.855307,On or near Supermarket,E01020978,Hastings 009A,Suspect charged
93fc5fef611b4af1a640f5ca339943f2a3137772db79c5d01ac0ec6b774fbb19,2012-06,Sussex Police,Sussex Police,0.583121,50.855307,On or near Supermarket,E01020978,Hastings 009A,Suspect charged
3143113b0b76c3fc06ca8542d8379255fffc586190a2c0e6f10c707ae2f2f692,2012-06,Sussex Police,Sussex Police,0.584444,50.859433,On or near STONEFIELD ROAD,E01020978,Hastings 009A,Suspect charged
fd7fe4c1662da1c31e3a0d05179b4b3c6b586a5f9a499dc279bf1244b24f3d72,2012-06,Sussex Police,Sussex Police,0.581359,50.855049,On or near PELHAM STREET,E01020978,Hastings 009A,Suspect charged
4934bb237fd548aece20a0a31f442bbfe9e0c4b44da401bf7e3f40c48984428e,2012-06,Sussex Police,Sussex Police,0.583028,50.855426,On or near CASTLE GARDENS,E01020978,Hastings 009A,Investigation complete; no suspect identified
253c92b2fcb496595bc31f245df6198dbc07ab9eef73709a7690da3b1b832d89,2012-06,Sussex Police,Sussex Police,0.584806,50.856996,On or near CASTLE HILL ROAD,E01020978,Hastings 009A,Investigation complete; no suspect identified
5e235516225e4b3c2b6000b2ee31a48eeed154265d20091a57ce851c6ff57386,2012-06,Sussex Police,Sussex Police,0.584806,50.856996,On or near CASTLE HILL ROAD,E01020978,Hastings 009A,Offender given penalty notice
544ef98e47a6d88b276b9c493a261bfc72e45f231697fb5839fae7eb6d6a3d1a,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Investigation complete; no suspect identified
e18a5e7b858a4ca87acee8827b8d0949d69f76106ff7cd31a8dc2dca9631a33b,2012-06,Sussex Police,Sussex Police,0.585424,50.857639,On or near CASTLEDOWN AVENUE,E01020978,Hastings 009A,Investigation complete; no suspect identified
363ac4b37d70d0fcd64a47dc19ec452c53d9ed9c3d8acd6a336bf7160af5bd56,2012-06,Sussex Police,Sussex Police,0.582072,50.856625,On or near RUSSELL STREET,E01020978,Hastings 009A,Investigation complete; no suspect identified
b4d722d43d5e6e45c038f7a3ce3b204dd9e3e7361e1a5cc2a51cd28730a17401,2012-06,Sussex Police,Sussex Police,0.584806,50.856996,On or near CASTLE HILL ROAD,E01020978,Hastings 009A,Suspect charged
f860c9fa9dd4b25c589a7d5d41ac11918bb1c27550bef0ac07ca52c5027ed436,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Offender given a caution
43682be6934bf0d5887ea8969347a28619f408ed044a492d489578aec6f3e8c5,2012-06,Sussex Police,Sussex Police,0.583864,50.858978,On or near WELLINGTON MEWS,E01020978,Hastings 009A,Investigation complete; no suspect identified
7ca33649aeb287a467896fb4f2aec960a9765a2d9c5c3769e452268946c9a674,2012-06,Sussex Police,Sussex Police,0.582132,50.860042,On or near Supermarket,E01020978,Hastings 009A,Local resolution
6f4a30ecc34df5a2a3c8f65345a69a4cc58d0d2d103fb6ebd07f659178ae9946,2012-06,Sussex Police,Sussex Police,0.577411,50.857151,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
28289eca11ad0acc7e883ad58b41f670c7383f837c81aaa6ec7ef313c80877f2,2012-06,Sussex Police,Sussex Police,0.575469,50.854648,On or near ST MICHAEL'S PLACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
33fd5cc0c1ce8a1cbb305efbfb9f10e53a072ee4d613f700d13c92062452a124,2012-06,Sussex Police,Sussex Police,0.579176,50.856680,On or near MIDDLE STREET,E01020979,Hastings 009B,Investigation complete; no suspect identified
2a97edc067f05bb9e55cccbd95ceb42de24d040d4d46ff54b8d261dbec8a7920,2012-06,Sussex Police,Sussex Police,0.577411,50.857151,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
315681c023ba4d65e155ac6bf41e8eb7205817b3523d7ad5aa9f77ecc314a148,2012-06,Sussex Police,Sussex Police,0.581518,50.857672,On or near Shopping Area,E01020979,Hastings 009B,Investigation complete; no suspect identified
8ac963303193821edec9c1b6634daf4623dfacd9e574cbfab92f1ffce90e03c2,2012-06,Sussex Police,Sussex Police,0.578817,50.857390,On or near STATION ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
e2c01d12daf47b8e8e474ce57d46adeec57924e27adfc844557f0acb95d495a6,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Investigation complete; no suspect identified
5bd1f0b600362d573788ff17dfcf1eabbd27ef3d02459a4d30c38f9bbe5f432d,2012-06,Sussex Police,Sussex Police,0.577411,50.857151,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
a6408e104789f90d2ff798f5a79fdf9bb5c40132f01c8c76ada25f93e406c4fe,2012-06,Sussex Police,Sussex Police,0.578817,50.857390,On or near STATION ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
91a8b3dd071e14e6dcff18593a4a618c54f8d4a4fcd521764ec21df3577d8712,2012-06,Sussex Police,Sussex Police,0.578503,50.856083,On or near Nightclub,E01020979,Hastings 009B,Investigation complete; no suspect identified
e8e61d87f31cf3b2b1e3b7ff28f3cd36fd042371fb35f2cf153eaa7c4500be24,2012-06,Sussex Police,Sussex Police,0.576400,50.855051,On or near CLAREMONT,E01020979,Hastings 009B,Investigation complete; no suspect identified
ad15b30bb3b139dad355df9a1bd58e8e3eab5ca8e8d80e0ab84a13dd587d7432,2012-06,Sussex Police,Sussex Police,0.578999,50.857862,On or near DEVONSHIRE ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
fbc4538da315dfdd728ee2c11c679a6c4a4e92db2dd68dbc826f68c30f8fb860,2012-06,Sussex Police,Sussex Police,0.577411,50.857151,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
0cbd35a94d4e160031b2ca2922a0920cbed72a7084e124e72f376cb2c79332a9,2012-06,Sussex Police,Sussex Police,0.580699,50.858265,On or near SOUTH TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
8502248d3111216f70bee63435527a5526c571593525abd3dd96b9bea2391afc,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Suspect charged
ea017070d6e02fc4bd3e23747e6a213115c390f49b4bebd4815ea0e7ce02e3a6,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Offender given a caution
6ae69d10e89e59f5ca0058d8b3295f76335a6d10fa4e729310b833b0de3ebaaf,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Offender given penalty notice
b4f09e660074939b1b6ceb6b134d8ac989e6304222423a83e9feaa8b9a1539a2,2012-06,Sussex Police,Sussex Police,0.581518,50.857672,On or near Shopping Area,E01020979,Hastings 009B,Offender given a caution
86059cac55deb3f05178b21af29f6d925fe1c8d620f527c7dfc88fbe3e93959f,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Local resolution
b0a92ef05535929ef69c7c4113b3fa2ea560b59900074dc2d4478408c6709ed6,2012-06,Sussex Police,Sussex Police,0.573570,50.857335,On or near LINTON ROAD,E01020979,Hastings 009B,Offender given a caution
421eb78772d46588a461903a3fb4921fcb313e29722c411da757a1dcf7d8d808,2012-06,Sussex Police,Sussex Police,0.580454,50.854601,On or near Pedestrian Subway,E01020979,Hastings 009B,Offender given a caution
8e0514daca96551be8069f68ea3950bf0b2ada49ec80a2a67e150b3ab47b60e3,2012-06,Sussex Police,Sussex Police,0.581518,50.857672,On or near Shopping Area,E01020979,Hastings 009B,Offender given a caution
f5bab87d1bd035b7dae0d34053460e5301cebc1fb92c4f50eb032d99b18401ad,2012-06,Sussex Police,Sussex Police,0.578882,50.855733,On or near Nightclub,E01020979,Hastings 009B,Suspect charged
37892aeb1aa1ed6063d7cafa58dc51143a580e482dd1d04dcc1ba66a0b95d797,2012-06,Sussex Police,Sussex Police,0.577455,50.855882,On or near Shopping Area,E01020979,Hastings 009B,Suspect charged
ff0efa84e71c76bb0607d265e26f2bfab394ff77b6a17da194614638007e036c,2012-06,Sussex Police,Sussex Police,0.577535,50.855520,On or near Nightclub,E01020979,Hastings 009B,Offender given a caution
3e53d013c2dd8b99510ad768231950b2986ee21eb085a7b10912202ed08d43c8,2012-06,Sussex Police,Sussex Police,0.576176,50.854588,On or near Nightclub,E01020979,Hastings 009B,Offender given a caution
68d4b53b53a613bed293a43d02421588e8d5ab9b6ca8a38448283568db8ca2c3,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Suspect charged
2ced6160d9256f9e75e00775ab3cf9dfd8a8e21b8b6b5650d4ff15215a58b82f,2012-06,Sussex Police,Sussex Police,0.581518,50.857672,On or near Shopping Area,E01020979,Hastings 009B,Suspect charged
afbc809ca89d248f42d2a8c6f4b3d654113b73a976edb801fe7be8551dc7d924,2012-06,Sussex Police,Sussex Police,0.576514,50.857108,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Suspect charged
cbb40c9453782d5a986b955a449771c20ba994e5ef57bb2c346b668e0e7a2331,2012-06,Sussex Police,Sussex Police,0.580906,50.857397,On or near Hastings Priory Meadow,E01020979,Hastings 009B,Offender given a caution
2928cef931f051a1578dfcddb7de97ff5457664562be8b5b9f166f01fe0aa209,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Offender given a caution
41c91c083ab13dde0280f75f23c4ebdbfd3fb58779afe914acf6b0f46e75ffc6,2012-06,Sussex Police,Sussex Police,0.575469,50.854648,On or near ST MICHAEL'S PLACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
dab51f856e6b191fbfdd73d9464b53d8dc5bd572ec80615102cf38069894f9a4,2012-06,Sussex Police,Sussex Police,0.571629,50.856136,On or near ELLIS CLOSE,E01020979,Hastings 009B,Investigation complete; no suspect identified
01a0a790c1fbcb735050ec33aacdd3628de1b37cafa5d85c76485159f775f186,2012-06,Sussex Police,Sussex Police,0.577411,50.857151,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
d43626a904e1b80e070280b7d7a50a699faa8a6369700d833b2ccdd7eb619010,2012-06,Sussex Police,Sussex Police,0.576360,50.856374,On or near CAMBRIDGE GARDENS,E01020979,Hastings 009B,Investigation complete; no suspect identified
cfcb9082c429f24288f5d8926720091da96d94a16235666a07b7b2d33a59e8ae,2012-06,Sussex Police,Sussex Police,0.578817,50.857390,On or near STATION ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
e0a15549e399b8dee3b9db326cdb93908596f16594fe207d57653d0615ead1ad,2012-06,Sussex Police,Sussex Police,0.576514,50.857108,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
ef04eb93a30255ca54b61e6775f4e819c33430580c00f731619548e5e0bf6e2b,2012-06,Sussex Police,Sussex Police,0.574832,50.855472,On or near CAMBRIDGE ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
40bed8b87487fd663dc39528bb862c22a70b0255609fb8360387b635111a0bd9,2012-06,Sussex Police,Sussex Police,0.578817,50.857390,On or near STATION ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
67981ccc25e30edd0613da92e6293eedc40c0791590783058a0ddb89c1d50594,2012-06,Sussex Police,Sussex Police,0.577411,50.857151,On or near CORNWALLIS TERRACE,E01020979,Hastings 009B,Investigation complete; no suspect identified
a8b69afbbcb311eeafeadfc2e72a18e13468a7f7c04b161869e19a2b076e670d,2012-06,Sussex Police,Sussex Police,0.578882,50.855733,On or near Nightclub,E01020979,Hastings 009B,Investigation complete; no suspect identified
1064e86cb84278b7035769a4aa95f5490d11980bef8e74a4982bbdc7dbac90ab,2012-06,Sussex Police,Sussex Police,0.577535,50.855520,On or near Nightclub,E01020979,Hastings 009B,Investigation complete; no suspect identified
130a583c12fe0b26b756505b169a52048cbfee6a96f43c4b7eeafc72a2240e94,2012-06,Sussex Police,Sussex Police,0.576894,50.855238,On or near TRINITY STREET,E01020979,Hastings 009B,Investigation complete; no suspect identified
a5939844c36c48ae29c54e82199a15ce2a9a9304d9092e03371de98f519bed96,2012-06,Sussex Police,Sussex Police,0.578882,50.855733,On or near Nightclub,E01020979,Hastings 009B,Investigation complete; no suspect identified
04156087bf6e21834b51f69cc818e8bb136f6f569a64b5b10c7aceb8b3d325dd,2012-06,Sussex Police,Sussex Police,0.579176,50.856680,On or near MIDDLE STREET,E01020979,Hastings 009B,Investigation complete; no suspect identified
e689277ffd043689715b961f7fabc6de164b2a1b1c67d469bd6ff95182350817,2012-06,Sussex Police,Sussex Police,0.578503,50.856083,On or near Nightclub,E01020979,Hastings 009B,Investigation complete; no suspect identified
505ab0899fb6618c09b8741ca13308df4cef7855bb96b723febb98050367e67f,2012-06,Sussex Police,Sussex Police,0.580476,50.857326,On or near Shopping Area,E01020979,Hastings 009B,Offender given penalty notice
8816b329cf726bff0f6b5135d066838bad71fe0ff5832f447d0eba057c658a47,2012-06,Sussex Police,Sussex Police,0.578817,50.857390,On or near STATION ROAD,E01020979,Hastings 009B,Suspect charged
40bded47961fe2548bcb49df29e9225697a1b43e5e674ce813d796cc5ece221b,2012-06,Sussex Police,Sussex Police,0.579176,50.856680,On or near MIDDLE STREET,E01020979,Hastings 009B,Suspect charged
bf25494461890a797b63b350dd42aba2e7216a599b571d968ad2685c3cae8aad,2012-06,Sussex Police,Sussex Police,0.576727,50.854791,On or near ROBERTSON STREET,E01020979,Hastings 009B,Suspect charged
81502a8f4947d5aa65fe4b255d33bfe63016c63240798b99937461c1a546e3be,2012-06,Sussex Police,Sussex Police,0.578882,50.855733,On or near Nightclub,E01020979,Hastings 009B,Offender given a caution
605418d7c7405f7d442820e4a2d3b982a11b151fa1fe553df9dbfe6217bd6ab5,2012-06,Sussex Police,Sussex Police,0.577455,50.855882,On or near Shopping Area,E01020979,Hastings 009B,Suspect charged
46e2639ea497b6afbb6408e31369e36410ff2833794bc42eddd5b26222b5341e,2012-06,Sussex Police,Sussex Police,0.576727,50.854791,On or near ROBERTSON STREET,E01020979,Hastings 009B,Local resolution
e0b94a66b2c1f36c334456c7a0adbda47b3bcf325b976bc7a999b6ef1afc9742,2012-06,Sussex Police,Sussex Police,0.572981,50.854110,On or near WHITE ROCK ROAD,E01020979,Hastings 009B,Investigation complete; no suspect identified
e149fc46d4078f52c3dc77931a49ccce70fde1390b7f5b67ec38483d9f38e7e4,2012-06,Sussex Police,Sussex Police,0.578817,50.857390,On or near STATION ROAD,E01020979,Hastings 009B,Suspect charged
b9fe05fa39833f6584aef1508a04865ced9b112f7ee6eaaa9938af6b46817097,2012-06,Sussex Police,Sussex Police,0.585714,50.860052,On or near MILWARD ROAD,E01020980,Hastings 009C,Investigation complete; no suspect identified
939aebb5259741d36e120bca86fae5037e095ed24239aeb3677caa2c45ed7f71,2012-06,Sussex Police,Sussex Police,0.582771,50.859767,On or near Parking Area,E01020980,Hastings 009C,Investigation complete; no suspect identified
bd178dbb8bfcb7857ccacde43de81eeb000ce0c648dcff421e0151ce98e83bab,2012-06,Sussex Police,Sussex Police,0.583402,50.859096,On or near QUEEN'S ROAD,E01020980,Hastings 009C,Investigation complete; no suspect identified
984e1c5d087f0af3bee9cfd9c9baa760b4cf9ab743ad5965d6a7a9eac3a66d3f,2012-06,Sussex Police,Sussex Police,0.585081,50.861712,On or near NELSON ROAD,E01020980,Hastings 009C,Investigation complete; no suspect identified
8559d99397d810a80319a96bf294117e7e095b876fa8915971bdadf7892c648b,2012-06,Sussex Police,Sussex Police,0.588111,50.864073,On or near MANOR ROAD,E01020981,Hastings 009D,Investigation complete; no suspect identified
2f7390b80bbed9cd85eb51c6333c304cab7fbde01f8af594291a7c075abbfcf4,2012-06,Sussex Police,Sussex Police,0.589078,50.860238,On or near PRIORY ROAD,E01020981,Hastings 009D,Investigation complete; no suspect identified
d60d78d9829180cf1aaf82111e92634d28335b6371efc42b32b328077594e174,2012-06,Sussex Police,Sussex Police,0.588111,50.864073,On or near MANOR ROAD,E01020981,Hastings 009D,Investigation complete; no suspect identified
ce6579860079a685c146da3ecf6c329f19a9ad6103e0aa50695f3955a946567f,2012-06,Sussex Police,Sussex Police,0.590524,50.860944,On or near COLLIER ROAD,E01020981,Hastings 009D,Investigation complete; no suspect identified
0dd537dbac04b0fc6410f50fed836c4c191d6cf1bcdf63af809316839aa7e0d9,2012-06,Sussex Police,Sussex Police,0.589078,50.860238,On or near PRIORY ROAD,E01020981,Hastings 009D,Investigation complete; no suspect identified
fd2b984aabc7528bc66bdbfc69f861ce937cc33dc703ffe1169f11da2c6c03d9,2012-06,Sussex Police,Sussex Police,0.588111,50.864073,On or near MANOR ROAD,E01020981,Hastings 009D,Suspect charged
828bbbbcb0e4cb08a1703d153ad26290e3f76e882100050e2afa6fa267896c5c,2012-06,Sussex Police,Sussex Police,0.589501,50.862487,On or near GLADSTONE TERRACE,E01020981,Hastings 009D,Investigation complete; no suspect identified
34cf5cbca586eb2c7e9bf7a1fd2eb6c4ac7d2a9e3e4686775adf3499ed5c0bc9,2012-06,Sussex Police,Sussex Police,0.557177,50.854574,On or near STOCKLEIGH ROAD,E01020982,Hastings 011A,Investigation complete; no suspect identified
b43a8f03e9520cae988506a792e6556f7d0064534562047e580cd99f97e529e0,2012-06,Sussex Police,Sussex Police,0.560487,50.854555,On or near Shopping Area,E01020982,Hastings 011A,Suspect charged
1a02609e4dc15b15f9f8a8ab74375f00d5438a3453807b5c327e5c4e14e7b731,2012-06,Sussex Police,Sussex Police,0.557985,50.853756,On or near SILCHESTER ROAD,E01020982,Hastings 011A,Investigation complete; no suspect identified
