Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c2667cbc71442211be1d9fbb622983dc0254300b260bf137f7c0cdb89e3024a1,2013-08,Essex Police,Essex Police,0.448964,51.575553,On or near Park/Open Space,E01021319,Basildon 017E,Investigation complete; no suspect identified
388a00bcf7874eb98716bd22365e9604dd3abea29aa3e0f42a7b715f2b8a6610,2013-08,Essex Police,Essex Police,0.363480,51.872336,On or near WHITE STREET,E01022067,Uttlesford 007B,Investigation complete; no suspect identified
b31a25bd2abe549ee456a269789437e7f3ac75153ec946c788830da92adf11e5,2013-08,Essex Police,Essex Police,0.628636,51.936630,On or near LINK ROAD,E01021391,Braintree 004C,Investigation complete; no suspect identified
e395dc879e4c1c6744c52ec370226fa0fad1c9ccd2cd6da325949d0a050957c6,2013-08,Essex Police,Essex Police,0.806772,51.967013,On or near SMALLBRIDGE ENTRY,E01029880,Babergh 006A,Investigation complete; no suspect identified
c4c776e1844ec71bacae7dd6e21d9048d093e6ba4140462afa74f860a584e474,2013-08,Essex Police,Essex Police,0.622499,51.582396,On or near LODGELANDS CLOSE,E01021948,Rochford 009C,Investigation complete; no suspect identified
70d665828531d0a25fb5ff6df84ea0ca9fc7eaac8f1b767b84c3f09e1a9acda6,2013-08,Essex Police,Essex Police,0.651056,51.569802,On or near RAYLEIGH ROAD,E01015834,Southend-on-Sea 001B,Investigation complete; no suspect identified
10c29f967459f39aa629f56e793ea5e70feb72097c56640dddf51b6db292b8a0,2013-08,Essex Police,Essex Police,0.463191,51.566676,On or near WITCHARDS,E01021296,Basildon 020C,Investigation complete; no suspect identified
b5fa35bc29a21e176b9a6072e6a41a6ac62689624a0c47b88bb51f01004d9f65,2013-08,Essex Police,Essex Police,0.235371,51.486623,On or near ERITH COURT,E01016014,Thurrock 015E,Investigation complete; no suspect identified
8fc8f4f40bfed2f2b819cfe666bc772f2b3d21b8500dde6d9dd5ebf58ba19fb6,2013-08,Essex Police,Essex Police,0.719983,51.545398,On or near NORTH AVENUE,E01015898,Southend-on-Sea 010D,Investigation complete; no suspect identified
8764ceba4ff785c0468d4674dd5a5131166197b8663f5c739f2f75540d4f6129,2013-08,Essex Police,Essex Police,1.267129,51.927635,On or near WICK LANE,E01022005,Tendring 004E,Investigation complete; no suspect identified
505baacb41c38601a46df79c64010f263e5937dd508e2074817b9d2f4eb99463,2013-08,Essex Police,Essex Police,0.042017,51.667422,On or near Parking Area,E01021806,Epping Forest 009A,Investigation complete; no suspect identified
545416b446ea5c2a4bc4058f21a32a6e364d14efde727119a6fe708e842449bb,2013-08,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Investigation complete; no suspect identified
d251557b755e38df82b18dce441a32923917b1fb82309ef60701b10b31bf4b46,2013-08,Essex Police,Essex Police,0.287943,51.483091,On or near GRENVILLE ROAD,E01033611,Thurrock 019C,Investigation complete; no suspect identified
54ba6d1e407ecab12595fae4b19b8364866be4ab4e5c30305df4be90e367ade4,2013-08,Essex Police,Essex Police,0.649115,51.797136,On or near PERRY WAY,E01021415,Braintree 017A,Investigation complete; no suspect identified
971d076d494afa9c84ce8a4cf19e3162bdcc1829fee2b2d95cb87cc43668ec6a,2013-08,Essex Police,Essex Police,0.055328,51.648719,On or near Parking Area,E01021791,Epping Forest 012F,Investigation complete; no suspect identified
c4b6938990d95813d15321ce70ee84ab9de46fcf751b093d831344ba339459b2,2013-08,Essex Police,Essex Police,0.434047,51.505977,On or near Park/Open Space,E01015992,Thurrock 005C,Investigation complete; no suspect identified
9b5bf0d6401d12451ae13929d4f91f4f9352d5a9ef7c7d7285ce065577a16aaf,2013-08,Essex Police,Essex Police,0.740635,51.534547,On or near LIFSTAN WAY,E01015894,Southend-on-Sea 016F,Investigation complete; no suspect identified
16d859584313319287e8ccf13ab19347c663285ca0f3342f810175190c1ee046,2013-08,Essex Police,Essex Police,0.780740,51.539296,On or near Supermarket,E01015882,Southend-on-Sea 013G,Investigation complete; no suspect identified
08e97057741903e530cc3762e49b4273696bd7e3165e24c1c00de00f3411f30a,2013-08,Essex Police,Essex Police,0.330385,51.630298,On or near Parking Area,E01021455,Brentwood 005C,Investigation complete; no suspect identified
60b47a8dd8395e9ab7aa8bb3d185df51f98109e32cbab58d7a82263fb7ab3756,2013-08,Essex Police,Essex Police,0.695750,51.596852,On or near CRAVEN CLOSE,E01021931,Rochford 002E,Investigation complete; no suspect identified
5f97af32af66dd6eb029633ed4eabaaa550ed990e37d9335fdd8fbfe8bdd2801,2013-08,Essex Police,Essex Police,0.557510,51.872225,On or near THE RIDGEWAY,E01021373,Braintree 011D,Investigation complete; no suspect identified
15da5c4fbcd7bd8c3ab1c2b21a5c263dae55504b0bffde272a01045dbb825cb3,2013-08,Essex Police,Essex Police,0.375056,51.492519,On or near RAVENCROFT,E01015938,Thurrock 012F,Investigation complete; no suspect identified
21c543e12359be28013255a411a9f544dc11d0b2cb84b473d075ae70e1ec632c,2013-08,Essex Police,Essex Police,0.100817,51.763009,On or near STONY WOOD,E01021870,Harlow 006E,Investigation complete; no suspect identified
678c60ca0225e6cdab70d3ca82a30ab03b08b724aed133cd2e727490f531768d,2013-08,Essex Police,Essex Police,0.915033,51.873348,On or near VICEROY CLOSE,E01021666,Colchester 016E,Investigation complete; no suspect identified
e5350e64d6b870f6d4512bcfb59202813f748a43d8f1244ff78c1947a89e5b94,2013-08,Essex Police,Essex Police,0.122640,51.772536,On or near LADYSHOT,E01021846,Harlow 002C,Investigation complete; no suspect identified
424f9cef57bbc49359517f9f801d5d6068242644e9339b0e0a8b5bc4327bdb2a,2013-08,Essex Police,Essex Police,0.035822,51.767543,On or near HANSELLS MEAD,E01021801,Epping Forest 002E,Investigation complete; no suspect identified
50021f5e8db9946203652ab00b6bbc2fb42b41eb3d6144f582af18e2a3c17fad,2013-08,Essex Police,Essex Police,0.470700,51.639120,On or near NORTON PLACE,E01021604,Chelmsford 018D,Investigation complete; no suspect identified
2e5383fdabf076fadfcb0fee5bf1c9b276637082ffef0976d94f757b5e4eda4d,2013-08,Essex Police,Essex Police,0.699490,51.565684,On or near NIGHTINGALE CLOSE,E01015867,Southend-on-Sea 002E,Investigation complete; no suspect identified
fbcc3b96f1b67fd9fa2c86f3da2cb52742519212732782f129c062366bca3cd8,2013-08,Essex Police,Essex Police,0.542506,51.607108,On or near FOURTH AVENUE,E01021341,Basildon 007D,Investigation complete; no suspect identified
ab0ac17373d83c6465364b6b354c97b65d8ea32b492c5626a999d152e89427e6,2013-08,Essex Police,Essex Police,0.135828,51.781397,On or near CHIPPINGFIELD,E01021855,Harlow 001B,Investigation complete; no suspect identified
561921f5f7dac01e2018c80d12099166fdfb08800038b3688590e3e4ddbbf1b9,2013-08,Essex Police,Essex Police,0.938915,51.926266,On or near A12,E01021655,Colchester 001A,Investigation complete; no suspect identified
53d36d0cd7b826d21dfcc50133b574aa89bdecff94395df7920e8c6e76eccb2a,2013-08,Essex Police,Essex Police,0.318598,51.493694,On or near ANDREA AVENUE,E01015939,Thurrock 020A,Investigation complete; no suspect identified
5dffb1fcac753bde458868e032ca9d0b3b62ea1f1825bd348ce5673eeccd1b84,2013-08,Essex Police,Essex Police,0.376053,51.712739,On or near SPARROWS CLOSE,E01021551,Chelmsford 011A,Investigation complete; no suspect identified
4e044ecb521751036e65c0f11c030e3899f84424622c215ec09f78fbfc805ef3,2013-08,Essex Police,Essex Police,0.070978,51.650512,On or near WHITEHILLS ROAD,E01021790,Epping Forest 012E,Investigation complete; no suspect identified
260a26860aa57290600c1e4b1657139bf3dd2ed0533f80d4cef16e0e06c7d01a,2013-08,Essex Police,Essex Police,0.092636,51.771302,On or near Nightclub,E01021872,Harlow 007E,Investigation complete; no suspect identified
51bfe6fee7df166ab4d992879c702547f85ea3de1b7d5c51d5e433525a780faf,2013-08,Essex Police,Essex Police,1.276862,51.935216,On or near OAKLAND ROAD,E01022001,Tendring 001D,Investigation complete; no suspect identified
e7bbdbfc0465303db8d9fa7b021c7145eb8b0f339243c1b987047be462b22a5b,2013-08,Essex Police,Essex Police,0.472987,51.734470,On or near NEW STREET,E01033140,Chelmsford 010F,Investigation complete; no suspect identified
944c40e3bc86b456e0f5d66b1aadc3087b1f26607fe2cadfed929254f529e4d8,2013-08,Essex Police,Essex Police,0.355297,51.463878,On or near DUNLOP ROAD,E01016003,Thurrock 018A,Investigation complete; no suspect identified
9a7db3c5ae4d033f9925bf9781742c0e1f5412fd12be4d85bddae6ea79eeb1c8,2013-08,Essex Police,Essex Police,0.092833,51.774941,On or near Further/Higher Educational Building,E01021843,Harlow 004E,Investigation complete; no suspect identified
b4f6f3b0f050b22fd864945d45f1fc461df6dc53edbe677276b3b023c3865359,2013-08,Essex Police,Essex Police,0.446568,51.574479,On or near UPPER MAYNE,E01021293,Basildon 017C,Investigation complete; no suspect identified
58b30aec3d52e2a1627e1ce344bd2eb0f1ba1f0de6e12f95674f3a241bf5d173,2013-08,Essex Police,Essex Police,0.715773,51.533579,On or near PIER HILL,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
92306d73973f03d5c20e86d538827fe160b11730b76bbdf6c2a112f9d3c28316,2013-08,Essex Police,Essex Police,0.693718,51.551526,On or near HIGHFIELD GARDENS,E01015860,Southend-on-Sea 004D,Investigation complete; no suspect identified
c6203e4f314c67091d16d697f1031a1c0da021a51a6936206087bbc6621dbd5f,2013-08,Essex Police,Essex Police,0.441386,51.572311,On or near GREAT KNIGHTLEYS,E01021291,Basildon 016E,Investigation complete; no suspect identified
4626a7f99e959896f525d3a0efdbbca011487066ce6cb1b815e88af1ea4a1f15,2013-08,Essex Police,Essex Police,0.910389,51.880415,On or near ALBION GROVE,E01021688,Colchester 011F,Investigation complete; no suspect identified
7527ba9a94b0a7d16444692caa0674cbd68153a1bca5dfadbf6d8a4e71153995,2013-08,Essex Police,Essex Police,0.063706,51.771661,On or near Sports/Recreation Area,E01021840,Harlow 004B,Investigation complete; no suspect identified
dfc163f8a66d19450fd022baf7a9e0c8fae04ee5cf9246915dc824025f0b71d8,2013-08,Essex Police,Essex Police,0.326174,51.497609,On or near CRAMMAVILL STREET,E01015994,Thurrock 009D,Investigation complete; no suspect identified
69676dd3c775201b048b434b56c6bc9a82ff9864cc160167af69d16a121df6cd,2013-08,Essex Police,Essex Police,0.694900,51.551265,On or near HIGHFIELD GROVE,E01015860,Southend-on-Sea 004D,Investigation complete; no suspect identified
118fecf69cad768840dbfeecd0e518e729ba97aaa6ca1227d46fe4c1b134314e,2013-08,Essex Police,Essex Police,0.736949,51.587975,On or near Sports/Recreation Area,E01021915,Rochford 004A,Investigation complete; no suspect identified
98d1381373d04fa539c00c9177e8995ed6dfba60503f00c4b9f70a13277b0969,2013-08,Essex Police,Essex Police,0.417818,51.581010,On or near CROMER AVENUE,E01021278,Basildon 014E,Investigation complete; no suspect identified
d45b9225e96e1c3cc3b97c7b297e808923a13e0b2a3da97d29ef2e11b5de68b5,2013-08,Essex Police,Essex Police,1.237462,51.927592,On or near BERYL ROAD,E01022002,Tendring 004C,Investigation complete; no suspect identified
fbd15906168d2ad6a894e6751d83579e648028bb0d192055762c907a31d523f1,2013-08,Essex Police,Essex Police,0.913212,51.888566,On or near BROOK STREET,E01021648,Colchester 007C,Investigation complete; no suspect identified
0eaa3477a70c19c68871074f2e86bf67e94d3efe18ac2e33a62bc6507d07ccd6,2013-08,Essex Police,Essex Police,0.908856,51.871972,On or near Petrol Station,E01021637,Colchester 018A,Investigation complete; no suspect identified
dd9b5721a282c025a884f8a4cf806e0ef58fa7b5c9685062f9d745cfe47def10,2013-08,Essex Police,Essex Police,0.438517,51.514922,On or near BURGESS AVENUE,E01015990,Thurrock 003D,Investigation complete; no suspect identified
75b10a21c9e7d7168ebcb09fa1b1ffadf6b1c8b14403d17abfd620ce90e0fc70,2013-08,Essex Police,Essex Police,0.466199,51.721519,On or near Pedestrian Subway,E01021580,Chelmsford 012D,Investigation complete; no suspect identified
d3dd759083496b311e107347f2945a8232f7b734f6818860700756eb24982a56,2013-08,Essex Police,Essex Police,0.709632,51.549622,On or near EAST STREET,E01015899,Southend-on-Sea 010E,Investigation complete; no suspect identified
94dc65e2cb28aea5349a720feb4a86102c01f4d17db4610d16b90c935c63d276,2013-08,Essex Police,Essex Police,0.548827,51.886694,On or near COLDNAILHURST AVENUE,E01021359,Braintree 008D,Investigation complete; no suspect identified
ded0bc93987217d578cf9c69c47b3c248462e66dc937e2147e7cb8d00f3574e0,2013-08,Essex Police,Essex Police,0.468148,51.728322,On or near ANCHOR STREET,E01021582,Chelmsford 010D,Investigation complete; no suspect identified
5a9d27eccb4d9b1a608cf237af7b77bbae42b45c11947327c29afc4b0e5e27e4,2013-08,Essex Police,Essex Police,0.527743,51.606546,On or near BULPHAN CLOSE,E01021346,Basildon 008E,Investigation complete; no suspect identified
09c7bf6f0638064b1a997ca13d5d8fc41d1dd6bcb686e7f9788c4aad391490d6,2013-08,Essex Police,Essex Police,0.712493,51.536371,On or near WESTON ROAD,E01015852,Southend-on-Sea 015B,Investigation complete; no suspect identified
36d752db27f789c72e04dbcf5514c0cb2fe22a5ff457d58817c093020e2346f3,2013-08,Essex Police,Essex Police,0.694900,51.551265,On or near HIGHFIELD GROVE,E01015860,Southend-on-Sea 004D,Investigation complete; no suspect identified
ffb5952754e48dfcd15c36482e80d25941b104e1fee46eec79fe07d6ab4c85dd,2013-08,Essex Police,Essex Police,0.095424,51.773609,On or near Pedestrian Subway,E01021851,Harlow 003C,Investigation complete; no suspect identified
0a0383a60ca821e04af6376cc754f73595bc330664a703118ae1b3276c56e67c,2013-08,Essex Police,Essex Police,1.156341,51.788832,On or near BEACH ROAD,E01022025,Tendring 016B,Investigation complete; no suspect identified
fe159f43085fcf4981982346f70ce7461e56ca56b3d32bbb6584496bbafea634,2013-08,Essex Police,Essex Police,0.919789,51.884409,On or near STANDARD ROAD,E01021685,Colchester 011C,Investigation complete; no suspect identified
a29799626be50698477a3bb95740966af4ba36265dd96e8d88b0d78310fd9659,2013-08,Essex Police,Essex Police,0.938831,51.887577,On or near STANLEY WOOSTER WAY,E01021700,Colchester 008E,Investigation complete; no suspect identified
4b4056e13c00cd50670809e5f7fec3e2c76b54585c981532c7ee7f13f2814c5c,2013-08,Essex Police,Essex Police,0.094165,51.759873,On or near WILLOWFIELD,E01021870,Harlow 006E,Investigation complete; no suspect identified
7dcee59e476a79672c04a3c775c50df85bfc03b7b05b5922123fc1e683644a10,2013-08,Essex Police,Essex Police,0.024529,51.688740,On or near FULLERS CLOSE,E01021816,Epping Forest 007E,Investigation complete; no suspect identified
d9445c506f419f41b5de1fe115858b768477e50c09579b75ff595bc7481df00f,2013-08,Essex Police,Essex Police,0.080201,51.750211,On or near MILWARDS,E01021864,Harlow 011C,Investigation complete; no suspect identified
c8ac4585a69fd234326aa7275296884d6bcada74c02c14716a992bc87df97e9d,2013-08,Essex Police,Essex Police,0.903944,51.886600,On or near BRITANNIA WAY,E01021683,Colchester 011A,Investigation complete; no suspect identified
ab5d0fbacf266a7ac69a81a333a737ab1dd31829d3c3fe699e9b015bf25e5055,2013-08,Essex Police,Essex Police,0.442167,51.581774,On or near UPPER MAYNE,E01021279,Basildon 010E,Investigation complete; no suspect identified
b843e2d3c1549fbc704c13f6471e95f709a05a75123e84e36abe33b496c7aa91,2013-08,Essex Police,Essex Police,0.053786,51.649150,On or near THE DRIVE,E01021791,Epping Forest 012F,Investigation complete; no suspect identified
12ebe82ef0f09f1b3abf03105ebdb57ba3abbe47ae8ad3a26e96bc9563fe3870,2013-08,Essex Police,Essex Police,0.437857,51.516051,On or near CORRINGHAM ROAD,E01015990,Thurrock 003D,Investigation complete; no suspect identified
c912b15ca296d74b1861f7be93e9520143e805870470b11b9fa2af8b2759c0a5,2013-08,Essex Police,Essex Police,0.803311,51.554309,On or near MERCER AVENUE,E01021922,Rochford 010C,Investigation complete; no suspect identified
944201f3524d466baecfbc7c9a70f73bac4903992006d6a2a4e4fa0f3d38f3ee,2013-08,Essex Police,Essex Police,1.139873,51.821697,On or near LEYS DRIVE,E01022016,Tendring 007C,Investigation complete; no suspect identified
067c0892b047a41e700af50d4f5b9f2da6387bba2719c193785ba7adfcc98261,2013-08,Essex Police,Essex Police,0.572006,51.715203,On or near SOUTH HILL CLOSE,E01021569,Chelmsford 016C,Investigation complete; no suspect identified
21ae61dc2eec746674ae5852d9664b45647dd5111d9a5e92d26bc23e7d1bf13c,2013-08,Essex Police,Essex Police,0.481260,51.582608,On or near MATCHING GREEN,E01021267,Basildon 012B,Investigation complete; no suspect identified
7babe1ac1296c92dbb7ec2ea58d526f67e74199098373257db5ce4ae9169e63a,2013-08,Essex Police,Essex Police,0.785962,51.540494,On or near PUFFIN PLACE,E01015882,Southend-on-Sea 013G,Investigation complete; no suspect identified
257fd2daa01640fd3a2d993d0038e3921dd8eb8bc0a1506b69b91fe169ddfc16,2013-08,Essex Police,Essex Police,0.801070,51.539909,On or near PICASSO WAY,E01015881,Southend-on-Sea 013F,Investigation complete; no suspect identified
b0be91cc068f894d31e2e5850985c2dcc797af48933e68c099bbf0c4b835dd8a,2013-08,Essex Police,Essex Police,0.476919,51.574723,On or near SAFFRON DRIVE,E01021265,Basildon 012A,Investigation complete; no suspect identified
0b0b80d4d56bacbd3121581aecbff0b86814ed488c6d98262f0e02db83706d1b,2013-08,Essex Police,Essex Police,0.648950,51.945815,On or near HAUBOURDIN COURT,E01021388,Braintree 004B,Investigation complete; no suspect identified
13a72df55202e2c344356e70e6544a40905c996b3ef75c865000d3cc6baf1be9,2013-08,Essex Police,Essex Police,0.686458,51.541674,On or near CROWSTONE ROAD,E01015832,Southend-on-Sea 012F,Investigation complete; no suspect identified
927d527e126be20470ffc6248e25fe9497675799cc0b6f3683b7e10e0c79bcb2,2013-08,Essex Police,Essex Police,-0.000617,51.723189,On or near Park/Open Space,E01021793,Epping Forest 002C,Investigation complete; no suspect identified
b245af42b6f3ffaa7100d9363e2eb5b2d021d499f8c5b3005fc499aa4b906577,2013-08,Essex Police,Essex Police,-0.000617,51.723189,On or near Park/Open Space,E01021793,Epping Forest 002C,Investigation complete; no suspect identified
ed8566bc8bf05ea6a8953824dfb09503b9a7ea17d71448bdc67c6b296888dfea,2013-08,Essex Police,Essex Police,0.429335,51.513836,On or near WALKERS SQUARE,E01015992,Thurrock 005C,Investigation complete; no suspect identified
5dcbcedd61338fef5b568ed9ef2a5da2ebcffe0fb423c50ed2dec29d568cd0f3,2013-08,Essex Police,Essex Police,1.129371,51.796650,On or near LANGHAM DRIVE,E01022031,Tendring 015D,Investigation complete; no suspect identified
e02d17f4daa9a3c018c643529006779f1de90a2b0d4310a8ddc5a60288fec774,2013-08,Essex Police,Essex Police,0.362233,51.460456,On or near SYDNEY ROAD,E01016004,Thurrock 018B,Investigation complete; no suspect identified
