Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d9ea4fb8675cdcecf2742723897bd6439cabca6877d8233d18ab5a9f5b59b62b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.737683,52.239143,On or near Supermarket,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
0fc6ba8d1d0d0836f312ebfd4d65f4db29b993d4e38e413e0d11258d3c2173bb,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.666635,52.315209,On or near FERRY ROAD,E01030282,Waveney 014A,Investigation complete; no suspect identified
6b1c9550748d81dad9a95aa73f850a577fa9a5c520a0c59b0f00f62182fb1929,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.140063,52.050158,On or near GIPPESWYK AVENUE,E01029985,Ipswich 010B,Investigation complete; no suspect identified
048318144e122c2385f5fc5a5cee033d8ded3265265a4867b775550f084a7954,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.653898,52.438131,On or near CHURCH ROAD,E01030286,Waveney 011B,Investigation complete; no suspect identified
d1ff8c46119e3a775733c8c4be0b637203d09ed3397204e0db56010e45a7aaf8,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.876228,52.092692,On or near B1115,E01029907,Babergh 001C,Investigation complete; no suspect identified
fd0898044578eccd6dcc3342d5b2a085c3ef6f5239d87c96e4404f9186880149,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.154549,52.060096,On or near WILLIAM STREET,E01030025,Ipswich 006D,Investigation complete; no suspect identified
405201bdbc9bc09c14931a03fbc0da1350ef4ad0d050876e9030e1d265466bc6,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.181728,52.048968,On or near DERBY ROAD,E01029990,Ipswich 011B,Investigation complete; no suspect identified
a5fcc1872cf6d34c89b76cfe3c6c081b1d02db44986fc086099944469cd4a918,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.128721,52.031906,On or near ALDERLEE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
42d8731bc7d1ffe800d3bd44f5dba7e501118876060c4b1a2859254ac514000c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.524675,52.415998,On or near SCHOOL CLOSE,E01029942,Forest Heath 002C,Investigation complete; no suspect identified
5bbb1ce2f1b22706a80a9e8df983975fda0a15f47cdfe3e6f5ebc683e0d22d42,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.502480,52.349968,On or near HILLSIDE WAY,E01030243,Waveney 015B,Investigation complete; no suspect identified
15ec14244d624794a6c720497a75375f7cd1c5eddb2a5c8c5ffa7aa924b4ff5f,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.753698,52.021993,On or near Sports/Recreation Area,E01029891,Babergh 008F,Investigation complete; no suspect identified
30c66863c7ac0c0237483a66628191977d6609deb8ebc4dd381ce5dafa482ea9,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.346098,51.958505,On or near UNDERCLIFF ROAD WEST,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
9ecb3e5c7b8b6190ec262d7e56724a1ea3e4c36b514ab8e5c8f22a22e5666ab8,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.985322,52.196379,On or near BRITTEN AVENUE,E01030077,Mid Suffolk 008B,Investigation complete; no suspect identified
5ea8838d8e421fd52e31ef2011bc1046081ac3e5be3c8255b03a85a589bb7d49,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.056521,52.150720,On or near UVEDALE GARDENS,E01030062,Mid Suffolk 011D,Investigation complete; no suspect identified
3ebae14cd49670f297183a7c081764b26afa659a491ec7333fd5e0ec2d3f2097,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.149490,52.052488,On or near GRAFTON WAY,E01033124,Ipswich 007F,Investigation complete; no suspect identified
9438ecde2a88d438b781f3b9da6bfc910264b569cea5a77d27e05e495de1450c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.132389,52.067028,On or near Supermarket,E01030022,Ipswich 006A,Investigation complete; no suspect identified
6f5a834b640f7284b9366c0a684c8731c5c230386408c372542d94addff1f20e,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.716929,52.463041,On or near WESTWOOD AVENUE,E01030287,Waveney 008D,Investigation complete; no suspect identified
527cd3c006d5a0db263db4a2117e78b9ff62ba4b07fc9a9b471dd038febef67b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.147997,52.074401,On or near DALE HALL LANE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
6a22069751881180b3f85c4285d214bf5f35be503e11de35cc2e1dad5b496fba,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.178067,52.057593,On or near MASONS CLOSE,E01029958,Ipswich 007A,Investigation complete; no suspect identified
cc4771860e0dda501f0e10a6dc8bb31eb4de6dfed0e0363f5c56468cb94ec99d,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.608891,52.441012,On or near ASHDALE PARK,E01029930,Forest Heath 001E,Investigation complete; no suspect identified
f5fabc47cdf2985da6a421db584e6f03e1b1817fa186b52665fee9c5123c4514,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.463084,52.349740,On or near ELDO ROAD,E01032526,Forest Heath 003I,Investigation complete; no suspect identified
21022c678bbdaa9f07d30718bd605323947ff83e9cfda56282ffd5f1a239cd57,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.490876,52.305247,On or near LAVENDER CLOSE,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
047bfb8b3389fe263a956605693d8ee9d60da96b9ae47282f24decd120f9278f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.158372,52.058663,On or near ST MARGARET'S STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
4080a7cb92895683a4440342dd2e8410e15f2fef398508b237385139ab99801a,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.740695,52.243569,On or near KEMBOLD CLOSE,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
aa6a214ed5cc3937fff4898e08d8bf7d3a9f893b4ebfb5e44a2941aaa4033c20,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.750199,52.483146,On or near BOSTON ROAD,E01030246,Waveney 004A,Investigation complete; no suspect identified
4879f071444dcc611d5e7b9bc39dfb748bd95f1f9fe99009827822b7c42214c0,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.219514,52.029755,On or near WENTWORTH ROAD,E01033127,Ipswich 014E,Investigation complete; no suspect identified
b4dc7cd2f6a1564a6f11a1f643dd342b67cd75e1ef52576a0e7f7958531fc8b7,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.278038,52.060950,On or near Sports/Recreation Area,E01030191,Suffolk Coastal 010D,Investigation complete; no suspect identified
32119c8b5575af29ad38383408910b527708bef4cf21b01283f028d49eab9593,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.138948,52.056106,On or near Park/Open Space,E01029988,Ipswich 010E,Investigation complete; no suspect identified
0670afcfc105fbbf254c2a36f887c1910d13bb3f1d3e7d2bde7911551c35e352,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.395592,52.261386,On or near OAKS DRIVE,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
372c0fe3db3ea7d5a63d0efbd47a7ee636244469bd66a366a56fa1e3b7d3e669,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.743020,52.476681,On or near ASHBY ROAD,E01030265,Waveney 004F,Investigation complete; no suspect identified
874b8b781667f5606f5c3cb723bfbaf77f31d147d10f1f830de2d0fe2bb83aad,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.181142,52.058571,On or near SPRINGLAND CLOSE,E01029958,Ipswich 007A,Investigation complete; no suspect identified
e1779fc033b56a0c36e722066ad179f70c938a96ac69906ec8149790d80c0a3f,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.903132,52.130137,On or near SEWELLS,E01029876,Babergh 001A,Investigation complete; no suspect identified
6456a2d80dda84decfb8de5f24f2cf4ec42e023dfff40e92b5537c9061df701e,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.589352,52.169253,On or near LEISTON ROAD,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
2faf173f909767c956398cbd685efa317ed2cfd1efea7a41153bc6d69396abcd,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.788391,52.068354,On or near Park/Open Space,E01029922,Babergh 006C,Investigation complete; no suspect identified
9ccbc115fc0e2594d476ee2724a619239c4b7d161759ea721bce461940980884,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.742286,52.244656,On or near LAWSON PLACE,E01033050,St Edmundsbury 005G,Investigation complete; no suspect identified
8f42c8bbf4d3da441b001f7313675a572bde661d50d8b5b0a18e758db9f7291f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.166037,52.051307,On or near POWNALL ROAD,E01033126,Ipswich 011F,Investigation complete; no suspect identified
97b035985612d899bfb0832c03dc10d311323cb227bf09e18239401f29a19868,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.731380,52.242418,On or near OSWYN CLOSE,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
ab77267c909f4102d8c6f34827cd67884e5c8043697e1ba36c44cedf99050cc5,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.706963,52.468859,On or near BECCLES ROAD,E01030235,Waveney 006B,Investigation complete; no suspect identified
f4da484a4ef44c90c798de70dd4f8677c8f1fcdbdfb8f389d1cf9fa37e827747,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.336172,51.973430,On or near HIGH STREET,E01030161,Suffolk Coastal 014B,Investigation complete; no suspect identified
b6af571119df9c2d25ac4b3623f218033e7fec0119d04b9346a6776a61204036,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.423449,52.082713,On or near THE CAUSEWAY,E01030109,St Edmundsbury 012A,Investigation complete; no suspect identified
919c9ddefc34ac0621f02429e1ace2b3d933eebeb09b2e873febe609b3bacdb0,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.747083,52.468691,On or near Nightclub,E01030258,Waveney 007D,Investigation complete; no suspect identified
3879c16719fc6019ac185f3e386b2ffcb47f7449b604c342b93c4d1d181ae98b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.718190,52.242318,On or near HONEY HILL,E01030093,St Edmundsbury 006B,Investigation complete; no suspect identified
e3fb737e5953582fb0f443c47a29904de9944790656dbe607201635fec89f5c8,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.398681,52.092536,On or near MAYPOLE CROFT,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
a614472fc684fee7d9a6286e001cc71195600efb9fdf63cf956db3897435b828,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.428227,52.080915,On or near LAYER ROAD,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
a801ee82ce58903c3ed7aee3cad208f206ff5162146f00eea6b933a57f9402c8,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.709510,52.062416,On or near ROPERS LANE,E01029901,Babergh 003B,Investigation complete; no suspect identified
11a608bd2efefee43f90dc46600c6cec293cbe0c74851acbe8b0e6b6343bca75,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.160450,52.053166,On or near SALTHOUSE STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
b04706d92701497d028386ccced6738dac0c61c42fcfd50999be578f20823ec1,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.787155,52.035154,On or near SUDBURY ROAD,E01029880,Babergh 006A,Investigation complete; no suspect identified
9496a48f236138a6dd5f983bfaee2b3c9876506ff713e7bf8cb2bb73a6516bce,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.581836,52.203851,On or near SEAWARD AVENUE,E01030187,Suffolk Coastal 004C,Investigation complete; no suspect identified
e33e85b78d903f782e74a2ad3e1025f49999bc6a6cfc5284b464618ec4e538ce,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.472177,52.376104,On or near HARRIER WAY,E01032523,Forest Heath 003F,Investigation complete; no suspect identified
7ffdbf8e3b5469edc09676e7aea133d60aa05b2806ed1c3a67c8cf96d9870e08,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.118475,52.079288,On or near WICKLOW ROAD,E01030031,Ipswich 003E,Investigation complete; no suspect identified
ae7bc2c0887d4d09321e11aa9a48c58a71ee46a39f601a32adb78f97e327fd4d,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.148058,52.059299,On or near Supermarket,E01033125,Ipswich 007G,Investigation complete; no suspect identified
d832a076652f441a94fc25d8c4272c455280ad359c80ed47aaecf8b8c3d52e2c,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.399349,52.249260,On or near EXNING ROAD,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
1d917822e5782d34eb2b3668dabda8d160cff046ed74ea5f57905be30a8c20d7,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.920124,52.235217,On or near ROWAN GREEN,E01030050,Mid Suffolk 004C,Investigation complete; no suspect identified
c47fa58dd9baa7d7fb8c1409a5ab419240acbbf38c81c7b868806c9e06215e30,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.173545,52.061726,On or near RIVERS STREET,E01030000,Ipswich 004D,Investigation complete; no suspect identified
9a4f920bb5c71f2254f476b6f4d8a3170ac46aea28ee9150915aead2fe15e47e,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.997765,52.190119,On or near STOWUPLAND STREET,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
58558252d35ff5f6bf4cd28c5f8b4933a35949b481976fd633f286f4f2f5faa8,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.158138,52.057617,On or near Shopping Area,E01033129,Ipswich 007H,Investigation complete; no suspect identified
026acaf4072a93aee12e1595ebe66d8ada4f174a49b1b7f8f2ceac65e5415e9f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.088078,52.036703,On or near PEARSONS WAY,E01029879,Babergh 005C,Investigation complete; no suspect identified
4f6ab60960c5489488ac46647ad16cda112c4be9ee5c57a7db160a10f3dfedbf,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.139169,52.040739,On or near SAWSTON CLOSE,E01029971,Ipswich 012D,Investigation complete; no suspect identified
8343ab37f633a95faa3d9f727a9f0fb82861247dac61e40a6475862491857b1e,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.188694,52.061362,On or near THE DRIFT,E01029964,Ipswich 009B,Investigation complete; no suspect identified
c952baf19b943788cdc7c3ec036dc8326b921412b2ec85307fe408fdeff2f81c,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.451331,52.450600,On or near HILLSIDE ROAD EAST,E01030231,Waveney 013B,Investigation complete; no suspect identified
5721c5323582a7d69d208f6b9c39b66235764688ceb3ceb1dd478217eff153ea,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.453273,52.075333,On or near CHARRINGTON CLOSE,E01030106,St Edmundsbury 014B,Investigation complete; no suspect identified
671a1c825cd0c692c9d9ebb443396f529a022234fd9ae2ac5e2dee0b5a258588,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.166922,52.036191,On or near PIPERS VALE CLOSE,E01029980,Ipswich 016C,Investigation complete; no suspect identified
eadecfb38937b2b33335544be52002d8565bb9f9ac4aa18356aaa61fb2fba3fe,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.577336,52.458814,On or near Parking Area,E01030223,Waveney 010A,Investigation complete; no suspect identified
618f12f378ab093ead8a2482bbaa4528d51abaf0b5663ee209d62040b557c08b,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.319949,52.090869,On or near TIDE MILL WAY,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
aea2e784b6012bc3e4429f4953eb20df28fdf9637abceed4d88c821c617f65b6,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.721908,52.419097,On or near HALL ROAD,E01030253,Waveney 012D,Investigation complete; no suspect identified
51ee80886b8024d6a2a39f920e671ee3f6e8678cd2b0f8c7093ee05fecaf069f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.313133,52.090315,On or near KINGSTON ROAD,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
31baacdf3cf7a6e79af208e2243058bbb7e733ad505b5bd43c92d18e0baf089b,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.916086,52.060199,On or near THE STREET,E01029911,Babergh 004F,Investigation complete; no suspect identified
79f11dbb5b7f59afa16ffb3321a66a6f4a5c35c4c913de3f6b258f2a1a636bc7,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.996459,52.188551,On or near STATION ROAD WEST,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
0bd43b4f3580ec5da52368c45f9c0db78b22676a0cf0544d4660d771e91a4dfa,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.147997,52.074401,On or near DALE HALL LANE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
94ec3b4a2f010e5086ac8ef85b37682ee9ccc21768cf85d853f22a5b37a9052e,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.154448,52.055773,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
8245adb8d5805964f3114847e8827c1f8c5fe607847536a0613c57265e86b364,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.315304,51.985668,On or near CHURCH LANE,E01030215,Suffolk Coastal 012C,Investigation complete; no suspect identified
c7b787586fc29111491471f5b56d5349a28f504b35298e48146f2e0ad3d6f94a,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.427558,52.080146,On or near HARROW ROAD,E01030115,St Edmundsbury 013A,Investigation complete; no suspect identified
f9824f26072e20f883e406439ddcd44c2cdb4b450699dea8e5577b36bd190c3d,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.715398,52.240989,On or near WESTGATE STREET,E01030093,St Edmundsbury 006B,Investigation complete; no suspect identified
d024a7fc5524f656ee299c3e159f06902d731d39391dff5e7c3c6e46a8cbf4d7,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.518499,52.347870,On or near EMMANUEL CLOSE,E01029938,Forest Heath 004A,Investigation complete; no suspect identified
aba7ed9bbc236b48247d69c64c9d8794a582af4e48b17761cac438d9ae0b7398,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.637307,52.448429,On or near ST STEPHEN'S CRESCENT,E01029926,Forest Heath 001A,Investigation complete; no suspect identified
e6ec5f2c9c4cd03b6a576bb5226e82ac10bd310abbc36614a64160f6baecbd2f,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.152397,52.057717,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Investigation complete; no suspect identified
63bd7575f3b1398fd301c828001fca05db223beb3845b87127b15e227641d6d6,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.846868,51.972507,On or near CAMPIONS HILL,E01029906,Babergh 009D,Investigation complete; no suspect identified
720edb4f570ec6d5bce22337023023523ee3124e7ce7da04b2a3746b13c90cf3,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.746362,52.032884,On or near NORTH RISE,E01029886,Babergh 008A,Investigation complete; no suspect identified
1d90a7509287eae4e24f663474ace96d1bb6322f5197746d0db3e41a1f1c0ee9,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.119623,52.066864,On or near JOVIAN WAY,E01030027,Ipswich 003A,Investigation complete; no suspect identified
75f2b3e4689e0ff42f74b2c8c42eee91aa532776e4c6e779335268bcab68e006,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.998982,52.189081,On or near Nightclub,E01030071,Mid Suffolk 010B,Investigation complete; no suspect identified
3f1203654a97a2b6953389b10905db47d870587d43a228c9b46ed69d8409fa5a,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.469885,52.228040,On or near RENDHAM ROAD,E01030208,Suffolk Coastal 003B,Investigation complete; no suspect identified
fec5c1cc45960b7156dc6a4902a17fc9a79ff1aa5095f68e51c9c91b903e0c88,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.178265,52.226160,On or near HENNIKER ROAD,E01030048,Mid Suffolk 007A,Investigation complete; no suspect identified
87eef0e36bed9e06e253e6877f4949dd128fde5d37ee7f4aed8b7bd2f6c3f238,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.669518,52.100084,On or near GOLDING WAY,E01029884,Babergh 002B,Investigation complete; no suspect identified
221719960b24c94332674764c3b1bde0e0d3e6feab64235a1b6eeac0b9da3007,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.180377,52.033031,On or near TURNER ROAD,E01029982,Ipswich 016E,Investigation complete; no suspect identified
9a80262206b1950b824f9e13ecb2059c09ec6b985f8b4e2b0e93b5bbfbb8a734,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.744638,52.487406,On or near SOMERTON AVENUE,E01030262,Waveney 002B,Investigation complete; no suspect identified
0c765136441280c0bba28911e06a5a14f8f3f44fabfc204a4a9e93bc374dbe91,2013-08,Suffolk Constabulary,Suffolk Constabulary,1.164741,52.052574,On or near A1156,E01033123,Ipswich 011E,Investigation complete; no suspect identified
a693906c148aa0968e21260e9b3e79b52ddfcbff977f52e305ce1ee6e73f1136,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.721523,52.230002,On or near KESTREL ROAD,E01030143,St Edmundsbury 009C,Investigation complete; no suspect identified
17c1e0a973c41d99061cb5e87e47b29c9507586c2bb377f18a9855347f6dffa4,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.624262,52.452299,On or near RIVERSIDE WAY,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
88e6e7c2b9f14df252b5eca78fccc4d02edd2a4cb8fc9dece504a3a41944251e,2013-08,Suffolk Constabulary,Suffolk Constabulary,0.507277,52.341319,On or near MILL PARK GARDENS,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
