Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
373d99aa1b37609494d4e7e6fbb6df507ae82576c209175d4fe23c75eccaa7f5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.883229,52.243052,On or near BRUNSWICK PLACE,E01027226,Northampton 025C,Investigation complete; no suspect identified
4ee355bb16e40f7c3d139cf71b208bf38c319c28a0eb266fe83eaa3ce4e73703,2013-08,Northamptonshire Police,Northamptonshire Police,-0.707823,52.394708,On or near BROCKHILL CLOSE,E01027099,Kettering 008D,Investigation complete; no suspect identified
c56823f9675256bdd4989dadefd465639a79b86572489d0fcbb86978076b5011,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
00e1302183f850eb1053e3af20eed94b3fb512b84c7df5cb14581cbd2f2e5600,2013-08,Northamptonshire Police,Northamptonshire Police,-0.923882,52.252932,On or near WOODSIDE WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
1bca5f8fe582a0a187e413beffcd0fb7182fa961661439465af7f9e5e6ecb444,2013-08,Northamptonshire Police,Northamptonshire Police,-0.725784,52.399263,On or near ANGEL YARD,E01027110,Kettering 007B,Investigation complete; no suspect identified
2a2757619b6b61c15cd6a23e99df3ab4766024094878460cc21df3df603f3b6d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.909392,52.273936,On or near Supermarket,E01027146,Northampton 003C,Investigation complete; no suspect identified
d89459676bfaed215b3e0c191e54fc74cba6e3e396b7a47f40066df3b7be3b41,2013-08,Northamptonshire Police,Northamptonshire Police,-0.937607,52.231551,On or near CLICKERS MEWS,E01032977,Northampton 029G,Investigation complete; no suspect identified
bc0ec1d59eebae0884631d9d6f807e47307ef29de62b7d7db45137505a400a24,2013-08,Northamptonshire Police,Northamptonshire Police,-0.597860,52.338656,On or near WELFORD AVENUE,E01027038,East Northamptonshire 006A,Investigation complete; no suspect identified
b63a9a3b13367e0914ad2461d0a4026a479ae103ee13ca395536689144ea146b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.865356,52.252438,On or near Supermarket,E01027169,Northampton 012B,Investigation complete; no suspect identified
8a82cb8e0b23dfc2954a43b358d9bafcf1f6564360eba8a6417d5f9049dd03f2,2013-08,Northamptonshire Police,Northamptonshire Police,-0.864092,52.252597,On or near BIRCHFIELD ROAD EAST,E01027170,Northampton 012C,Investigation complete; no suspect identified
1c8294c7615a4f20d2524a4e6433b970c89ad2749585fbc63a5016ffbdc880ad,2013-08,Northamptonshire Police,Northamptonshire Police,-0.723769,52.466536,On or near BRIERY CLOSE,E01026955,Corby 008C,Investigation complete; no suspect identified
43a99c43f3f263aebcad55b354d409898094ed6e8200eece6a10e6d94c061f35,2013-08,Northamptonshire Police,Northamptonshire Police,-0.591840,52.294816,On or near DENTON CLOSE,E01027060,East Northamptonshire 009C,Investigation complete; no suspect identified
e74bba20c7745155e6fc47139c706a683e3e77ec1a187b49510da8f579e1ec2d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.963963,52.246638,On or near DENT CLOSE,E01032976,Northampton 029F,Investigation complete; no suspect identified
36fabfb65b5240b62669345f0d28d00a9193d663178008da31c60d6369b664e7,2013-08,Northamptonshire Police,Northamptonshire Police,-0.799693,52.398985,On or near RICHARDSONS LANE,E01032974,Kettering 011I,Investigation complete; no suspect identified
240bf59a365b365d84f871f73f1796674f72d55e3507a8ab8dc55c4180d14a8b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.815147,52.252071,On or near Supermarket,E01027140,Northampton 011A,Investigation complete; no suspect identified
85808e89528f819732bf802527cb00cac012b2a37387ca51164a276c7238228a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.718581,52.401316,On or near FORD STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
6825f7ad5ab721c22d9d46dd3462ce9086357488266040bc0974fec801614728,2013-08,Northamptonshire Police,Northamptonshire Police,-0.908449,52.225773,On or near OXFORD STREET,E01027158,Northampton 028B,Investigation complete; no suspect identified
a2e0dadebabe618817f34e6dd025537c06e7c08d712c9bbdc81cc4e4e8451a18,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896643,52.254965,On or near BALMORAL ROAD,E01027192,Northampton 009A,Investigation complete; no suspect identified
f124250c3fdb3d6c1ca463b5683beb882cd22a6ef8412555ff03eb132455e73f,2013-08,Northamptonshire Police,Northamptonshire Police,-0.704160,52.317518,On or near Supermarket,E01027333,Wellingborough 002D,Investigation complete; no suspect identified
df7f500acffc12f6251c71296317a1a7a1edb935d826118de539096627b90382,2013-08,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
5bdc7ee98b46696897395f0669503cb5694af289d7a37f7ec8e5447251eefbc4,2013-08,Northamptonshire Police,Northamptonshire Police,-0.908972,52.215169,On or near DENSTON CLOSE,E01027162,Northampton 030A,Investigation complete; no suspect identified
cb0212d57e725e073a95ec397a7ae9db24689224bef460db5fee67db2f45163a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.894658,52.239904,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
67296f874a509238706908f86dca726842ea30afdf3195a417e91a2ddaca9da0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.898099,52.270667,On or near COSGROVE WAY,E01027147,Northampton 003D,Investigation complete; no suspect identified
4588e61ebf5dd8adf19574b92ec3ee7b8de9df656d968ad604af983c75f58e45,2013-08,Northamptonshire Police,Northamptonshire Police,-0.695525,52.319302,On or near GOODWIN CLOSE,E01027334,Wellingborough 002E,Investigation complete; no suspect identified
b12ab5d26dd091b57bf9cc9de50a478239ebff3fe12946cfbb4db6622fcbf3bd,2013-08,Northamptonshire Police,Northamptonshire Police,-0.846178,52.271115,On or near POPLAR COURT,E01027183,Northampton 006D,Investigation complete; no suspect identified
234e6d12ce8c9cea4ebff0e86a60d2fdf9f175a33dab08b0485a608bcd769427,2013-08,Northamptonshire Police,Northamptonshire Police,-0.891384,52.266082,On or near WHISTON ROAD,E01027232,Northampton 001D,Investigation complete; no suspect identified
6ed408f1ff8e3905d8163b122627dd3fe37777311c7e30af2f6b947b78009dec,2013-08,Northamptonshire Police,Northamptonshire Police,-0.729132,52.310282,On or near BAIRD COURT,E01027346,Wellingborough 003D,Investigation complete; no suspect identified
ce982681f30f587b280feeda75f3c1579ef017eaae2353c7e3bd294fee50a26c,2013-08,Northamptonshire Police,Northamptonshire Police,-0.895011,52.252225,On or near BUNTING ROAD,E01027185,Northampton 015B,Investigation complete; no suspect identified
6a37f3b1cef2feb5d5bfbc11fd063c93c1ac2dbb902fdcfd01e2048daf6ae574,2013-08,Northamptonshire Police,Northamptonshire Police,-0.899189,52.234355,On or near Parking Area,E01032979,Northampton 021F,Investigation complete; no suspect identified
b7eedd5ee1c2c965cb15d9b73453c87e5c5e97afdcaf1833472fe11d90228c88,2013-08,Northamptonshire Police,Northamptonshire Police,-0.928078,52.214373,On or near MANDARIN STREET,E01027253,Northampton 029C,Investigation complete; no suspect identified
c29cf0a4c9f14df9f5931205ad998ec83f2b654acb278af9b9e876efa9e5a948,2013-08,Northamptonshire Police,Northamptonshire Police,-0.708734,52.385664,On or near Theme/Adventure Park,E01027130,Kettering 009C,Investigation complete; no suspect identified
fe8d77ac75af38db83d06ea39df1ad51a3f1582ae283a812d3112b2262708a10,2013-08,Northamptonshire Police,Northamptonshire Police,-0.842344,52.251774,On or near ROWLANDSON CLOSE,E01027260,Northampton 020D,Investigation complete; no suspect identified
2628587c6ae4a126ce0a28aedeae9a87632cf5b714f18d2a998fe2998181fc43,2013-08,Northamptonshire Police,Northamptonshire Police,-0.706115,52.486744,On or near WESTCOTT WAY,E01026949,Corby 005A,Investigation complete; no suspect identified
f5a5d5a94bfcff88604133e2b02e2c72367e100fb70fb8ef1260bcf6ea9f3acc,2013-08,Northamptonshire Police,Northamptonshire Police,-0.842344,52.251774,On or near ROWLANDSON CLOSE,E01027260,Northampton 020D,Investigation complete; no suspect identified
4e237854e28bb017ba73339c9e6aad11c9f3366fd1f22c549169010e1780730d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.842543,52.272284,On or near GREAT HOLME COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
98a02d54925dc0630e338ba6ea82c34aea00a65626d01234ffa4fcbc9334ebc0,2013-08,Northamptonshire Police,Northamptonshire Police,-0.884701,52.245115,On or near COWPER STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
688c911ed3e2b7be60531fd27f99bf4502e5d87fd3917afeb27fe43b999824a9,2013-08,Northamptonshire Police,Northamptonshire Police,-0.884701,52.245115,On or near COWPER STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
fc200a630a6fb61dc0735cecff019bed6be82b1acd21ff48a3b2c9bddb31a729,2013-08,Northamptonshire Police,Northamptonshire Police,-0.884701,52.245115,On or near COWPER STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
bc49c915d743c7fccf848096be2d877f122093ede9802ce671f2973d817648f3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.884701,52.245115,On or near COWPER STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
8497979084e8f988cc6f4d279ff524502207be5f29ce39880afc081915ea20d3,2013-08,Northamptonshire Police,Northamptonshire Police,-0.673250,52.371911,On or near ELM ROAD,E01027091,Kettering 011A,Investigation complete; no suspect identified
88685adffe36054319db4fca38b4b59452048aface3ed94a09187e0dee938a92,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Investigation complete; no suspect identified
9257fa279dba6836236133a538b431c76f76e98ab5725ad373c657559f262680,2013-08,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Investigation complete; no suspect identified
767464109c7664e88f92700c7e5fb5c85eb0821b8765d16e32274c0f3def03da,2013-08,Northamptonshire Police,Northamptonshire Police,-0.897085,52.201087,On or near WILDERN LANE,E01027167,Northampton 030F,Investigation complete; no suspect identified
bd36d423a6afa12637fd3f25884a5489d1be2a544f9d16d44e3edf71b1b5d183,2013-08,Northamptonshire Police,Northamptonshire Police,-0.917220,52.227518,On or near THORN HILL,E01027235,Northampton 026C,Investigation complete; no suspect identified
3a43594688f65139ad900991a8763088b0ad4d9f9a28514e417407797203dd96,2013-08,Northamptonshire Police,Northamptonshire Police,-0.901039,52.235927,On or near HORSESHOE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
ed49bb0573f049e7895f47b771b45ade34dac04e3e7de431cef5fd8b2a850cbf,2013-08,Northamptonshire Police,Northamptonshire Police,-0.603195,52.294637,On or near FOSKETT CLOSE,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
40f7b51540bfff1a4626e509edde0bb20b3372b9ae3f5193b83cdc7e654aeeb8,2013-08,Northamptonshire Police,Northamptonshire Police,-0.678578,52.304090,On or near SALISBURY ROAD,E01027315,Wellingborough 004C,Investigation complete; no suspect identified
6ad1cbdba00309b8b0523c82e1ddc1a0cf7301b45169b7d06e7af8c6c9c35ef5,2013-08,Northamptonshire Police,Northamptonshire Police,-0.685759,52.359733,On or near QUEENSWAY,E01027102,Kettering 011D,Investigation complete; no suspect identified
2d950a603762d2ac8efef59797cc9a533e596f4c5e36bcd42f5ba7d3d4640169,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900879,52.249529,On or near ESSEX TERRACE,E01027152,Northampton 021B,Investigation complete; no suspect identified
1e51c6ba41db8458c971b346f76237cd0904833524f33b4b7e9ef9eae33c69eb,2013-08,Northamptonshire Police,Northamptonshire Police,-0.895738,52.243592,On or near DEAL STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
21961646cb631b94a2b3e1c94b52947035d3eeb223fa303112539b610c2e3688,2013-08,Northamptonshire Police,Northamptonshire Police,-0.714184,52.407957,On or near WALNUT CRESCENT,E01027083,Kettering 005C,Investigation complete; no suspect identified
da10a6d98e0ef4796a0502db3a988d7ea2e76a6ae4514e6f13159698d41e1f13,2013-08,Northamptonshire Police,Northamptonshire Police,-0.832169,52.263272,On or near ELLFIELD COURT,E01027196,Northampton 007A,Investigation complete; no suspect identified
92827e3beaf2c9e9ad48995ea38d087491aaf6ef8a245b47af24fe382cd0078d,2013-08,Northamptonshire Police,Northamptonshire Police,-0.882903,52.197681,On or near COWBECK CLOSE,E01027206,Northampton 031D,Investigation complete; no suspect identified
13e1f877314aa71e1109a96d724e990b01af829221691291715d88dc52b27d84,2013-08,Northamptonshire Police,Northamptonshire Police,-0.925792,52.226643,On or near TALLYFIELD END,E01027234,Northampton 026B,Investigation complete; no suspect identified
ce27cc457f26866251381763830108725ee2d2e2d4b24652da42ae8f4baaf93b,2013-08,Northamptonshire Police,Northamptonshire Police,-0.703580,52.291690,On or near Supermarket,E01027319,Wellingborough 008C,Investigation complete; no suspect identified
23f19a2bdda6dfa8bc4c321eda9bedccbaf116289882607f9b0cf1a5524ebd07,2013-08,Northamptonshire Police,Northamptonshire Police,-1.170760,52.264292,On or near Supermarket,E01026986,Daventry 007A,Investigation complete; no suspect identified
004d6a1eb4aac37a4e406374353adf8939beac1134e6893e6f1df33b2cc00124,2013-08,Northamptonshire Police,Northamptonshire Police,-0.892140,52.236932,On or near CASTILIAN STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
33af871c277f3e8162917963ce8e14755d454abd81277519fecb47f56ef49098,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900879,52.249529,On or near ESSEX TERRACE,E01027152,Northampton 021B,Investigation complete; no suspect identified
c071782df63c94b0c13767059db4c21066e03af8ff9f10805d02352ee55773dd,2013-08,Northamptonshire Police,Northamptonshire Police,-0.843484,52.282300,On or near THORPEVILLE,E01027018,Daventry 005B,Investigation complete; no suspect identified
e80df5920e2cd7ba90ec970f51c38aacdb4ceb6e409e0c42bc23389b7170a1d4,2013-08,Northamptonshire Police,Northamptonshire Police,-1.021934,52.144773,On or near Sports/Recreation Area,E01027289,South Northamptonshire 004C,Investigation complete; no suspect identified
76b3c101ee6629926e8701ba7127c273b16724f06fd78763806d156a4ce67288,2013-08,Northamptonshire Police,Northamptonshire Police,-0.888867,52.244840,On or near HUNTER STREET,E01027225,Northampton 023B,Investigation complete; no suspect identified
082957dc19e211d86f6c1309ac865b8a02ad88e2392b8e78ea7fe7bd8a560bac,2013-08,Northamptonshire Police,Northamptonshire Police,-0.820294,52.289443,On or near SYWELL ROAD,E01027018,Daventry 005B,Investigation complete; no suspect identified
75428680de397dc78a022a07b0c61b3c83962566d9c0e80ad9c2e5d00274d309,2013-08,Northamptonshire Police,Northamptonshire Police,-0.939183,52.251443,On or near NEWTON ROAD,E01027214,Northampton 018B,Investigation complete; no suspect identified
ab6165e185a59c3e05787b6630d844c6f3f5d8d0779f115ca26ad8b3c5777a58,2013-08,Northamptonshire Police,Northamptonshire Police,-0.900329,52.226741,On or near SOUTHAMPTON ROAD,E01027158,Northampton 028B,Investigation complete; no suspect identified
9d3da459f4ca4c63f423dd54c396b06060f8c7269baac8f3d47426a2105d46de,2013-08,Northamptonshire Police,Northamptonshire Police,-1.118740,52.368592,On or near Sports/Recreation Area,E01027030,Daventry 001C,Investigation complete; no suspect identified
4447fe18ce713f9cf2f259b9b8c7e05a1ee6aecc082e0a44ce95ba79a86f4c9a,2013-08,Northamptonshire Police,Northamptonshire Police,-0.699702,52.486485,On or near Bus/Coach Station,E01026949,Corby 005A,Investigation complete; no suspect identified
5e7ddeb250f11a4e1ee611a5c774d0eacacc3ea1620eab9f252042ae47fd86ce,2013-08,Northamptonshire Police,Northamptonshire Police,-0.828972,52.251121,On or near BRICKWELL COURT,E01027137,Northampton 016A,Investigation complete; no suspect identified
bad357dca80be42b96d8bffe04177bbcc8335aba8d7f6031fa2d4cf52292fc56,2013-08,Northamptonshire Police,Northamptonshire Police,-0.811800,52.256722,On or near CATTLE HILL,E01027142,Northampton 011B,Investigation complete; no suspect identified
9bb51a7023e93f275e687e632ca7d9beb9bcd0dee0e3f3456d393df5b2bf1469,2013-08,Northamptonshire Police,Northamptonshire Police,-0.688674,52.305902,On or near Supermarket,E01027313,Wellingborough 004A,Investigation complete; no suspect identified
f3fa2b8952b73945acbfabc4e04e4e1eae3b78bcf75b492d527f9a924b5b9554,2013-08,Northamptonshire Police,Northamptonshire Police,-1.123196,52.307436,On or near Petrol Station,E01027016,Daventry 004C,Investigation complete; no suspect identified
a50b765593a91025546c296024ae677163fb2e3fbdb401222b30ce97f6f87a22,2013-08,Northamptonshire Police,Northamptonshire Police,-0.650402,52.280467,On or near ALFRED STREET,E01027336,Wellingborough 010B,Investigation complete; no suspect identified
184f6ebced2d0e89ee67a5152aac65766ba01566f14bb843220df3333dc7a467,2013-08,Northamptonshire Police,Northamptonshire Police,-0.537311,52.344485,On or near Parking Area,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
bec757ce3e895d06d6a16257f59a7679d5573ca181bb9c446f23fa631117f1a3,2013-08,Northamptonshire Police,Northamptonshire Police,-1.180230,52.225942,On or near THE GLEBE,E01026993,Daventry 010A,Investigation complete; no suspect identified
