Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
169518aa6757aa79e831bae9a4c11a8e46242740439c1a8c792d9a1dbe2b1d63,2013-08,Lincolnshire Police,Lincolnshire Police,-0.636135,53.292642,On or near Shopping Area,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
f5c89249bbae23a2017f5210135ad817090907da0f9d4404fabbdcaa47d8722d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.407871,52.996760,On or near BOSTON ROAD,E01026232,North Kesteven 010D,Investigation complete; no suspect identified
e83ff9fe68ddd212c74442a3f1e88a67b4a965b47e42d3d889e4b3dbeaff812c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.472588,52.652175,On or near BROWNLOW STREET,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
8424ee7027371845f8fbca0fa18cffaab6233656873902b8dc2ebe5564dc6d74,2013-08,Lincolnshire Police,Lincolnshire Police,-0.754192,53.392716,On or near LINWOOD CLOSE,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
000646353fdd47f35764682f25ae662c00bb37a73b418a8ad663d392fc2af3db,2013-08,Lincolnshire Police,Lincolnshire Police,0.320719,53.154161,On or near WELLINGTON WAY,E01026083,East Lindsey 015A,Investigation complete; no suspect identified
ec6c503d391f54a0832e999bd71bbf4c370ff9bfb7a97947febe45a3b940b8df,2013-08,Lincolnshire Police,Lincolnshire Police,0.332373,53.146768,On or near SCHRIMSHAW COURT,E01026092,East Lindsey 014A,Investigation complete; no suspect identified
256fd432875c6ffd86a03dc45b77230e2f4c77bd82f61b11e50f5100dfbab963,2013-08,Lincolnshire Police,Lincolnshire Police,-0.041974,52.877376,On or near Sports/Recreation Area,E01026017,Boston 007A,Investigation complete; no suspect identified
e48e7412f93a0e17106dcfeecea160f8eb3820f19938b957a42e28e9810177f8,2013-08,Lincolnshire Police,Lincolnshire Police,-0.041974,52.877376,On or near Sports/Recreation Area,E01026017,Boston 007A,Investigation complete; no suspect identified
94eca2a52f4419ab5afc501b31f7e66c8ef38ed0f41d3d79d2e2a34df2318090,2013-08,Lincolnshire Police,Lincolnshire Police,-0.041974,52.877376,On or near Sports/Recreation Area,E01026017,Boston 007A,Investigation complete; no suspect identified
c6a84b4a78fb4ce46f4f996ddc3c2973e8bf39864bdf78350490ddc34ad10761,2013-08,Lincolnshire Police,Lincolnshire Police,-0.007437,53.365588,On or near CHURCH CLOSE,E01026089,East Lindsey 004C,Investigation complete; no suspect identified
8be866e0dfcecd9190228ed8b250d4b8b5bb168a7fadf04f6550c64c81d376f0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.548766,53.230338,On or near BRAYFORD WAY,E01026146,Lincoln 005D,Investigation complete; no suspect identified
0763e370e9e513cdadf66d9c163b489b2a969f44beb9be0d666eda2fe1feb63b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.578764,53.213898,On or near Supermarket,E01026161,Lincoln 010A,Investigation complete; no suspect identified
733a7ac8b4f70a1f23158df19708140895fc89c19feaa706b4525b7a70f1ba22,2013-08,Lincolnshire Police,Lincolnshire Police,-0.667448,53.146871,On or near RAVENS VIEW,E01032990,North Kesteven 003G,Investigation complete; no suspect identified
76d67cbdad3747768edd948491270d8d39d9143e565137cb51f46d3cfb78ec7a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.711384,52.882939,On or near HUNGATE ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
fbe477c7f4dbdad89897d51c3d03d94153bf1ee8623283615fdd517287ab5eac,2013-08,Lincolnshire Police,Lincolnshire Police,-0.476488,52.649267,On or near PARK LANE,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
e44f1982e1f3951e4471163bec7b1965c3755b0b3782858fb6f2e4e16957a2c0,2013-08,Lincolnshire Police,Lincolnshire Police,0.012672,52.975568,On or near CLIFTON ROAD,E01026012,Boston 004A,Investigation complete; no suspect identified
b375b11660428773679ce2b4925eb632582b41ba5b643c0e0d2e9f1ad1f1ff4d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.550319,53.232271,On or near NEWLAND STREET WEST,E01026146,Lincoln 005D,Investigation complete; no suspect identified
4110b8e87584584c7b97b2bc0715acdefffc608b9b0ffcaae6f1a08998e52515,2013-08,Lincolnshire Police,Lincolnshire Police,0.030907,53.488133,On or near LOCK ROAD,E01026107,East Lindsey 001G,Investigation complete; no suspect identified
9fc85b765b4c9eb93eb969a836c9b54dea0ce39554dd17c54f22641bd8f77d2d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.574502,53.195229,On or near Sports/Recreation Area,E01026139,Lincoln 011C,Investigation complete; no suspect identified
c60b7226c25765c47e6d60e981707fc7d1e74c56ce4a797822300c991be9aeed,2013-08,Lincolnshire Police,Lincolnshire Police,-0.591744,53.182966,On or near RAVENSMOOR CLOSE,E01026218,North Kesteven 014C,Investigation complete; no suspect identified
791e51f759747f22231ca8b23890e09003914fac4cda9a92d718fee066913502,2013-08,Lincolnshire Police,Lincolnshire Police,-0.520939,53.251373,On or near Supermarket,E01026165,Lincoln 002D,Investigation complete; no suspect identified
b70cb68c18bc83eaf4b4f4c832314e9d9cd38fcfe35f31c9713c245ad99ce407,2013-08,Lincolnshire Police,Lincolnshire Police,-0.273185,53.329805,On or near TORRINGTON LANE,E01026391,West Lindsey 003C,Investigation complete; no suspect identified
8e503da571cafe84334c98a3ffb09cc87ac43fd0b0a421c1cd2eda2302f40bef,2013-08,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
b9431796100a9216c0bd67a36d885886a26af41b78c1f817cb00b8b375c20148,2013-08,Lincolnshire Police,Lincolnshire Police,-0.773781,53.391355,On or near WATERWORKS STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
8289aab9f3acdd4bb7d37590be9da0185cdbe077d214a34a6c1153aace24779c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.029714,52.975972,On or near WEST ROW,E01026006,Boston 003A,Investigation complete; no suspect identified
cd302051ae14c1a92ca6e1ca585dd63de43d23ac802f4985e8d89a3da5972969,2013-08,Lincolnshire Police,Lincolnshire Police,-0.561707,53.214781,On or near HUNT LEA AVENUE,E01026136,Lincoln 008C,Investigation complete; no suspect identified
d88cff552d3cb5a930443c1f5e64448570177b1255f3ace008cdf674cb9a5321,2013-08,Lincolnshire Police,Lincolnshire Police,-0.030564,52.975959,On or near TRAFALGAR PLACE,E01026006,Boston 003A,Investigation complete; no suspect identified
c93a1bf174ca2822b02910c4726aefd13f3d177d7c49ab44cb8af5c55f7ef2f1,2013-08,Lincolnshire Police,Lincolnshire Police,-0.720721,52.977155,On or near BACK LANE,E01026365,South Kesteven 002D,Investigation complete; no suspect identified
cea4bc8422610d3b4af57e2d112688e3746b45936d4031ff31a3296dcac84730,2013-08,Lincolnshire Police,Lincolnshire Police,-0.217561,52.804243,On or near BLACKSMITH'S ROW,E01026259,South Holland 005C,Investigation complete; no suspect identified
18be788922e9398f436f8d6fc1b734718999b92150b0865d1e61168c41d6008b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.365262,52.759853,On or near VICTOR WAY,E01032997,South Kesteven 011E,Investigation complete; no suspect identified
34637f7326b2cdf0f280d376908f7bbb51e99938c79416fc8c8a1e245b0b8400,2013-08,Lincolnshire Police,Lincolnshire Police,0.344282,53.144376,On or near PRINCE ALFRED AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
fbe952c79f94e8afbe3185769910700cafd7d09bc230cb5558159d7366b5074a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.026749,52.980904,On or near UNION STREET,E01026037,Boston 002E,Investigation complete; no suspect identified
2075007770a0e63eda6e0127522bc40d34ef3d442f5eb5964611a6d84444ba09,2013-08,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
34dd95d1c41cb8af69a8c5d8be9dde665f326f0b06f64cac3351cc42d98e0125,2013-08,Lincolnshire Police,Lincolnshire Police,0.015906,52.804867,On or near PARK ROAD,E01026252,South Holland 003C,Investigation complete; no suspect identified
bbee896a0eb1db75e4e95b40d3dc4559164c60c472579111e1b692c06e480180,2013-08,Lincolnshire Police,Lincolnshire Police,-0.366562,53.414625,On or near SAND LANE,E01026392,West Lindsey 003D,Investigation complete; no suspect identified
97935b0644181bd738599f671f2fdff59bc4bc0f2f60ad5d52c02e1335db280a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.586090,53.188787,On or near MILLERS DALE,E01026219,North Kesteven 014D,Investigation complete; no suspect identified
6f5142a03bdf41ef055a9bdcfbba236a4a4de9fb1bb0ab6fc640eb4414f0fbbc,2013-08,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
ecf220e084e8dfc1ff67fd5e0e96b40aba8785641a6631b1c0a870cb5da936c5,2013-08,Lincolnshire Police,Lincolnshire Police,-0.654608,53.022723,On or near CHURCH LANE,E01026333,South Kesteven 001D,Investigation complete; no suspect identified
b1fa526433c43fc332a5f971723cf64072226e4a1be10b78f9239be8ee4abaab,2013-08,Lincolnshire Police,Lincolnshire Police,-0.127922,53.210059,On or near BAGGALEY DRIVE,E01026066,East Lindsey 011C,Investigation complete; no suspect identified
ac15f0b2e4fa7f1c07e3983c4cc92154c6941ad864eacee7b7e5394adc9c404a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.316202,53.498319,On or near NORTH STREET,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
746bbb1b413fca0ae1cf5e9a99f6f4c59f9e2840a07fd2bc0f24e657bf828804,2013-08,Lincolnshire Police,Lincolnshire Police,0.070122,53.051910,On or near SANDYGATE CRESCENT,E01026024,Boston 001E,Investigation complete; no suspect identified
78090c01d4b3e17da54f657008f0b52ab17331ee7f56c38ce5055c916f074dca,2013-08,Lincolnshire Police,Lincolnshire Police,-0.471425,53.035514,On or near THE SIDINGS,E01026197,North Kesteven 008B,Investigation complete; no suspect identified
4290ece5fe1c1b5f612db574f6a424811401d3648175c92695bc762e1298fcc6,2013-08,Lincolnshire Police,Lincolnshire Police,0.005437,53.234770,On or near BRIDGE ROAD,E01026105,East Lindsey 009D,Investigation complete; no suspect identified
37f41a18ebddf0819455a1aef16c5821435eb61d986711c9b637bc247a115236,2013-08,Lincolnshire Police,Lincolnshire Police,-0.119290,53.212935,On or near CORN CLOSE,E01026066,East Lindsey 011C,Investigation complete; no suspect identified
cdebe1fabddb3f873ac0dd2ef3bf5a332717af41909a76ad17f4f68346bffefb,2013-08,Lincolnshire Police,Lincolnshire Police,-0.119290,53.212935,On or near CORN CLOSE,E01026066,East Lindsey 011C,Investigation complete; no suspect identified
e2718a794ed28a4a6147099c349c3953090e80e06a0dc326fa50d33fa7348e37,2013-08,Lincolnshire Police,Lincolnshire Police,-0.768304,53.403955,On or near SPITAL HILL,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
f2d3d8c7acd7087e03bcb9c92e8c3f08af8b3ea5b52b522ad8ddfef2863c0ae3,2013-08,Lincolnshire Police,Lincolnshire Police,-0.639174,52.911854,On or near GEORGE STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
ea8f235a613d40f16d37b90f91856f76ac79e9308b2e880e93c201ce5bc843ab,2013-08,Lincolnshire Police,Lincolnshire Police,0.180179,53.260552,On or near SOUTH MARKET PLACE,E01026042,East Lindsey 008A,Investigation complete; no suspect identified
6122e38b638fa431153cac83262ba301d312eab414d17ed1956b584bf09abdd6,2013-08,Lincolnshire Police,Lincolnshire Police,0.319266,53.141638,On or near HAWTHORN ROAD,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
1043dc8f3dac541bf73c4fa6b5a1239ac5ac3900c0715b1b1ffabc425ec89cd9,2013-08,Lincolnshire Police,Lincolnshire Police,-0.158759,52.786550,On or near WINSOVER ROAD,E01032995,South Holland 006F,Investigation complete; no suspect identified
64902a41d23929b5bcf84db445398f0ae31535c083a4018f6f2b4e5e8bd269ae,2013-08,Lincolnshire Police,Lincolnshire Police,-0.378800,52.801547,On or near FORD LANE,E01026341,South Kesteven 008B,Investigation complete; no suspect identified
bc378b7802a3adcf181311ed3315f27754d636fb123bdc77d5df4a698b7a1d28,2013-08,Lincolnshire Police,Lincolnshire Police,0.281721,53.292133,On or near Sports/Recreation Area,E01026104,East Lindsey 006B,Investigation complete; no suspect identified
e6ef5288e88a254bf217159f53c2ef7efda8de1a7c998810138dd2a20d91fb7e,2013-08,Lincolnshire Police,Lincolnshire Police,0.340507,53.145637,On or near LUMLEY AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
f2b5d893444220850a6a1e42d1b95e02275eb58bde067b99bc8a039ec7452529,2013-08,Lincolnshire Police,Lincolnshire Police,0.017722,53.165552,On or near MOAT LANE,E01026060,East Lindsey 009A,Investigation complete; no suspect identified
6bf38d6dd39ed1d589c6ce886f9eb2718c054e031b646892ffd52837f8e3a587,2013-08,Lincolnshire Police,Lincolnshire Police,-0.416773,52.994946,On or near KING EDWARD STREET,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
74c9c34716b2c52472cc0bb3cd391bd2fbc9389ebcaaa76d11c9524e425015d4,2013-08,Lincolnshire Police,Lincolnshire Police,-0.543884,53.225433,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
d20db8656b20aabfd81f59355a2da457e9392a19eb4614bd6386cf37abcb5bb3,2013-08,Lincolnshire Police,Lincolnshire Police,-0.659027,52.900771,On or near MUSTON ROAD,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
11c7cdb9282cc174fcc698676da4ed9687cd9cccb6f2a8c4913dc96a6118936c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.028909,52.976309,On or near PIPE OFFICE LANE,E01026006,Boston 003A,Investigation complete; no suspect identified
df3397d4f33577660dad9e615ab579fb76159e2d08a94889642ae5c645ce1376,2013-08,Lincolnshire Police,Lincolnshire Police,-0.738962,52.977287,On or near FOSTON BY PASS,E01026365,South Kesteven 002D,Investigation complete; no suspect identified
b1d7607e63f3d0ff829d27d351ba23cce208c0a40f767ff509832f5aa2242bc5,2013-08,Lincolnshire Police,Lincolnshire Police,-0.738962,52.977287,On or near FOSTON BY PASS,E01026365,South Kesteven 002D,Investigation complete; no suspect identified
5146155ce521d93567685e24adec626eadcdc76b22db45e35971695e63d7ee9d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
1dda81d6b2d845ecb0c7905fc16807b0f1b3b5309401e1c19e9f556093fd58a8,2013-08,Lincolnshire Police,Lincolnshire Police,0.065663,52.804173,On or near HARGATE CLOSE,E01026245,South Holland 010A,Investigation complete; no suspect identified
284c108d937c6fd643fff762fae208afa005220aaba5b0e438ef5b0c7fe7867c,2013-08,Lincolnshire Police,Lincolnshire Police,-0.757032,53.391253,On or near PHOENIX COURT,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
d53117479908f004cc7b87f77356540ebd66fa8403f35647a2b6d41e0c2b448d,2013-08,Lincolnshire Police,Lincolnshire Police,-0.193146,53.439842,On or near ST DAVID'S STREET,E01026415,West Lindsey 003E,Investigation complete; no suspect identified
fec4a5b6493662f6c3ba2a733178259b49247c63cdcda282e7e34e250f7c9f41,2013-08,Lincolnshire Police,Lincolnshire Police,-0.551406,53.201405,On or near LAUREL CLOSE,E01026175,Lincoln 010E,Investigation complete; no suspect identified
0b24b51c55e3ea8359746ccaf75bdddab64b0456679d99d3c78529465bbda9c3,2013-08,Lincolnshire Police,Lincolnshire Police,0.326710,53.198280,On or near CHURCH LANE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
c588f93c542034bef9ccff5ee5067b31f139c02f7daceedb9865ff097e9ad184,2013-08,Lincolnshire Police,Lincolnshire Police,-0.618420,52.920524,On or near DRYDEN CLOSE,E01026325,South Kesteven 003A,Investigation complete; no suspect identified
6337f378d9e2f9f032b0a2dc39a152f11dc7424319a96be17797e235f2a8bdbe,2013-08,Lincolnshire Police,Lincolnshire Police,-0.530408,53.248883,On or near THORESWAY DRIVE,E01026166,Lincoln 001C,Investigation complete; no suspect identified
ce6ab4a06c5e924ed1bbde0818e4ce1c2d00603ef26bf7c7abc693524eaf6356,2013-08,Lincolnshire Police,Lincolnshire Police,-0.386432,53.049018,On or near NORTHFIELD ROAD,E01026224,North Kesteven 007D,Investigation complete; no suspect identified
928864cd00da55171f750853c4134fbe538f68aa5bc57c782a2a9d61a3ffe4d0,2013-08,Lincolnshire Police,Lincolnshire Police,-0.771611,53.393076,On or near MARLBOROUGH STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
64fc35476097880b9c1873e77091a5603d3b2ebf90d24f7d2647f97ceb12b0cf,2013-08,Lincolnshire Police,Lincolnshire Police,0.342432,53.163411,On or near COUNT ALAN ROAD,E01026116,East Lindsey 012D,Investigation complete; no suspect identified
69dffabf9532b1f83cf5c6f9b570d4a49db311783aa000edf4c19f5b7738a82f,2013-08,Lincolnshire Police,Lincolnshire Police,-0.705462,53.360205,On or near KEXBY LANE,E01026388,West Lindsey 007A,Investigation complete; no suspect identified
252610c6707fda0b4609a3ded564ed2803b5e7e6e7b627d38346f24622631c33,2013-08,Lincolnshire Police,Lincolnshire Police,-0.520840,53.243398,On or near MARLOWE DRIVE,E01026156,Lincoln 004G,Investigation complete; no suspect identified
2487de5974e23d2bcd12ece0276adabd0db34220ed50fb951db252475906b82b,2013-08,Lincolnshire Police,Lincolnshire Police,-0.454573,52.981652,On or near BALMORAL DRIVE,E01026234,North Kesteven 011D,Investigation complete; no suspect identified
d31746fdc9f4fa9bd2581d744953ef803ae27b60197551c14c111e36da0cd66a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.654748,53.023479,On or near BLIND LANE,E01026333,South Kesteven 001D,Investigation complete; no suspect identified
95e244fd8bc97abdb7170a00352d9d6ade118b055e51c395098a31bebf496887,2013-08,Lincolnshire Police,Lincolnshire Police,-0.005232,53.367421,On or near CANNON STREET,E01032986,East Lindsey 004D,Investigation complete; no suspect identified
9549d6ebd59790cd47850f5d6f646c179c82ca497992c770a1517c49e8180470,2013-08,Lincolnshire Police,Lincolnshire Police,-0.149119,52.785169,On or near THE VISTA,E01026269,South Holland 007B,Investigation complete; no suspect identified
4ffd75afc2e297bd69b2b4f43f487e8aa5128da7cc993700b2b885191592bc60,2013-08,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
378382e97ac34be83edc3a5e8415a802fcfd1b3c64aec95487f00fae68fce01e,2013-08,Lincolnshire Police,Lincolnshire Police,-0.167747,52.675950,On or near EAST STREET,E01026239,South Holland 011A,Investigation complete; no suspect identified
358722754cd7445f80c6fe95bb78815cc17a24eb99c1f3ba9d08cb5484cf7514,2013-08,Lincolnshire Police,Lincolnshire Police,-0.754250,53.401023,On or near THEAKER AVENUE,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
2b8fc70a6ee53fea7b6a8de9d2381168d1a98ab151e53dfa060ae9f50ca0a37a,2013-08,Lincolnshire Police,Lincolnshire Police,-0.316202,53.498319,On or near NORTH STREET,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
