Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
03894fd96b3582a21c6d5aaaf8a52f25469446f8508eb183baa84600c8a26771,2012-11,Lincolnshire Police,Lincolnshire Police,-0.203644,52.904269,On or near GOXHILL AVENUE,E01026242,South Holland 001A,Investigation complete; no suspect identified
4f8afda1625f0f81acced6bd059ce001612db913fe5ac8d8ed0578408b64bc95,2012-11,Lincolnshire Police,Lincolnshire Police,-0.121002,52.876000,On or near COOK'S ROAD,E01026247,South Holland 001D,Investigation complete; no suspect identified
dd87ef747ef06985633945375613e59a56670eff743687b1c9db368cfee2e915,2012-11,Lincolnshire Police,Lincolnshire Police,0.010855,52.800870,On or near HALL HILL ROAD,E01026250,South Holland 003A,Investigation complete; no suspect identified
4ab6dc84f5d9cd2d02fa4f345b058eacaf8020c449e8bd78f75af2f81f59e14a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.759355,53.404438,On or near BLACKTHORN CLOSE,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
94e208d5d4b522ec096ec03faa18765c3ddfe35614f3edcf43fbf0bbf4f9345c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.301912,53.344187,On or near MOUNT LANE,E01026391,West Lindsey 003C,Investigation complete; no suspect identified
f7fd31e1fd5ecdcbf8f2bdf0d2d4c17cd61678e8f9053ba63dd786796180cce1,2012-11,Lincolnshire Police,Lincolnshire Police,0.254120,53.350396,On or near WHITEHEAD CLOSE,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
e1c1b861ee991998ad87138f69d765a8ecc26ec049edf92ade16546f2d9c44a6,2012-11,Lincolnshire Police,Lincolnshire Police,0.335525,53.147794,On or near BRUNSWICK DRIVE,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
1883971683d54b278c08053c315a120addf239f6cff8f9fc9849ab19857335b6,2012-11,Lincolnshire Police,Lincolnshire Police,-0.508550,53.233527,On or near TOWER CRESCENT,E01026123,Lincoln 004B,Investigation complete; no suspect identified
38faa9824fe4fe1d7de26863d5cefbc432e71d49fc6c0936ac4bf21032e8668c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.548358,53.233551,On or near ASHLIN GROVE,E01026143,Lincoln 005B,Investigation complete; no suspect identified
1ea9b331caac747f25c6afdd0da11f1c78a6c011803ad8b5251be230294e75cc,2012-11,Lincolnshire Police,Lincolnshire Police,-0.551899,53.232956,On or near GRESHAM STREET,E01026145,Lincoln 005C,Investigation complete; no suspect identified
ebdb7286b9d92357589c1178dd6ab9f85968bdc843687c9eba4f47e23f4f1d4a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.409556,52.999560,On or near Parking Area,E01026235,North Kesteven 010E,Investigation complete; no suspect identified
84276378d56725a5ba2b7b16e482913d0ab44fbb11ea8bc49e8d469bc1235324,2012-11,Lincolnshire Police,Lincolnshire Police,-0.169291,52.677601,On or near NORTH STREET,E01026239,South Holland 011A,Investigation complete; no suspect identified
3be2f7f682a6451c5eee14ea94259d7f3564a76749aba40745fcf0152e4c400d,2012-11,Lincolnshire Police,Lincolnshire Police,0.129110,52.790059,On or near LITTLE LONDON,E01026256,South Holland 008C,Investigation complete; no suspect identified
69ea7b46332cc78c08fa7365f9f2d63b639fee696e1dae158a7834c78b568ad1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.148283,52.783564,On or near LOVE LANE,E01026269,South Holland 007B,Investigation complete; no suspect identified
06e3aa9a2150c5e99daf0167f06848fb1ffd37f443dccdf1beb07f0728de7350,2012-11,Lincolnshire Police,Lincolnshire Police,-0.105890,52.844275,On or near RESERVOIR ROAD,E01026276,South Holland 001E,Investigation complete; no suspect identified
d2f40e6bc69dc3820e9f71aa46a882c505d44c46a3db80e68248a72eb001295e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.644091,52.911533,On or near WESTGATE,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
0b78b51af5905f94d7c97a8139680fd389b5179a0b8d53ee0247a4b2008f347f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.759355,53.404438,On or near BLACKTHORN CLOSE,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
f2b531847a03b500e01eda0fca737454e43a81f3a0a16a14ba7cb671946db736,2012-11,Lincolnshire Police,Lincolnshire Police,-0.485042,53.305633,On or near MANOR LANE,E01026412,West Lindsey 008B,Investigation complete; no suspect identified
b67f681349499f1f8c4f2f06acb4572b13b1336bacf5d482357dc1f56a3ad093,2012-11,Lincolnshire Police,Lincolnshire Police,0.324855,53.151267,On or near HALIFAX CLOSE,E01026083,East Lindsey 015A,Investigation complete; no suspect identified
c19ca3951292284333a1cef6172db5c651fa0c35bcd2c8fd5517c2631aa52390,2012-11,Lincolnshire Police,Lincolnshire Police,0.335620,53.143485,On or near LUMLEY SQUARE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
3c26b952d04b4273599f5aada98704ab0bc16f336a81d7e7f67c24a39bcfcc98,2012-11,Lincolnshire Police,Lincolnshire Police,-0.539101,53.229519,On or near Nightclub,E01026122,Lincoln 004A,Investigation complete; no suspect identified
3ff5fd76a0c6f7482a520761ce92e663663211e4fe5cc375950d1c49a1ae87d1,2012-11,Lincolnshire Police,Lincolnshire Police,-0.580771,53.204833,On or near Supermarket,E01026171,Lincoln 011H,Investigation complete; no suspect identified
43034856cbed1945f2afc626f454515c48be930756df8cb13de278ce5ec37f52,2012-11,Lincolnshire Police,Lincolnshire Police,-0.689750,53.169197,On or near BRACKEN ROAD,E01026193,North Kesteven 003C,Investigation complete; no suspect identified
9a824543f7940f6953f18b345f37127af2732b65c10caa3878de62077112a013,2012-11,Lincolnshire Police,Lincolnshire Police,-0.555942,53.182699,On or near ACACIA AVENUE,E01026237,North Kesteven 004E,Investigation complete; no suspect identified
9fa09b81cdb0f6f3f9b0ebccaae05ae108fe27abc5d18924821fb75da52f7c66,2012-11,Lincolnshire Police,Lincolnshire Police,-0.178019,52.679012,On or near Park/Open Space,E01026239,South Holland 011A,Investigation complete; no suspect identified
3c27b065ed6a0cddfa63445a2cb6bd1a9952795efdb48e8c5376ae5da4741180,2012-11,Lincolnshire Police,Lincolnshire Police,-0.121002,52.876000,On or near COOK'S ROAD,E01026247,South Holland 001D,Investigation complete; no suspect identified
d96e69b8d7b0a18dfba491ec549b61939bbeed5b4ed18d344f61cc85bd9afc98,2012-11,Lincolnshire Police,Lincolnshire Police,0.010855,52.800870,On or near HALL HILL ROAD,E01026250,South Holland 003A,Investigation complete; no suspect identified
06a1bb7013a437708b957d0e772f2ee18614d23855bd41cbdbbd6044051259f7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.309860,52.674582,On or near DOUGLAS ROAD,E01026335,South Kesteven 013B,Investigation complete; no suspect identified
4cbb79e194f90685f10d6e5fa34fb666f92fc21eff3da2a7706afb32770c4079,2012-11,Lincolnshire Police,Lincolnshire Police,-0.461436,52.655681,On or near UFFINGTON ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
b96e26aafa832584f05711647d09fb268b204dda21998b18eaef74c7b9019679,2012-11,Lincolnshire Police,Lincolnshire Police,-0.775209,53.405527,On or near CONNAUGHT ROAD,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
1a6a2323baee3d30e30a406ecb03704973ae130ab21318a9866dbb7f5fe53e57,2012-11,Lincolnshire Police,Lincolnshire Police,-0.675946,53.387937,On or near HEAPHAM LANE,E01026385,West Lindsey 005A,Investigation complete; no suspect identified
719834588a24d4c6148a8dc6390c20ad0410b338f68815c67304312a27410586,2012-11,Lincolnshire Police,Lincolnshire Police,-0.181570,53.107278,On or near HIGH STREET,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
b4dbda004ffede751e120ecd5b0733e00bfe599fd1250e3808479a411cdad583,2012-11,Lincolnshire Police,Lincolnshire Police,0.336105,53.146083,On or near CECIL AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
1ba775a54e333393966f44756226adb2df68764e274c1b18f8e820b66d1314a6,2012-11,Lincolnshire Police,Lincolnshire Police,-0.544467,53.229431,On or near LUCY TOWER STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
84724e7464c758b233f49080394339dc369dc70961d55b4da11d7f63569b0965,2012-11,Lincolnshire Police,Lincolnshire Police,-0.598023,53.207482,On or near JACOBEAN ROAD,E01026160,Lincoln 009D,Investigation complete; no suspect identified
c4b6c4889fa52d0f03133ac09088bf2830c8b1250f3d101da2dd9cf515b9c290,2012-11,Lincolnshire Police,Lincolnshire Police,-0.580886,53.181407,On or near BELTON PARK DRIVE,E01026220,North Kesteven 013A,Investigation complete; no suspect identified
cdcb3776a52bc825060a412893d43ce2c39c66f1079adbd5b8d6cc3ee250635e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.171419,52.667025,On or near HARVESTER WAY,E01026240,South Holland 011B,Investigation complete; no suspect identified
a9a363d20bb3b5ef0bb0cf636b4053e8458fcd4451bf6824915901b282fe5003,2012-11,Lincolnshire Police,Lincolnshire Police,-0.170513,52.792702,On or near ESTELLA WAY,E01026274,South Holland 006D,Investigation complete; no suspect identified
0d3bc0448bd318e737d2d9f48703f27d3a8cafc8d015c9e45681a5701f97d281,2012-11,Lincolnshire Police,Lincolnshire Police,-0.646677,52.917801,On or near NORTH PARADE,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
c91d65d8873e2b93fd4a3bdcc60814895414084976b5b4fd08c7fe2df8f87017,2012-11,Lincolnshire Police,Lincolnshire Police,-0.630091,52.916470,On or near TURNOR CRESCENT,E01026345,South Kesteven 006F,Investigation complete; no suspect identified
c9a4b9c6c5e2a43d6d8d8686d2c7b91dad7349f6289c65e79e4b458feccc8c95,2012-11,Lincolnshire Police,Lincolnshire Police,-0.325627,53.212678,On or near JUBILEE CLOSE,E01026366,West Lindsey 011A,Investigation complete; no suspect identified
bee6018e013c4c4af1464c0c9267d1a5c0eb9d89e018b24b35f97cc5886426c9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.755523,53.399148,On or near RICHMOND ROAD,E01026374,West Lindsey 006A,Investigation complete; no suspect identified
a4bf632f8283b8bf8db52cf6318e139f3f639ede5920f197b7000f0b32f4e17e,2012-11,Lincolnshire Police,Lincolnshire Police,-0.770596,53.391780,On or near BURTON STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
7a7eed9304212ceec2fefac7b297e378f5802922dd20c4e54a772813e660dfd7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.679860,53.392646,On or near BRATT FIELD ROAD,E01026385,West Lindsey 005A,Investigation complete; no suspect identified
c8add17edbb7e1da7d62320c12e8ce983d3c6ef4a76c6974b7a9e6e129f23646,2012-11,Lincolnshire Police,Lincolnshire Police,-0.127347,53.212262,On or near ORCHARD WAY,E01026066,East Lindsey 011C,Investigation complete; no suspect identified
eb964e9e2d90862eabb737a552ee662ea1f3d2810ff40b2af5871e0d58e240db,2012-11,Lincolnshire Police,Lincolnshire Police,0.090760,53.177284,On or near Sports/Recreation Area,E01026101,East Lindsey 013F,Investigation complete; no suspect identified
2eb73a3ceb5dda2d83cdc57b0a6f018f0632d87762eba62466670abf4e14fa82,2012-11,Lincolnshire Police,Lincolnshire Police,0.191958,53.073751,On or near FIELD LANE,E01026111,East Lindsey 017C,Investigation complete; no suspect identified
5ee6fd7813de6f84c09b7696800ef2fdf60ec9212a3de5cd19148e4028e9ae91,2012-11,Lincolnshire Police,Lincolnshire Police,0.348448,53.175232,On or near Pedestrian Subway,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
c4f9824ced87a9e5cd3f606fc245cf3e7a3eee0b7146d85d7e0ba6c95ab22f01,2012-11,Lincolnshire Police,Lincolnshire Police,-0.542535,53.229435,On or near NEWLAND,E01026143,Lincoln 005B,Investigation complete; no suspect identified
696bdd8c62a354cb6a3e4905d42fd4be267b7d72246c3f8fb68a8a02c54202c2,2012-11,Lincolnshire Police,Lincolnshire Police,-0.537896,53.250378,On or near BLANKNEY CRESCENT,E01026166,Lincoln 001C,Investigation complete; no suspect identified
51c33187f9cca98375a85ed43173317453b203103ccfd0df3db6dcd6566524fd,2012-11,Lincolnshire Police,Lincolnshire Police,-0.530185,53.253186,On or near APLEY CLOSE,E01026168,Lincoln 001D,Investigation complete; no suspect identified
b268d35026b42c74c1d4897d33044e20371bd7e145aedaf3cc8fd28c100c0eed,2012-11,Lincolnshire Police,Lincolnshire Police,-0.294377,52.982968,On or near HALL CLOSE,E01026200,North Kesteven 012A,Investigation complete; no suspect identified
9e20283e79b52b170f52b975d22d7c31fb369d028aeb46ae4293faf7e5bb479f,2012-11,Lincolnshire Police,Lincolnshire Police,-0.410306,52.995786,On or near STATION ROAD,E01026227,North Kesteven 010A,Investigation complete; no suspect identified
b14aa8cbf8c61c3cf0fd58a0d28869b7898fa35d961f81e3af4d5912526c16ab,2012-11,Lincolnshire Police,Lincolnshire Police,-0.160198,52.774948,On or near Petrol Station,E01026267,South Holland 009E,Investigation complete; no suspect identified
2528e0221dbd9816ee53850825ec0be75fb048cca132583ba2aa348bbabb4eee,2012-11,Lincolnshire Police,Lincolnshire Police,-0.596090,52.891215,On or near Sports/Recreation Area,E01026293,South Kesteven 007B,Investigation complete; no suspect identified
166e47752c452bc6410ad5c166cd5ba5d390f111fef12c773e02250f0e16ba79,2012-11,Lincolnshire Police,Lincolnshire Police,-0.655388,52.906915,On or near DERWENT ROAD,E01026311,South Kesteven 005D,Investigation complete; no suspect identified
16682c0493c070a69de63730eef65303dcee4aebc6d8e8c722edc778b68f05df,2012-11,Lincolnshire Police,Lincolnshire Police,-0.770709,53.404537,On or near HAWTHORN AVENUE,E01026380,West Lindsey 002A,Investigation complete; no suspect identified
65ce485d912ee10759739f4343328e284962a234afa87d2eb231598cae6e6357,2012-11,Lincolnshire Police,Lincolnshire Police,-0.008359,52.975571,On or near BURGESS CLOSE,E01026026,Boston 004C,Investigation complete; no suspect identified
425185920995f9dfed13b70849e87dbee25ea14bddbdd2a1883adcf0ed44edf9,2012-11,Lincolnshire Police,Lincolnshire Police,-0.025682,52.980454,On or near CHAPEL STREET,E01026036,Boston 003D,Investigation complete; no suspect identified
441b0cdbae46d83c914219804f0366c038acba518deec552c4ff290f63981b6a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.551283,53.213917,On or near ALTHAM TERRACE,E01026134,Lincoln 006A,Investigation complete; no suspect identified
5182da6ba8e197c0337b314dbd30d5f3ac200ca5ebe9e95c123653979149bd6c,2012-11,Lincolnshire Police,Lincolnshire Police,-0.556935,53.192339,On or near GARRICK CLOSE,E01026138,Lincoln 011B,Investigation complete; no suspect identified
9a9439ab803999a1a4ffbc0b3a50cc1713c667e1d7e9c39c82a43a38b053c446,2012-11,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
64d35c752a56d875e581e00ffa9a804a8b606d3d886d88df7439e5a486f34705,2012-11,Lincolnshire Police,Lincolnshire Police,-0.642806,53.128380,On or near HALL WATH,E01026182,North Kesteven 003B,Investigation complete; no suspect identified
e63c2f1a5588bc9537ffbe0c0b5e862ed5e9e0346210ff16d505851cfcfc5bb0,2012-11,Lincolnshire Police,Lincolnshire Police,-0.534949,53.196655,On or near Parking Area,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
a2072633c3408209424ca2a8dacc77386302e906ae70c714edf582222e559e1a,2012-11,Lincolnshire Police,Lincolnshire Police,-0.136774,52.790199,On or near CULPINS CLOSE,E01026272,South Holland 007E,Investigation complete; no suspect identified
8431406ec78417a84a37fbbeb9f2357113f8df63c613f6cb6b4fa5132342ac4b,2012-11,Lincolnshire Police,Lincolnshire Police,0.184699,52.768485,On or near TYCHO CLOSE,E01026277,South Holland 008D,Investigation complete; no suspect identified
cae01d5669cc1b7ed660426e58de86076a7f63a734f7cf987850ab0371707295,2012-11,Lincolnshire Police,Lincolnshire Police,-0.639946,52.909517,On or near WHARF ROAD,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
9470f142e377209a18704a4c00d9e9e29911988ed36090795bd578cce953f3e6,2012-11,Lincolnshire Police,Lincolnshire Police,-0.746397,53.391879,On or near CALDICOTT DRIVE,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
2893263f79e4be040f64aeb19661d658efcc96fcf3731c827c5e790ecad73c05,2012-11,Lincolnshire Police,Lincolnshire Police,-0.777163,53.399794,On or near LORD STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
5dde11a63577eab961220772cce9cb973056393a66a0471224bffac3e48cd816,2012-11,Lincolnshire Police,Lincolnshire Police,-0.314318,53.577697,On or near A18,E01032683,West Lindsey 001G,Investigation complete; no suspect identified
afe289c269366198cd62f4c1abb82b225c9072efd1606b309f300610fb409192,2012-11,Lincolnshire Police,Lincolnshire Police,-0.005579,52.969950,On or near KINGSWAY,E01026027,Boston 004D,Investigation complete; no suspect identified
c63f52d11f73fc51b98bbd525993d09a60fdc666d15121f39b52639bd4ace468,2012-11,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Investigation complete; no suspect identified
7c908a85f254d50b631bad0d59faac43a0ab06f73f314a381875b957ee753f73,2012-11,Lincolnshire Police,Lincolnshire Police,-0.186019,53.108425,On or near Sports/Recreation Area,E01026053,East Lindsey 016C,Investigation complete; no suspect identified
17b1b2122a4662c3d86caa0cf9fc87a8af5dfa037e76ae86d39a608b852786d7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.112810,53.205335,On or near BARGATE LANE,E01026067,East Lindsey 011D,Investigation complete; no suspect identified
62e47484162d8ea45275edc047eccb5525bf379d15585096e75f9211d27b2b3a,2012-11,Lincolnshire Police,Lincolnshire Police,0.166256,53.055431,On or near A52,E01026111,East Lindsey 017C,Investigation complete; no suspect identified
31fc3c4e765a9eff227fbc755abc732ef6fe2a93d7d75270b93ac746dfc17b68,2012-11,Lincolnshire Police,Lincolnshire Police,-0.504994,53.231505,On or near CROFTON CLOSE,E01026123,Lincoln 004B,Investigation complete; no suspect identified
3f3da1b9db2939876d7d202d92fe638347f106edcae59747ef17b53ddcaceca7,2012-11,Lincolnshire Police,Lincolnshire Police,-0.519275,53.239675,On or near WRAGBY ROAD,E01026125,Lincoln 003A,Investigation complete; no suspect identified
ee0e52b375f9796557fe030fe43e474a9692725e708c4751ddc52ffee7c5dfd4,2012-11,Lincolnshire Police,Lincolnshire Police,-0.541680,53.227689,On or near Shopping Area,E01026132,Lincoln 005A,Investigation complete; no suspect identified
9aeb16286d351e8c625df4bdb6e7aef604eb69ccb88e6ffaa2257e522793c42b,2012-11,Lincolnshire Police,Lincolnshire Police,-0.514523,53.248381,On or near SHERIDAN CLOSE,E01026157,Lincoln 002C,Investigation complete; no suspect identified
13879199042616264fbdd4ac8791eafb3282a86be47b16cce83c2e75e21ae063,2012-11,Lincolnshire Police,Lincolnshire Police,-0.534808,53.252578,On or near NOCTON DRIVE,E01026168,Lincoln 001D,Investigation complete; no suspect identified
8f9f228ae339b58e8af53fd0754cb685fa1abcde1672c0037857abdf1f70d509,2012-11,Lincolnshire Police,Lincolnshire Police,-0.542818,53.223280,On or near Parking Area,E01026176,Lincoln 006B,Investigation complete; no suspect identified
b038a703ffe466da1646c729e5079ba3f47529d7c1e20466beb837ac45eb8f20,2012-11,Lincolnshire Police,Lincolnshire Police,-0.415290,52.741993,On or near FAIRWAYS,E01026330,South Kesteven 012A,Investigation complete; no suspect identified
e93a0693092cb0895eda58eed55ef7adb0f1970231bc017cd375a9f8d51310ed,2012-11,Lincolnshire Police,Lincolnshire Police,-0.464338,53.302078,On or near HOLMES LANE,E01026372,West Lindsey 008A,Investigation complete; no suspect identified
