Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8dd3ffac4bc75390f778698c8cdfa8fa9ed920d60d1e76c2cac340ad10c6e087,2014-02,Dorset Police,Dorset Police,-2.458518,50.619613,On or near JUBILEE CLOSE,E01020553,Weymouth and Portland 004A,Investigation complete; no suspect identified
b5aa52b125f38b978b921a591d422a171ffc70a989d6c981b6ccd7634c1b2422,2014-02,Dorset Police,Dorset Police,-2.165843,50.856257,On or near SALISBURY STREET,E01020438,North Dorset 007D,Investigation complete; no suspect identified
4354bea8b1d5bd7a81378830d9c046b7df3cf5ed6e67906f3773db4c5e00e1a8,2014-02,Dorset Police,Dorset Police,-2.455178,50.613349,On or near QUEBEC PLACE,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
0971c2a0e5c4fc599982a48abd17c6c9e4fd86d6b88bd9fb771f760b78d1f1b7,2014-02,Dorset Police,Dorset Police,-1.882813,50.850517,On or near EARLES ROAD,E01020412,East Dorset 003B,Investigation complete; no suspect identified
faf73eecb1d375c76787b1f0cbdc00e385c2e9e869f155cd1fa0b8c7b81e02f6,2014-02,Dorset Police,Dorset Police,-2.442705,50.558369,On or near HAMBRO ROAD,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
a5cec7fb20db2e5b4cdf68b0a89314fe62896ade74b2696d660e80aa1513f4d1,2014-02,Dorset Police,Dorset Police,-1.901258,50.806731,On or near STANFIELD ROAD,E01020408,East Dorset 009E,Investigation complete; no suspect identified
8fba73aa5ed461284e059ccc7ca0a57f88a1bf9866c1cc4d31e170168eaf9650,2014-02,Dorset Police,Dorset Police,-1.807827,50.825481,On or near EGMONT DRIVE,E01020403,East Dorset 004A,Investigation complete; no suspect identified
5e7459bd55c7f50803c34bb47e406cd3d1d8dafb717afe3dafab9649209ec934,2014-02,Dorset Police,Dorset Police,-1.795151,50.740345,On or near BEAULIEU ROAD,E01020361,Christchurch 006B,Investigation complete; no suspect identified
c66066205ccc310e309f8060be67b05baafd071ac1dd687444672d3b993266d9,2014-02,Dorset Police,Dorset Police,-1.974049,50.855878,On or near UPPINGTON CLOSE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
bb5a4e2f12ce7d5c7d1e94332d299a7aa6b6665eb949b9a25fe8f239e826a047,2014-02,Dorset Police,Dorset Police,-1.790176,50.740426,On or near YORK CLOSE,E01020360,Christchurch 006A,Investigation complete; no suspect identified
e582ff4e5f2e275885976238906135619eb2d6696c2463ba61409fa8fc8e4c9b,2014-02,Dorset Police,Dorset Police,-2.186079,50.775528,On or near MARSH LANE,E01020432,North Dorset 008C,Investigation complete; no suspect identified
2a3ac7a99215f1ee18fd99234c1e24ff7fea12a1c04622ef004dc187047749e8,2014-02,Dorset Police,Dorset Police,-2.450381,50.713296,On or near BRIDPORT ROAD,E01020528,West Dorset 009E,Investigation complete; no suspect identified
bce1ca0aef4a1914547bab9d5eb08e178f08feda428aa24855ba58ae9da26e9d,2014-02,Dorset Police,Dorset Police,-2.348605,50.748168,On or near KINGS MEAD,E01020540,West Dorset 004E,Investigation complete; no suspect identified
884500d04d02f6124a697d7d770e121ef90d7d356aec63b06fbf848819b74a66,2014-02,Dorset Police,Dorset Police,-2.454266,50.647732,On or near Supermarket,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
a35a6611aa0dd657da1db9e4bd1b39035948895d3d8da64d4d2ba6f682b85dcc,2014-02,Dorset Police,Dorset Police,-2.464521,50.596127,On or near ARAGON CLOSE,E01020585,Weymouth and Portland 006C,Investigation complete; no suspect identified
5ab0e40b5911b020eaea3d2d3b00b2335d06b45b74a94e528ba0713c995129b7,2014-02,Dorset Police,Dorset Police,-2.441500,50.565362,On or near EAST WEARE ROAD,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
890a9fab1528cf3eaabf482e46c7e0d47de4adbf7f1946b549a3ccd2cdb285d0,2014-02,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Investigation complete; no suspect identified
af88ea585b74f7fda28acba379937114b3a172ed82ff35408e42eddc4e985677,2014-02,Dorset Police,Dorset Police,-2.443983,50.701675,On or near Supermarket,E01020524,West Dorset 010E,Investigation complete; no suspect identified
75212adf372d7265d11e967c8055a9a1f9570b9ef37d726c90e9f35bca96b2a1,2014-02,Dorset Police,Dorset Police,-1.941222,50.739017,On or near BRIXEY ROAD,E01015444,Poole 008F,Investigation complete; no suspect identified
863b6528330e08722976d5a66e8522b53204bad288707db9ba69616357900947,2014-02,Dorset Police,Dorset Police,-1.955630,50.712576,On or near PEARCE AVENUE,E01015452,Poole 017A,Investigation complete; no suspect identified
fd01b9684bac558efdc4aeb77f5c54970bc623506d5d5a5d717da231a6811257,2014-02,Dorset Police,Dorset Police,-1.869151,50.732169,On or near MILTON ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
0f18a258e6aa252e7e635f01a036955efa33ef09ffa4430dc0ea8425d00cdd3d,2014-02,Dorset Police,Dorset Police,-1.852151,50.726447,On or near VALE ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
82f48c90e123fbf8bb442774394102a0a31b4f4e97d1e3bcc1f4870a818d6b85,2014-02,Dorset Police,Dorset Police,-1.931359,50.748364,On or near CORBIERE AVENUE,E01015380,Poole 007A,Investigation complete; no suspect identified
8cb5d5fe38f4443261c48661a02bb2ed6134463545f92b8cf97f44885885f927,2014-02,Dorset Police,Dorset Police,-1.875668,50.716097,On or near Theatre/Concert Hall,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
fbd57a48a3a2805be3623296bc811964391a53b41b867c28b9db5deeaed5c11a,2014-02,Dorset Police,Dorset Police,-2.001890,50.754993,On or near LYTCHETT DRIVE,E01015398,Poole 003D,Investigation complete; no suspect identified
82002176b6721d4b7c3dd0bd245ce14b07d40c4adec2e49b254deebeba8c77b1,2014-02,Dorset Police,Dorset Police,-1.975473,50.712653,On or near LABRADOR DRIVE,E01032661,Poole 015H,Investigation complete; no suspect identified
c9123cd2293f016c34df042dec6763e11a98b05cd45656589f9c6c0d1b86b422,2014-02,Dorset Police,Dorset Police,-1.879460,50.717882,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
5d3ff1773511c9ee323ca59cb68bc4edb57ecf7ea49c58ad08de92d7654d363f,2014-02,Dorset Police,Dorset Police,-1.973117,50.721978,On or near Hospital,E01015468,Poole 015D,Investigation complete; no suspect identified
9358603db531e161c37c24af11e540e515357535623de5b7e6274b8520dcbc5c,2014-02,Dorset Police,Dorset Police,-1.890631,50.714206,On or near Parking Area,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
af4d240b13e8806069079f25aa9064f04233264d2e89a1dbe4ca586d50019513,2014-02,Dorset Police,Dorset Police,-1.915985,50.745638,On or near ASTBURY AVENUE,E01015381,Poole 007B,Investigation complete; no suspect identified
c5cf9b0874c88bde849e9b7c29eecea9420ca6e57542de726bab69f6b2832be4,2014-02,Dorset Police,Dorset Police,-1.982564,50.727268,On or near WELL LANE,E01015450,Poole 012D,Investigation complete; no suspect identified
2c5b62cb209813d9ddd0e574dc959d7ee74de8b1fd09738bfc9eaefc6c547fc2,2014-02,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
3cbb8faf936edc9db5098818269b3696e4a733ce84b07ddb7a028c824d1888fa,2014-02,Dorset Police,Dorset Police,-1.861791,50.719688,On or near GROVE ROAD,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
7fe0d919ef5634f21b0d869095f762d97d3630ebae0efa0ccabd6f94add2518f,2014-02,Dorset Police,Dorset Police,-1.885129,50.716502,On or near WEST CLIFF ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
5618e44f2c4ea3767b127b097385a640b1a4f28f98f1569fb7e6023edf2ef951,2014-02,Dorset Police,Dorset Police,-1.855712,50.729617,On or near STANLEY ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
6de187f2fbb57e81cda260fb3f658be857c02a4f2650f62203f5e356a1853c00,2014-02,Dorset Police,Dorset Police,-1.903317,50.723461,On or near Supermarket,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
1f5fbbc7794b18484ac8a6cafc0afd3d2fe57a63aa3122b227a7816c05fe633d,2014-02,Dorset Police,Dorset Police,-1.968502,50.738227,On or near KENYON CLOSE,E01015449,Poole 011C,Investigation complete; no suspect identified
eb4d4762fc615617b11cf10e8d9d0187a697b13c5928d98ea41112882bde358a,2014-02,Dorset Police,Dorset Police,-1.945944,50.748605,On or near MANNINGS HEATH ROAD,E01015379,Poole 002A,Investigation complete; no suspect identified
82a0e028fa2a9794e37b0d809b6abc9282aefcc578408d877d9fdf15de2e0c3d,2014-02,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
b0fae106de9c933e17f75cb205d80e35d2b245f40081e6662144a75ca36206e6,2014-02,Dorset Police,Dorset Police,-1.903049,50.722832,On or near ELDON PLACE,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
6da6611647ec3985e5db1067befc66060ac68eab9ca7e74a62a8388d6c4f3055,2014-02,Dorset Police,Dorset Police,-1.883051,50.720781,On or near Shopping Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
b220a61afa8e799c08e75976e1bbbf60734404aa63f08b43637f378d406cb3fd,2014-02,Dorset Police,Dorset Police,-1.834107,50.728797,On or near HAVILAND ROAD EAST,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
f7eebf084472313212ed8e509649f6ef5122c6284de3219fd4972daeee8cbf51,2014-02,Dorset Police,Dorset Police,-1.866252,50.739926,On or near Sports/Recreation Area,E01015376,Bournemouth 013D,Investigation complete; no suspect identified
4ba8c79e908b719230b27789b0892d95576cd8b3dbc202d4c708d0849c3ab968,2014-02,Dorset Police,Dorset Police,-1.863832,50.734006,On or near MALMESBURY PARK ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
51dae9161f9b60f261ebb58519ae4a81f39a5e00ad3fb222fa63398dbcfa3293,2014-02,Dorset Police,Dorset Police,-1.913370,50.749395,On or near WALLISCOTT ROAD,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
f59b40ba40267a15d09a860dbef92daa52918308ab05fca7a6bcd6afa69d8e27,2014-02,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
467e68e817dece8452c617b93a4903765655be7f0f532fe1a4b62a53196e43f6,2014-02,Dorset Police,Dorset Police,-1.877837,50.721027,On or near ALBERT ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
5a9f7b1b0275a5dd4ae51a2c7b761816cb6be4842273dfb36b625cf03b10a4ad,2014-02,Dorset Police,Dorset Police,-1.828399,50.736118,On or near NEWLANDS ROAD,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
3172590f5c314f284d945380bb43be24bdf96058f0bd54ae8643552315872111,2014-02,Dorset Police,Dorset Police,-1.913065,50.722399,On or near BALCOMBE ROAD,E01015403,Poole 018B,Investigation complete; no suspect identified
c8f136e8692778699d0367e9b046c53c7ade1d52f5236c2e1086c41ecd30a791,2014-02,Dorset Police,Dorset Police,-1.955176,50.728196,On or near Sports/Recreation Area,E01015457,Poole 011E,Investigation complete; no suspect identified
ca34242f1d0e44906e6a344067e1f1312c5a48e54e972157cb743dfbd35afbcf,2014-02,Dorset Police,Dorset Police,-1.742041,50.723675,On or near Ferry Terminal,E01020356,Christchurch 007C,Investigation complete; no suspect identified
e81463fd4c8058e33a2553de223b491e32ddf93898572c3fb6c7d0244baf26a5,2014-02,Dorset Police,Dorset Police,-1.862424,50.754913,On or near HUNTVALE ROAD,E01015343,Bournemouth 004A,Investigation complete; no suspect identified
e83a2d6699afc54a2e80179f036fbff5f04348d2c073b642ee26b0c0481273d9,2014-02,Dorset Police,Dorset Police,-1.742041,50.723675,On or near Ferry Terminal,E01020356,Christchurch 007C,Investigation complete; no suspect identified
0960e26f2ea158ff22190ed0cd2abb9752f4a3e056c7ce6b751e8faba8645774,2014-02,Dorset Police,Dorset Police,-1.854323,50.729615,On or near VICTORIA ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
8d6899430c9f813a866294d89d0d48995228cf12746a2834803cfb32152cf91d,2014-02,Dorset Police,Dorset Police,-1.933456,50.728518,On or near ASHLEY ROAD,E01015461,Poole 013C,Investigation complete; no suspect identified
9d39332b7b8a1a9cc295ceb780c073e462dc3a4f89c41d9c4761efd92429c4bf,2014-02,Dorset Police,Dorset Police,-1.863194,50.748754,On or near MAVIS ROAD,E01015322,Bournemouth 010A,Investigation complete; no suspect identified
b9daa1437643667da70599696ba9daf04f5d6f633f729043f31e6a38dffc4ccd,2014-02,Dorset Police,Dorset Police,-1.982951,50.714112,On or near EAST STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
0d12c3734d7fe20e2017e95940f98013726ffc7e97cc00f7aa63a8dd4e7a7792,2014-02,Dorset Police,Dorset Police,-2.014649,50.712556,On or near LULWORTH CRESCENT,E01015428,Poole 014B,Investigation complete; no suspect identified
8314de8a6d7644da43fef2ce9b6c3f255f8758b622c2e0b724ad0650ca8a7f05,2014-02,Dorset Police,Dorset Police,-1.867627,50.759882,On or near CHEDDINGTON ROAD,E01015350,Bournemouth 006E,Investigation complete; no suspect identified
530720256233efbeccd55f7fc7c1bddc61107fc4ee13dbeb89d497975a0c24f7,2014-02,Dorset Police,Dorset Police,-1.868694,50.723194,On or near STAFFORD ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
30d311367e7fac48ea705fa21913374319e82002ec8742a699f659fa1b7b66b4,2014-02,Dorset Police,Dorset Police,-1.971497,50.754477,On or near OVERCOMBE CLOSE,E01015413,Poole 004B,Investigation complete; no suspect identified
133551a478f02d7bd92106bb886bf0e4b030598552412c7fd66d0b4fee71cd0e,2014-02,Dorset Police,Dorset Police,-1.843812,50.733172,On or near ASHLEY CLOSE,E01015292,Bournemouth 015A,Investigation complete; no suspect identified
ee9390ba2666be5592f4766d911917c87ffdfc177af3fe3d9e1a3bd426998cbe,2014-02,Dorset Police,Dorset Police,-1.964315,50.784106,On or near COCKERELL CLOSE,E01015432,Poole 001B,Investigation complete; no suspect identified
67cbe5f4c97cda82e660672fd7f62d84a819aba27271646e9d36d6211692fa68,2014-02,Dorset Police,Dorset Police,-1.851542,50.753433,On or near FERRIS PLACE,E01015354,Bournemouth 004F,Investigation complete; no suspect identified
5c3888515c24a7a721e398ff58cb9d345b6c02a5a2a443fc77c133cb1923811d,2014-02,Dorset Police,Dorset Police,-1.905325,50.746241,On or near WALLIS ROAD,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
8b4b7453581a1385595c0642703198b2b8078b9539656c21d9e4e0d095b2aed0,2014-02,Dorset Police,Dorset Police,-1.980074,50.718428,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
9c391a9be9306eda461e738f971db2293cb8d1cbf52ef0ab516d422b5347b5f6,2014-02,Dorset Police,Dorset Police,-1.975473,50.712653,On or near LABRADOR DRIVE,E01032661,Poole 015H,Investigation complete; no suspect identified
e0cd1859b3c1052540e555c8aa52e87b270afd23cde26abd1489ad9a81f4c9e9,2014-02,Dorset Police,Dorset Police,-1.941615,50.753567,On or near FARWELL ROAD,E01015379,Poole 002A,Investigation complete; no suspect identified
77656c0893da80cfd2e03b2fd08471c5ea0d774154ff4cfba3a3498dcb1c29b2,2014-02,Dorset Police,Dorset Police,-1.919949,50.731477,On or near ALBY ROAD,E01015391,Poole 010B,Investigation complete; no suspect identified
d20dabdd4fe7eabfdf07cd7a83e7fc9acf55fa7c3c8bfb280f41eda194a4ce28,2014-02,Dorset Police,Dorset Police,-1.820520,50.747482,On or near Hospital,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
f9e5c4f98c255727e56cb99138d0e009d5ae33b0e6bea3f5bd169608bda40512,2014-02,Dorset Police,Dorset Police,-1.855712,50.729617,On or near STANLEY ROAD,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
fb23ab39660c305d64de804e04f53cd8e1b4098c31422a1216c6ffe43041096b,2014-02,Dorset Police,Dorset Police,-1.929592,50.725962,On or near HIGHWOOD ROAD,E01015462,Poole 013D,Investigation complete; no suspect identified
616e3c57ebf0f530dd0da124c7b6a908d2ac9a9506593132081ea2a34d7c17e0,2014-02,Dorset Police,Dorset Police,-1.974310,50.716331,On or near ACORN AVENUE,E01015468,Poole 015D,Investigation complete; no suspect identified
2287eade473e7de9bacc36bd10d85f61c2b7391e7776e6c6e0843193fcd488f8,2014-02,Dorset Police,Dorset Police,-1.843861,50.726958,On or near GROSVENOR GARDENS,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
a14930446aa473a47ee4b2fc6065c3004cf57609e7547c15a3ff5d86be75c30c,2014-02,Dorset Police,Dorset Police,-1.875951,50.721844,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
5669bfb0225d9e473478978487b2fa0489917cd48800dda48f4c994758ad85a4,2014-02,Dorset Police,Dorset Police,-1.978997,50.718373,On or near Pedestrian Subway,E01032659,Poole 015F,Investigation complete; no suspect identified
6728ddc1a06d3959e2980350f8f3392b3c8c42f679c2064fc00b7d1ac54604d4,2014-02,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
d17a708a700ad987ab9749c1c8b155a8f466c492a22d7f807688bab8eb8fcb2d,2014-02,Dorset Police,Dorset Police,-1.843677,50.731193,On or near SOUTH ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
2fb91db8a0f67166973e52756d23826c1e35d5a35f434f48b38df9c9fb876212,2014-02,Dorset Police,Dorset Police,-1.946087,50.709928,On or near Petrol Station,E01015459,Poole 017E,Investigation complete; no suspect identified
ed7816ecbbc3f854f67eec131cfe97414291158ec3015f6d9057fe9033382862,2014-02,Dorset Police,Dorset Police,-1.922425,50.716263,On or near WESTERN AVENUE,E01015404,Poole 018C,Investigation complete; no suspect identified
6a4c7c1912b47988847c95784dbda70badcebbd5d21c7ae961874e725baba77a,2014-02,Dorset Police,Dorset Police,-1.870991,50.742953,On or near SOMERLEY ROAD,E01015378,Bournemouth 010E,Investigation complete; no suspect identified
f056f4e35652a456a62785f256952740d7e7e84833364dec7f5071187414d35b,2014-02,Dorset Police,Dorset Police,-1.814598,50.725171,On or near PINE AVENUE,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
a75a5437b2854c908f0429d055328d7c65029a703914e37fab795c8a4f62bbd3,2014-02,Dorset Police,Dorset Police,-1.905043,50.724236,On or near PRINCESS ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
4339f3b5cc69e1dd0e3963ab7c7819a4252a4f0e2bb10d6aa97b477903104b94,2014-02,Dorset Police,Dorset Police,-1.861791,50.719688,On or near GROVE ROAD,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
