Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f0016d3a9d28a2d534a5aa75ced4da4c7fe6c7c11fb94d8fb74d8de4d2804903,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.579434,53.016385,On or near SANDY LANE,E01018450,Cheshire East 051B,Investigation complete; no suspect identified
bfa8380fbb30c6afc923edab9de7813bb446f1163e5a072eef23251547d7d7aa,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.467373,53.107732,On or near MAYFIELD MEWS,E01018484,Cheshire East 037C,Investigation complete; no suspect identified
6103aac299d647a6c7244a54f09436e94c0260945d5b4bd77956ff18a65af83d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.886486,53.191240,On or near FOREGATE STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
1a6e503ce935d02dd1533811daeca566a0f17c5cf8f4a04b680f723cc20a026a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.857342,53.189584,On or near MOORCROFT AVENUE,E01018320,Cheshire West and Chester 041A,Investigation complete; no suspect identified
26892e32f55a2807b934f16d96f9ca99fb463e99571ba99c657bf99379a26033,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.715161,53.326085,On or near LARCH ROAD,E01012399,Halton 013D,Investigation complete; no suspect identified
f992dd2e5f553213edcfa7ba226aa00c776dfb725d4b83ea20ac82646d4f63ba,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.594249,53.398146,On or near OWEN STREET,E01012483,Warrington 018C,Investigation complete; no suspect identified
f7aba501c6bb62e9dffcb294e535cf32cbabe81fc0406196add124a0cdaed117,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.119564,53.273716,On or near THE SILK ROAD,E01018641,Cheshire East 014A,Investigation complete; no suspect identified
6116541dfe27e3c252c9b9ec72bbbabfc33a6661f68bd986a5e5e615f2b06740,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.494366,53.262503,On or near Supermarket,E01018715,Cheshire West and Chester 018C,Investigation complete; no suspect identified
47fa2372e8b64ea1bf76400d763638c8c0704d2a762f85cfe1c1103836525f54,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.323235,53.148976,On or near Park/Open Space,E01018394,Cheshire East 033A,Investigation complete; no suspect identified
0022a1f2e369367ddb4cd153809b391e1cd7d9ae9cf082051388881c9ecede60,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.916456,53.178878,On or near CORONATION STREET,E01018352,Cheshire West and Chester 044B,Investigation complete; no suspect identified
0cb6a2f60b17f4e34a67851cfcc85cba211321c9e298cae7d444394eee128dca,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.511971,53.261665,On or near TIMBER LANE,E01018714,Cheshire West and Chester 018B,Investigation complete; no suspect identified
b113a6b395b14ddee6d4f473f1e73a2b9ac540495d8c3ba4826cd53cca118bab,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.733996,53.361530,On or near VICTORIA ROAD,E01012441,Halton 007D,Investigation complete; no suspect identified
b34921e021905cd1ff4ef437b37505e7e9930799ac98c525a9641e1e0e86926c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.771495,53.376062,On or near EVERSLEY,E01012422,Halton 004E,Investigation complete; no suspect identified
0c15f5a0aad4cd8fae5666cf0337da89faab24d9788ba7e7f1df58c95bd1b3e5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.709839,53.337461,On or near CASTLE RISE,E01012404,Halton 011D,Investigation complete; no suspect identified
acbcd169f9e69bb2c266c7cfece1e9e087c1d3d823bac90447dc47a6c1bd1b5e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.744942,53.367027,On or near KEATS CLOSE,E01012427,Halton 005E,Investigation complete; no suspect identified
e25e137687c412bb352f081e04e05727b7be936a68f36cbb2a07ce9889f6e49e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.502264,53.198361,On or near BRADBURY ROAD,E01018748,Cheshire West and Chester 035C,Investigation complete; no suspect identified
8b1749275f29ad2e67e45860b9b40763265832ddb636388801088d30b05b1716,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.764970,53.366783,On or near CORONATION DRIVE,E01012388,Halton 006D,Investigation complete; no suspect identified
a1f303c748cc416cf17a2ab17f03d05dffa271a994722df6f2ea53ed22f68505,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.535119,53.382929,On or near HANDFORTH CLOSE,E01012485,Warrington 022A,Investigation complete; no suspect identified
47cac9d5d28f3773cee9e84fe757d52666360fad5e3b86d9faee14bc85aa6f45,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.603741,53.428040,On or near BROWNING DRIVE,E01012468,Warrington 003B,Investigation complete; no suspect identified
9c57a3abdb7a6dcf3eabceea1e8cc17f74fa830b1fd403820d03119482a1af41,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.523228,53.251773,On or near ALFRED STREET,E01018710,Cheshire West and Chester 020B,Investigation complete; no suspect identified
2b6baabf7f3be681093dc0a38afe163261e1435093de24a456b428440ecf491b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.537540,53.253992,On or near Sports/Recreation Area,E01018711,Cheshire West and Chester 020C,Investigation complete; no suspect identified
34f505f14353506810ce01b1a6154164264c4936dc9975bb9b8a1787af128e83,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.442276,53.095908,On or near EATON STREET,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
ab41b5c611f5da383b3259793c5d134d4e66cc44e8c3c292cb6ec38b77fafdb7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.478624,53.097224,On or near MOSSDALE CLOSE,E01018483,Cheshire East 037B,Investigation complete; no suspect identified
b32128378dc89b9ffeb7997b9764ae4aafe9fff1a3eb1b3e0183724ffe37e26a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.734055,53.342213,On or near Supermarket,E01012430,Halton 012E,Investigation complete; no suspect identified
30062274094ec36adfa31e0623ec6317c7cb7cffb78c20ee4c9d9b96771c91b4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.444230,53.100063,On or near Parking Area,E01018462,Cheshire East 039A,Investigation complete; no suspect identified
95444e7e0c8b7edd02e72f9c38303430efec86119f66d86b86c64b697a91c9c8,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.925733,53.276761,On or near THELWALL ROAD,E01018523,Cheshire West and Chester 008A,Investigation complete; no suspect identified
e0a580ff6c0e20d6dd5468f7aff5eb40e5d1f357925bdcafae6b9a0ddb7d3896,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.662213,53.325546,On or near MICKLEGATE,E01012432,Halton 014A,Investigation complete; no suspect identified
316f543a391b285ff17a3e65a1dc1f2e505bd61e595d51b76c77de26bd2e24e3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.456455,53.198024,On or near CHESTNUT CLOSE,E01018424,Cheshire East 024A,Investigation complete; no suspect identified
01977fe352796915f9637fddf5c2244298de08a62473d735d86c20d0b3d364d5,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.843135,53.182521,On or near HASLIN CRESCENT,E01018324,Cheshire West and Chester 039B,Investigation complete; no suspect identified
b2b61a2714ecbe3bdbbe098b0a65d3e31c386bb23904c8be55dc41aa1d950ac3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.930820,53.267948,On or near CHASE WAY,E01018559,Cheshire West and Chester 013D,Investigation complete; no suspect identified
98510d6a4f9460678700b16174933ae0df128e4abc95dcd070ea8e5a6519177c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.921119,53.195355,On or near SEALAND ROAD,E01018330,Cheshire West and Chester 034D,Investigation complete; no suspect identified
a30432beed7b4fc4df09662264f1fa4c3e42604946c2bdd03ac804152194843f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.367370,53.197613,On or near SELKIRK DRIVE,E01018414,Cheshire East 023B,Investigation complete; no suspect identified
d7cc0e3327c91bdd68347c45a60926aef6baa17c8c3b68e4b91e74cf2cc19be7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.465730,53.099432,On or near HUGHES DRIVE,E01018498,Cheshire East 039E,Investigation complete; no suspect identified
08c5fa4290eb9a3dd3c1f5dd215e9ceea01edfe74c4f487e0a3573a790b918a1,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.914085,53.261533,On or near SYCAMORE DRIVE,E01018526,Cheshire West and Chester 016A,Investigation complete; no suspect identified
18e0596b6c7760a519ba355ec1b14485a99ba8a1e0de5a6e07b244503122c6b0,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.464030,53.103844,On or near BARNABAS AVENUE,E01018485,Cheshire East 037D,Investigation complete; no suspect identified
8ee7259e36180cebf2c55b063054dd60941e1657d2a2bf2e07d6e8fd3032a765,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.445466,53.082314,On or near BROOK HOUSE DRIVE,E01018446,Cheshire East 045B,Investigation complete; no suspect identified
2bc0d9f9bab6963d8ce416abc51d0e4a0e5093c1e7463b91d3afc8f7142b5e9f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.897751,53.286899,On or near GEORGE STREET,E01018564,Cheshire West and Chester 007E,Investigation complete; no suspect identified
ed37529fae549bc92f68086787627587658bc0c37f8cd4eff8ec341a730467f7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.914788,53.256503,On or near CONIFER CLOSE,E01018554,Cheshire West and Chester 016C,Investigation complete; no suspect identified
c588962422f6e791463805364503beb6f48c29083282784fec1e1ef632b392bf,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.661122,53.401570,On or near BILLINGTON CLOSE,E01012567,Warrington 009C,Investigation complete; no suspect identified
6ce704998d85833ebcc057b3c44083ac7010b903e969749178fbffe92143eb9e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.430233,53.102748,On or near HILLSIDE DRIVE,E01018464,Cheshire East 039B,Investigation complete; no suspect identified
1dc9d72d605875c26e0144e705f86a2f7ae03ee130bdea8dec0b207e4bc8179d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.854425,53.192652,On or near GRANGE ROAD WEST,E01018381,Cheshire West and Chester 036C,Investigation complete; no suspect identified
20ad100e315e9b44f6fd49b5e59e06146b62cafc70af0692112ed9c29c87a5bc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.913970,53.289841,On or near SWALE ROAD,E01018563,Cheshire West and Chester 007D,Investigation complete; no suspect identified
f0f5a189d00ee6c8500e5b84a0277e9ff2d989091305bfb2f2755863f45e7ecf,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.543916,53.191832,On or near ST JOHNS COURT,E01018736,Cheshire West and Chester 037A,Investigation complete; no suspect identified
19e4620c6972959a75d0eb9eb106106c449618f39747d4de02117c305464f4d3,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.601567,53.388114,On or near DIXON STREET,E01033302,Warrington 018G,Investigation complete; no suspect identified
d45cf20338369a88182dc64e43e12df51fcc5769f4c22828c0be7469ba612fda,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885687,53.270027,On or near BARNARD DRIVE,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
36099cc84cad8e42c89af51adc62325006b263d7dd06cc45f7e568ab4dffc007,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.122623,53.258297,On or near Bus/Coach Station,E01018624,Cheshire East 018C,Investigation complete; no suspect identified
ceab32a5814c7cd8df238e27f259dc8fbfb8bc8c12c0bf3f275bf2df220085d7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.211538,53.162863,On or near HIGH STREET,E01018402,Cheshire East 027C,Investigation complete; no suspect identified
5552ae569e82f7f9afbcb4eaa30f9ccde16a94b43b2d2a30c1126c0f1cc06230,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.734555,53.369509,On or near TIMMIS CRESCENT,E01012425,Halton 005C,Investigation complete; no suspect identified
695a890791b62106e4d1aa5ae5aa3d489c5a72cd159625909bb6f2c6e9e0327c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.569367,53.361611,On or near APPLEFORD CLOSE,E01012446,Warrington 025A,Investigation complete; no suspect identified
d77806c26a1217b2edcf1094056c125238432ab9741105a9a276b55dc8e417b4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.905279,53.178891,On or near HOUGH GREEN,E01018333,Cheshire West and Chester 043B,Investigation complete; no suspect identified
e1773cdf0ef0412ade414929fc3a6f126b063c31ed300d0ee1f92660f4d7b41a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.896070,53.280376,On or near HOLLY ROAD,E01018520,Cheshire West and Chester 007B,Investigation complete; no suspect identified
d4a3a7f991fe76bea25eaea15a837993a3c8aabfb0fdcd3dbed7432ee08928a7,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.697741,53.085408,On or near Parking Area,E01018481,Cheshire East 051D,Investigation complete; no suspect identified
7888db021637c3a33ce8c9a124efacd599d1298d6c28f3b0ba7d347305ee0ceb,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.909024,53.285833,On or near LITTLE BIRCHES,E01018563,Cheshire West and Chester 007D,Investigation complete; no suspect identified
a1476e122c82e1f779437f0783220f9e566389ca68dd68d26806e35e916ca097,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.691251,53.320985,On or near CANNELL COURT,E01012409,Halton 015C,Investigation complete; no suspect identified
a3571c9d5cdf664888706f48b766469106385f3ec6f61ca9a27b905f08ca6818,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.416258,53.087813,On or near QUAKERS COPPICE,E01018502,Cheshire East 038D,Investigation complete; no suspect identified
568ef4be19228bf8239952af6351d987f228038e285f574fba08a7424c0a69c9,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.437963,53.090333,On or near HERDMAN STREET,E01018486,Cheshire East 043A,Investigation complete; no suspect identified
6a338db88d755d127aa82851edb929336c596f49cf49d771921a560f9f99fe85,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.474887,53.092798,On or near OLD GORSE CLOSE,E01018510,Cheshire East 044A,Investigation complete; no suspect identified
911c911f7e3d17ff3b40b634d4b6f48edd45695c9f228e45e64ed18584648d6a,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.656854,53.387175,On or near HELSTON CLOSE,E01012532,Warrington 019F,Investigation complete; no suspect identified
7d932298f69da1fc6090fa090fc1dc0087d97d301d56300bd0446b9793eacf2e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.644842,53.389209,On or near BARNES CLOSE,E01012500,Warrington 015E,Investigation complete; no suspect identified
deefd68a588bb3a698704cdfaccc54774112f2587496794a8a862dcdfcf971c4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.722424,53.384522,On or near CLAREMONT AVENUE,E01012392,Halton 001A,Investigation complete; no suspect identified
a81c6b099587c32f8b6775e52af8a993f3e3256923c7d775c0e2c321ded531d4,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.374554,53.305547,On or near MINSHULL STREET,E01018606,Cheshire East 010C,Investigation complete; no suspect identified
2f0283870fa471f0efa2a051cc68d4588605432f85db48c4bd1d24a802a58e53,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.700175,53.332394,On or near RIVERSDALE ROAD,E01012383,Halton 013A,Investigation complete; no suspect identified
0822555a7d957998c49d951ce25b06762533aaa80a8d8c234c54f8a2864dae2e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.943720,53.214361,On or near GREEN LANE,E01018366,Cheshire West and Chester 025B,Investigation complete; no suspect identified
90fe7d13a72b7c24781c470868cb8137cdc3018d0314ec5deb5578b1dddbf7d6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.917746,53.176890,On or near ST MARKS ROAD,E01018352,Cheshire West and Chester 044B,Investigation complete; no suspect identified
27e96e75bf3fdf4d542ce875260d02e4fec3edb26b74f5b5fdd010aef8a4726c,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.925438,53.154735,On or near ROUGHLYN CRESCENT,E01018335,Cheshire West and Chester 046A,Investigation complete; no suspect identified
a6086449ce653b0796e622eec75a4481791b8741c06dd79c4d0cefc31fc6eb5b,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.609863,53.399389,On or near LODGE LANE,E01012454,Warrington 013B,Investigation complete; no suspect identified
ba8612e17f6d2e59e98591f080e5f952c966f7656e964fd517fb6cfb6e04e856,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.691050,53.340106,On or near KINGSHEAD CLOSE,E01012382,Halton 010B,Investigation complete; no suspect identified
df380baf467924c369d937c8c096091f9dd4f640357ea3b6c4c070d1981fd030,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.610842,53.392193,On or near CARTWRIGHT STREET,E01012457,Warrington 013D,Investigation complete; no suspect identified
8c59b0fc087b1828c0c71d58f9712387b73f712f48636eb689d8d2217a9392bc,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.498091,53.259305,On or near SALKELD STREET,E01018717,Cheshire West and Chester 021D,Investigation complete; no suspect identified
985dfe28dedfd23938ed7c5b0261a27e0b7ecfbf86e4ab7d063167b32455919d,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.145263,53.250874,On or near PARK MOUNT CLOSE,E01018633,Cheshire East 017E,Investigation complete; no suspect identified
5f6684ca24c5f813bc063b75a8bd5574a80956a32291526274e2f7f7ebd94842,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.554959,53.418362,On or near BRAEMAR CLOSE,E01012541,Warrington 007C,Investigation complete; no suspect identified
8c02c1cdd66acd3ef023df1c5d742fd21daad267ffc0d03cb395a0b90ed31281,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.439414,53.369846,On or near PARKVIEW PARK,E01018648,Cheshire East 007C,Investigation complete; no suspect identified
6e837079d0528d49b3307c6496eef9bccd654487ad9af0c5245dd55d5ede3ccf,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.588857,53.398640,On or near DUDLEY STREET,E01033303,Warrington 017G,Investigation complete; no suspect identified
cdc4175cd91c0841eb0c8fafd53028c681d2b65722b088487063e97b88d7ae4e,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.607794,53.398815,On or near BOTELER AVENUE,E01012454,Warrington 013B,Investigation complete; no suspect identified
2312085e0a10c7f5bf10740e7bf25dcacfaec46ecbb19b889697db8625c663d6,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.772039,53.379555,On or near Pedestrian Subway,E01012420,Halton 004D,Investigation complete; no suspect identified
38955062e7e34d3ceb57d635cf8166eab42f43b802aea9c2d1ed979a14f42b53,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.885687,53.270027,On or near BARNARD DRIVE,E01018551,Cheshire West and Chester 011C,Investigation complete; no suspect identified
63abf838ec2efbc2c809356efa653bc89daad77c5e34fd435d1673b9ef8287ef,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.450221,53.100220,On or near WEST AVENUE,E01018467,Cheshire East 036E,Investigation complete; no suspect identified
8293cca8bdaaeda85736a5cbf7f4be6db886d33f5dc22a7ad9580f5d333a8989,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.748173,53.334440,On or near CROFTON ROAD,E01012428,Halton 012C,Investigation complete; no suspect identified
95d2fa483ad3f7603d4f7e14b0dbef633e201d18e952d2a8b342d3d29aed1476,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.710146,53.333333,On or near LEASIDE,E01012402,Halton 011C,Investigation complete; no suspect identified
e9348c94e48b148e734203dba33717617911b26f6b87bf7f65e0df8e0c2b9239,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.504438,53.359027,On or near Motorway Service Area,E01012515,Warrington 021C,Investigation complete; no suspect identified
30e8c21940664b758618cc2f9c57c8cabce1ce544cdeabb3397a3d1de57b6cfb,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.891281,53.189343,On or near BRIDGE STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
f7fc15090edbb57272a67945c031c1d5dbe216f95f5afed5507fe8bf8f04241f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.517146,53.248285,On or near MONARCH DRIVE,E01018703,Cheshire West and Chester 023F,Investigation complete; no suspect identified
0a005f723fc013a2378f335cd1c0164d695454fc68252c42db2d7fed6241545f,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.587641,53.415203,On or near BORROWDALE AVENUE,E01012535,Warrington 006C,Investigation complete; no suspect identified
b2ce7368a7bbd85372b9500764a643712670dc7e19529436a0a2dfc7fcf0a288,2014-02,Cheshire Constabulary,Cheshire Constabulary,-2.715087,53.375533,On or near BARNES CLOSE,E01012413,Halton 003D,Investigation complete; no suspect identified
