Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
41b861cb4486abd177ceceeb12e2b0bf8bfa08f4244c5dd8cb250cdbf175b410,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.204608,51.899535,On or near Police Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
b8c0515fd8347daba15abb679a32b18adfc9a2ea7fd9ffb00c8c2dd456823196,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186853,51.921733,On or near Pedestrian Subway,E01023788,Stevenage 001B,Investigation complete; no suspect identified
4d6c37c52b8507a3cdc0e811d3d5702dabb8df59e92afdbb6b05e33ac90d6a7e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175208,51.915897,On or near FAIRLANDS WAY,E01023771,Stevenage 003A,Investigation complete; no suspect identified
776b7fb60709991e409519230beb68eef1189bb8e52c96179218625035092eb2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216912,51.914756,On or near PRESTATYN CLOSE,E01023796,Stevenage 005B,Investigation complete; no suspect identified
6edab928f0565c2f994339912207be481ff4d00441212f87a93f3645e3a351cb,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
d44f1e07100a214fe2332b8ecd8cf2d6f91a315c3d076a29754e994626a615f7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.159575,51.905286,On or near Parking Area,E01023767,Stevenage 004A,Investigation complete; no suspect identified
03fc3b76e94d7b656ff8b7157a4add3f45011c8f2ac72357dfd6609894b33233,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191708,51.901531,On or near PRIORY DELL,E01023757,Stevenage 008C,Investigation complete; no suspect identified
7e66eaba56e30136732d9df6eb2191b8c721be34019552813314e522ff8df4f2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193997,51.909695,On or near BARCLAY CRESCENT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
7e66eaba56e30136732d9df6eb2191b8c721be34019552813314e522ff8df4f2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193997,51.909695,On or near BARCLAY CRESCENT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
88ed8d12c823372a68be601758a66e54522cc33c91fcb3fc02ec9015dd5efcca,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193997,51.909695,On or near BARCLAY CRESCENT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
e98c7e70c7811dbc761db42a66d96ced06f164b72a0689299689a6c412482849,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.180705,51.899698,On or near Park/Open Space,E01023756,Stevenage 008B,Investigation complete; no suspect identified
d2c493a583491251fa7855a3aeb496c39791820074f1435d2c442b2450fb6bff,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189525,51.910624,On or near LONSDALE ROAD,E01023782,Stevenage 006E,Investigation complete; no suspect identified
7c644d5286f89942c6cfc04601f30e73f6924e4e37fcada6735e52299d2e260e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173659,51.915729,On or near Pedestrian Subway,E01023771,Stevenage 003A,Investigation complete; no suspect identified
e07e6484cf32ec13e7b27665a06f0dd796368a164fe3fe744f811b9427653f53,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173659,51.915729,On or near Pedestrian Subway,E01023771,Stevenage 003A,Investigation complete; no suspect identified
54abf39063b447e8fd508f0b307af88be8543ea631e6ae1abcd188700598d97b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182833,51.915763,On or near SUTCLIFFE CLOSE,E01023781,Stevenage 006D,Investigation complete; no suspect identified
e6ee3550a02b38442ae674de89e2cd827ef0c0f9d351af427f2d233f07d16e43,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223523,51.910459,On or near Pedestrian Subway,E01023796,Stevenage 005B,Investigation complete; no suspect identified
bcf4baed4850253e417f205c26bf97e5f4fc11f28d716bf8ba3c06bae68e5b44,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223523,51.910459,On or near Pedestrian Subway,E01023796,Stevenage 005B,Investigation complete; no suspect identified
ed7e71550bd681b2752c6baab2b0a71c621df1ede7044e7c315ca616f3796a2a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223523,51.910459,On or near Pedestrian Subway,E01023796,Stevenage 005B,Investigation complete; no suspect identified
55c06d5f806935812a61d2529c61cbc31bca6169e767b91a37b3ae8ca3d77088,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212310,51.913859,On or near ORCHARD ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
55c06d5f806935812a61d2529c61cbc31bca6169e767b91a37b3ae8ca3d77088,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212310,51.913859,On or near ORCHARD ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
9ab3ce473bb874e415f0b15b8a8c1d39296a51693348f5a423b4b98a86196d23,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164742,51.895862,On or near CHERTSEY RISE,E01023754,Stevenage 009E,Investigation complete; no suspect identified
7ed990aa5e0d8445e21724c361666763452a388b52ac873d0b804c8decc60338,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196920,51.905298,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
92a6f495ba0172aa39eb57a0bc2a4dfb66325ad37d70d84c68ad3904186427c7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173555,51.891432,On or near RUDD CLOSE,E01023793,Stevenage 010C,Investigation complete; no suspect identified
9da142bd8e464c00edd9838038ede942c9277c03d4ab392846dc019ed32bfd36,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.159575,51.905286,On or near Parking Area,E01023767,Stevenage 004A,Investigation complete; no suspect identified
c78e7b8459cf900ba3a703c4ab59ca30537f704da3077fa4f3b0aa34b3172e2f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223523,51.910459,On or near Pedestrian Subway,E01023796,Stevenage 005B,Investigation complete; no suspect identified
41d315906aa57bcf19c302915692d1386ad8b5fa1ee920535742543a7bef404d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216840,51.910718,On or near Pedestrian Subway,E01023798,Stevenage 005D,Investigation complete; no suspect identified
6edcbb55361083a1db18c81e9a6cafb119c7a476e6f3418f30bbd67e4d0196af,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223523,51.910459,On or near Pedestrian Subway,E01023796,Stevenage 005B,Investigation complete; no suspect identified
e6de818de131a3d1cf992eee1f6476f50a82f687da5641d515288ec6bba32cb4,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220788,51.910499,On or near Pedestrian Subway,E01023798,Stevenage 005D,Investigation complete; no suspect identified
47a56feea383973b2f86b4f7af65d2ab6841fd919d91914e08f83d2f99a0980b,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
69d3fa1db26cddcca7d97be3eff9714132db89aa65d5a62c3ff0ff27db3c7651,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171417,51.909733,On or near ROSS COURT,E01023769,Stevenage 004C,Investigation complete; no suspect identified
206c8268431cb4e6304ae2a1f3fa3982342869aa6523a3b519a24c9007d1153c,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192356,51.904571,On or near THE DELL,E01023757,Stevenage 008C,Investigation complete; no suspect identified
4a97918ec26567ab06a70eb7d8030a319643a401404eee266f68f25e603f1c46,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192356,51.904571,On or near THE DELL,E01023757,Stevenage 008C,Investigation complete; no suspect identified
b4c6ac5c688790a270c49cdf7b82f25ede401467d49d3b2973b1c565f9359f42,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
f59353ecd4d8d112b8f013b1421021bf403f010df38116cbad697d003b625ecb,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.158058,51.874843,On or near SACOMBE MEWS,E01023763,Stevenage 012A,Investigation complete; no suspect identified
ab8473945aed5081b2523fc55531703dd260387730903d37b4c5708f83d1e3e5,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182134,51.888058,On or near BROADHALL WAY,E01023794,Stevenage 010D,Investigation complete; no suspect identified
65a0d935acc87518576de7604a6b78ab0e3df623f04edc9e4f75fd89ebcdd804,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189380,51.904822,On or near WEST CLOSE,E01023757,Stevenage 008C,Investigation complete; no suspect identified
2a655c052d88023f6fa518ddcfd7ccb56edcfd61bc0e3def4ce6245ccd4751c6,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176366,51.882645,On or near BURYDALE,E01023784,Stevenage 011B,Investigation complete; no suspect identified
54739d7ee59feec50a9ebb34b8ff3833fd9e702d5ab9378ae99fb56aff8cbb9a,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
9a8d32181123e28943b7a6b82e7108ba9ff0d74a01acb4dd207462e197ccaf2e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197122,51.906434,On or near KING GEORGE CLOSE,E01023779,Stevenage 006B,Investigation complete; no suspect identified
9a8d32181123e28943b7a6b82e7108ba9ff0d74a01acb4dd207462e197ccaf2e,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.197122,51.906434,On or near KING GEORGE CLOSE,E01023779,Stevenage 006B,Investigation complete; no suspect identified
cfbf28d4fa7257b324a834dfba857ed91baac405488a855e6888c800db7be6db,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221024,51.905647,On or near CROMPTON ROAD,E01023798,Stevenage 005D,Investigation complete; no suspect identified
afd13b54eb0a32ae3fb564e9f5aef5e5ccb938b9ab8d12b127de537d373bd4c9,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176072,51.887757,On or near Pedestrian Subway,E01023765,Stevenage 012C,Investigation complete; no suspect identified
2d2c955c34dcd05bf73b6b97619843a7ca4fc1bcf0215102ee4c1e4f120ad662,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190528,51.919308,On or near BADER CLOSE,E01023772,Stevenage 003B,Investigation complete; no suspect identified
9cce9124345ac3c618feb74c9af226fcd30486fd81c16933cd35680d6a74dded,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.183112,51.909923,On or near Pedestrian Subway,E01023780,Stevenage 006C,Investigation complete; no suspect identified
dabdd4fe3d702eb0e5125d4bf749587d79ac16d1d165578500cf004127ed95b1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.171364,51.883476,On or near OAKS CROSS,E01023765,Stevenage 012C,Investigation complete; no suspect identified
857707e30e09f107c7de2eec9ef9ae942a7ede1b20793cc3933cb2a863cad256,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174831,51.913383,On or near STANLEY ROAD,E01023769,Stevenage 004C,Investigation complete; no suspect identified
cce6d754dd0b467f118f7ae50b84b6c0835f704183d1a66071e7033c6d81a376,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216912,51.914756,On or near PRESTATYN CLOSE,E01023796,Stevenage 005B,Investigation complete; no suspect identified
b1de2e64352278b844537237bcc34f16b8e27c60cc19defbc749735967813091,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207004,51.906531,On or near GATES WAY,E01023775,Stevenage 006A,Investigation complete; no suspect identified
c9006ac73058ad81d4b828a5123bde365472b7bdc612c5f41e05ce2f1e925b83,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200116,51.899169,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
701e065901a47acb8e8198b62cd3a5d50cec462ef410dbc04c9dc874cc58ec8d,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.161719,51.916146,On or near EMPERORS GATE,E01023773,Stevenage 003C,Investigation complete; no suspect identified
af1a898d3dca5660aa8d17798e610272a71081e538097364b8d21ca306732e8f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.166869,51.916811,On or near AYR CLOSE,E01023773,Stevenage 003C,Investigation complete; no suspect identified
f7277f4f9f430a15ae20f9bb8c446fbca622423f3c9361df5f7f695a4985b243,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168677,51.880565,On or near OUNDLE PATH,E01023766,Stevenage 012D,Investigation complete; no suspect identified
0a3bd7511c5e9eedc3ee550c969c63d99fb4f2f57569c3c46060cd39e1d0d450,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172407,51.914334,On or near LIVINGSTONE LINK,E01023769,Stevenage 004C,Investigation complete; no suspect identified
734e7ed28aa0c159588cf8e2ad1a763a4e8aa26be9ea790bf8bd30f05635cfdb,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168044,51.882920,On or near EDGEWORTH CLOSE,E01023766,Stevenage 012D,Investigation complete; no suspect identified
1b1b9ff49764b6c75e5fa4b3a18a10a80bb700d0f5f894f5ae956dd81b367192,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200675,51.901929,On or near MARKET SQUARE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
fa6f228258d118593d05940fc1fefaf618bc24b468285de3e17b8b1eeef43ca1,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221684,51.912859,On or near Supermarket,E01023796,Stevenage 005B,Investigation complete; no suspect identified
5627e791e36efdb70621d313505ce8b300a3c51dc882b146c6aa06bffd7ee671,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164254,51.892150,On or near BANDLEY RISE,E01023751,Stevenage 009B,Investigation complete; no suspect identified
bf162557a60d8dff83a7ca3af5ea85b1ff2b9fa71ab9655c98619eefa78fbd02,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.160464,51.918743,On or near TRAJAN GATE,E01023768,Stevenage 004B,Investigation complete; no suspect identified
fd4d8f5db4d74d114149e89e32792b69bef16a713252105098a9c74f2c9c3c41,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.160807,51.914981,On or near THE PASTURES,E01023768,Stevenage 004B,Investigation complete; no suspect identified
3a36fd1c714d9c2a239fc829b331325c6e1529c37685d8698d51e8f805bb9cde,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206798,51.918999,On or near BURYMEAD,E01023800,Stevenage 002E,Investigation complete; no suspect identified
aab9dc8652cf90aebd298e849848e6cf16bcebb5b76aea73edf5494011f10277,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179760,51.919133,On or near Parking Area,E01023774,Stevenage 003D,Investigation complete; no suspect identified
fc0115b5be0f73fc8ac4f2307fb86750b9ac3562e4eaadfaa8a5e707f8f9f114,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.156948,51.895956,On or near EDMONDS DRIVE,E01023753,Stevenage 009D,Investigation complete; no suspect identified
d93a118f60af9a7dda5764412dcbc3bf48ed40065c64ce95899e223217241d40,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.174600,51.925509,On or near BEVERLEY ROAD,E01023789,Stevenage 001C,Investigation complete; no suspect identified
092d0d8700faf04b03b8eaf84aae1f42b2e995bfba822e9e75126b8b1fc3a7df,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219630,51.918466,On or near CORTON CLOSE,E01023795,Stevenage 005A,Investigation complete; no suspect identified
def0e5229b845df371ee44caa5b6aea211451103914aea60892640a93100dca8,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184976,51.904799,On or near MEADOW WAY,E01023756,Stevenage 008B,Investigation complete; no suspect identified
744d4c972c535d71545c7452b3c33281114fe52900234664e2c0ac69947d6186,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198592,51.892951,On or near Shopping Area,E01023786,Stevenage 011D,Investigation complete; no suspect identified
ad177239d03a8e6ba0de729765a538093faaca7d6f8a7553532dffab75068cf7,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.213150,51.915023,On or near JULIAN'S ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
86ad2a90e12a4134f82db515288d25ebe574329c7c1562448523c396670b3fc2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200116,51.899169,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
4c318ea3034f265d1f605569adb6fc7341adff9ac558c397aaace2c8a552b742,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.165184,51.916749,On or near AINTREE WAY,E01023773,Stevenage 003C,Investigation complete; no suspect identified
9c525ed18dfda45c16d20984689b2cfdef979fb7fc4b19da19d47cca302adc5f,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.203074,51.911389,On or near LETCHMORE ROAD,E01023775,Stevenage 006A,Investigation complete; no suspect identified
48792f86a64411b957e727d38fa7e139e0c1e525b655618e8348afdb66b83563,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190638,51.884727,On or near THE CHACE,E01023783,Stevenage 011A,Investigation complete; no suspect identified
0d1f166949593cb6b45d293f3e76f8ed69ad494df5db74630aab3569392032c2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
8144dc7593e6ee53c4e47df3fa428f406d268613e360bb1284c3f1c020f226e2,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175779,51.925132,On or near Pedestrian Subway,E01023790,Stevenage 001D,Investigation complete; no suspect identified
c418f6f7945e8039a1309b5571f195828ee9102df194ed0ce8eb8b5800eac481,2014-02,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209960,51.905317,On or near KILBY ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
