Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
52fdd40dc8bc63237f0cc467a6cd84c52c264b71855ad4e17a95621e396dadc8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.223662,53.417052,On or near GALBRAITH ROAD,E01005175,Manchester 043D,Investigation complete; no suspect identified
b25730e577dafa9cd7b4ad41f64813c4f4f68026f3a85e2c1966886c48e4a97f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.257746,53.408084,On or near PALATINE ROAD,E01005267,Manchester 046B,Investigation complete; no suspect identified
8498b0d82f2c46700a7c8500e0a4395063396b8e8e615e8c4dd1b81c05d3588e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247432,53.421841,On or near Further/Higher Educational Building,E01005078,Manchester 042B,Investigation complete; no suspect identified
b5bdc953082522a1754f57ff5101bfbdcfecaab703c40c2b59e39b4338b6e551,2013-07,Greater Manchester Police,Greater Manchester Police,-2.223420,53.425510,On or near PARKVILLE ROAD,E01005308,Manchester 040E,Investigation complete; no suspect identified
de11f8e5b44d208a74275782159cc6a5233ba0c746ab23a23ed68bec43ad6b62,2013-07,Greater Manchester Police,Greater Manchester Police,-2.231892,53.417063,On or near Shopping Area,E01005176,Manchester 043E,Investigation complete; no suspect identified
03b637022aae67baa291f264d4f1c17810cc2f580c284300b4352661141f868d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.252687,53.394549,On or near CALDERBECK WAY,E01005295,Manchester 049E,Investigation complete; no suspect identified
b6b022ab3ee2922b8b06ab2c00bee3bdfdafebdf6c44e967650d2f9317787984,2013-07,Greater Manchester Police,Greater Manchester Police,-2.233278,53.414651,On or near PLOWLEY CLOSE,E01005177,Manchester 043F,Investigation complete; no suspect identified
b574f02fda0316f7a9bed5af8c9a17b63515cec991a26aae03b4c1b424edf42f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.222438,53.453574,On or near PARK CRESCENT,E01005284,Manchester 026C,Investigation complete; no suspect identified
3cc8a16a74689d8383a08d79bbab3e695e9973017dd7a1dbb12c6bb7cc952b6f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.223529,53.434768,On or near BURLINGTON ROAD,E01005304,Manchester 040B,Investigation complete; no suspect identified
3662bf8655d803cc71d5bcb7389bfbfa6ee1c4e2a9cda4f2d672083abf23b69c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.191399,53.442887,On or near ETHEL TERRACE,E01005221,Manchester 031C,Investigation complete; no suspect identified
c645d1757c4ec22ff05eaea89ed0f749a1c8a180532f250a1aa101adcef1724d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.196653,53.439580,On or near MILWAIN ROAD,E01005217,Manchester 034E,Investigation complete; no suspect identified
7665378f1cdcff5419d55b4f5ed35af114e00dd5d53aafb5da581c3a333d65aa,2013-07,Greater Manchester Police,Greater Manchester Police,-2.204999,53.453336,On or near STAMFORD ROAD,E01005287,Manchester 026E,Investigation complete; no suspect identified
86650f771a183b4db9b07fd003bf8468444d4ac636b6e301f3daf7f74ae53b64,2013-07,Greater Manchester Police,Greater Manchester Police,-2.253509,53.441791,On or near KINGSBROOK ROAD,E01005181,Manchester 030D,Investigation complete; no suspect identified
e47c0d5178e224a94fa9383da55fe6f14bcb8e4963ebad6f6030a59449895666,2013-07,Greater Manchester Police,Greater Manchester Police,-2.252972,53.404562,On or near CEDARWOOD CLOSE,E01005268,Manchester 046C,Investigation complete; no suspect identified
808fbcc53202077125bd2c0a960c7b710543d6a190c75e7a1034e953f9c390e5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.254499,53.453636,On or near ARCON DRIVE,E01033680,Manchester 028E,Investigation complete; no suspect identified
a03db5b19c4f4230f305accad4c15242ba2d5be290c031e3287ff639a05956f3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.258377,53.425197,On or near CHRISTIE WAY,E01005079,Manchester 042C,Investigation complete; no suspect identified
6e7607049a185237d8e8904bb3902758a2790a58491ab7607c0c99ddc40fcd79,2013-07,Greater Manchester Police,Greater Manchester Police,-2.260263,53.423593,On or near MACEFIN AVENUE,E01005079,Manchester 042C,Investigation complete; no suspect identified
6d935300216cd6735b4cbf8fb37f49dd1ea95d8613ae717e587544bef5634b2a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.224479,53.437993,On or near VICTORIA GROVE,E01005271,Manchester 032C,Investigation complete; no suspect identified
7f0f22e9a39cb63b498eac9e853c08c29e3413d97016b5455adfa783e08bc304,2013-07,Greater Manchester Police,Greater Manchester Police,-2.263189,53.388145,On or near ROUGHEY GARDENS,E01005089,Manchester 049C,Investigation complete; no suspect identified
d0159ffd0acb961ffc65f9daed6375f356c40a3f15a9e3f6950ee29dcec28e3a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.235056,53.417875,On or near OSBORNE STREET,E01005173,Manchester 043B,Investigation complete; no suspect identified
5b31faf2393acad92fbb0bd55ded01cc401f32796f35f1f686013ee2a65b546d,2013-07,Greater Manchester Police,Greater Manchester Police,-2.258613,53.469007,On or near LEDBURN CLOSE,E01005213,Manchester 059A,Investigation complete; no suspect identified
5228e742ca0a004e03cc44906b37cfc50d9101b0d7cc28557184f3c3324f2feb,2013-07,Greater Manchester Police,Greater Manchester Police,-2.200212,53.450504,On or near CAMPBELL ROAD,E01005238,Manchester 027F,Investigation complete; no suspect identified
15b621ee8a5ca524074e746fda80be631bb47e395c4ea15f0b1068825f176ad3,2013-07,Greater Manchester Police,Greater Manchester Police,-2.261486,53.367978,On or near THORNSGREEN ROAD,E01005318,Manchester 053E,Investigation complete; no suspect identified
2c82a070ac826a6403f8226150c0337530081f7f08d205847ce6552868c9552f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247888,53.461362,On or near Shopping Area,E01005208,Manchester 019A,Investigation complete; no suspect identified
e098e3e7f34e383d4d032cad5058fbe5ffae9918b0fec05fb14aefc8dd62b745,2013-07,Greater Manchester Police,Greater Manchester Police,-2.253475,53.466420,On or near OLD YORK STREET,E01005214,Manchester 019D,Investigation complete; no suspect identified
997dd8e23907f4409ec3122a8b2009c58f9e44282ebded935f223e0efb36731b,2013-07,Greater Manchester Police,Greater Manchester Police,-2.270617,53.388245,On or near MOAT GARDENS,E01005088,Manchester 050B,Investigation complete; no suspect identified
8d3abfa46f9c42eba6eb025c5448748913f6687cde7808a0179d812df78e44a8,2013-07,Greater Manchester Police,Greater Manchester Police,-2.288433,53.392527,On or near BANBURY ROAD,E01005070,Manchester 051B,Investigation complete; no suspect identified
2b47beae02bd20831ffda62bbf8a38e0a97371d616e1e28a949c0c81fcb1e4e9,2013-07,Greater Manchester Police,Greater Manchester Police,-2.256630,53.410019,On or near Petrol Station,E01005267,Manchester 046B,Investigation complete; no suspect identified
98ba224f8475d317f7b7a38cca76d126d7339ac95bb2e716dc5395dc4eefeb80,2013-07,Greater Manchester Police,Greater Manchester Police,-2.272709,53.379153,On or near BEAMSLEY DRIVE,E01005319,Manchester 051E,Investigation complete; no suspect identified
f224905e6afa42320c0bc1e87b72cb202451e699139abe884d36286c255211ba,2013-07,Greater Manchester Police,Greater Manchester Police,-2.242643,53.450272,On or near PARKSIDE ROAD,E01005182,Manchester 030E,Investigation complete; no suspect identified
07001f08fabbd866d8421845f043dc661ff884678e0106e7bb733704552210b5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.211533,53.462169,On or near PLYMOUTH GROVE WEST,E01033657,Manchester 022G,Investigation complete; no suspect identified
82ce66307c127140120d65aa930cb43b9b45c57c31a030ec280651063ae1c328,2013-07,Greater Manchester Police,Greater Manchester Police,-2.253361,53.386449,On or near RIPPLETON ROAD,E01005289,Manchester 049D,Investigation complete; no suspect identified
4a57f9a734d1f9f0178bb29ef0007e5942b2867c798bbb3ef169d201871205f6,2013-07,Greater Manchester Police,Greater Manchester Police,-2.219535,53.416304,On or near CRAIGWEIL AVENUE,E01005126,Manchester 045A,Investigation complete; no suspect identified
3a808a2321745986518e1973dc8c1fab615ba42c91b20dcefc72076d9dbcfefb,2013-07,Greater Manchester Police,Greater Manchester Police,-2.241974,53.465024,On or near EDEN CLOSE,E01005210,Manchester 019C,Investigation complete; no suspect identified
b675a7cba8d515bb9b3ee501e212499ce64bae79213de02ee0791d1e98e59e0c,2013-07,Greater Manchester Police,Greater Manchester Police,-2.230491,53.416742,On or near ALBERT HILL STREET,E01005176,Manchester 043E,Investigation complete; no suspect identified
9a7d5ea96476d35dec31f5eccc25665ac5ae9131e6f3ae3be6121be3f030b3d5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.278194,53.447956,On or near CHELTENHAM ROAD,E01005159,Manchester 029D,Investigation complete; no suspect identified
5c73d9ba6c3c963d3cdf62f632592dbb458046e142e78ba4781dbd0e78150fa4,2013-07,Greater Manchester Police,Greater Manchester Police,-2.231535,53.453854,On or near SANTIAGO STREET,E01005242,Manchester 025B,Investigation complete; no suspect identified
39f73e86d4125e232b9beff954c453c2ee7ca21efbbc002e01b56d062243dc3f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.193637,53.454847,On or near PURCELL STREET,E01005233,Manchester 027D,Investigation complete; no suspect identified
771d0ef8b78eda1574d5b03ecf6debfa722e2a0cd84054a85ccf3bcaa705b842,2013-07,Greater Manchester Police,Greater Manchester Police,-2.229663,53.419431,On or near BELFIELD ROAD,E01005174,Manchester 043C,Investigation complete; no suspect identified
6450828e1befbafd31453787e3f5940ab40aadb955c944aa7efeb81c984150e4,2013-07,Greater Manchester Police,Greater Manchester Police,-2.230046,53.420743,On or near CLOTHORN ROAD,E01005174,Manchester 043C,Investigation complete; no suspect identified
f0309b70ae955a9f13132a324ae8cfcffd245f91ef6acf55b101545e93db43f6,2013-07,Greater Manchester Police,Greater Manchester Police,-2.277145,53.441847,On or near SILVERWOOD AVENUE,E01005150,Manchester 029A,Investigation complete; no suspect identified
77b06a136fd07f754f1c0bb0379b09a4240ad21ad4c7103cca376f2de1f1ace5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.216117,53.472048,On or near TEMPERANCE STREET,E01005065,Manchester 018D,Investigation complete; no suspect identified
361d01b8a910f1fc3d5b254f346a3fb81786034ba2f6adcb47dd47b39b4883d1,2013-07,Greater Manchester Police,Greater Manchester Police,-2.231523,53.437827,On or near YEW TREE ROAD,E01005273,Manchester 035C,Investigation complete; no suspect identified
10e0c25c074d7692c24ada544845e9ca7676003b2d4568bb3c46a16bbe1d2a74,2013-07,Greater Manchester Police,Greater Manchester Police,-2.223529,53.434768,On or near BURLINGTON ROAD,E01005304,Manchester 040B,Investigation complete; no suspect identified
65602988f4b453029a0f73dfd52fda633a6b11170f7a61951805d7f8d4f5e919,2013-07,Greater Manchester Police,Greater Manchester Police,-2.228436,53.423505,On or near BROOKLAWN DRIVE,E01005306,Manchester 040C,Investigation complete; no suspect identified
37631091264d30ce0f80d812b5fc6e0f290421541096a08cbc1d4ee21dc09a76,2013-07,Greater Manchester Police,Greater Manchester Police,-2.264351,53.422820,On or near WINTERBURN AVENUE,E01005077,Manchester 042A,Investigation complete; no suspect identified
fbd182c9ca00d1a27aa51127bd36d6f4b6a0e63cb063260b22ea8c0c49b8f89e,2013-07,Greater Manchester Police,Greater Manchester Police,-2.237035,53.438167,On or near OLDCASTLE AVENUE,E01005270,Manchester 035A,Investigation complete; no suspect identified
2a9fd4dde8d26fbe65beccc408b806d1795079a2eeaa36cea01d12c13c9f07a2,2013-07,Greater Manchester Police,Greater Manchester Police,-2.268176,53.387459,On or near NEARMAKER ROAD,E01005088,Manchester 050B,Investigation complete; no suspect identified
8dd465d16bd44ecd278053f4205f020193f2e0629ad1a37b61316b4c7dd958ca,2013-07,Greater Manchester Police,Greater Manchester Police,-2.262729,53.472036,On or near Park/Open Space,E01033660,Manchester 059B,Investigation complete; no suspect identified
c9fa95331f7b694b6ad3aad11fa347a0072a13ebe6df1218729069a771fbf5ac,2013-07,Greater Manchester Police,Greater Manchester Police,-2.229091,53.450236,On or near REDRUTH STREET,E01005288,Manchester 025E,Investigation complete; no suspect identified
8dfe5d928e21bb68244559ad942f947834cf391b8107488391bc22516ee76cab,2013-07,Greater Manchester Police,Greater Manchester Police,-2.221183,53.461208,On or near WHEAT CLOSE,E01033657,Manchester 022G,Investigation complete; no suspect identified
e679d020b25a5828559852e212d592494a3aa946e42a829ee24423cfe46a2f86,2013-07,Greater Manchester Police,Greater Manchester Police,-2.235056,53.417875,On or near OSBORNE STREET,E01005173,Manchester 043B,Investigation complete; no suspect identified
3b82828eaed8dfcf91b93e0226aa64cd855a568097a1ffcf0d6a2790b77a0622,2013-07,Greater Manchester Police,Greater Manchester Police,-2.201804,53.430547,On or near CHURCH LANE,E01005122,Manchester 041C,Investigation complete; no suspect identified
ae7c110c10efb37822f90cec923d28d38ee94fe4fb1dd92791a52ddecac1bb5f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.257689,53.463247,On or near Sports/Recreation Area,E01005214,Manchester 019D,Investigation complete; no suspect identified
a61ba2392f0dbdf51cd9da1708cbeb22646ea4772609ae33f8c42b49ecf668fc,2013-07,Greater Manchester Police,Greater Manchester Police,-2.226542,53.412588,On or near WELTON AVENUE,E01005168,Manchester 045B,Investigation complete; no suspect identified
445c3b199c63e277276a173f81ca4991a644d84c5faac27462a155d320e31f67,2013-07,Greater Manchester Police,Greater Manchester Police,-2.263377,53.411254,On or near PIPERHILL AVENUE,E01005267,Manchester 046B,Investigation complete; no suspect identified
d0e8d2dca3ae92bc714b042b3a73f19e3bd1ca263613e00d1776313609f61d90,2013-07,Greater Manchester Police,Greater Manchester Police,-2.186315,53.437088,On or near NALL STREET,E01005215,Manchester 034C,Investigation complete; no suspect identified
81180c861a650981bd91c47530ca8edbf00e1ef07d53984d8e0e4bd06050ef2a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.237943,53.425617,On or near RALEIGH CLOSE,E01005076,Manchester 039A,Investigation complete; no suspect identified
379eb709370e1365d0fe183f7e67d68f25485d9d01727ec8f9779ffc63b109ab,2013-07,Greater Manchester Police,Greater Manchester Police,-2.208120,53.457124,On or near HOLBECK GROVE,E01005230,Manchester 022B,Investigation complete; no suspect identified
a55cce130ad083b3d6cdd12ebd078230594c7e3be7a8fdcb64c3cc5b697442be,2013-07,Greater Manchester Police,Greater Manchester Police,-2.263949,53.396844,On or near BOOTHFIELD AVENUE,E01005085,Manchester 049A,Investigation complete; no suspect identified
718740a70a088bbd25c5e685c7fcb6b17326c46e17e84a659498d4e131f99b59,2013-07,Greater Manchester Police,Greater Manchester Police,-2.270220,53.434726,On or near Sports/Recreation Area,E01005158,Manchester 033C,Investigation complete; no suspect identified
d8c3d764129413a4c93f10c041e6976ea6fb3b12417897e1ded7582f9ab24a7f,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247888,53.461362,On or near Shopping Area,E01005208,Manchester 019A,Investigation complete; no suspect identified
f6c4dbeb54ae4674ad34c9ce12c8aa3cf99646f1fe5cdfc27e4fcaf527a1ccde,2013-07,Greater Manchester Police,Greater Manchester Police,-2.225415,53.469685,On or near TRISTAM CLOSE,E01005065,Manchester 018D,Investigation complete; no suspect identified
527fb17c6ca39d24821d579052420d1f308160420bcc19eca626c10067b122cb,2013-07,Greater Manchester Police,Greater Manchester Police,-2.247432,53.421841,On or near Further/Higher Educational Building,E01005078,Manchester 042B,Investigation complete; no suspect identified
6e2ff31bd2379a6dbe4344bbbae4848d55a16610a07e1312a7afcb5656d630e7,2013-07,Greater Manchester Police,Greater Manchester Police,-2.282175,53.392083,On or near AVEBURY ROAD,E01005072,Manchester 048B,Investigation complete; no suspect identified
f948de0dc40b6a34a6bae216a1bb671323cc67290482327d986506fe151e60a5,2013-07,Greater Manchester Police,Greater Manchester Police,-2.263689,53.471422,On or near HULME HALL ROAD,E01033660,Manchester 059B,Investigation complete; no suspect identified
9666252255f7bfb3c39e8c0c3cd134c48d89fbcbc3492754400a8dc88333eff6,2013-07,Greater Manchester Police,Greater Manchester Police,-2.205800,53.441470,On or near BELVEDERE ROAD,E01005282,Manchester 032D,Investigation complete; no suspect identified
5fec4289f718a1cbceed8c09f50a32469cbee680739d7e41a8aa3ef6289610df,2013-07,Greater Manchester Police,Greater Manchester Police,-2.255517,53.390085,On or near HOLLINSCLOUGH CLOSE,E01005295,Manchester 049E,Investigation complete; no suspect identified
357b5e5f5a589b418dbad12af95283170c161f192df38347492459b7e5321a28,2013-07,Greater Manchester Police,Greater Manchester Police,-2.285018,53.414791,On or near MELSOMBY ROAD,E01005266,Manchester 044E,Investigation complete; no suspect identified
4bef5744aff71d67316f53c0555b838cb20690cd05bb52ed23faeb0ccc4d308a,2013-07,Greater Manchester Police,Greater Manchester Police,-2.207588,53.456244,On or near GREVILLE STREET,E01005236,Manchester 022D,Investigation complete; no suspect identified
59dd8213c16a64018a22b5398e0b6ec1132f438a5a8b780bebc57709cd89defd,2013-07,Greater Manchester Police,Greater Manchester Police,-2.199402,53.457543,On or near Shopping Area,E01005232,Manchester 020C,Investigation complete; no suspect identified
630497b50b060d9ce993184b0f8d8eea9b2b3fe981c52a69b4de51620c512cab,2013-07,Greater Manchester Police,Greater Manchester Police,-2.194467,53.458621,On or near BELGATE CLOSE,E01005232,Manchester 020C,Investigation complete; no suspect identified
