Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1ea909ccc250bc033700a0bf0a8d9bf670a483ea5306ddbf44d982c0b9580a61,2014-11,Dorset Police,Dorset Police,-1.893810,50.824188,On or near MANNINGTON WAY,E01020422,East Dorset 006B,Investigation complete; no suspect identified
6dcc4f54eaf722ac9e3b1f68f1b89eeebe59aa1a90508269acbc106dcff83093,2014-11,Dorset Police,Dorset Police,-2.454847,50.606866,On or near TRINITY ROAD,E01020581,Weymouth and Portland 004E,Investigation complete; no suspect identified
1c2fae506a003bcc1fcd81dcc633f9829ab0fa3c26874e0baf2cdd80445a1a03,2014-11,Dorset Police,Dorset Police,-2.431496,50.542917,On or near WAKEHAM,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
990f5c425934a460f5eca959ee751d8b7e180ea2c66142e32d0ec2633f40cc5e,2014-11,Dorset Police,Dorset Police,-2.017701,50.766691,On or near DENNIS ROAD,E01020383,East Dorset 012B,Investigation complete; no suspect identified
01120f9f26e38c080a96adcfa76102e448ec52a3a538d4561a9fad731ee38d86,2014-11,Dorset Police,Dorset Police,-1.959718,50.619115,On or near Parking Area,E01020480,Purbeck 006C,Investigation complete; no suspect identified
8a92cdd13ff1cf4d29ccb32a188195e277806cfa358fe9862152256cc52b4a30,2014-11,Dorset Police,Dorset Police,-1.726296,50.739277,On or near AUCKLAND ROAD,E01020355,Christchurch 007B,Investigation complete; no suspect identified
5bcde73b0a62d2938873acc48420bb5ee074a0e672447d14a7862dc0bcd21d0c,2014-11,Dorset Police,Dorset Police,-2.764294,50.710671,On or near Parking Area,E01020504,West Dorset 008C,Investigation complete; no suspect identified
7ec11e29e69c316abfd9682762f87bc53d2d60b9d7c8cccaba9e6a43e70016f3,2014-11,Dorset Police,Dorset Police,-2.160642,50.868431,On or near UPLANDS WAY,E01020436,North Dorset 007B,Investigation complete; no suspect identified
f6bc9d147051c7cbd360025d7bb974ad145a705623dbb456b04499b9a7011ead,2014-11,Dorset Police,Dorset Police,-2.123163,50.866238,On or near ASHLEY WOOD ROAD,E01033154,North Dorset 006E,Investigation complete; no suspect identified
3dd9b031fdb8ab823222523a19f9b504f29b1b87b1697d89983638ffe07ccfec,2014-11,Dorset Police,Dorset Police,-2.446343,50.560928,On or near ALBERT TERRACE,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
0c6e1f4db5cce4dc75814f58e040662b9c0b63d64e0332a2b11b1523a1a1817b,2014-11,Dorset Police,Dorset Police,-2.022311,50.740864,On or near GORSE LANE,E01020471,Purbeck 002A,Investigation complete; no suspect identified
d2055d2ecface7583e67b081b234a061196fcec31d735cc2b5dd4975d130173e,2014-11,Dorset Police,Dorset Police,-2.235570,50.799898,On or near ST MARY'S CLOSE,E01020430,North Dorset 008A,Investigation complete; no suspect identified
978288749d53f5c57d23782ff7f03f5f8cf7913608cd46eeb5b13e54a9729202,2014-11,Dorset Police,Dorset Police,-2.325736,50.665636,On or near Petrol Station,E01020537,West Dorset 011B,Investigation complete; no suspect identified
957242bb5d78139feb1a13dbd4c33dff2db3e2e9de742e01410570f956244985,2014-11,Dorset Police,Dorset Police,-2.762390,50.726861,On or near SKILLING HILL ROAD,E01020517,West Dorset 007B,Investigation complete; no suspect identified
ec655152851b84e51bdf7687fd833bfa45e7409a8e5c73681bb91f6b8ed79888,2014-11,Dorset Police,Dorset Police,-2.262236,50.752234,On or near A35,E01020490,Purbeck 004B,Investigation complete; no suspect identified
a4f7b9b441c171b231d574ae943e58ac3af4539c6819e3be9815927cff8ce040,2014-11,Dorset Police,Dorset Police,-1.873261,50.873662,On or near BELMONT CLOSE,E01020416,East Dorset 002A,Investigation complete; no suspect identified
76320f86b052eff24933ae211b81ea21e933621e50403ff486aa7ac0436db62f,2014-11,Dorset Police,Dorset Police,-2.444482,50.645126,On or near HOLZWICKEDE COURT,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
166f3a97961346fea53c789a359160fa65500ad5c91593bb1bba761a0fd8be60,2014-11,Dorset Police,Dorset Police,-2.108107,50.697282,On or near ADMIRALS WAY,E01020488,Purbeck 003F,Investigation complete; no suspect identified
c76bd48ec08b0de18dacc20d5d0819c529573db4baf03d25e0b34aa8d3bf8b15,2014-11,Dorset Police,Dorset Police,-2.431496,50.542917,On or near WAKEHAM,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
89d38989f7f59fe8906217140b48899c30b3ff5a812ae85dd2b27e8e214f3e0f,2014-11,Dorset Police,Dorset Police,-2.106579,50.697679,On or near COURTENAY CLOSE,E01020488,Purbeck 003F,Investigation complete; no suspect identified
223cf4abde2f90857d5d09cea6ff6081ecba9b3847ceaf0d785c3c71c505f7f8,2014-11,Dorset Police,Dorset Police,-1.724173,50.743616,On or near SAULFLAND PLACE,E01020369,Christchurch 004A,Investigation complete; no suspect identified
9b7ab74c358aec760126fd1a4d90b5a509c8d3b338487a3283dcbe75bff16d04,2014-11,Dorset Police,Dorset Police,-1.923855,50.857115,On or near PARADISE ROAD,E01020398,East Dorset 005B,Investigation complete; no suspect identified
ee7686f073a673584d2dd82fd1e8cd49169f224f9a9f926bddc5d0bb58e6c186,2014-11,Dorset Police,Dorset Police,-2.563336,50.918403,On or near THE WALDRONS,E01020497,West Dorset 002A,Investigation complete; no suspect identified
1ed5f0fc82593fbc96fa513a3e4e8d20f91f20b2f8d31c378a5a92e99dd6622e,2014-11,Dorset Police,Dorset Police,-2.465779,50.611922,On or near HOLLY ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
7d8aad4afd3064adf7a37712b1d6cf13195afc00050e9dcafbf505b35b342c0a,2014-11,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
9397cbcf25d01e2051100820347c46c27802560ac404731fe5c6fe02f7a099f9,2014-11,Dorset Police,Dorset Police,-1.773431,50.756824,On or near KIRKHAM AVENUE,E01020344,Christchurch 001B,Investigation complete; no suspect identified
3b57236919f10e906e34010aa1a769e4eb1c141a6339d51bbb178eacb1f6e777,2014-11,Dorset Police,Dorset Police,-2.107042,50.702292,On or near MORDEN ROAD,E01020477,Purbeck 003B,Investigation complete; no suspect identified
848561be4f1b819904e30e2f3b27d558a0553dc2d0630ea48fd2d2df0ad4cc99,2014-11,Dorset Police,Dorset Police,-2.455246,50.626173,On or near DALE AVENUE,E01020561,Weymouth and Portland 002E,Investigation complete; no suspect identified
a0dcd0f43b6219249fb709dbde6992bd0cdc26c80851d7c6b80d9bddc1c96f42,2014-11,Dorset Police,Dorset Police,-2.197997,51.007944,On or near NEW ROAD,E01020454,North Dorset 003A,Investigation complete; no suspect identified
5e783c90a5468ab350bd6fdcdf29671d50a9b392ad9a551fead118e7ba2f9e37,2014-11,Dorset Police,Dorset Police,-1.829539,50.914036,On or near COPPERS CLOSE,E01020374,East Dorset 001B,Investigation complete; no suspect identified
9f05f16e2b70972885753be497a4ab8d29300f521c1abdd44fd689c428d64986,2014-11,Dorset Police,Dorset Police,-2.156938,50.869884,On or near SHAFTESBURY LANE,E01020436,North Dorset 007B,Investigation complete; no suspect identified
f9604d7dbb92be9df691b0d7ca3d560ae95590165999fab3bbf489e21da9a2b5,2014-11,Dorset Police,Dorset Police,-2.742937,50.811887,On or near WINDY RIDGE,E01020495,West Dorset 003B,Investigation complete; no suspect identified
c3837528d2da049511a7ea9525423ba6858a7745ab915749448608cb3902f969,2014-11,Dorset Police,Dorset Police,-1.973826,50.796734,On or near DAY'S COURT,E01020427,East Dorset 010B,Investigation complete; no suspect identified
04d6364b42f1bdf102ae96ca79cf4ff3a41c9ccb689aad55a78d47396968d739,2014-11,Dorset Police,Dorset Police,-2.453463,50.615721,On or near QUEEN STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
f23c890bf9c8ebb33f22c7e877ef05aefabaea702d5af451e41483135013c961,2014-11,Dorset Police,Dorset Police,-2.759528,50.732141,On or near GUNDRY LANE,E01020503,West Dorset 008B,Investigation complete; no suspect identified
8837a67dfedd617ee867296da5e8bfabc8e583490d244e20957beb55ccb9ff39,2014-11,Dorset Police,Dorset Police,-2.438626,50.537224,On or near WESTON STREET,E01020565,Weymouth and Portland 009C,Investigation complete; no suspect identified
332fdc19177a69d3a596aa6a14618841ef56a101412a19d8598a0d18ad95353e,2014-11,Dorset Police,Dorset Police,-2.282809,50.814145,On or near Park/Open Space,E01020431,North Dorset 008B,Investigation complete; no suspect identified
5fdb5b8ec577dbb5e7773b7133ed583ed049be6dfc7ed587b092109a35091f90,2014-11,Dorset Police,Dorset Police,-2.458450,50.753408,On or near MULBERRY GARDENS,E01020509,West Dorset 004A,Investigation complete; no suspect identified
9c818f33f290cdc101a48ab4c057bb6e8647e5ce3ebde1f3f10065c75f3c23b2,2014-11,Dorset Police,Dorset Police,-1.793668,50.739209,On or near DRAGOON WAY,E01020361,Christchurch 006B,Investigation complete; no suspect identified
fd29ae4b42e12695b922c55fc886a60fdb28da4235ec86ae4fd53cd8e459e973,2014-11,Dorset Police,Dorset Police,-1.947994,50.869079,On or near HAYTHORNE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
6d02110889c02b3c32d7c85b691bf4b6cf7096cf7edf953817a9ae97fd91cb36,2014-11,Dorset Police,Dorset Police,-2.428948,50.551424,On or near GROVE ROAD,E01020563,Weymouth and Portland 008A,Investigation complete; no suspect identified
26ad9a60f2bbce95e27320897421b0d48e410ccd4311cac5b34feb260411a2d1,2014-11,Dorset Police,Dorset Police,-2.494456,50.613405,On or near FLEET COURT,E01020515,West Dorset 012D,Investigation complete; no suspect identified
61f98664714271838835cbec613f6b3a14b9d752b0368b71bdfc54c59a60767c,2014-11,Dorset Police,Dorset Police,-2.193337,51.008006,On or near BARTON HILL,E01020454,North Dorset 003A,Investigation complete; no suspect identified
1369d57c8e9ad36017366dd9936441754904dc173c886c2e47f9aedad00ebabf,2014-11,Dorset Police,Dorset Police,-2.456479,50.606087,On or near DORSET TERRACE,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
e98e68f2c2fbd8e5c7a254a07fca234a7fca5543d4f782b42ad1007665a8d890,2014-11,Dorset Police,Dorset Police,-1.873878,50.823898,On or near MILFORD CLOSE,E01020424,East Dorset 006D,Investigation complete; no suspect identified
2d1bcb70096acbbd247b4a7fc74d0e37b1d2ccc9d9922eb43d699aab81797560,2014-11,Dorset Police,Dorset Police,-2.439996,50.564585,On or near AMELIA CLOSE,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
0d271618a320bef140e59a636240246c6c039980d6821190d5244c86a7f853ad,2014-11,Dorset Police,Dorset Police,-1.916394,50.810367,On or near WHITTLE ROAD,E01020408,East Dorset 009E,Investigation complete; no suspect identified
8234668c4bd55f0660282f338dfe276ef8081212dbfb8b9a14b595259f7ce2e9,2014-11,Dorset Police,Dorset Police,-1.740382,50.731657,On or near SHELDRAKE ROAD,E01020356,Christchurch 007C,Investigation complete; no suspect identified
49451614c7c664f19140099bc93d6ab8b3fae08d395c9905a03da6dc42f9a102,2014-11,Dorset Police,Dorset Police,-2.194103,51.007024,On or near ANGEL LANE,E01020454,North Dorset 003A,Investigation complete; no suspect identified
038e1ba2115804b591bd7a3e3ea491a110ba2aab71f14040a1d3ec47d199b523,2014-11,Dorset Police,Dorset Police,-2.165039,50.850017,On or near CHETTELL WAY,E01020452,North Dorset 006B,Investigation complete; no suspect identified
a4cd101d79f754acb183289b199bb0c35b0d3803c871394e683eb0f4c046c4a2,2014-11,Dorset Police,Dorset Police,-2.439068,50.542187,On or near SHORTLANDS,E01020565,Weymouth and Portland 009C,Investigation complete; no suspect identified
b0303e03f87b983dff40d4531930dd9b052e86ed0bb0fe8a47d6fb6a8c9a3e9a,2014-11,Dorset Police,Dorset Police,-1.702827,50.750722,On or near AMBERWOOD DRIVE,E01020358,Christchurch 003D,Investigation complete; no suspect identified
327b7fdf03f5ff87df75283be27552139d580bd1635fa6562961f0f2e9e71f3f,2014-11,Dorset Police,Dorset Police,-2.739691,50.743869,On or near FISHWEIR LANE,E01020498,West Dorset 006A,Investigation complete; no suspect identified
4551ddc7a326bfc5e63b4f5681ea1ac2fa8575e3ac1c665ee83818eb947ef675,2014-11,Dorset Police,Dorset Police,-2.469734,50.637302,On or near Petrol Station,E01020579,Weymouth and Portland 003D,Investigation complete; no suspect identified
76369182fa6b7c03d815770d78e48788ffc9cdc6dea616b4007f96d1bc0e9ebd,2014-11,Dorset Police,Dorset Police,-2.765888,50.735480,On or near PARK ROAD,E01020503,West Dorset 008B,Investigation complete; no suspect identified
679bb68c924448d4844b4ded2a313397d76e778c12bac48887475b49ae869f13,2014-11,Dorset Police,Dorset Police,-1.779664,50.736800,On or near Supermarket,E01020368,Christchurch 006E,Investigation complete; no suspect identified
5c79dc9a50429405faad03365985fd669cefa915cee7209cb2c2ebfa4c80df60,2014-11,Dorset Police,Dorset Police,-2.241794,50.699842,On or near Shopping Area,E01020493,Purbeck 004E,Investigation complete; no suspect identified
df2cfdb5d995e7cef11ef70174db2e479989aa91bee9e7152a4a582e66457bba,2014-11,Dorset Police,Dorset Police,-1.776348,50.733755,On or near Shopping Area,E01020367,Christchurch 006D,Investigation complete; no suspect identified
9b71b276f1494445aef7a2cc9431093149c66440d7779feca01e8ff9d43a34c6,2014-11,Dorset Police,Dorset Police,-2.469385,50.649039,On or near SPRINGFIELD ROAD,E01020570,Weymouth and Portland 001C,Investigation complete; no suspect identified
2825684aa630630bee6224e8d33e87085e68c44a03a20a54b4b2601db6a98f05,2014-11,Dorset Police,Dorset Police,-2.183826,51.003381,On or near LINDEN PARK,E01020455,North Dorset 003B,Investigation complete; no suspect identified
eaa8009658d32f0266927a19fc79d49dc49d17ddb37af436d3eb25ef80fb02ca,2014-11,Dorset Police,Dorset Police,-2.436664,50.715641,On or near THE BOW,E01032644,West Dorset 009H,Investigation complete; no suspect identified
c3889eb50826cb09358ff9763a1540e451a7fa74ae7bdebfd502fbf066ed1666,2014-11,Dorset Police,Dorset Police,-1.789110,50.744327,On or near REGENCY CRESCENT,E01020360,Christchurch 006A,Investigation complete; no suspect identified
2cab29b3095339d4aba62f8e738fe01752be62a489d8a424cd61f12e33a895c0,2014-11,Dorset Police,Dorset Police,-2.474378,50.606941,On or near ROUNDHAM GARDENS,E01020577,Weymouth and Portland 005C,Investigation complete; no suspect identified
d77226b6fb1b68e56040238dd43e8db346a3639e5f992eb2ce016ca4d1c5839b,2014-11,Dorset Police,Dorset Police,-1.972302,50.613121,On or near Petrol Station,E01020478,Purbeck 006A,Investigation complete; no suspect identified
45353fa854169b33e5616b0cec6d385dd75c40fea937d715b2ddb45fe53f2bab,2014-11,Dorset Police,Dorset Police,-1.958998,50.618450,On or near SEAWARD ROAD,E01020480,Purbeck 006C,Investigation complete; no suspect identified
0088f16b6f7c556ef83c98b35847605a7f7982997032c20a948884728ab9fb23,2014-11,Dorset Police,Dorset Police,-1.960413,50.615887,On or near CAULDON AVENUE,E01020479,Purbeck 006B,Investigation complete; no suspect identified
d40c455a7264c424ed81f5697e85c5d5c4d9a8ce35b398bd365425ae8d3d5039,2014-11,Dorset Police,Dorset Police,-1.981233,50.796457,On or near ST CATHERINES,E01020429,East Dorset 010D,Investigation complete; no suspect identified
20840d54c13f41ecda95a369abd8c1542ca0f6459317be031bfca848af371408,2014-11,Dorset Police,Dorset Police,-1.980992,50.795324,On or near ALLEN ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
02a1958b61553ceb8f7b2f8fe96bca9fa62b124e0cd85c4f66b9b5d9d34cdfbc,2014-11,Dorset Police,Dorset Police,-1.880981,50.878247,On or near CHURCH HILL,E01020414,East Dorset 003D,Investigation complete; no suspect identified
96fd3647eaa5eaaed17fb21bde1f3d5ba2faa07e2a3e4600c379dcbcd725093f,2014-11,Dorset Police,Dorset Police,-1.980992,50.795324,On or near ALLEN ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
15dda9dbf33bdf32b30bcddcd3eb37c241c220124433109b80b1dafd42db944f,2014-11,Dorset Police,Dorset Police,-1.979630,50.795242,On or near ETHELBERT ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
2dcf9ef3ce35996ef637a800ec6a2a93077179b223c747c06488367e1b0242c3,2014-11,Dorset Police,Dorset Police,-1.975984,50.794576,On or near RIVERSIDE PARK INDUSTRIAL ESTATE,E01020427,East Dorset 010B,Investigation complete; no suspect identified
21c77607376862434ce64d818727ec294e7cd28a6c02d3a8cadad0056edaefdc,2014-11,Dorset Police,Dorset Police,-1.981233,50.796457,On or near ST CATHERINES,E01020429,East Dorset 010D,Investigation complete; no suspect identified
2f141ee9cdb4209440027e6fd55d341f75685a3a1b14b983c543b71ab33ee08b,2014-11,Dorset Police,Dorset Police,-2.126883,50.823483,On or near BEECH CLOSE,E01020453,North Dorset 006C,Investigation complete; no suspect identified
c7b8cb13d480af74352a930b3fce44bc93866d377c0ee22c8305a881ec808898,2014-11,Dorset Police,Dorset Police,-1.980992,50.795324,On or near ALLEN ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
da897fbcd7be17204a79599a678bb1a89bddd0a6b1ce7b12181716d0ecceff26,2014-11,Dorset Police,Dorset Police,-1.973826,50.796734,On or near DAY'S COURT,E01020427,East Dorset 010B,Investigation complete; no suspect identified
d76737cc1c8156949fb0354abc6cc4943623233ea936785c9f369a1d782da30b,2014-11,Dorset Police,Dorset Police,-1.750055,50.740590,On or near SOUTHEY ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
e0320f93ea1b2b96fb3b5cda8ae99c5c5b8cbec88de989e9954fb0e65fcbe5c0,2014-11,Dorset Police,Dorset Police,-1.973458,50.795214,On or near HARDY CRESCENT,E01020427,East Dorset 010B,Investigation complete; no suspect identified
0e7ba2cf20fcd4d076492ca7fb57b3d3c37f3629ea97b8315202e2e5f97450dc,2014-11,Dorset Police,Dorset Police,-1.979630,50.795242,On or near ETHELBERT ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
28d7b387cee5161ac4c32d8d5995ff0339a5f2bd549566c53f1de4e579432916,2014-11,Dorset Police,Dorset Police,-1.979630,50.795242,On or near ETHELBERT ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
7928961549055596910e7c514fe47b9ac148d7ad00b2c3d2c01d51d5a2bad220,2014-11,Dorset Police,Dorset Police,-1.980992,50.795324,On or near ALLEN ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
caa4ae93f9a0360177b8dde81b3addfee3493135a86072ac9ab83590e4943c11,2014-11,Dorset Police,Dorset Police,-1.980836,50.796942,On or near CRESCENT ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
11347bdb625928dec2be388013d4e5c764b66eb5b2a292d0ae0ad36ea058b300,2014-11,Dorset Police,Dorset Police,-2.450825,50.732916,On or near VICARAGE LANE,E01020510,West Dorset 004B,Investigation complete; no suspect identified
d1fcb24b01218104bab61910839894518106aad565b7e82882031f08b2976ec8,2014-11,Dorset Police,Dorset Police,-1.869625,50.806376,On or near MEDWAY ROAD,E01020393,East Dorset 008D,Investigation complete; no suspect identified
6a8dc9a8a24db716f2511b9145bc94ef8bd49abbf3609cb943ea73a144b3c25c,2014-11,Dorset Police,Dorset Police,-2.023347,50.771187,On or near BLANEY WAY,E01020382,East Dorset 012A,Investigation complete; no suspect identified
