Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d5df00f5d27a9e814a54799474879ff472236236bab18863254219c07cfe42e1,2014-03,Dorset Police,Dorset Police,-2.160139,50.850096,On or near Petrol Station,E01020452,North Dorset 006B,Investigation complete; no suspect identified
1a617fac4d027c8cd383b5ef34ef18ea91cc7bef273f734c8e6b37050e1345fa,2014-03,Dorset Police,Dorset Police,-2.201561,50.916027,On or near THE CORNER,E01020445,North Dorset 005B,Investigation complete; no suspect identified
051d25d39e90924026ea43018196151a2ae2bef4081df46ce0b820d5f355fcda,2014-03,Dorset Police,Dorset Police,-1.956759,50.608656,On or near INSTITUTE ROAD,E01020482,Purbeck 006E,Investigation complete; no suspect identified
83ce62a3ce8c8af3482fbe9985d62f97ac3cb01494626fc462a395585780b665,2014-03,Dorset Police,Dorset Police,-2.325141,51.075748,On or near MILL RISE,E01020440,North Dorset 002A,Investigation complete; no suspect identified
15111d18f1317674e3f49e14e8db023c615d2d8cefe64bf2dd894367ef3d38a8,2014-03,Dorset Police,Dorset Police,-2.434275,50.939403,On or near RUE LANE,E01020433,North Dorset 004A,Investigation complete; no suspect identified
9316684311f079dab1cc580bfc7527f11bde91b51603bb0274b74edfc771486b,2014-03,Dorset Police,Dorset Police,-2.310425,50.851735,On or near Parking Area,E01020448,North Dorset 008E,Investigation complete; no suspect identified
12b519c0836a5f782d00b7ea7f3d4ce82ed60020709315a217ec3b298f8e2034,2014-03,Dorset Police,Dorset Police,-2.279700,50.899500,On or near ORCHARD CLOSE,E01020441,North Dorset 008D,Investigation complete; no suspect identified
a9327ff4ea3704f932eeba48acc6ab2a2ce2ecad4814b16f581a760f2d592a35,2014-03,Dorset Police,Dorset Police,-2.466954,50.657826,On or near CHAPEL LANE,E01020571,Weymouth and Portland 001D,Investigation complete; no suspect identified
e0aa00aebbc7738f9aeedee9a020620262d8746b475d86850504355ea499c967,2014-03,Dorset Police,Dorset Police,-2.288804,51.055980,On or near BACK LANE,E01020450,North Dorset 002B,Investigation complete; no suspect identified
aae2cc7a78eaeed88d359138a4061ac539cc6986cfd6c507159c6e3fb2b47216,2014-03,Dorset Police,Dorset Police,-2.767526,50.727331,On or near SKILLING LANE,E01020502,West Dorset 008A,Investigation complete; no suspect identified
9dc953e608e1178d168df3d5aec2414a3efce38918804c23422abe440f09a456,2014-03,Dorset Police,Dorset Police,-2.436725,50.543670,On or near PARK ROAD,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
f8031f27283c6ce0dff8ed347a1322fa1616066c54276881be4b982e5a0bb110,2014-03,Dorset Police,Dorset Police,-2.486763,50.617016,On or near SURREY CLOSE,E01020516,West Dorset 012E,Investigation complete; no suspect identified
8f078c541b68aa64bc5b83816030f23fe6aa72145e72c48f30982719638d1e3f,2014-03,Dorset Police,Dorset Police,-1.758535,50.734016,On or near WEST VIEW ROAD,E01020362,Christchurch 007D,Investigation complete; no suspect identified
89c05de8aa053c1e1f2d97081fc50030aa23836823bd6de86570564d91e030a2,2014-03,Dorset Police,Dorset Police,-2.437560,50.714505,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
140bbe1321a63051f67b1605a431e4bb0f2d7b74a855f4e39e548462ef82352a,2014-03,Dorset Police,Dorset Police,-1.956211,50.605544,On or near TAUNTON ROAD,E01020481,Purbeck 006D,Investigation complete; no suspect identified
4bd5b4379247140a8ec5961bf56a857c3f4762b718f691cc7284d0a070fd355a,2014-03,Dorset Police,Dorset Police,-2.451054,50.621054,On or near Hospital,E01020556,Weymouth and Portland 004D,Investigation complete; no suspect identified
ae6f98a887f0ca9da75e899cb933af462cf1a75a16059bfee8d9bbcbcf659b9a,2014-03,Dorset Police,Dorset Police,-2.476361,50.593444,On or near GALLWEY ROAD,E01020586,Weymouth and Portland 007A,Investigation complete; no suspect identified
27a0afef5c5de6470caeace6a3f24c52cd48c3c4127ec026c7be3c0c82a04d8c,2014-03,Dorset Police,Dorset Police,-2.561012,50.945139,On or near A30,E01020541,West Dorset 002C,Investigation complete; no suspect identified
29f3871b14e9fe5c4520b1525d3f149dea499ce9f40ab661dba328e5d251dc65,2014-03,Dorset Police,Dorset Police,-2.229446,50.942746,On or near MOWER LANE,E01020462,North Dorset 002D,Investigation complete; no suspect identified
b55e18a7166c2d31cc773ce9a9e7616e295e5d09983eef229b0d55c6518632d4,2014-03,Dorset Police,Dorset Police,-2.476361,50.593444,On or near GALLWEY ROAD,E01020586,Weymouth and Portland 007A,Investigation complete; no suspect identified
64a1111b837b11953c297a31af4bc71c355d8c062100852ad179571ae18d73f3,2014-03,Dorset Police,Dorset Police,-1.786034,50.744348,On or near KNAPP MILL AVENUE,E01020359,Christchurch 002D,Investigation complete; no suspect identified
cc256cf79d2b2550458330c579cbdeb42e10b7535c433648e1bf372b7f2beaf3,2014-03,Dorset Police,Dorset Police,-2.439577,50.710522,On or near Parking Area,E01032645,West Dorset 009I,Investigation complete; no suspect identified
1cb028d1895d8fd5d42fef24978787ca90347507241f1d85d8615e0e2033db1b,2014-03,Dorset Police,Dorset Police,-1.903889,50.811104,On or near LARKS CLOSE,E01020375,East Dorset 009A,Investigation complete; no suspect identified
097e858f67f1cf8168f1687c710143c5b510c5003bda40cd6a0b28976093f26d,2014-03,Dorset Police,Dorset Police,-2.453804,50.608561,On or near MAIDEN STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
48e1763713e1bb3af995c99ae8364bb6d5e0f2a3f30d49c926d2312257792a50,2014-03,Dorset Police,Dorset Police,-1.757904,50.741047,On or near BONINGTON CLOSE,E01020348,Christchurch 005C,Investigation complete; no suspect identified
5b474376daa148fab528e2a342d4c1021167de80e947c21ae05403b8a09f38d8,2014-03,Dorset Police,Dorset Police,-1.976977,50.796357,On or near INGRAM WALK,E01020429,East Dorset 010D,Investigation complete; no suspect identified
7b70bd751087dbb99e5b75db89899273e794a09d63f447ee5ad0cde690ed9a0d,2014-03,Dorset Police,Dorset Police,-2.395421,50.721103,On or near BOCKHAMPTON LANE,E01020509,West Dorset 004A,Investigation complete; no suspect identified
aff360841cb63194cfcaa43745204c86df9eb8d36763af392bf18b16e8fbae75,2014-03,Dorset Police,Dorset Police,-2.274698,50.660579,On or near HIGH STREET,E01020490,Purbeck 004B,Investigation complete; no suspect identified
a9b2febcedc9e02156019fc0a14b9a81d4e1fab10ff103ec66dd8027ec96bc74,2014-03,Dorset Police,Dorset Police,-2.441500,50.565362,On or near EAST WEARE ROAD,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
6e7ababc92965967aac4579600a1bbdd906ddabdef94c8c7a36220ae5df98f9f,2014-03,Dorset Police,Dorset Police,-2.285404,50.748529,On or near TRENT CLOSE,E01020540,West Dorset 004E,Investigation complete; no suspect identified
0ac5c06f1a6e90973fca04c0eedf23c6fd44ddf877b9c44ad235510f07110578,2014-03,Dorset Police,Dorset Police,-2.470327,50.649935,On or near MERLIN AVENUE NORTH,E01020570,Weymouth and Portland 001C,Investigation complete; no suspect identified
553bce256544c4d8f64a581aefa7c47755faa2604acd8d5faf93c3776a559cac,2014-03,Dorset Police,Dorset Police,-1.864213,50.866854,On or near Sports/Recreation Area,E01020412,East Dorset 003B,Investigation complete; no suspect identified
532558a6e209a50005af2d0709f84c9d9fb1c97507dea85c3266eba3dd61b030,2014-03,Dorset Police,Dorset Police,-2.453804,50.608561,On or near MAIDEN STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
6c92aef17fb2df7e1c0513c7987eab12ae4b07b2f81538f721ea6d500da71c4c,2014-03,Dorset Police,Dorset Police,-2.906626,50.739642,On or near NUTCOMBE CLOSE,E01020511,West Dorset 005A,Investigation complete; no suspect identified
961b6d2405e5fc0db99a7f410c49266e6b89fd1a2a2ce32883bd8ca4114c700d,2014-03,Dorset Police,Dorset Police,-2.483597,50.608855,On or near LYNCH ROAD,E01020578,Weymouth and Portland 005D,Investigation complete; no suspect identified
c8111fdf9c70d1330061bd83dcfba99ea2a6f95d72296a89ca7c366292e8156e,2014-03,Dorset Police,Dorset Police,-1.958736,50.610194,On or near STATION PLACE,E01020479,Purbeck 006B,Investigation complete; no suspect identified
f50fab4af9bd91d0cea74b2708c26a544fe1bdfbfa5f30ed3e16eb5310b06a12,2014-03,Dorset Police,Dorset Police,-2.642232,50.750715,On or near SHATCOMBE LANE,E01020531,West Dorset 007C,Investigation complete; no suspect identified
80302905d226c35d1165d381267821beadd5d130d1db356527cd23fe6f580d42,2014-03,Dorset Police,Dorset Police,-2.901906,50.735155,On or near HAMMONDS MEAD,E01020511,West Dorset 005A,Investigation complete; no suspect identified
a9bab978d6172266df240e85a151e8b681f47579bfb8fce197935fdbb18c2565,2014-03,Dorset Police,Dorset Police,-1.911564,50.842736,On or near HOLT ROAD,E01020398,East Dorset 005B,Investigation complete; no suspect identified
a44b0e6accd5a782327b43de78f81a9e47e406563e9d1b897027f47d5b337d7c,2014-03,Dorset Police,Dorset Police,-2.086971,50.729215,On or near ORGANFORD ROAD,E01020474,Purbeck 002D,Investigation complete; no suspect identified
cb1d1b9f874134e623eebbd35bd482daa907df77737052b3fc9e314ca1e8f850,2014-03,Dorset Police,Dorset Police,-1.837957,50.840985,On or near HIGH STREET,E01020406,East Dorset 004D,Investigation complete; no suspect identified
95f0b7e81f5d187fcc652190ff6df9d8473096bd5af9a3465ef73b04bb771b4b,2014-03,Dorset Police,Dorset Police,-2.738726,50.744649,On or near DREW CLOSE,E01020498,West Dorset 006A,Investigation complete; no suspect identified
1df09b64ea71042585b194352319408366a79a539fa3559d3eeb898f02412d59,2014-03,Dorset Police,Dorset Police,-2.455754,50.614408,On or near Bus/Coach Station,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
464d5a620d4dd8d2a6826cbfb9840a3aa7fe2c677e99d7bbda43d51539edbc9d,2014-03,Dorset Police,Dorset Police,-2.437488,50.708309,On or near CROMWELL ROAD,E01020523,West Dorset 010D,Investigation complete; no suspect identified
bbe43bdea510770db55899c792e311a9c510502c7db3f13b146f02c349e7bd91,2014-03,Dorset Police,Dorset Police,-1.960023,50.609952,On or near Bus/Coach Station,E01020479,Purbeck 006B,Investigation complete; no suspect identified
4de2c1aeaeed90578c85198220cdce784081058c1c0c31442ebaaabdcb378d72,2014-03,Dorset Police,Dorset Police,-2.459434,50.649735,On or near FIELDFARE CLOSE,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
3e6d14554347fbbcebfb193844f5091e0fb6d9f3bb940452e26153452a23337f,2014-03,Dorset Police,Dorset Police,-2.186596,51.001191,On or near LOWER BLANDFORD ROAD,E01020457,North Dorset 003D,Investigation complete; no suspect identified
ad1e361675b7d391968afaebbc17a85ae497ba131793a485f9eafb22aa60486e,2014-03,Dorset Police,Dorset Police,-2.452996,50.714212,On or near POUNDBURY CRESCENT,E01032641,West Dorset 009F,Investigation complete; no suspect identified
db7c81a0d62f5e09bb006e4c2f7a5d8414be86f2f365c4c0f8f1de8354e50ffa,2014-03,Dorset Police,Dorset Police,-1.878090,50.776557,On or near CHURCH LANE,E01020400,East Dorset 011C,Investigation complete; no suspect identified
d9d3107f649d2b4bf807699f20c8399974310949ad31156d40bc7a4ccfdee532,2014-03,Dorset Police,Dorset Police,-1.791261,50.741966,On or near GROVE ROAD WEST,E01020360,Christchurch 006A,Investigation complete; no suspect identified
5847cd0c481351ba45c461c7f270055fe4d491175d12768e4e85ed02cefbb9bb,2014-03,Dorset Police,Dorset Police,-2.462960,50.628624,On or near KINGS ROAD,E01020580,Weymouth and Portland 003E,Investigation complete; no suspect identified
53a15dfaf36f99b9c85571efd542c785f7153c117d2609b6efbc72ea1257aed1,2014-03,Dorset Police,Dorset Police,-2.454136,50.604900,On or near NEWBERRY ROAD,E01020581,Weymouth and Portland 004E,Investigation complete; no suspect identified
cbaf7877997d743f778e8d6b953776b7733dc6aca425fa52c383064e96e8dea9,2014-03,Dorset Police,Dorset Police,-2.446768,50.562563,On or near CASTLE ROAD,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
6020ada85d91b7d5cc8291b994d6e0f919222cb92dead6bec45982041f3daa86,2014-03,Dorset Police,Dorset Police,-1.821172,50.795863,On or near PLANTATION ROAD,E01020365,Christchurch 001D,Investigation complete; no suspect identified
5589409472997a2f740455c8d6fec430621ee1f537e32d657d5fcb6ff5c9da44,2014-03,Dorset Police,Dorset Police,-1.790105,50.734131,On or near GALTON AVENUE,E01020368,Christchurch 006E,Investigation complete; no suspect identified
308fbe45b20eb06630ee7d329d7e94bba3072d2d344d825739b20110cc385de6,2014-03,Dorset Police,Dorset Police,-1.788731,50.743445,On or near JUMPERS ROAD,E01020359,Christchurch 002D,Investigation complete; no suspect identified
af11484a2c083c5d5e37cfe405d29bb54d36cd24948cd6660336e74de02e1a60,2014-03,Dorset Police,Dorset Police,-1.788731,50.743445,On or near JUMPERS ROAD,E01020359,Christchurch 002D,Investigation complete; no suspect identified
7db560563de652045637e4dc66880047162d3e903e360b96fcff5336d3749604,2014-03,Dorset Police,Dorset Police,-2.459434,50.649735,On or near FIELDFARE CLOSE,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
de4999a85b519b78f47cbb376b081edad52ebcebe8e6d6db1cb3898d09ed27e9,2014-03,Dorset Police,Dorset Police,-2.459434,50.649735,On or near FIELDFARE CLOSE,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
851a563b597de26725c43ddcb08f3c4b4f5c057ed57a27d302fad4e8638abd37,2014-03,Dorset Police,Dorset Police,-2.465779,50.611922,On or near HOLLY ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
a8291d855cfb65325cc0a9dc42043ffa62d7dbf88d31dd28a4f3c2110f4076af,2014-03,Dorset Police,Dorset Police,-1.766600,50.736325,On or near AMSTERDAM SQUARE,E01020363,Christchurch 005D,Investigation complete; no suspect identified
2dae4da56fd5716ed67a81c2f75e32ecff8b9c33408d989cd5a1a82a19dd990a,2014-03,Dorset Police,Dorset Police,-2.024208,50.762796,On or near FROUD WAY,E01020388,East Dorset 012G,Investigation complete; no suspect identified
0448dd7614b7d12032fecaddeec58e2ca2b7263e15f5877df3cadf42d833b9ea,2014-03,Dorset Police,Dorset Police,-1.793383,50.742815,On or near JUMPERS ROAD,E01020360,Christchurch 006A,Investigation complete; no suspect identified
ca74308953bd703149af014c1d684815abf4bf7de3eb66cb3b825decf945a307,2014-03,Dorset Police,Dorset Police,-2.485991,50.721732,On or near TILLY WHIM LANE,E01020509,West Dorset 004A,Investigation complete; no suspect identified
0a3a3549756ce91a27aaa1555db67d584d9e2abb7fb6d455087b93ef5d7370d9,2014-03,Dorset Police,Dorset Police,-1.832517,50.777598,On or near Airport/Airfield,E01020365,Christchurch 001D,Investigation complete; no suspect identified
a62ab1a0bb24dd18349d7263b9ebeed10d35acaf3bde1c166917bbefda234b0f,2014-03,Dorset Police,Dorset Police,-2.457317,50.631254,On or near ST ANDREWS AVENUE,E01020560,Weymouth and Portland 002D,Investigation complete; no suspect identified
a732bff730210bfdb97267e78934d7944876a99831033f9ee40d65845d995eac,2014-03,Dorset Police,Dorset Police,-2.885504,50.793392,On or near B3165,E01020535,West Dorset 005D,Investigation complete; no suspect identified
1bca403ff880d1b65f03aab85148be3809a4586be9c462898e165fd8950cd391,2014-03,Dorset Police,Dorset Police,-2.458450,50.753408,On or near MULBERRY GARDENS,E01020509,West Dorset 004A,Investigation complete; no suspect identified
5848ce126d8d6d9617adbe67732b5ff4341410a8e3cb63426f8d8a20de567bec,2014-03,Dorset Police,Dorset Police,-2.273052,51.036496,On or near PARIS COURT,E01020443,North Dorset 001A,Investigation complete; no suspect identified
5ede19498a9236bfddd289c34c73fe3d17924231b0a380b89fa531ca076b9906,2014-03,Dorset Police,Dorset Police,-1.855232,50.866996,On or near KILN WAY,E01020419,East Dorset 002D,Investigation complete; no suspect identified
10934a7a86ffee96f194acd4f3c49e0029896a3183fb35269118b071b64b0b15,2014-03,Dorset Police,Dorset Police,-1.965098,50.607840,On or near MANWELL'S LANE,E01020482,Purbeck 006E,Investigation complete; no suspect identified
6681f64d85a96651b1e9e96d5f37c9f8828f3dc1626b84dab933192b88e94456,2014-03,Dorset Police,Dorset Police,-2.118859,50.693719,On or near MELLSTOCK CRESCENT,E01020488,Purbeck 003F,Investigation complete; no suspect identified
58109b964fd276422cb87c479438da5512ea302f5cf2fe49d9ab99245845329c,2014-03,Dorset Police,Dorset Police,-1.956662,50.607181,On or near EXETER ROAD,E01020481,Purbeck 006D,Investigation complete; no suspect identified
acd1196d7b2074bbedb16d69adae4d6fcefa36a828e258cf6b37121f03212700,2014-03,Dorset Police,Dorset Police,-1.956211,50.605544,On or near TAUNTON ROAD,E01020481,Purbeck 006D,Investigation complete; no suspect identified
4ead3c975b8d84b749cede5bed2e9e9eb1498f258d7abf6b498a9b02a7740a39,2014-03,Dorset Police,Dorset Police,-1.956211,50.605544,On or near TAUNTON ROAD,E01020481,Purbeck 006D,Investigation complete; no suspect identified
80e37d75b99c19aee921d357d93298dcd42682824b9a6ad1c47a5ab94cdc2009,2014-03,Dorset Police,Dorset Police,-1.871601,50.872626,On or near OTTER CLOSE,E01020416,East Dorset 002A,Investigation complete; no suspect identified
fc321c927aa71fb5816085b9e213eb81aaba85a609a49a790317a201df47bdf8,2014-03,Dorset Police,Dorset Police,-2.021743,50.769101,On or near ERICA DRIVE,E01020382,East Dorset 012A,Investigation complete; no suspect identified
c2b61ffa56334cf754fa9992980e916351ac83bde51e9214584b188bd119e96f,2014-03,Dorset Police,Dorset Police,-2.041157,50.785219,On or near Sports/Recreation Area,E01020385,East Dorset 012D,Investigation complete; no suspect identified
6bdf440d56a5d74746f3b792180512429cdcc58ffac62dd3bdcadced1d8b3df3,2014-03,Dorset Police,Dorset Police,-2.254224,50.900646,On or near LANCHARDS,E01020446,North Dorset 005C,Investigation complete; no suspect identified
e80808f50fd9cff88b8b280946a2ce39b7bd220afe4c7ce8c4c4393259b99df9,2014-03,Dorset Police,Dorset Police,-1.948210,50.801815,On or near FOXCROFT DRIVE,E01020407,East Dorset 009D,Investigation complete; no suspect identified
afe60bd96821655e761249bbe5a45233eaaab3194453ea872b87dce1f07e15e2,2014-03,Dorset Police,Dorset Police,-1.840219,50.773094,On or near DALES LANE,E01020365,Christchurch 001D,Investigation complete; no suspect identified
5fb1322dc272e958673afe7c8b74a0deb1f5b80c3967f3df50ef395c4e4ee07f,2014-03,Dorset Police,Dorset Police,-2.525043,50.759269,On or near LONG ASH LANE,E01020529,West Dorset 004C,Investigation complete; no suspect identified
66ba0196e83c9b4a9e3191b36aacaabb2a0270fb2953f1d1b33b167a1b50fe41,2014-03,Dorset Police,Dorset Police,-1.752185,50.734344,On or near BRIAR CLOSE,E01020346,Christchurch 005A,Investigation complete; no suspect identified
1aafb2293a9d7647b15f09aa47235ffd915ce54f0ec2b85c93c262a5758f6fe2,2014-03,Dorset Police,Dorset Police,-2.222249,50.677903,On or near KNOWLE HILL,E01020492,Purbeck 004D,Investigation complete; no suspect identified
fd75966ed894a612b32b7d19daaa160b59a12bd036cd5643caa32c596012930e,2014-03,Dorset Police,Dorset Police,-1.900454,50.804356,On or near Sports/Recreation Area,E01020408,East Dorset 009E,Investigation complete; no suspect identified
4d326fcbb452eef595647e2aa63eae867fdec40237a796fbc42c56d9489f9af1,2014-03,Dorset Police,Dorset Police,-2.764901,50.734057,On or near RENDALLS WALK,E01020503,West Dorset 008B,Investigation complete; no suspect identified
