Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b5bf866b2b6ba5ede339d7693d202b4054ab1701c1c48cb67a6b9e85de17cec5,2014-03,Lincolnshire Police,Lincolnshire Police,-0.687263,52.860343,On or near HEATH LANE,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
3ac556fdb633b55f9e2d9cb3c628405d2447468dc05303e7891d305b18125cbd,2014-03,Lincolnshire Police,Lincolnshire Police,-0.423110,52.993205,On or near ROBIN CLOSE,E01026228,North Kesteven 011A,Investigation complete; no suspect identified
a007075e4c6910f1b756851416a071f78ce3b26fa864566f15c6641fdddf61bb,2014-03,Lincolnshire Police,Lincolnshire Police,-0.367323,52.841029,On or near LINNET DRIVE,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
e924cf7709f54055fefdede379b5b75964c5fd776b84b82656568ea2c6762f1e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.187675,53.105636,On or near CURZON ESTATE,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
798a5d13ac075ae6e64b202b65d858030139228387e3c71c0f0f07cf18a39582,2014-03,Lincolnshire Police,Lincolnshire Police,-0.519109,53.236652,On or near GREETWELL PLACE,E01026125,Lincoln 003A,Investigation complete; no suspect identified
c88acf96bb4b20aaeaece5108bdc065782ff2952aad600bcdd88c859e34f5627,2014-03,Lincolnshire Police,Lincolnshire Police,-0.145432,52.791315,On or near CHAMBERS COURT,E01032995,South Holland 006F,Investigation complete; no suspect identified
f98ba098cb73adf75db48ddef6077329d1bcc30f48540dbedeaba2cdb51446d1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.524146,53.212622,On or near Sports/Recreation Area,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
6b0f33de683dcc9cf40af412c7c6beb61f496e3a7e49fe6b013ef140895673fb,2014-03,Lincolnshire Police,Lincolnshire Police,-0.470832,53.550468,On or near ASHDOWN CLOSE,E01013269,North Lincolnshire 011C,Investigation complete; no suspect identified
d90609fe562bf4a801ecfc0e73d0d18639f50070c1dbfe868aad4f9fd478c46b,2014-03,Lincolnshire Police,Lincolnshire Police,0.348841,53.193099,On or near Parking Area,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
19a4a09582aa72106f1b8eb2e79982b617f613cb9c0e5de2401414418765b726,2014-03,Lincolnshire Police,Lincolnshire Police,-0.611586,53.215453,On or near ALNESS CLOSE,E01026129,Lincoln 007C,Investigation complete; no suspect identified
f80c0fb9e1abf3a5c36055ab5d6fdb37e993f7a4e8a4df61ef6f98a7b50d6b4e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.607205,53.212471,On or near BROOKLANDS WAY,E01026128,Lincoln 007B,Investigation complete; no suspect identified
8d09f2c247ebd9019f47729f2f3991069ba8996c68aaee5d51b603267b2da5c3,2014-03,Lincolnshire Police,Lincolnshire Police,0.118715,52.798346,On or near BLAZEGATE,E01026257,South Holland 002C,Investigation complete; no suspect identified
c686f0de59e3586325d7c2a4cc930015e81080657edc64e4bdbfff580394d8d7,2014-03,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
ff64dbde8b66ab00011174270625623570fc8cf10a3543e0f3d7839a2d3f2681,2014-03,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
ea1be6e133ac029aab2bca6f6226539bae75d15847b4cd7b5045aa5333c30fc0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.774439,53.398813,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
ade37d8e6946007c621a83c0e06f2fae6407b19520429c31617f9f9f8b1b6e76,2014-03,Lincolnshire Police,Lincolnshire Police,0.090598,53.020237,On or near HAMPTON LANE,E01026009,Boston 001C,Investigation complete; no suspect identified
b705fc360b3d6f9a66b541bfaeb46562c57b835bb70dc359b2346d2b5c1e9b7f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.432237,53.236521,On or near HIGH MEADOWS,E01026373,West Lindsey 011E,Investigation complete; no suspect identified
d9a6657015edbb91ebce647fe5e4a8dbb22550bff4ff223c1150ad3d13ac1f44,2014-03,Lincolnshire Police,Lincolnshire Police,-0.155422,52.944158,On or near COWLEY CLOSE,E01026034,Boston 006C,Investigation complete; no suspect identified
e2ce150e814d2e1cae77f6c527f771bfe728229c46697a7715510761149f4c72,2014-03,Lincolnshire Police,Lincolnshire Police,-0.402150,53.139481,On or near BONA CLOSE,E01026213,North Kesteven 005E,Investigation complete; no suspect identified
aa9b3a00bb4f350095cc2720227bae81e8d3c348574e3edc33586a95bd2f5430,2014-03,Lincolnshire Police,Lincolnshire Police,0.098474,53.172833,On or near SIMPSON STREET,E01026100,East Lindsey 013E,Investigation complete; no suspect identified
bbab7b0c37fab8a30fa046a279399fbfe77486365eb8f202c37f46b68c2dfb3d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.608228,53.209993,On or near LYDD CLOSE,E01026128,Lincoln 007B,Investigation complete; no suspect identified
991a81d27ed5f54109fbffaad1fe2b574ee314032cdd6608e950799c16c1487c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.036724,52.977742,On or near SLEAFORD ROAD,E01026030,Boston 002C,Investigation complete; no suspect identified
521742130201c6dc43b690d472aa467837fb754e0595649dcf5fec78268cd3df,2014-03,Lincolnshire Police,Lincolnshire Police,-0.549259,53.231279,On or near WESTBOURNE GROVE,E01026146,Lincoln 005D,Investigation complete; no suspect identified
5a30b23e4e6c1a1d62b69aeea62f8d8602851e983aad46fdaf5d930a279b5ee4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.169928,52.673322,On or near BROADWAY,E01026239,South Holland 011A,Investigation complete; no suspect identified
248d2ddddf9da3296f8a5d42f08ce173330f19dd8751db08939e3057aeba27f0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.098328,52.904482,On or near ROSEGAR AVENUE,E01026016,Boston 006A,Investigation complete; no suspect identified
455eb6175de548537b848c0097d0b62a095b15103ce90d82454da95bf2119f39,2014-03,Lincolnshire Police,Lincolnshire Police,-0.077770,52.745949,On or near CEKHIRA AVENUE,E01026282,South Holland 004B,Investigation complete; no suspect identified
77bbf6080886173ece843aa383da5b36738a281ab6993738cd4d1db43c968e48,2014-03,Lincolnshire Police,Lincolnshire Police,-0.354627,53.462222,On or near Bus/Coach Station,E01026416,West Lindsey 001D,Investigation complete; no suspect identified
f4b68b7b094d820fedde1e86f3a51f78b897c90362cdb35602e14c0f158e3f0b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.027347,52.965495,On or near A16,E01026006,Boston 003A,Investigation complete; no suspect identified
9fca5875f97e28778796e83af5769e0bf8a3962d1c851d8e96fb45539f4fd64e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.035761,52.983534,On or near BOWMAN CLOSE,E01026011,Boston 002B,Investigation complete; no suspect identified
744320c3d2f15078a7905e4797643f1e0f155f4a6e7e543fc3757f837b6843e2,2014-03,Lincolnshire Police,Lincolnshire Police,0.262079,53.342927,On or near FITZWILLIAM STREET,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
334128843f302e1f196f905aadcf0a97224d990c65e28d7b15f1e01076d3f769,2014-03,Lincolnshire Police,Lincolnshire Police,-0.781202,53.409526,On or near WOODS TERRACE,E01026381,West Lindsey 004C,Investigation complete; no suspect identified
2aa5fcc06820d8481486a630b1b05b19d9afb98b322adf2e81221b69bccfb7eb,2014-03,Lincolnshire Police,Lincolnshire Police,-0.559137,53.071211,On or near CLIFF ROAD,E01026196,North Kesteven 006D,Investigation complete; no suspect identified
56669920326f94947aaf039ad915ffb317148fc2520f67da53099f4d4ce0ad7c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.001338,52.797336,On or near CRANMORE LANE,E01026249,South Holland 010B,Investigation complete; no suspect identified
4be1d108ddc8124fbb126176ac4fd6433d97deb471549d3cedf602d523e207d6,2014-03,Lincolnshire Police,Lincolnshire Police,-0.317650,53.495652,On or near WESTBROOKE GROVE,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
da814fe17e47ef549d1efb291f6ecd3962079487d13aaace07cb5bffa39c9b60,2014-03,Lincolnshire Police,Lincolnshire Police,-0.412414,53.006134,On or near SYCAMORE DRIVE,E01026230,North Kesteven 010B,Investigation complete; no suspect identified
c678af41172ec1b6b3a1f0fb4757c9a2f499970bb55273a37bc74c07f376d419,2014-03,Lincolnshire Police,Lincolnshire Police,-0.013917,52.980393,On or near COMER CLOSE,E01026028,Boston 004E,Investigation complete; no suspect identified
b384a0194b8df7fb1ce7f135e351b1d0fd059ae8e754d76d8a8b6974c65b662f,2014-03,Lincolnshire Police,Lincolnshire Police,0.260643,53.342487,On or near TENNYSON AVENUE,E01026072,East Lindsey 005A,Investigation complete; no suspect identified
ff190852cf3874dca41b8bc45c7dc4ff1d38991683b2f3d26476ad821305ea85,2014-03,Lincolnshire Police,Lincolnshire Police,-0.711384,52.882939,On or near HUNGATE ROAD,E01026315,South Kesteven 009A,Investigation complete; no suspect identified
c59337fc86f1ec57d9892a6f20f3e7a07adac2479049b2d505330963741c9f43,2014-03,Lincolnshire Police,Lincolnshire Police,-0.555754,53.235043,On or near NORFOLK STREET,E01026144,Lincoln 003B,Investigation complete; no suspect identified
8dc46275e0087d38c0af402c06c3eb369edabde781d66fed4f689392f716394e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.552584,53.251303,On or near GARFIELD CLOSE,E01026149,Lincoln 001A,Investigation complete; no suspect identified
1a66308636ce1c6a212bd9b775637c13b66a9751e31ef37ce81377a70bd35a9a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.377883,52.767200,On or near Parking Area,E01026301,South Kesteven 010C,Investigation complete; no suspect identified
850c14c1260c5e2d75a1320cbb8ff497dcdd601e18bf42cdf3d010d39a63ea8e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.548282,53.232247,On or near RUDGARD LANE,E01026143,Lincoln 005B,Investigation complete; no suspect identified
b1063fffacd55ebd9f21a12fcbf3493506e2569b3359ceafe179fc8d530b80f9,2014-03,Lincolnshire Police,Lincolnshire Police,-0.025204,52.980159,On or near RED LION STREET,E01026036,Boston 003D,Investigation complete; no suspect identified
843f60cad83d0f4328ebeded8b22f5ea566d8bcc5caffe6f4b2af2115f75570a,2014-03,Lincolnshire Police,Lincolnshire Police,-0.013587,52.971029,On or near WINDSOR BANK,E01026026,Boston 004C,Investigation complete; no suspect identified
aa497a5279527f8f7b66eed6e323d1b0b5f6f639735a08bbc4f54e329ceeb556,2014-03,Lincolnshire Police,Lincolnshire Police,-0.478003,52.649925,On or near STATION ROAD,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
6d506e59c673cf6637789c3616356c4fd58ce2e8d702ae3b86e67be9ad71cafa,2014-03,Lincolnshire Police,Lincolnshire Police,-0.761925,53.393138,On or near MIDDLEFIELD LANE,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
15b68807976146ac22ac3a64cc1db697f76e3a8a32800b90fdd7f586bf4589c4,2014-03,Lincolnshire Police,Lincolnshire Police,-0.114905,53.204666,On or near SELLWOOD GARDENS,E01026067,East Lindsey 011D,Investigation complete; no suspect identified
9bc80d625eb4c183e0209fb3839e415c03b67efc113458466dd9554739357423,2014-03,Lincolnshire Police,Lincolnshire Police,0.004789,53.358362,On or near BARTON GATE,E01026089,East Lindsey 004C,Investigation complete; no suspect identified
e3b6b34b1b763f9b9ad2907e04cb7d69d2e0c69e2363d07797cd4b768d96a3a0,2014-03,Lincolnshire Police,Lincolnshire Police,-0.367639,52.758528,On or near FALCON WAY,E01032997,South Kesteven 011E,Investigation complete; no suspect identified
0ad5fecce2e2e1a55270665d83b415178fccb48175b8019be0f2a7df259f20c3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.525251,53.214461,On or near GLEBE END,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
687bf5854b9222d75da0631a72265095a19cc6d79b49030eea92226a9d61bbad,2014-03,Lincolnshire Police,Lincolnshire Police,-0.406440,52.992731,On or near SPINNERS CLOSE,E01026231,North Kesteven 010C,Investigation complete; no suspect identified
bfd5d48e8cdce360f26df610428b803a2939e6374581c22a70ae717d7e57a372,2014-03,Lincolnshire Police,Lincolnshire Police,-0.163812,52.912974,On or near MILL LANE,E01026016,Boston 006A,Investigation complete; no suspect identified
095994dbd5eddfb7196150d2b678bab5641f3ff1c628ab8ff238d60e93f00a83,2014-03,Lincolnshire Police,Lincolnshire Police,-0.723754,53.437979,On or near GAINSBOROUGH ROAD,E01026407,West Lindsey 002E,Investigation complete; no suspect identified
3b0e5c7c7f3e751c604b7fa1c1751ae1ee6705975a03b83c0056d1a3a1c00626,2014-03,Lincolnshire Police,Lincolnshire Police,0.345759,53.149526,On or near Parking Area,E01026114,East Lindsey 014D,Investigation complete; no suspect identified
c5e0e7832cdee77a935bd2edb58dcfe8821a89aede0cc35b42aa9ff915dae7d3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.644862,52.913061,On or near CONDUIT LANE,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
fa5f466fd99345cc697aaa920423c1fafe40db67c1659a44e3f268fd3404ccff,2014-03,Lincolnshire Police,Lincolnshire Police,-0.127248,52.744708,On or near ORCHARD WAY,E01026284,South Holland 011C,Investigation complete; no suspect identified
8632a67b0225323453a443fa27e266d9cddaabd3bc74c56e2387a2755e2ee8ed,2014-03,Lincolnshire Police,Lincolnshire Police,-0.021334,52.963794,On or near MARSH AVENUE,E01026029,Boston 009A,Investigation complete; no suspect identified
903ff9558b10d14ad6079d8597cad7e53a098768980b51b556e6116b392c646f,2014-03,Lincolnshire Police,Lincolnshire Police,-0.164545,52.950143,On or near COLE'S LANE,E01026033,Boston 006B,Investigation complete; no suspect identified
9e63cd15ec64fa83f7a3959f49920f57d7a4344f5552b2a4770e45aa9d644dc9,2014-03,Lincolnshire Police,Lincolnshire Police,-0.641469,53.264008,On or near LINCOLN ROAD,E01026397,West Lindsey 009B,Investigation complete; no suspect identified
50679f0465fb6272883490b9c9ed59072f483dfbc20e1b15e99426ec9ae1d306,2014-03,Lincolnshire Police,Lincolnshire Police,-0.062576,52.922586,On or near AARON WAY,E01026020,Boston 007D,Investigation complete; no suspect identified
12ef1df321d05776eb0cb8e7a442c3eba37eadc2ff2f84422ee60899d5ff1eeb,2014-03,Lincolnshire Police,Lincolnshire Police,0.326710,53.198280,On or near CHURCH LANE,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
a43405d5d6caa2cc15e5491caa4f3ea4776e539566198949c6451baaa9278a0d,2014-03,Lincolnshire Police,Lincolnshire Police,-0.317768,53.496849,On or near CHURCH STREET,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
6ecb826dac7eb828c27199d50d1b66d1b6e7e4af3cf2c74603b5859f57a910d7,2014-03,Lincolnshire Police,Lincolnshire Police,-0.702839,53.157798,On or near PACEY CLOSE,E01026193,North Kesteven 003C,Investigation complete; no suspect identified
865e4e6154ba5fb8a0a9bd9ddd9b9723db08c984c0c9012ab1f92a4dc1e49340,2014-03,Lincolnshire Police,Lincolnshire Police,-0.522195,53.244503,On or near COTTINGHAM DRIVE,E01026156,Lincoln 004G,Investigation complete; no suspect identified
e57749dcd3a70dc7ce8e67a1fd6ab295737b951633a6246d86c11b5470c5db8e,2014-03,Lincolnshire Police,Lincolnshire Police,-0.315812,52.682884,On or near GLEBE VIEW,E01026337,South Kesteven 013D,Investigation complete; no suspect identified
cbd5052ac99829f74e1cb2bab5fe89780bade041ec8fee7a97753e1cc4721927,2014-03,Lincolnshire Police,Lincolnshire Police,0.055364,52.725437,On or near CHAPEL GATE,E01026280,South Holland 010C,Investigation complete; no suspect identified
c8be3f5e6bfe9618bbfcea5d92909ca0f6ceda041594476fced25f74b168267c,2014-03,Lincolnshire Police,Lincolnshire Police,-0.059945,52.927857,On or near B1192,E01026020,Boston 007D,Investigation complete; no suspect identified
c4c64b3965f2171d7bb00056b5b1da59e8cb4d86137ab710fb4d25a987be5bb9,2014-03,Lincolnshire Police,Lincolnshire Police,0.175390,53.260127,On or near WEST STREET,E01026042,East Lindsey 008A,Investigation complete; no suspect identified
e2403da8e69bd8599ce4a847820f240d0d087f49ee95930cddd82878f1b8daea,2014-03,Lincolnshire Police,Lincolnshire Police,-0.409901,53.286919,On or near SCOTHERN LANE,E01026373,West Lindsey 011E,Investigation complete; no suspect identified
d9759bf06bc6400f820f0867b36f743c5e2612eebc173ffe13f4ba2b24f08eb1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.386303,53.049259,On or near NORTHFIELD CLOSE,E01026224,North Kesteven 007D,Investigation complete; no suspect identified
ffc1213f82bb78a59aa148c8c3cd6974d64c214b60823bf0a4e9d5246eb0be99,2014-03,Lincolnshire Police,Lincolnshire Police,-0.023544,52.973119,On or near PULVERTOFT LANE,E01026006,Boston 003A,Investigation complete; no suspect identified
b4b363d7cc799cf77f783c3363658d6c54d77bc1e4fbff993ddad052aff3e639,2014-03,Lincolnshire Police,Lincolnshire Police,-0.581568,53.052215,On or near Park/Open Space,E01026196,North Kesteven 006D,Investigation complete; no suspect identified
4ce7ab94fb3ba48015d3f7a585622a642e99cda367c8bccd0fc430aee32dc8f3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.523839,53.214578,On or near MONTAGU ROAD,E01026203,North Kesteven 001D,Investigation complete; no suspect identified
2853868e3ee98f1b14488d3b45cd2b488955a9129cff033afac4040408c10125,2014-03,Lincolnshire Police,Lincolnshire Police,-0.046165,52.985387,On or near JOY PAINE CLOSE,E01026010,Boston 002A,Investigation complete; no suspect identified
3363b2f3624677bde1d971031e6429831605ef2591115941411189c2f9318ba3,2014-03,Lincolnshire Police,Lincolnshire Police,-0.056542,52.927765,On or near STATION ROAD,E01026020,Boston 007D,Investigation complete; no suspect identified
d51288dd7efb1a5ef3830b152485c9e33dfa49b9ff2d69256aa6bb004a352dfa,2014-03,Lincolnshire Police,Lincolnshire Police,-0.661864,52.908111,On or near THE GROVE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
6f14926132dfe5332d0794b778c401366590160c024892b31c4b7a2b1d33d4fc,2014-03,Lincolnshire Police,Lincolnshire Police,-0.006829,52.970960,On or near MILL ROAD,E01026026,Boston 004C,Investigation complete; no suspect identified
9b6ad472feb8c26b8fb1be9d4c7342f31242f716a2b8544bf8f16f9f691cabc1,2014-03,Lincolnshire Police,Lincolnshire Police,-0.013113,52.973232,On or near WHEELER CLOSE,E01026026,Boston 004C,Investigation complete; no suspect identified
00e45a1ecd3e9b42f6ccde850509d4bf9415d8bae05c7b67462621c789d59bcb,2014-03,Lincolnshire Police,Lincolnshire Police,-0.594256,53.222370,On or near LANDMERE GROVE,E01026130,Lincoln 009A,Investigation complete; no suspect identified
3973c3c236b3de589c6f721a666fa7a18de028f02a9e34a672aa5cfd6ed22f33,2014-03,Lincolnshire Police,Lincolnshire Police,-0.015868,52.969997,On or near DRAKARDS LANE,E01026025,Boston 003C,Investigation complete; no suspect identified
8e89e19650ce99d3366541e5421c009ac13f22baf3988bd647e1ac391187101b,2014-03,Lincolnshire Police,Lincolnshire Police,-0.161979,52.872659,On or near CAMBRIDGE GARDENS,E01026247,South Holland 001D,Investigation complete; no suspect identified
