Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7a8aa9c10fee58e240d81a596967866cfef3a684913a80f33aa62a9b66894da6,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.038678,52.855349,On or near BRIDGE CLOSE,E01026730,North Norfolk 008B,Offender given a caution
2f93f856383d06e79fe40ee751c05e1dd1630763febea2e83dab7995b5bf10fe,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.752166,52.418005,On or near VICARAGE ROAD,E01026469,Breckland 016B,Offender given a caution
5a92c45669bea9f680f59faca9fe834bb0cd9c1ff1c28df5f36f82672e5512f6,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.791081,52.635776,On or near RED LION CLOSE,E01026495,Breckland 008D,Suspect charged
5257c26c1e92aac686f94ac3de55b7546d4cac6c823a194c4ecc3c61a00117c2,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.686345,52.643009,On or near HASPALLS ROAD,E01026457,Breckland 007C,Offender given a caution
e5a4672a6a1c5bde5c94cb4c0a10bf5730c3db89e3b935bf192306f1e45c912f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292282,52.638826,On or near MAGPIE ROAD,E01026826,Norwich 007E,Suspect charged
49de7ad4f7f853a531b8f285aa95a4b368cff18b5e95c291821349d8f195f6c1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298268,52.625061,On or near THORN LANE,E01026822,Norwich 007A,Offender given a caution
248fba166ae3aa66c48c8be33f2236dc2c8379832458cee3c846a0fc23e1dfa0,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.278329,52.646966,On or near HALF MILE CLOSE,E01026829,Norwich 002B,Offender given a caution
8fd2b05ddb6c8fbdf6eaa25fee07763dc02b06072941c340caa39a91615d19bb,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Suspect charged
f9e0cb27b4e3c08fbdcb1a1ad62cdb44aef9826d32f10cda57c960766dcfde13,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.237955,52.638265,On or near PETO COURT,E01026793,Norwich 005C,Suspect charged as part of another case
03222560dceac4f4bc4167b2465867748e2976f57fba96e58d6daaa169dc1e35,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.296103,52.625760,On or near ALL SAINTS STREET,E01026822,Norwich 007A,Offender given a drugs possession warning
450a0d5339c57d1a53e732fc19fef1109a0b899c1025e19605a266151b7a2558,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.295167,52.636309,On or near Supermarket,E01026826,Norwich 007E,Suspect charged
c1f88a1d42328a760764861109f31d1f3ac184bd69f8b83fd9fed0235f615de9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.287429,52.626172,On or near CHAPEL FIELD ROAD,E01033437,Norwich 011H,Suspect charged
22dc04d1f0eb34418d1f153d761a371f0a52568227f5f12591f1fa7cbb3f5fe0,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.660495,52.873081,On or near HYDE CLOSE,E01026656,King's Lynn and West Norfolk 002C,Offender given a drugs possession warning
78f19fbc619792484a58f55716bf991cee4ac7ed46851924831a8f0ee0139ff2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Offender given a caution
6e13afe578b64e90bd74b102ac52a811a23255666b0e0348fd481c329f5c345b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.181375,52.654090,On or near ALEX MOORHOUSE WAY,E01033538,South Norfolk 001G,Offender given a caution
bfcd23f034be98c430da221510e1e6dc74de1fb06b103eb90fd1b327ea7ac406,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.233322,52.634183,On or near CALTHORPE ROAD,E01026796,Norwich 005F,Offender given a drugs possession warning
d7329fe6ae647442baf30a8d70608667a48686421b28be2639a361238b53f613,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.717301,52.583470,On or near BECCLES ROAD,E01026602,Great Yarmouth 009B,Suspect charged
7dcc6880c2ac69e37315f52d16e553b49f47b20e994094405b384f9c596a6685,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.291553,52.653128,On or near HILLMEAD,E01026798,Norwich 001B,Offender given a drugs possession warning
8e07fb9b79ef2719442639e3b2e051d670ef9740088632005ffb957df0c81aac,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.730497,52.598858,On or near CAMDEN ROAD,E01026625,Great Yarmouth 006D,Suspect charged
94d5b16166bb87b68e722b3c0f9ea41c562356796274e9440f9211bb13703328,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.303644,52.636981,On or near BREWERS COURT,E01026848,Norwich 015A,Offender given a drugs possession warning
29d68714cc88fa03d308f0b3a5e99c720a151473955b7dbc7178825d3c5039f1,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.300288,52.641094,On or near CHURCHILL ROAD,E01026845,Norwich 003E,Offender given a caution
ce28260f05eb2544cff7817f5603097e4c7d0f6a28e9fa5941fb704def0d8345,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.849240,52.830752,On or near Parking Area,E01026747,North Norfolk 011C,Suspect charged
5810f174d981e13d9f324421197c878a4b9d901cd64de983e3fc497d1e71af0b,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.946581,52.672944,On or near TAVERN LANE,E01026427,Breckland 005C,Suspect charged
fc44e77b2937004475a6fb96be3cd834331ce6731323ccb7ae9156bca6b83aab,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.207688,52.943475,On or near THE BOULEVARD,E01026770,North Norfolk 001A,Local resolution
fd103f7ea3beb4e7ca23e078d4ad08ad0d0e7044729632697f8a3ad3fbfc5769,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.226716,52.936305,On or near BRITON'S LANE CLOSE,E01026731,North Norfolk 006A,Suspect charged
199432056b17963d84cd0dabf5883370ad80bcee1516bbd73b5fb5cad3e8c723,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.261352,52.651500,On or near DRAYTON ROAD,E01026864,Norwich 006B,Offender given a caution
ecce6966f5f1579a245304a4a6d3dd01f996f56344f63c9a40c601eefbe8116d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.716094,52.569215,On or near SOMERVILLE AVENUE,E01026621,Great Yarmouth 011E,Suspect charged
a1bed27fc71b0a8e567209342f399dd1ed6519d51354ca59cde9b28cf6a6cc84,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.282116,52.635547,On or near RUSSELL STREET,E01026827,Norwich 007F,Suspect charged
3c3ad0db78831a4643a445ed772112d789b5dcb51804b1dd4a673a80ade113a8,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.287517,52.632069,On or near ST SWITHINS ROAD,E01026822,Norwich 007A,Suspect charged
4ce62d0c880104716123de89741f34362c40912fe4bf5df13d117e32166cf027,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.708683,52.588076,On or near BLAKE DRIVE,E01026581,Great Yarmouth 008A,Offender given a drugs possession warning
714afbc03b4709af58782f58eea16d3d61765d5e7c9df5237e365271e39a317d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.708683,52.588076,On or near BLAKE DRIVE,E01026581,Great Yarmouth 008A,Offender given a drugs possession warning
1170e970b1efe8dd6c804b4787b72d1698ea0ee45ac0aa5e1c44abd943a1f560,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.279605,52.655124,On or near BAXTER COURT,E01026797,Norwich 001A,Suspect charged
89cdfec5c88f7b6fe69672a3f9f79da21e4034c50474184e9f0cc85bd3809015,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.431416,52.751347,On or near PLOUGHMAN ROAD,E01026662,King's Lynn and West Norfolk 010A,Offender given a caution
06afdfbc298a7ce48b4f3095b70d721dbdc83521145053997322ee73afcfa2af,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.281820,52.616983,On or near ORWELL ROAD,E01026852,Norwich 011A,Offender given a drugs possession warning
b3cad96139a1ebd26baedc3892336dddd0f57b0bde5da3181945eeea415914d9,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.281820,52.616983,On or near ORWELL ROAD,E01026852,Norwich 011A,Offender given a drugs possession warning
58fd11c85fe48af0ea891b73e3cecff51de4b547538a9bcb4b050cfab8dd87bc,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.302749,52.656477,On or near GRANGE CLOSE,E01026543,Broadland 009D,Suspect charged as part of another case
3040938ff8a99fe249c11a0da89e4b15e0b651a58c25878b2b66cd4d243f04e4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Suspect charged
b8c4cac093975fd295180145cc975cffb6b986fcd4ba4997c8ab074dc7144b34,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Local resolution
c861c689ad155f07bbcb19b4a228fd59119a3f22888f83e59fae40b5be1547e5,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293358,52.622068,On or near Supermarket,E01026853,Norwich 011B,Suspect charged
217934ecf289ff3971e725823e8c6db140fc0d1a64713440d94607124d7beebd,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.400826,52.754506,On or near RAILWAY ROAD,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
c65dc42ce955f2f94880994199e56d4b8fb857cc0f87137608d41eb50ccb0606,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Offender given a drugs possession warning
102e71b77bf315c4d0f0826da71831f911832a8cfaec54cb10da9ca6d19c5894,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.178036,52.603592,On or near ORCHARD WAY,E01026907,South Norfolk 003C,Offender given a drugs possession warning
8406978644942581ffc70b58d45294d2a07cf99f1066d50c35d470292c958036,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.048163,52.965330,On or near Parking Area,E01026741,North Norfolk 004A,Offender given a drugs possession warning
8596bb91eb975c8de6ab65f676cfff182804ed4ce011e5be5fccfa90172b6355,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.376317,52.601143,On or near Further/Higher Educational Building,E01033039,King's Lynn and West Norfolk 017H,Local resolution
42581a7937612c618422677f01b4a00a5f4be91836a1beead3971999f17ea7c4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.731436,52.609370,On or near OLIVER MEWS,E01026597,Great Yarmouth 005C,Suspect charged
c221ecfda25b931cf60bc3c2541e4d900760107f316e35b1cf2bd4f3e301da9d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.302466,52.624683,On or near ABBEY LANE,E01033441,Norwich 014D,Suspect charged
d2cd4a2c151b715232a4eded3051778756a4248638229c463a10e95015d0e194,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.301804,52.636690,On or near Parking Area,E01026826,Norwich 007E,Suspect charged
d623e8aac2ae860c22d8dc90eb1f38657845f0a0dd8a2dd8d37f99f01f565e3f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.394592,52.742179,On or near WISBECH ROAD,E01026704,King's Lynn and West Norfolk 011D,Offender given a caution
94d0d7769797fc39ed81cb02e1c15951565d2fdb82ddf3b31093b998ea169626,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.403509,52.748050,On or near GARDEN ROW,E01026700,King's Lynn and West Norfolk 011C,Suspect charged
ef99084bc0923665bf17201082dda567fca85cf0d983dd5f70c04bc4d7f14ae2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.306464,52.627333,On or near Parking Area,E01033439,Norwich 014B,Suspect charged
779b6de8f9a2956dfe7a457014b8a15cd5d3dadf8dc15461968aa2305bec1c95,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.231270,52.730376,On or near CHALK ROAD,E01026719,King's Lynn and West Norfolk 013C,Suspect charged
d5b68f308aed3ae9ea1c5d5d7d9eae2ee60dd1552a98347191328e38d29fcfc4,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.400826,52.754506,On or near RAILWAY ROAD,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
e7ea2c97327dacd8ecb6a6122a0a51382258d084d8eabef1403874beafb243b3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Suspect charged
ac09a351fc0a50db139d81f79f7e84a8dafad671dfa3213d37092543674d0dc4,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.397056,52.750077,On or near BRIDGE STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
4f70b8ffcc6d4fca38194dced178324a757ea46b83e6b24e22069ed06f177b6e,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.262566,52.621347,On or near CAROLINE COURT,E01026814,Norwich 012E,Suspect charged
9342921c82397b8875be7068f409cb2c8c8244b3203dba8f7d774677e0e6a757,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.259111,52.624968,On or near CARPENTERS COURT,E01026859,Norwich 010B,Offender otherwise dealt with
315a2b4704ff8daf91017d78219af31c548f4b31808d076b3bb5f4838d1f43e3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.303065,52.628516,On or near Nightclub,E01033438,Norwich 014A,Offender fined
890da72d648317d40fc25d6e458ae51673fc179bcf24e02708c72a2825cdf06d,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.235877,52.637953,On or near STEVENSON ROAD,E01026793,Norwich 005C,Offender given community sentence
63bb2141fce7535f8dcd851822801d1fb3e0de17081272fe4bf9f7f57126b3a2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.289970,52.651940,On or near WOODCOCK ROAD,E01026798,Norwich 001B,Offender sent to prison
d7329fe6ae647442baf30a8d70608667a48686421b28be2639a361238b53f613,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.717301,52.583470,On or near BECCLES ROAD,E01026602,Great Yarmouth 009B,Offender given conditional discharge
b414da36a2a25d9e002fc9e527a29798caae306a6d35544669d54e39d3010a8a,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.734102,52.402031,On or near ELM ROAD,E01026478,Breckland 017E,Offender given community sentence
0c7ba0532cc44c75f4ba36a4060dbc19636b2cb15e53d2425d556051886919a2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.333997,52.647111,On or near BARNES CLOSE,E01026805,Norwich 004C,Offender given conditional discharge
107999ec6a7db4eff2c28d6acdb629180bc7c840f778a4eec91867882acecc0c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.295044,52.634477,On or near GOLDEN DOG LANE,E01026826,Norwich 007E,Offender sent to prison
db40666e9ddf2c7ba4d3e1458df43272fccc3acc5360fbaf68f7e935337d22f4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.310364,52.636505,On or near HEATHGATE,E01026848,Norwich 015A,Court case unable to proceed
b796c8e5ff3a4d216524935c11ec35edf98bb1776bcea9ddae11af459d1b3646,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.109069,52.573363,On or near WEST GATE,E01026870,South Norfolk 005A,Offender sent to prison
086f0a2bc96b71eab562dfab4d8b24c5384f5e6c0f614ae11d0aa1451a560a01,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.756200,52.412876,On or near CASTLE STREET,E01026468,Breckland 016A,Offender given community sentence
7602500ba1ebf281d9f2ef844646020874f32c4355f098571a44778a27b4ac08,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.243665,52.642120,On or near WHITE ROSE CLOSE,E01026864,Norwich 006B,Offender given community sentence
98a64dba835a09c160b77a7b17ed9196a6d411539da27856c0cd6a33a0783bf9,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.745603,52.416063,On or near ST NICHOLAS STREET,E01026468,Breckland 016A,Court case unable to proceed
780c3f0bdb9f88c163e08b1ea548dd110b17e438888ec48bafa025068dc356b2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.295910,52.640281,On or near Supermarket,E01026846,Norwich 003F,Offender given suspended prison sentence
0a7748ad5e699323283ecbcf3ff63f6100034421f3f910ab3b0c479c17d5c34b,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.286397,52.644134,On or near WATERLOO PARK CLOSE,E01026830,Norwich 002C,Offender sent to prison
7db8dc503767d07b603d1a4b205df5f52a43efde81588e644e51bf071c0594e4,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.388329,52.821648,On or near CHURCH STREET,E01026753,North Norfolk 010A,Offender fined
8ff0413ff469485a072f1bafedba59e813ab6cb8d5b1a5f1ccdca2d1e5fb49b7,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.941145,52.680327,On or near HIGH STREET,E01026426,Breckland 005B,Court case unable to proceed
4d9fe8f19a5e8951d188996f8d7a74ab6f51fea63fa03d1bb845c7fe806971e4,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.419476,52.753012,On or near BAGGE ROAD,E01026666,King's Lynn and West Norfolk 009A,Offender given community sentence
6bd9cd55fc4d8fc5e0908442246e0c5f649a210168165cce2e97fd18425fa3bd,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.952026,52.674265,On or near AMBASSADOR WAY,E01026426,Breckland 005B,Offender given conditional discharge
bbf5bcc277b15facc8874ba8b71132b8b2d05962cd893cc9bd01ebb5a3a000b8,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.689620,52.656396,On or near ST GUTHLAC CLOSE,E01026459,Breckland 007E,Offender given community sentence
038553b04c979979297c22d79c8c6692f7b4229866da67e705758fa75eee1007,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.360063,52.630500,On or near POUND LANE,E01026575,Broadland 016B,Offender given suspended prison sentence
395174ccb8996bdc4436d7a9fe20c38c63339f06df18246d3dae646da5b0c0bd,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Defendant found not guilty
d1f37ae8c54be6d88102a6717b443b5cb5d9b35875a6b60fe268271053f4b632,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297659,52.620311,On or near GORDON SQUARE,E01026853,Norwich 011B,Defendant found not guilty
f6cffcb281dd4d4760aa0619a8f567cd7d9eecdc51375da17b23b8ae579e497c,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.298836,52.629857,On or near UPPER KING STREET,E01033438,Norwich 014A,Court case unable to proceed
7cc879fccebe72dbc31a494d1ada225b33e13a8618829a66f5f5b2224a2ebdf3,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.182870,52.597526,On or near HALL CLOSE,E01026907,South Norfolk 003C,Offender given community sentence
60e354ae6a83312d458de22f851ee0d69f418b25850140f7bf05a7880862e9ae,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.734114,52.602819,On or near NAPOLEON PLACE,E01026624,Great Yarmouth 006C,Offender given suspended prison sentence
41b1495eebcd25c47233b4eb0dfc347b5144a616e949cc0e7e067fd8752b7c4f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.297025,52.633100,On or near FYE BRIDGE STREET,E01026823,Norwich 007B,Offender sent to prison
84b984d16ad89c74fd1039f4b76cd6d2cf56d53d57e2a68be90edfa0c3e5bccf,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.736056,52.605501,On or near TRAFALGAR SQUARE,E01026623,Great Yarmouth 006B,Defendant found not guilty
ab0ac6d9b834a1f0b5b6ea19132f01608ca74ed3872bb8f17e9e66730ad28400,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.754466,52.417853,On or near GLEBE CLOSE,E01026469,Breckland 016B,Offender given suspended prison sentence
552f8ec65256a814aa0338d97241319018e6e582bebd9e32e4a0fbb1eb475a15,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.495647,52.492065,On or near LODDON ROAD,E01026899,South Norfolk 010B,Defendant found not guilty
2508123349be502ea2ded375f0a6c343bf791e89fca12697baf5e6c503352757,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.266873,52.651177,On or near WHIFFLER ROAD,E01026833,Norwich 002F,Offender deprived of property
20092792c1eecfaf6cfc8fedfc1db84e3f21e0b97c79085a437982b3295857f6,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.551838,52.641054,On or near DE-CARLE SMITH ROAD,E01026497,Broadland 018A,Offender sent to prison
13655812b061b6ac1599b8e3581c3a9e74f886966b3359a7555e6b433ec47884,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.310364,52.636505,On or near HEATHGATE,E01026848,Norwich 015A,Offender fined
6bbb4bf433daf6a15035ec473d474b94c9159aaa7ae7bab6455be1b4fbc91318,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.745603,52.416063,On or near ST NICHOLAS STREET,E01026468,Breckland 016A,Offender given community sentence
56f7219e793e67a1336c3f36c99dabd637e229a691a293f375d9aeb6d92cf06f,2014-03,Norfolk Constabulary,Norfolk Constabulary,0.830802,52.577694,On or near DORRS DRIVE,E01026486,Breckland 009A,Offender ordered to pay compensation
e3c52424cd1fb4a9102f4f00ba7f444d53132832737412c3e397527469106d23,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.213479,52.660103,On or near KIRKLANDS,E01033540,South Norfolk 001H,Offender given conditional discharge
0fe98477b87615163475baed927e2a8cf06d8621430e05ed49c93ce0f6321aa2,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.299729,52.640346,On or near SPENCER STREET,E01026841,Norwich 003A,Offender sent to prison
7e1278aa70de09068189499283d056e504530c32134ae832e78dcbabcda45e7f,2014-03,Norfolk Constabulary,Norfolk Constabulary,1.268874,52.656194,On or near CORONATION ROAD,E01026531,Broadland 011B,Offender given suspended prison sentence
