Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
646308bd2b2e3124ad2ac9e69b65da4126ae112029e1508691ddf6587abebb4a,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.731784,52.039851,On or near Supermarket,E01029920,Babergh 007H,Suspect charged
da90f1dfed09e61a82575f552dc17ba60e8cd969b633cf8785aeccc2d190ba95,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Offender given a caution
6229ee6209b3c98d9f231b9e8c70cc57af51c6c5a7465174ab3504cff042783a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154515,52.055897,On or near OLD CATTLE MARKET,E01033125,Ipswich 007G,Offender given a caution
e0f354bd4ec92cef5f25849062c907294960964e07f8d90a372716489fedc6fa,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.752379,52.479685,On or near ALEXANDRA ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
923da09dc2680de249627735dccbf58969a5778ea51d7a0d08d00636f573b937,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.745380,52.477937,On or near HAWARD STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
739a9a5fbfbb45728cd03141879a80b8ab70ef3fd092401594a33fb39c10a65c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.746413,52.477959,On or near ROMAN ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
007de5febd84f39057815913caf036684b3a5857685c7cb4273e8cca187df80a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
557976cb8b7633168848e136a7ab0bb106ed9debf82ef345208cf7e076a96082,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
4f3ce67c483e557fc6dde9c5f25cd3e4128115e524a70e3fbb1c57d8073a1d2f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.745461,52.469704,On or near CLEVELAND ROAD,E01030258,Waveney 007D,Suspect charged
5399ee11e3d3087de16f91fb5d997cca83596d67991f2bd85d3a0e4a35c3f043,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.328996,51.947955,On or near CARR ROAD,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
60da51d2159c926a886d54804420ad99bb6b13d9e3101de89010a3f491b603fc,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.421173,52.082445,On or near SCHOOL LANE,E01030109,St Edmundsbury 012A,Suspect charged
5c533cadc68c116e22e5b73d0f3e4709938fe951da299ad00fd3733e717002ec,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.481826,52.301589,On or near TURNPIKE LANE,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
edb8aaf7b8e4fd230a142688fb892655114aad2deaa1943530412a5a6cd51b13,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.501853,52.306625,On or near PARSLEY CLOSE,E01033451,Forest Heath 005D,Local resolution
5651f1f4600bece0507ea15022f9875b2749e862a8b01e467dcb4b191d4e9012,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.447673,52.083130,On or near Pedestrian Subway,E01030105,St Edmundsbury 014A,Suspect charged
d81a45ffefd45afaba82dd5e0bd0612fb3371796a420efb82ab17801907403bd,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.378580,52.084363,On or near IPSWICH CLOSE,E01033443,Suffolk Coastal 007F,Investigation complete; no suspect identified
934956a83efb176257652167dbf512dbaca122be66ac2e6d6bc33333ab96eb02,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.742864,52.488721,On or near ASHLEY DOWNS,E01030262,Waveney 002B,Investigation complete; no suspect identified
45aeb4a7750e8820ac9c2cedc5e9948ee0650b28756d09faa190cc3423333086,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.752254,52.475444,On or near Shopping Area,E01030247,Waveney 007A,Offender given a caution
018a0c6a793d8441c2bd307143dc7e5394bf34fcf4648cb1a8389cce906ea020,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.752003,52.477170,On or near Bus/Coach Station,E01030249,Waveney 004C,Suspect charged
e448f45769872a6c02ec67e0d852300db9ef51d8418ed132dd74a3c96617a5f2,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155421,52.044325,On or near RAPIER STREET,E01033122,Ipswich 012F,Investigation complete; no suspect identified
2eea7aa2009d6196e25e62677512be43d41fa8f0fa76ff83480bb5088e793812,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.432948,52.090161,On or near BLACKMORE CLOSE,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
717b9908f1bc2bddcdf7b1018e7bdb4c0d51b7b5114be7669f0e2ddce2eb2455,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.492893,52.270647,On or near MOULTON ROAD,E01029957,Forest Heath 005C,Investigation complete; no suspect identified
0322e1a58d20e587df1fde593b5d9cb5e188ec2d5461410bcf16a67cb5b4ad35,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.377801,52.425428,On or near Park/Open Space,E01030285,Waveney 013D,Investigation complete; no suspect identified
9c70913611244b3cfe114b420aa17d7d83ccd4978a677b0bfb0860a3932693ea,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Investigation complete; no suspect identified
0aa7c1b89b77c66ec411d8643564a8f4823bbbb1e68719851d287b6f7d868d0d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.147407,52.062077,On or near GENEVA ROAD,E01030025,Ipswich 006D,Investigation complete; no suspect identified
52ffbd54c959e0c33eccfd841212e373918c8741321c1fda9ec16900fa353bc2,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.429314,52.076738,On or near Pedestrian Subway,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
d2d674fa7031b4cd71a2b13eb0669df1916ea0704e71940054584a95da025c39,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.569289,52.427253,On or near LONDON ROAD,E01030286,Waveney 011B,Suspect charged
3f86dedc44196a52c2452b8f5c2d8fc17fb1d99465089a1a5097e8e8c9716532,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.402596,52.242377,On or near Race Track,E01029925,Forest Heath 008A,Local resolution
98daa7c4dd2e43d3f48f3f2de6d17f11b819ad044961a4e4319dee2d6c64762e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154102,52.060999,On or near FONNEREAU ROAD,E01030025,Ipswich 006D,Suspect charged
c3ad9b3ea5c071b02253a3adadd0489deeda9f8267b515e68d4ee41cd35b7aad,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154102,52.060999,On or near FONNEREAU ROAD,E01030025,Ipswich 006D,Suspect charged
67a77deba2efa73830ebbc97478b239007953374ba158e2a1862150564fa12b9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Investigation complete; no suspect identified
ee46c3a807d0a225ac70e75f057f5d0d27aa9cd27eef1b84fb5c25e2d4e286e0,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.739094,52.484235,On or near BROOM ROAD,E01030262,Waveney 002B,Local resolution
9c4b628417365848e598e8d0374e7e1631f06cf3de9c9661c3ddba96c4d3dc47,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
438f4d73f59323f23aa26768cad4b36823d69c7b92dbc2d04b8f193ae5a4fb77,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.121022,52.040061,On or near SANDPIPER ROAD,E01030017,Ipswich 015A,Investigation complete; no suspect identified
bced72303a3bde5e925191ef8f146ca5d0290ba96e0dbaf640f130f69467eb93,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.090606,52.038471,On or near CHAPEL LANE,E01029879,Babergh 005C,Investigation complete; no suspect identified
da3ff6d78a28b5fd6ab12a7fe3ae5529c3c1d876d32d93336917cbe0d669a7da,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154102,52.060999,On or near FONNEREAU ROAD,E01030025,Ipswich 006D,Investigation complete; no suspect identified
98daa7c4dd2e43d3f48f3f2de6d17f11b819ad044961a4e4319dee2d6c64762e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154102,52.060999,On or near FONNEREAU ROAD,E01030025,Ipswich 006D,Suspect charged
9265662ef6108e8fe81d8e3414836ae481e6f9375d426be9d2f67bee1c15ce7e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.150779,52.058983,On or near HIGH STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
750187183ed00b43d74bc944e8871fde5b669465dc2df830f150dff19f30af5a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.191578,52.068857,On or near RENFREW ROAD,E01029998,Ipswich 004B,Suspect charged
62d07ab3ec46b6604fc485d4d2c78bc2b247c828ba4ed7b6b376e0d0ea788770,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.737700,52.036449,On or near CORNARD ROAD,E01029918,Babergh 007F,Investigation complete; no suspect identified
62d07ab3ec46b6604fc485d4d2c78bc2b247c828ba4ed7b6b376e0d0ea788770,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.737700,52.036449,On or near CORNARD ROAD,E01029918,Babergh 007F,Investigation complete; no suspect identified
f8155f153b5de38da123fdbf826a0e760511eaadef894cc5e7af2f4e344517ec,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.992340,52.176236,On or near HILL RISE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
923da09dc2680de249627735dccbf58969a5778ea51d7a0d08d00636f573b937,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.745380,52.477937,On or near HAWARD STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
0731895f4a6b08a2de3d630425c9ad8955b8732a26bcc06e52fa32943bc8f839,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.190894,52.068066,On or near CROMARTY ROAD,E01029998,Ipswich 004B,Investigation complete; no suspect identified
2cbab2016fb72de59d1438f89ceb0eb3ad34f4492e1019fb094e00c5f3783b20,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.717664,52.248823,On or near COTTON LANE,E01033049,St Edmundsbury 009G,Offender given a drugs possession warning
e1d6900ca18aaf851b0e5a1bf73140aef8a9af5f3c0cdb2346434831cf05e8db,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.918095,52.057676,On or near CHURCH HILL,E01029911,Babergh 004F,Investigation complete; no suspect identified
032e8cd1f86d531fecb4dee4061f160d31535cc226e55c269997630855b3cc62,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Suspect charged
04e21e3256925b23e0b446019a99ac5594e0b773313f6c0fe55502ba794ad906,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.403639,52.250018,On or near PERMIAN CLOSE,E01029954,Forest Heath 006C,Investigation complete; no suspect identified
45f4eee958278e891894b34623a95ff062c9983783e58093077a072dfd833f1e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.000813,52.184331,On or near HOLLINGSWORTH ROAD,E01030071,Mid Suffolk 010B,Offender given penalty notice
b5992a5e1ed64e195a481f7d2a3bd2dce2ca2fd5b348307d12f10fe2e773f32b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.000813,52.184331,On or near HOLLINGSWORTH ROAD,E01030071,Mid Suffolk 010B,Offender given penalty notice
432d44193fb396a9442125e82d15f09195d198cf9ee8c6005eba9c7a3aec7157,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.130218,52.081261,On or near BROWNING ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
2850a7d010bd7ea674d1bae27d6f0baa2a7a43befd436f54ee170bfdecbb9748,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.622193,52.448433,On or near BRANDON CLOSE,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
a60bb5d2964f1afefb03d4b30853b63c4729704b41f8fad7f8e8a6812483a6bc,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.497146,52.342498,On or near BEECH CLOSE,E01030244,Waveney 015C,Local resolution
584bffe73173ff47365af4ce022d788ca4284eee445bf41a912c2116fb88b86f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.103665,52.110276,On or near Shopping Area,E01030043,Mid Suffolk 011B,Investigation complete; no suspect identified
779a76227eaae8f562fe0432a4e329b075368644474395973ae59d7a95eaa0b1,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.719668,52.034852,On or near Parking Area,E01029919,Babergh 007G,Offender given a caution
09779c9fdb851696214b1001fb4bbf859d2191058c34dce41de574178e15e7a8,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.190735,52.043741,On or near BADSHAH AVENUE,E01029996,Ipswich 014D,Investigation complete; no suspect identified
f7c383212ae94df2e7ca9bc3d6746d309cb6db11ef8b9581fc65edd09a1ae03e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.150299,52.044084,On or near Sports/Recreation Area,E01029970,Ipswich 012C,Local resolution
f54919ca7a27e1ee8c595f3dbb9216a458b0109a94b64053023c0d068af43513,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.320461,52.095397,On or near SUN LANE,E01030211,Suffolk Coastal 008D,Investigation complete; no suspect identified
94592aa17633936f67b3803c97aa953abde5fc51c3194a1d9a071b8535c5b4ce,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.125482,52.052138,On or near PENNYROYAL GARDENS,E01029986,Ipswich 010C,Investigation complete; no suspect identified
a7a2f719ec16352b4d082b2102091a418b642014eeff78e601d8d3842c6531f3,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.125482,52.052138,On or near PENNYROYAL GARDENS,E01029986,Ipswich 010C,Investigation complete; no suspect identified
a91cced957466d12850d6da9701e8e32e2187dc8f56c69e33674ff728460f7e5,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.189958,52.033446,On or near HARRIER CLOSE,E01033128,Ipswich 014F,Local resolution
ef4697c475532ab2911b3d24e28de85d4a425deec767a94e1e69888c573d6801,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.187437,52.033263,On or near GRASMERE CLOSE,E01029981,Ipswich 016D,Investigation complete; no suspect identified
a91cced957466d12850d6da9701e8e32e2187dc8f56c69e33674ff728460f7e5,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.189958,52.033446,On or near HARRIER CLOSE,E01033128,Ipswich 014F,Local resolution
3626b1f2a7117c551e7ff3af4181a3a9f61b967607ec00558f0e121eedc31055,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.731971,52.038614,On or near KING STREET,E01029920,Babergh 007H,Local resolution
b13a65ed4506ec109fe73f02528beb0d5c9563312214a4a452a85a88c1b75684,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.751738,52.476998,On or near Bus/Coach Station,E01030249,Waveney 004C,Offender given a caution
818d4a694d2eb7fc7b0075ae6f29e849299da23252c0098345e475de586c1389,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Local resolution
4208120413300fc09368f0642b8fee6f2e0801f0d1047bf0306f4ed5e73c225e,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.731931,52.044659,On or near YORK CLOSE,E01029916,Babergh 007E,Investigation complete; no suspect identified
b87c9bc2d15b38b1fc98472dfd34835aedf7e82a52c5173eafc9bedee86dc2f9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.166559,52.062391,On or near BRANSBY GARDENS,E01030007,Ipswich 005A,Investigation complete; no suspect identified
0f853c94eb077d060c48cdde613da89ff4c8f665bfeff1f4eea9dc2802ad8fc6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.402576,52.243097,On or near Nightclub,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
dbcba1e510cbba12036c713cd8cb7424402be9cf993f10ff8c81ec7b32af7d32,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Local resolution
dd621224a222b84fcbb04d60842e31c406bcdb70a6548d5c12f7b7246093309b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.092109,52.353946,On or near OLD BURY ROAD,E01030064,Mid Suffolk 001C,Local resolution
847f2973810c29dfb9504e189d9e7aff8143862ab60dc4c281da5c48330f410c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.779002,52.054619,On or near KENYON DRIVE,E01029922,Babergh 006C,Investigation complete; no suspect identified
b4d055245845dc41ea6e3215bf804039fe183bb81336027000199d1bc3387e1e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.246027,52.057970,On or near QUANTRILL TERRACE,E01033444,Suffolk Coastal 010H,Investigation complete; no suspect identified
814da2a0f6b566de85aa1566f699c681f3120a434c6dec1f868f19d266f4bb69,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.252113,52.063612,On or near UPSONS WAY,E01030181,Suffolk Coastal 010A,Investigation complete; no suspect identified
9e95d21a63ed7478ca9bda2c29310227e7123b107c9290282dee5c7dec826978,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.736592,52.466378,On or near MARTIN'S AVENUE,E01030257,Waveney 008A,Local resolution
1c5937a598bca5b010e5c1a8b10a28542433e30ece027da503263e43aee12466,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.433764,52.078337,On or near Petrol Station,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
a155d7b48a5bc282b80b57136495a1ea302c6c1275b9b4d1edfd63743eceaba3,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.184086,52.033722,On or near QUEENSBERRY ROAD,E01029978,Ipswich 016A,Investigation complete; no suspect identified
280cbe1b3def2d28f7a6d04d6aae9389fdf6c5bad56dba0743c211109bf7ae12,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.519744,52.350909,On or near ST JOHN'S CLOSE,E01029938,Forest Heath 004A,Suspect charged
ba437e563abe3fefb9fa69080be212072a4c1ae7821ba79c34d43ba399bbb8b9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.359128,51.962784,On or near THE COURTS,E01030167,Suffolk Coastal 015D,Investigation complete; no suspect identified
40fc93f094366306f1114d30e6dcf320e98c8e98ce583e720abcfc303c88147f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Offender given a caution
98daa7c4dd2e43d3f48f3f2de6d17f11b819ad044961a4e4319dee2d6c64762e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.154102,52.060999,On or near FONNEREAU ROAD,E01030025,Ipswich 006D,Suspect charged
0875e0c47dafea2f7a47f5b6a91bba706d2f320d33c1c4223cb16750517b5630,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.735321,52.039274,On or near BELLE VUE ROAD,E01029913,Babergh 007B,Offender given a caution
769d17319742263c682c68ae5f051340ab68918b2eec0780a9fd5e1240426245,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.124149,52.055402,On or near LAVENHAM ROAD,E01029984,Ipswich 010A,Investigation complete; no suspect identified
19e56231dcc5cbd6ae9cafa75c95867707f7a40a09cf1f94a227a34e9c2342bc,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.144308,52.061584,On or near Parking Area,E01030024,Ipswich 006C,Suspect charged
7e8513c763b41737fbe965c04f4d97d399a507b1af1a3bf250269e337d9fd747,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.177250,52.037253,On or near HOGARTH SQUARE,E01029979,Ipswich 016B,Investigation complete; no suspect identified
1c55ce4750b3763a0d7ccba2378aa9fef2df500ff8fef6aa961cafd06f6a14b6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.331147,51.969309,On or near BREDFIELD CLOSE,E01030169,Suffolk Coastal 014D,Offender given a caution
10ecd815154977c1e5b8d4740f354630b193a3fbcd38a5b2787e0f2c75dfdb6e,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.410556,52.087501,On or near BLOOMSFIELD ROAD,E01030116,St Edmundsbury 013B,Investigation complete; no suspect identified
b929b916a5cc1350f8ab614e636625ad91bc6bb9e39343fdfbfebc19bd70ca33,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.184223,52.054099,On or near KEMBALL STREET,E01030003,Ipswich 008B,Investigation complete; no suspect identified
cc5560b6aaac73bfbcfd919da85225ecf88709eb50600d7aca98fa2ddbaa73b6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.184223,52.054099,On or near KEMBALL STREET,E01030003,Ipswich 008B,Suspect charged
9a0c84e4a35e2d4dcd7911298ca2c94de348e34bd0e01da0c6de0e1fe4fa8447,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.138539,52.065255,On or near BLENHEIM ROAD,E01030022,Ipswich 006A,Offender given a drugs possession warning
145c3c9a6b5c33b3c482705e00d0bef7f9ef2ed16acbdcab99701bcf8f42046c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.262854,52.065833,On or near DEBEN AVENUE,E01033447,Suffolk Coastal 010I,Investigation complete; no suspect identified
06bb2964ac66bc5abe981dd1dbcbecbd5682b9f7433dc4a2db904af500bb3d92,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.726360,52.248937,On or near UNICORN PLACE,E01033048,St Edmundsbury 009F,Suspect charged
