Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
76d41cce89251f8a3d8fb024bafa972fb9d8a45e21f8f737ce9d6ac4e6a6ceef,2013-09,Northamptonshire Police,Northamptonshire Police,-1.155544,52.278533,On or near MEADOW CLOSE,E01027014,Daventry 006E,Offender given a drugs possession warning
06e22389733d1924495a512d32d8e804e238a58b547ca354128156de089cc7f9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.596383,52.290699,On or near Parking Area,E01027059,East Northamptonshire 009B,Local resolution
80e680678b4a83b07b0e1c0986a38c8aa580c5de0900842ab15d27faa2f80bfb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.990442,52.138295,On or near COLLINS CLOSE,E01027301,South Northamptonshire 005D,Offender given a caution
0c68e2316c889a6bf3fcbf03bcad30ebab5fa1f3f056c935115ebb57ced903e8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.877927,52.252945,On or near Supermarket,E01027184,Northampton 015A,Offender given penalty notice
89cc6dd7e37ccfbcc78e90b3e51b19bb9bb1ff2f5b10d1eeb242a83c49596d50,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722786,52.391085,On or near ROUNDHILL ROAD,E01027113,Kettering 007C,Suspect charged
a2e4109fcdb7dd2f5e24d7c82a9513b51df057449f609cc305cd1fa5690d43fa,2013-09,Northamptonshire Police,Northamptonshire Police,-0.865356,52.252438,On or near Supermarket,E01027169,Northampton 012B,Suspect charged
7f22580737a9fb1d1c2cb28e3f0a91098711f95f97542c0857a183832b06b1b5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722547,52.404973,On or near KING STREET,E01027106,Kettering 006B,Suspect charged
a49cb709ac29b7f91061ec083ead470a4fd51f0f311a57fba5c2f24203bb6680,2013-09,Northamptonshire Police,Northamptonshire Police,-0.866128,52.250881,On or near LIME AVENUE,E01027169,Northampton 012B,Suspect charged
f55e7ca9580152c1b2885562e7f9f2f4f67767eb14b7e70e3a7eeb661641b010,2013-09,Northamptonshire Police,Northamptonshire Police,-0.717213,52.305478,On or near Supermarket,E01027342,Wellingborough 005D,Suspect charged as part of another case
425d285e32cb41b94e19b85b7045c7a44965d1875a055401c24413ffa5f8c227,2013-09,Northamptonshire Police,Northamptonshire Police,-0.727856,52.401317,On or near Shopping Area,E01027110,Kettering 007B,Local resolution
edaefb881d42e856c26d636726f17cfa9e40b4a90407aaece90f89db5396bea9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Suspect charged
8b8550f8d10b82d8849a70da0aa81cc594d39b93ffa6b53f27a0aec2d169a2c7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.896436,52.237305,On or near MERCER'S ROW,E01027223,Northampton 025A,Suspect charged
ba070d3296e511ece61efec32f8544dde4110d3e407d34eda557529afe6cdcec,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Suspect charged
543c554c31fd2d28cf7d81df6491f71362a93b584e3529fb62d9b7f7bef5df45,2013-09,Northamptonshire Police,Northamptonshire Police,-0.605957,52.292601,On or near MONTAGUE STREET,E01027065,East Northamptonshire 009D,Suspect charged
1c5b68f3945f51c89308e2999ce3974b794de70f81837bf7201700bfb38efd43,2013-09,Northamptonshire Police,Northamptonshire Police,-0.873046,52.258832,On or near Supermarket,E01027188,Northampton 013C,Local resolution
63e5c5e14e7a968e99f1cb67ac41d05db8e5a00ced8b800233c6badf8f29c998,2013-09,Northamptonshire Police,Northamptonshire Police,-0.739877,52.394703,On or near NORTHAMPTON ROAD,E01027115,Kettering 007D,Local resolution
49c5ace48e510878fd07031dd816e48d67a8c3891a4b73a4f39d186c4fa0de4d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.830382,52.265466,On or near SOUTH PADDOCK COURT,E01027196,Northampton 007A,Offender given a caution
331bab852ea43115f449f061cabe1772dcf0753b215aef9986d438549cbcb887,2013-09,Northamptonshire Police,Northamptonshire Police,-0.602154,52.295101,On or near BRIDGE COURT,E01027062,East Northamptonshire 008B,Suspect charged
b0ce8be44d58b156d1bb548de02673786ba4d8c2c121fc4715769487c1d91d94,2013-09,Northamptonshire Police,Northamptonshire Police,-0.914657,52.243165,On or near BARING ROAD,E01027241,Northampton 017B,Offender given a caution
8663f388fd3efaa7f19eb129a797f48d7b1cb9ad1b9fbfd8466960f22bd523bb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.901963,52.239433,On or near UPPER BATH STREET,E01032978,Northampton 021E,Suspect charged
accbec541de4f50b9f190cd4c3f76a405e7055b36babcea360cda90887f27a0a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.695916,52.301010,On or near Supermarket,E01027349,Wellingborough 006A,Suspect charged as part of another case
9299fe137522360d45b8a28b643d1c576e0c709159df7d5f7878e59756ecec2c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.891670,52.238177,On or near THE RIDINGS,E01027223,Northampton 025A,Local resolution
5230682a765f061fe01d95066187d9b6206f6f6769aa238d450beedecf8c3750,2013-09,Northamptonshire Police,Northamptonshire Police,-0.835483,52.257021,On or near Supermarket,E01027198,Northampton 007C,Offender given penalty notice
64ab7f81427fe108f68ca1bf38db36176901f917dc33659269d818bbd26087c0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.715078,52.403004,On or near Supermarket,E01027112,Kettering 006D,Suspect charged
a39e7c517098cea57c14b9ea1122521cf798ec6965436e61aac3312042fe01eb,2013-09,Northamptonshire Police,Northamptonshire Police,-1.174017,52.263290,On or near SPENSER CRESCENT,E01026988,Daventry 007B,Offender given penalty notice
ca19aa70e18fd081253eb5bf0497dac5102e1b6cd803201e662c4fc7ac5a4b7f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Suspect charged
b80c42e4b14c52fd1351b63e4293478532fd8dd4bedd9702f4b13f0799618f09,2013-09,Northamptonshire Police,Northamptonshire Police,-0.612760,52.294030,On or near WELLINGBOROUGH ROAD,E01027063,East Northamptonshire 008C,Local resolution
1fc22f39172a525ee1bb8dd0713a9dec73ac2ef490b6e3ccc919e8b90af20065,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Suspect charged
38f6a4450a4e340e45a5c5e937698c7f002873a7d0f24af1c8c2b98df87b0d24,2013-09,Northamptonshire Police,Northamptonshire Police,-0.717213,52.305478,On or near Supermarket,E01027342,Wellingborough 005D,Suspect charged as part of another case
5b3d2c84cd64e9d937cbb5a201d532a170eef6bcd568dfe2581cd7159adecfd5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.865356,52.252438,On or near Supermarket,E01027169,Northampton 012B,Suspect charged as part of another case
6ac9d806951d84ae8ca0a272cebb20505f391e5cc612883ba6513adabca6b56a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.805080,52.437887,On or near THE HAWTHORNS,E01027109,Kettering 002F,Suspect charged
d69091802d3ec417c07633a4bf961e2d10ed3ce7b4e76c3980d1e41e6dac96ba,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900775,52.252549,On or near CARTWRIGHT ROAD,E01027191,Northampton 008B,Suspect charged
6cc39550afe4368ecd9e5b784e6343d824e8c6e47287232199ebc2d83835b90c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.680911,52.307982,On or near EASTFIELD ROAD,E01027316,Wellingborough 004D,Suspect charged
82a81cea757b0ef251a50a0509f738e8eb9414e50d740ea8d57e0a8d061a2acf,2013-09,Northamptonshire Police,Northamptonshire Police,-0.903759,52.219419,On or near GLOUCESTER AVENUE,E01027161,Northampton 027D,Suspect charged
8ee5290bca21b2fef5ec3ac10359cbbd5a16e1b4704b3e6ae1d45f8a868fb2ea,2013-09,Northamptonshire Police,Northamptonshire Police,-0.720003,52.403984,On or near VERMONT STANDING,E01027106,Kettering 006B,Offender given a drugs possession warning
17650835a8b761882f68cddd5704b3019f524b9f4f320429ea0e49c2ecd9fc85,2013-09,Northamptonshire Police,Northamptonshire Police,-0.701412,52.488410,On or near EVEREST LANE,E01026949,Corby 005A,Suspect charged
0d82ddc052476ad62c0f47df3efb670700530cd4c5f32cd3e157c09aa0dc4f44,2013-09,Northamptonshire Police,Northamptonshire Police,-0.725784,52.399263,On or near ANGEL YARD,E01027110,Kettering 007B,Suspect charged
05a2af521d8b498661ab2d8871d5e794abea06ae5e80704bd1d38ee6c9eb0ab7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.484096,52.482525,On or near LYTHAM PARK,E01027048,East Northamptonshire 002E,Offender given a caution
5f66df865a6545c053e607b03d2c3fdb35389fb2199e75c56782951f13b27102,2013-09,Northamptonshire Police,Northamptonshire Police,-0.726352,52.409141,On or near CHARLES STREET,E01027079,Kettering 004A,Suspect charged
9fb15860df91090f38e29a387e5b7fe2bf359bee59886790fc023501fff02aa5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.884704,52.253171,On or near KINGSLEY GARDENS,E01027185,Northampton 015B,Suspect charged
b81596c66496ac085f087dca9d23a9299a5becb8c8056f8023517901e2c562c9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.913965,52.236721,On or near SPENCER STREET,E01027238,Northampton 024D,Investigation complete; no suspect identified
c1e6ace4ab69d007611daa8935bfa4398fa4b5ea9556ab9a6b8feba4a702af9c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.886687,52.237132,On or near Hospital,E01027223,Northampton 025A,Investigation complete; no suspect identified
30c41d11cd36e591ef978898ffbb359fe9e5e77d6d23472e21d26c2a5dd3a6b8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719141,52.374854,On or near Shopping Area,E01027131,Kettering 009D,Investigation complete; no suspect identified
93dc3f1dd3fae9d8886bcbc63c4f9aa5d55305de0ac96b87472567b128e18c1c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.695751,52.485111,On or near Pedestrian Subway,E01026950,Corby 005B,Investigation complete; no suspect identified
3592cac41f4a38a1a2b213e094ef99a8192528c84281fa8eebcd7cba894cb87d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.919900,52.252231,On or near ST MARGARET'S GARDENS,E01027242,Northampton 017C,Investigation complete; no suspect identified
9135521f01a85abc8d31dca9caec26b62b54346889772f3fac3e73b9310d64f8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.919598,52.255608,On or near SOUTH OVAL,E01027244,Northampton 017E,Investigation complete; no suspect identified
c3b9703ab8eaefd8c6d85b66b71802543c4895f1de2a90c1cd0fe91ecff2f310,2013-09,Northamptonshire Police,Northamptonshire Police,-0.891400,52.269570,On or near MILLSIDE CLOSE,E01027232,Northampton 001D,Investigation complete; no suspect identified
01d2f7fceadb61e666854858207e3791b5639a28b645cc530c52d04f3487f05e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.678723,52.304631,On or near COMPTON ROAD,E01027316,Wellingborough 004D,Investigation complete; no suspect identified
8bd840501abb4b13d61842ea9f838078f834b00bb0e35e92ce740cb914216b91,2013-09,Northamptonshire Police,Northamptonshire Police,-1.139744,52.092726,On or near WAPPENHAM ROAD,E01027261,South Northamptonshire 007A,Investigation complete; no suspect identified
de96b498f22c5fe933a81583ca42059e4d8e48fd069a243cee47242e8a448e82,2013-09,Northamptonshire Police,Northamptonshire Police,-0.876929,52.248935,On or near ABINGTON GROVE,E01027136,Northampton 013A,Investigation complete; no suspect identified
95af58cfcbc6672fa4b39f960e4542df50ee9e8ebaf3f24104e14260d1659f86,2013-09,Northamptonshire Police,Northamptonshire Police,-0.725639,52.399693,On or near Shopping Area,E01027110,Kettering 007B,Investigation complete; no suspect identified
92e5bb996f1ce617e116616593eb0096f1d4d69ef5459096c9b60909fa35ff32,2013-09,Northamptonshire Police,Northamptonshire Police,-0.912112,52.242422,On or near SPENCER BRIDGE ROAD,E01027241,Northampton 017B,Investigation complete; no suspect identified
8a74217c27f65fdfefcc71b51084113f580e1ba05f3ac6cbd10ece4373f7ed21,2013-09,Northamptonshire Police,Northamptonshire Police,-0.716019,52.408571,On or near CEDAR ROAD,E01027082,Kettering 005B,Investigation complete; no suspect identified
37fbdac943d662e6fe920427948cad93f5cbbe16b0612a2b30d32a612901ec69,2013-09,Northamptonshire Police,Northamptonshire Police,-0.692096,52.305733,On or near POPLAR STREET,E01027352,Wellingborough 006D,Investigation complete; no suspect identified
1bfb505c89fa7c30a2a0f1598f47944feb3ede3e93800ab953708803efb6f2dc,2013-09,Northamptonshire Police,Northamptonshire Police,-0.698614,52.303018,On or near Parking Area,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
8f87c9ad567a2da349f0954a7e3dafd9b78621fe8e42b82069c55061eae5d3e3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.719881,52.493996,On or near STADTPEINE CLOSE,E01026973,Corby 004B,Investigation complete; no suspect identified
c63d5b8134c312928bb8f6685bbbd8170b43e07cd79bc01abc68a6fbda34aad4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.713356,52.397007,On or near OAK ROAD,E01027128,Kettering 005E,Investigation complete; no suspect identified
2bc44e9cd3a679201ade2d30b42c529b14f359f46d4cbfe36dbe021301cc1d80,2013-09,Northamptonshire Police,Northamptonshire Police,-0.902958,52.227008,On or near Petrol Station,E01032981,Northampton 028F,Investigation complete; no suspect identified
690f0d7daae1d8734f73dfd572e2097c74c53694b9193501579902085e391b39,2013-09,Northamptonshire Police,Northamptonshire Police,-0.925908,52.407301,On or near Park/Open Space,E01027005,Daventry 001A,Investigation complete; no suspect identified
79b439f3c1b27410020ff9636e41158a3e4c57c1b625c1f8b855bb1e3071b4c9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.878453,52.241954,On or near Supermarket,E01027134,Northampton 022C,Investigation complete; no suspect identified
2f6d62a6f48d92d01d1ce46c40275d883786ba5a9217a78136895d67dcc6202c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900020,52.225003,On or near THORPE ROAD,E01027156,Northampton 027A,Investigation complete; no suspect identified
626755bb502ca47a30fd3d917052abfef766cbb8fe2e8770a504e7ceb1b256dd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.897219,52.235847,On or near BRIDGE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
bb90b935527516f1044147ae87f79b81c2e16007d660226b30b6dfb913aaee73,2013-09,Northamptonshire Police,Northamptonshire Police,-1.159725,52.140197,On or near CANONS ASHBY ROAD,E01027306,South Northamptonshire 007C,Investigation complete; no suspect identified
764f919d286247e3e64abd2f188ec74dbc20c676ed59ce448bab18bbc88fbaa9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.703512,52.496650,On or near WILLETTS CLOSE,E01026972,Corby 002C,Investigation complete; no suspect identified
f1693b2e93e7c5e505caf31e5605dcb690192f67b738cef2befbb470cbbcfb83,2013-09,Northamptonshire Police,Northamptonshire Police,-0.899056,52.236790,On or near GOLD STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
5132dec69f0dd50fba1f62462795818bff31ea02edf23d2e6d5e36aa948b5096,2013-09,Northamptonshire Police,Northamptonshire Police,-0.805069,52.421965,On or near WALES STREET,E01027124,Kettering 003B,Investigation complete; no suspect identified
6baabe54c1f5d755cc55f9eea24dbf9a8c9421191b729d5a219bc1f6d45c1e8f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.652603,52.564553,On or near GRETTON ROAD,E01027043,East Northamptonshire 001B,Investigation complete; no suspect identified
dcd4f68e697f1a6dca585d6a3df42ea136d240bdc40ebf89faa8cee3072deb09,2013-09,Northamptonshire Police,Northamptonshire Police,-0.816987,52.263319,On or near CHERRY LODGE ROAD,E01027197,Northampton 007B,Investigation complete; no suspect identified
6469bcf3bf4232b8802f70c2682d192e70d9eaf45acdae871081d167d4082566,2013-09,Northamptonshire Police,Northamptonshire Police,-0.731454,52.482352,On or near TOWER HILL ROAD,E01026985,Corby 004F,Investigation complete; no suspect identified
7071e3ed046e6d1b0ff2b211e331039599d9743bd19f41cfe519f314765b2781,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
57ea66bac59d2e7f2e15ec8692b4ac81afd102f452414698c551f044e87449bd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Investigation complete; no suspect identified
99521698bee35d8b75956b0c1b18a42ea45760675ca5653caaaece4469ead51f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.877856,52.254581,On or near MOORE STREET,E01027189,Northampton 015D,Investigation complete; no suspect identified
28dd8618e205a227de51061741a4e0214d79ce8a6b6e2808930944564a506021,2013-09,Northamptonshire Police,Northamptonshire Police,-0.541244,52.394019,On or near OSIER WAY,E01027077,East Northamptonshire 003E,Investigation complete; no suspect identified
7303cc23e20798db8adf20742b01babd95220d1d407b6e95165fd461e01f2e26,2013-09,Northamptonshire Police,Northamptonshire Police,-0.874109,52.243468,On or near FLORENCE ROAD,E01027133,Northampton 022B,Investigation complete; no suspect identified
18d83c1cf4083cf4e16b9559b4167427ee49a2736e62c1223dab365f1234e2b1,2013-09,Northamptonshire Police,Northamptonshire Police,-0.862075,52.242094,On or near ST CHRISTOPHER'S WALK,E01027256,Northampton 020B,Investigation complete; no suspect identified
f4bad637e274a953bdc3dd43f4c5cdd80acd58e304ef8bfe7637eb92561547eb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.702925,52.487545,On or near Parking Area,E01026949,Corby 005A,Investigation complete; no suspect identified
ac28a73d472f4cdb83a7e786d5412e843c57f72d375803956246df74e82e4475,2013-09,Northamptonshire Police,Northamptonshire Police,-0.702925,52.487545,On or near Parking Area,E01026949,Corby 005A,Investigation complete; no suspect identified
ae32612acaafbfa9ae6156c91187604c462c7a123c6fb9d69d1ac6f722629d4d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.896754,52.239843,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
61f674ee3596d3d65234805ea418c805845227f0e69925ae91b6154bf4e1e250,2013-09,Northamptonshire Police,Northamptonshire Police,-0.534038,52.349336,On or near FURNELLS CLOSE,E01027053,East Northamptonshire 005C,Investigation complete; no suspect identified
4ea9103e6832bc485e4737436ca2d87204d1e1b73ec1649c4a7c0eb31f08d7b0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.818802,52.440749,On or near PADDOCK LANE,E01027107,Kettering 002D,Investigation complete; no suspect identified
97f4c9b4756523ba4cc482f41b527c98ff5014963d4add676968b8c3dd1864bb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.935496,52.218774,On or near BOWMANS CLOSE,E01027254,Northampton 029D,Investigation complete; no suspect identified
0207c56faf01108267d4165fa57c86df9bf84733dd77f9a8facb4d54f480242a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.890104,52.242217,On or near OVERSTONE ROAD,E01027227,Northampton 023C,Investigation complete; no suspect identified
