Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5fd4ef3805ddc4c94b4492e94adbbfc9cef179491f04086ef9232e4a6b6f277d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.270241,51.659038,On or near SHENLEY ROAD,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
4ed6fb0375ee789717e7d80320e989bb98e408d0486f5a27f7e1c89470fa4a18,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284981,51.664973,On or near ALCONBURY CLOSE,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
ee727fdfb1f455a8de75a40813fd33c7ba0bda5e1d5d5b231189c56d5fa0cce8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.269328,51.655688,On or near Supermarket,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
aea70edbdff8d6e15dabbd8110b922e90bba84e28ad68ada98c9ecfe940c9187,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285172,51.717732,On or near HALSEY PARK,E01023704,St Albans 018A,Investigation complete; no suspect identified
fb33012f5899cb68ba077bc172b983292eba05a74794bfd7b3da336634a71328,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286632,51.717772,On or near ALSOP CLOSE,E01023704,St Albans 018A,Investigation complete; no suspect identified
7e0213d4c6c5f989ba62ca7ad1fd5de0ea0dbb6535ce65c456d57c9e81ea390c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
667e588c1b43e1cbd6e958c1b3718d633fc3359600d754f81475a71ae0a568ab,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.286699,51.696093,On or near COX CLOSE,E01023581,Hertsmere 004A,Investigation complete; no suspect identified
6d7dfc889af5f324c4857466df61a4f684391abc3aece5abe6fed8d3a19a36c7,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.285010,51.669550,On or near ALLERTON CLOSE,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
aa66a88f76b2d2edb4ba83a02f906191f4ebd69c901fc79b1fad626bef109284,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.303082,51.705664,On or near Sports/Recreation Area,E01023720,St Albans 019C,Investigation complete; no suspect identified
503f6a6ff36d03aa34b2f07d04a974dbdd18763a6102b13eed936bd9b4bc8d08,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276557,51.655669,On or near KEYSTONE PASSAGE,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
5f4adde79314ee444b4095183436b884af38b9155b78cb70f976d6212e523d3a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.280216,51.668608,On or near WENTBRIDGE PATH,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
666d1e8ea7af826350ac9c495bd834c2a29e7a88c18d6dae9fa62e6d341b3788,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279016,51.653331,On or near STATION ROAD,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
547fd5e2a8007931c53854876ee17e88055904a0d2b01ee45a2930a78f2f9dae,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.276890,51.665187,On or near NORTON CLOSE,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
807d5b9e457d9303fefd40ec5a9f424d82816461ba5ccbc1762945615f4ca391,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.283615,51.667453,On or near BALDOCK WAY,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
37c1cdf2aeb30f68d4cfe088bd38e5ddb89536fabe49c0fc6f6473f7c594b995,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.281167,51.658767,On or near LEXINGTON CLOSE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
50cecc7e2e02c17b39ceccf45e5a4cfa92d160df6f50fff1e5abaec17ce01712,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.283271,51.645561,On or near ALWYN CLOSE,E01023566,Hertsmere 010D,Investigation complete; no suspect identified
2a52a03700781ade45d4ba180f7ee5fdd93b90107af03520f686a08c7d0cb0ef,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.290133,51.668690,On or near ROSSINGTON AVENUE,E01023533,Hertsmere 007E,Investigation complete; no suspect identified
96ee600cabe31e015ed7bfd67ec20f559724b76082293578a6e7c3783df78d16,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.256365,51.657439,On or near WARWICK ROAD,E01023546,Hertsmere 009C,Investigation complete; no suspect identified
ad594c4f543ffd3f69e323e3288ba6d15be460e27a33466830f0eec1f4189760,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263434,51.650638,On or near KIMBOLTON GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
05ef8e9139f4d974175cb4a92cf467753d5efa0ab32bc234aa3b990db246bca5,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
35ae7abfbc4cc3c26b2e3aea4a65c0b48960d720fd12829791a8ae39dc8fb72f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
0a0a549f2c3b012530a77b8931d7de8c3fb5e578a1b9f50b3805426984d59a8d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.352402,51.731661,On or near Sports/Recreation Area,E01023730,St Albans 020B,Investigation complete; no suspect identified
40e0157af01e18b072bfa346422e525c33b7d699178b49cac0ba4aa2e10fd8fb,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274978,51.651950,On or near SHAKESPEARE DRIVE,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
55f2970e4d16eb115a46eda70e96a0e811e2476971e9ed0f436164f7848e8853,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.257152,51.648602,On or near TINWELL MEWS,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
683ea1a4be65ec13ca1bef54d34a8c0d96532d5fd5ad8dced2daa3316ada7c5b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.317877,51.650522,On or near DAGGER LANE,E01023528,Hertsmere 010A,Investigation complete; no suspect identified
8673659aeaf96f9c3d1aa1a4692ec3502e2142391b0a2484ffce39869447f2a3,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.299103,51.642716,On or near WEST VIEW GARDENS,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
0e75cfd6a92063a9c77492321eb1bc8478c133902ea743fbd951c490c7465f10,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291450,51.665211,On or near BOYCE CLOSE,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
70eb23e8d5d63fdd60dbda66dd4f64568586430f8c40f88019132b803aa8d5c7,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282697,51.668024,On or near Supermarket,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
1c4e9ed806522631b7a1547734f28442af38cffd20f833a55a6a35d6c0721ca1,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.318895,51.690596,On or near BEECH AVENUE,E01023523,Hertsmere 005A,Investigation complete; no suspect identified
63febf573f4e4b8366afe0a339c211c903135c6b1df0c4571359b4703e634898,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296127,51.693164,On or near HAMBLINGS CLOSE,E01023582,Hertsmere 004B,Investigation complete; no suspect identified
166e2a629386151b3c285d06f64b1bcddcaae992918d81af7a3dab44d941589f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.296127,51.693164,On or near HAMBLINGS CLOSE,E01023582,Hertsmere 004B,Investigation complete; no suspect identified
8c1717469db95ce1090270b14afe149e5a61a46adcbdda0e96f78aa38da28641,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.289381,51.666773,On or near CROMWELL ROAD,E01023533,Hertsmere 007E,Investigation complete; no suspect identified
e6684bb33c79432326551b2fb8cc4342a75912e099d935f09ab988d944b207b2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.254910,51.647517,On or near HACKNEY CLOSE,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
32dba056eeabf710967dd56ce097de6afd7710454d5738b5fb2a15d1e8fe88c8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263051,51.647808,On or near ST PAUL'S CLOSE,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
027111d0ec830987bcfd89671223cc5ad02ae9643230e98a006b0a7dcc5584e2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275489,51.656750,On or near Parking Area,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
d8a054ecc1d77c051f9025b87ed0746ccb5eb5f0cef254cdefd1314ad1bcfc0f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.225427,51.687369,On or near BIGNELLS CORNER,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
5ff8f4b35cd5e163a6505ecc8f0ce7384032ba6fd8c61f69daf502aab587aeaa,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.258713,51.647088,On or near ASHLEY DRIVE,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
52057badc30c31e9a5e01508d965f243530ac18efdf9ef5323aa8482b15a073a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279071,51.664869,On or near FAIRBURN CLOSE,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
2c59af059ec7c35c27240e0f4582e32f6d874f92f92c6ce650fcddb75f250b3c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.275915,51.663806,On or near SPRING CLOSE,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
7c072ca09c2bbf3774aa25d32484812dad8b896fcc3dd8d45f1d144ab6e67821,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.273348,51.657924,On or near GROSVENOR ROAD,E01023530,Hertsmere 007B,Investigation complete; no suspect identified
77a2c3437f4eb6c1e7bd5c3c32d224b7936f2bb62bcfc301f1d0aaa3a0c1b978,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.260317,51.645592,On or near HUNTER CLOSE,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
3c9c56123f4e4dff2d2316c337e4bd26da3d0d403167ecf151220cf23e50ae11,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.258743,51.645182,On or near PINTO CLOSE,E01023543,Hertsmere 011E,Investigation complete; no suspect identified
bfc16f7ebacd43e6f8acca9d1fbe57addeb2b8bd5e7d3fc6eccc47f76a96e993,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.277508,51.659936,On or near BADMINTON CLOSE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
4c16139a07019e71d0e76716a14a114ca9b2e607ecd89d8a43306d479b7e7d83,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.314548,51.748011,On or near CAMP ROAD,E01023681,St Albans 016A,Investigation complete; no suspect identified
ee7bb4513eaaa92e9cbf633590510d42e66a430e2264440afbcab8c20529281e,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.314548,51.748011,On or near CAMP ROAD,E01023681,St Albans 016A,Investigation complete; no suspect identified
5c2ebe1d0ab85ed32e190168a6f8f6fb13fd5f464d79751f46e5b38019e146b9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.299805,51.652141,On or near WATLING STREET,E01023565,Hertsmere 010C,Investigation complete; no suspect identified
2aa781493af6ea255ed105316bd33cd791ca540a84345613177d3de9dc31ebd9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.282907,51.668576,On or near AYCLIFFE ROAD,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
dfc304dd82cf7a45e5d0884b8da1d55e3539d8d5b5410aea06ef9ac685df7839,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304488,51.637057,On or near A41,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
1f49c85a7846b612c834309cbeb2d9a253466b6da355802f79e5a8017dc0d042,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263434,51.650638,On or near KIMBOLTON GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
9464e1becc8218f21f49629b8c74f024e8a8acad2414ead879f90bf0d1a67347,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291562,51.665680,On or near Supermarket,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
295ca1ce2bcfc4e18baf224119cb03393261fde14c4761d6ae6b8b81ae156068,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
a2e65b1fb30fb1c570f2364b829aa9fa31e2fb5b9f5daa371e94eb52027d0cb4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.291114,51.754030,On or near SOUTH DRIVE,E01023680,St Albans 015D,Investigation complete; no suspect identified
3db7828fa0f932daeb1fc6d82d4362dc06656d048258e3fcaf3a62fab18aa3c0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.328114,51.749796,On or near Parking Area,E01023729,St Albans 012D,Investigation complete; no suspect identified
985b658f53ac73e027a105952ac6728411121fada2ae7f23de0384a55e7d2445,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.266150,51.649545,On or near OAK FARM,E01023540,Hertsmere 011B,Investigation complete; no suspect identified
b48ed8331efd0ed545a644d3df69e071ef590ec520fff8de4fecddac83f49495,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.253023,51.658612,On or near Petrol Station,E01023546,Hertsmere 009C,Investigation complete; no suspect identified
210ce44ed1e273179e777239668dc52678cd8a240979ed8560929a955b153462,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342813,51.724989,On or near OLD ORCHARD,E01023718,St Albans 019A,Investigation complete; no suspect identified
03d2e1a42330585ec39e06dadeab465cbae1947ab28b75ea665797d9041cb264,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.284981,51.664973,On or near ALCONBURY CLOSE,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
166ac84e30799fa230c6c35d984fda075a75531403494a94f4f007efd5a41a9c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263434,51.650638,On or near KIMBOLTON GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
0b39160e8be9fb053dc3add1da24a3ef1612d5bf6ebd3021176a41c831a22436,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.266150,51.649545,On or near OAK FARM,E01023540,Hertsmere 011B,Investigation complete; no suspect identified
f056cc3f60774c175b8dde13e7b1b1aa1f4cc9a3557f35f01a89d40939d11387,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274836,51.654537,On or near Parking Area,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
daa903500e49b58188f9a8bd60ab626b11768d267e81c2689ebf8a684affe39b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.301318,51.643773,On or near SCHUBERT ROAD,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
2306956a555981fd916af8de2c442651a0a6f5d2d88e74c69fb06cac0f69d44c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278310,51.671575,On or near STILTON PATH,E01023535,Hertsmere 006B,Investigation complete; no suspect identified
b51af662901d6adf6c509efcf3bcfcebea7f6bd9827680ffc730e0affcd8d6d8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224752,51.691324,On or near SWANLAND ROAD,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
29be473ed0f1a1b15bf8cf29c9ef86da82eb9db06642ddde64e80b678f8ad965,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279476,51.654929,On or near GLENHAVEN AVENUE,E01023532,Hertsmere 007D,Investigation complete; no suspect identified
35968870dd3ae10a91c48c2269e996b50d1c7dc53871b7ac50cd66e4a5cf2830,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.297283,51.647303,On or near ELSTREE HILL NORTH,E01023565,Hertsmere 010C,Investigation complete; no suspect identified
8b65e7b18a53f903098e98ffbd04dbe086ea68d65fbae571abf2e40dac801ab4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304488,51.637057,On or near A41,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
54a18cb62f1ae5f723682d625b1348734a09ee5c3fb53f054f2d86451aab2d63,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262667,51.665023,On or near DANZIGER WAY,E01023545,Hertsmere 009B,Investigation complete; no suspect identified
a8a2d55d50f6fc96d347004f96e3d9aa452bf38dcf107eaff37ee31a445bee48,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.263117,51.664607,On or near GATE CLOSE,E01023545,Hertsmere 009B,Investigation complete; no suspect identified
1b0e2a5f171887b58a61bc90ac6c6b1a9ead90d749571c36a54f649654d4dc38,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.255463,51.660213,On or near YORK CRESCENT,E01023545,Hertsmere 009B,Investigation complete; no suspect identified
6b54f03392336bf02a6d5436ee14a6258e1fccccf1f60eec24f843171cb46730,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.259850,51.648345,On or near GRANTHAM GREEN,E01023542,Hertsmere 011D,Investigation complete; no suspect identified
9a6910c922fe27a57b1943f42f553ea950762ee39f8b189931a86300ba601ce6,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.271229,51.657380,On or near Petrol Station,E01023539,Hertsmere 011A,Investigation complete; no suspect identified
4d8a8fd59220f083993b2ef0f1faeae0d06c6173e791d86bb595137c814e5532,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.292481,51.665874,On or near FARRANT WAY,E01023529,Hertsmere 007A,Investigation complete; no suspect identified
5d659505364414875457bf256d6baa4c36a400db8dc6dc05ed7e07e3a223ff9a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.304488,51.637057,On or near A41,E01023564,Hertsmere 010B,Investigation complete; no suspect identified
f7547a0d7828ccafaf814431a5bd6eb7281318066fb3f7d4c69d771474e522c2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.314884,51.682122,On or near Parking Area,E01023525,Hertsmere 005C,Investigation complete; no suspect identified
fc52685d70b9c2677e0c5eae061b469d1abb0edb972f67cbd74268f683a5032e,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.262180,51.655475,On or near KENILWORTH CLOSE,E01023541,Hertsmere 011C,Investigation complete; no suspect identified
5a0d463f6ae3ddf5e154be7890b6516d2b8bc367fe4f5fd3d7b11b067c377645,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.283615,51.667453,On or near BALDOCK WAY,E01023536,Hertsmere 006C,Investigation complete; no suspect identified
