Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bcca07769749329f9789bd9d739ea34b93cb54a0e75e123988329bff768600eb,2015-07,Durham Constabulary,Durham Constabulary,-1.315911,54.761745,On or near Sports/Recreation Area,E01020767,County Durham 036C,Investigation complete; no suspect identified
ada43f036ea42128584cda449b796bac7034f1a69f58b161b4e6c9271c5959e2,2015-07,Durham Constabulary,Durham Constabulary,-1.405348,54.746822,On or near B1279,E01020790,County Durham 040C,Investigation complete; no suspect identified
57ad60693a43eb49f1ea918fde2bb1853a41d1e074181fab168d48dd7c5a75c0,2015-07,Durham Constabulary,Durham Constabulary,-1.413449,54.718374,On or near RODWELL STREET,E01020827,County Durham 048E,Investigation complete; no suspect identified
531cd0a580a4ca3000a2773762df2a472791c73c2abd3410101303c88c9ad804,2015-07,Durham Constabulary,Durham Constabulary,-1.323239,54.754705,On or near CHILTON GARTH,E01020744,County Durham 039E,Investigation complete; no suspect identified
0020689a25fdc123f75b7206c269d306d0be4587ddcb7a6bfffb083d9580a90d,2015-07,Durham Constabulary,Durham Constabulary,-1.288321,54.747908,On or near SECOND STREET,E01020739,County Durham 039D,Investigation complete; no suspect identified
9b7e2b1e6983334c5ca5f0caf80f92dfb5713e4081f13fbfea429011e9c038a7,2015-07,Durham Constabulary,Durham Constabulary,-1.291256,54.747072,On or near THE CRESCENT,E01020739,County Durham 039D,Investigation complete; no suspect identified
49b6dcca651b4881b4d5f18ea07721b6d52cb6e62d2a7a42a0a243578d38529c,2015-07,Durham Constabulary,Durham Constabulary,-1.390822,54.754182,On or near DIXON ESTATE,E01020762,County Durham 034C,Investigation complete; no suspect identified
443c8a201b978a76d6114a6553efd493da845937b2f57a4058e0d26bfcaa01d9,2015-07,Durham Constabulary,Durham Constabulary,-1.392172,54.757370,On or near SALTER'S LANE,E01020760,County Durham 034A,Investigation complete; no suspect identified
0ec2844802577baca9caebde4570f6ea05a0d0a8ca0587d8837edf62d458cf69,2015-07,Durham Constabulary,Durham Constabulary,-1.376110,54.736808,On or near ROXBY WYND,E01020794,County Durham 043C,Investigation complete; no suspect identified
18364381fde9fb3a67b437e0a19aad91aee5e8cd5f6397bdebff19f86d7e4047,2015-07,Durham Constabulary,Durham Constabulary,-1.304944,54.760604,On or near ALDER ROAD,E01020768,County Durham 036D,Investigation complete; no suspect identified
876ed04049b13adf43a55cfbadc93246b3fa30d963bd7238ef861601aae9319c,2015-07,Durham Constabulary,Durham Constabulary,-1.377830,54.724918,On or near JOHNSON'S STREET,E01020795,County Durham 043D,Investigation complete; no suspect identified
5ee1c1c6d51a14e1614a3af8e07d311bd216ac2f37f762804bb4e37f0be52a6f,2015-07,Durham Constabulary,Durham Constabulary,-1.343059,54.756099,On or near AVON ROAD,E01020780,County Durham 035F,Investigation complete; no suspect identified
5c99a17e29bc1d3b0c73653c012cd1c4af32f18e1746da17442b699c3721148b,2015-07,Durham Constabulary,Durham Constabulary,-1.378435,54.726952,On or near CHILLERTON WAY,E01020795,County Durham 043D,Investigation complete; no suspect identified
32617077140bc4b604e5b531ea34e87478d5e00bc59a4529ffeffab28cdce7f7,2015-07,Durham Constabulary,Durham Constabulary,-1.332928,54.760824,On or near Pedestrian Subway,E01020746,County Durham 037A,Investigation complete; no suspect identified
53ef28afdc952d9a138252ade1aa7712a6db0f9a31ae6ac8600d287d1f04b792,2015-07,Durham Constabulary,Durham Constabulary,-1.358911,54.756920,On or near A19,E01020771,County Durham 035E,Investigation complete; no suspect identified
4cfbddeefc480b6752c6aa7a15c42cfcacada7d3c336aae59670b844f783d8ec,2015-07,Durham Constabulary,Durham Constabulary,-1.408372,54.748257,On or near GREENWOOD CLOSE,E01020788,County Durham 040A,Investigation complete; no suspect identified
75a60b723c43a095cc9c98c4c4917f5240a34c40d581fe0ca9ccdd997e49a2de,2015-07,Durham Constabulary,Durham Constabulary,-1.360397,54.746432,On or near MILLOM COURT,E01020779,County Durham 037E,Investigation complete; no suspect identified
31928ef57685e754912b939eeba4b913a0aadcf3e56d5fb9b5aaba1ac86e8ffe,2015-07,Durham Constabulary,Durham Constabulary,-1.420057,54.744817,On or near Supermarket,E01020790,County Durham 040C,Investigation complete; no suspect identified
2124ffa250e695cafaceb6010d87703572079c97079f47677393e5d591b41275,2015-07,Durham Constabulary,Durham Constabulary,-1.315410,54.768428,On or near Parking Area,E01020767,County Durham 036C,Investigation complete; no suspect identified
21f354ecde24aba355b96928fcd70e921a5bb19c12bdcfeb9da1418afb5757ec,2015-07,Durham Constabulary,Durham Constabulary,-1.356200,54.758308,On or near QUANTOCK PLACE,E01020771,County Durham 035E,Investigation complete; no suspect identified
2e01b747ac1acd9f06e1e1d02438331bd9234607e994ca0d5fa4813de75c9a47,2015-07,Durham Constabulary,Durham Constabulary,-1.355552,54.754144,On or near BRECON CLOSE,E01020769,County Durham 037B,Investigation complete; no suspect identified
51efce103b76ac47a230548eec84f463827a2229aa9c3efef99444c4c4a3d945,2015-07,Durham Constabulary,Durham Constabulary,-1.338285,54.764880,On or near WESTCOTT ROAD,E01020757,County Durham 032C,Investigation complete; no suspect identified
044f2d21350efcfe39608a2cc93bb91ec37655d58f883c5fa1dfd3320ac113ba,2015-07,Durham Constabulary,Durham Constabulary,-1.345185,54.752381,On or near MEDWAY CLOSE,E01020777,County Durham 037C,Investigation complete; no suspect identified
93fc74d3eeca2f7af28d2ed87b12cded55e0c04f1f356467ed278559f055ac5e,2015-07,Durham Constabulary,Durham Constabulary,-1.346289,54.770683,On or near Sports/Recreation Area,E01020734,County Durham 035B,Investigation complete; no suspect identified
28660868d7d3c2533968581e442999d7616df0b0437cde3aa0113f9009021b3b,2015-07,Durham Constabulary,Durham Constabulary,-1.346289,54.770683,On or near Sports/Recreation Area,E01020734,County Durham 035B,Investigation complete; no suspect identified
8d91a5da94ca6173fe35f5a3a19aa84a41559015bb54ad0f2c196e5385833be4,2015-07,Durham Constabulary,Durham Constabulary,-1.359107,54.745454,On or near BEWLEY GROVE,E01020779,County Durham 037E,Investigation complete; no suspect identified
f137ab508995a55e6746e0ca23bf73e4179669145a3b73ec1828ddd0b9a4f7e9,2015-07,Durham Constabulary,Durham Constabulary,-1.359335,54.747765,On or near BUTTERMERE,E01020779,County Durham 037E,Investigation complete; no suspect identified
3d5121f015d8640ff6ba4eb7b4fe11ecd1aeba68816a0eff101106c66b57c160,2015-07,Durham Constabulary,Durham Constabulary,-1.359107,54.745454,On or near BEWLEY GROVE,E01020779,County Durham 037E,Investigation complete; no suspect identified
05f792d956829e918c6ebeee22f1e52b37586f9b707788aacf5004e7ecf5f3b0,2015-07,Durham Constabulary,Durham Constabulary,-1.352105,54.746217,On or near BERWICK CHASE,E01020779,County Durham 037E,Investigation complete; no suspect identified
895f608ce8391ab6f4d9a0fcafb457bef4281ced03f918ca44b2ec3ea05b9b1c,2015-07,Durham Constabulary,Durham Constabulary,-1.353045,54.755424,On or near SHREWSBURY CLOSE,E01020770,County Durham 035D,Investigation complete; no suspect identified
631b50e1aad9c5a52b2c807c91f2af22eabe1b652fbe5d129ba268ab0fe998b8,2015-07,Durham Constabulary,Durham Constabulary,-1.315249,54.761409,On or near HARDWICK STREET,E01020767,County Durham 036C,Investigation complete; no suspect identified
d85c6c3346c51fb624d0f44a646aedad4a9ce5019e20bd260cdd12a77005bc8b,2015-07,Durham Constabulary,Durham Constabulary,-1.376110,54.736808,On or near ROXBY WYND,E01020794,County Durham 043C,Investigation complete; no suspect identified
1ee5cac6e06b1a3cf86348dea76c53aee434005e11ba47a160d0893b49398d57,2015-07,Durham Constabulary,Durham Constabulary,-1.393145,54.761922,On or near WHINFIELD AVENUE,E01020760,County Durham 034A,Investigation complete; no suspect identified
71b81d4b49996af2f8d3cbbe19fc150be0e136b0edf31305dd891da2da58f165,2015-07,Durham Constabulary,Durham Constabulary,-1.359335,54.747765,On or near BUTTERMERE,E01020779,County Durham 037E,Investigation complete; no suspect identified
17887e2ef038b330d207f836d668c4392c11d25e59ad2836055b25e4a64c13c6,2015-07,Durham Constabulary,Durham Constabulary,-1.359335,54.747765,On or near BUTTERMERE,E01020779,County Durham 037E,Investigation complete; no suspect identified
01bc4b131083c80748df94dac0c74993867c2c34063a7519be44f57476a6fc14,2015-07,Durham Constabulary,Durham Constabulary,-1.276992,54.739394,On or near ATTLEE AVENUE,E01020736,County Durham 039A,Investigation complete; no suspect identified
300146d9cc9e35ee1befa6556e9251c3b5cb86794e11d28b0dbbbfa18f109b30,2015-07,Durham Constabulary,Durham Constabulary,-1.369875,54.718281,On or near NEWHOLME ESTATE,E01020795,County Durham 043D,Investigation complete; no suspect identified
5b2d60fb6563343b44b338b8f37b005bcde29b4384246df444e4c3ba69c9c29a,2015-07,Durham Constabulary,Durham Constabulary,-1.313326,54.762054,On or near SIXTH STREET,E01020767,County Durham 036C,Investigation complete; no suspect identified
c95b57e99e96a06f4bd63eaca0142cc0f7d76febcbb3e0d76f9f5f57504be20d,2015-07,Durham Constabulary,Durham Constabulary,-1.383951,54.737998,On or near TAYLOR GROVE,E01020794,County Durham 043C,Investigation complete; no suspect identified
31a9a5a873a9af35bc7be9e0e9918689a5ec00d48af910e7d99a182ad813da78,2015-07,Durham Constabulary,Durham Constabulary,-1.383792,54.760770,On or near KING STREET,E01020761,County Durham 034B,Investigation complete; no suspect identified
4b7eff4a03ad2abf9025a1bfecf45033ce9746bc200f0532ab136bffce5e53c3,2015-07,Durham Constabulary,Durham Constabulary,-1.392172,54.757370,On or near SALTER'S LANE,E01020760,County Durham 034A,Investigation complete; no suspect identified
5d0f87eb5802ec06b53e3dca7a93f34fbe55d0ad06fec3c9ed7b68c1e9c51f68,2015-07,Durham Constabulary,Durham Constabulary,-1.387246,54.764615,On or near Parking Area,E01020761,County Durham 034B,Investigation complete; no suspect identified
166cee959c8450548100013d51725956aaf36ee44718c9b29ec4f74dd57ec292,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
3ac64a8081f406561b0557c6258901981c19e95ed5d624b263e336625495e0d6,2015-07,Durham Constabulary,Durham Constabulary,-1.269419,54.732060,On or near FILLPOKE LANE,E01020736,County Durham 039A,Investigation complete; no suspect identified
db3ba82f2c95d3054ab403cc6298767f247ecdc7fda9835d6ac5f24ac54f062f,2015-07,Durham Constabulary,Durham Constabulary,-1.313326,54.762054,On or near SIXTH STREET,E01020767,County Durham 036C,Investigation complete; no suspect identified
7216f261e68a4a88ece98ddd1fea2e3d6fa60577a816d38ff78919ce35556f46,2015-07,Durham Constabulary,Durham Constabulary,-1.389261,54.759818,On or near WEST STREET,E01020761,County Durham 034B,Investigation complete; no suspect identified
483c8758f3d952cb1b82993bdd4504db362020d536f29b4895ff0770e0be3cd4,2015-07,Durham Constabulary,Durham Constabulary,-1.377830,54.724918,On or near JOHNSON'S STREET,E01020795,County Durham 043D,Investigation complete; no suspect identified
1decc73ab7365b40edbb2662696b420cd885b2e8b9c3e85ef58174d6174bcce2,2015-07,Durham Constabulary,Durham Constabulary,-1.276741,54.741226,On or near STATION ROAD,E01020738,County Durham 039C,Investigation complete; no suspect identified
dca273f708b8997212772fcf22b6e72de44a43c9d087d566b66d41d104622214,2015-07,Durham Constabulary,Durham Constabulary,-1.375945,54.737454,On or near WELLFIELD ROAD,E01020794,County Durham 043C,Investigation complete; no suspect identified
3b8a141b089690c311b0ff3fa20b89b5e90bfa1385180995a7d32845efb849c7,2015-07,Durham Constabulary,Durham Constabulary,-1.359107,54.745454,On or near BEWLEY GROVE,E01020779,County Durham 037E,Investigation complete; no suspect identified
d40c00191fc9d495bab6d9a4bc6e97748afc5a031573d3d83fc089b2f0287808,2015-07,Durham Constabulary,Durham Constabulary,-1.382765,54.759857,On or near MILTON GROVE,E01020761,County Durham 034B,Investigation complete; no suspect identified
888fc2cfad2e396041538e817afc4142355b81db0c7260f283c039e5593216ce,2015-07,Durham Constabulary,Durham Constabulary,-1.382705,54.736159,On or near DODDS TERRACE,E01020793,County Durham 043B,Investigation complete; no suspect identified
88ab2a44ef8c0ade392fec7c172bff292e649c25c9bab311561ac4d7b1db7b83,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
3029c8f7fa26f1af609fe3902cb34d6702c9dc1abc9846cafe67de993367a11a,2015-07,Durham Constabulary,Durham Constabulary,-1.424190,54.741476,On or near QUETLAW ROAD,E01020790,County Durham 040C,Investigation complete; no suspect identified
ff1ecb39625fbfa42ba3c4ec6684a131728ed238e078e5032ac13ad9e5847471,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
025584e050a1ebc99afd8eff762362152d6ab545ef0c625f76cdedc4dacf9eb6,2015-07,Durham Constabulary,Durham Constabulary,-1.377727,54.728584,On or near WINFORD GROVE,E01020794,County Durham 043C,Investigation complete; no suspect identified
a87368c4d2537ce04e8763938f9a79b1fe60355f04adfd439bbda30778799d1f,2015-07,Durham Constabulary,Durham Constabulary,-1.378643,54.725578,On or near FRONT STREET,E01020795,County Durham 043D,Investigation complete; no suspect identified
d854b3f5389c502debc0c22e55112c517e336ccc1e93a8f442183c4aef5f7ddb,2015-07,Durham Constabulary,Durham Constabulary,-1.538575,54.782324,On or near Petrol Station,E01020693,County Durham 029A,Investigation complete; no suspect identified
a6190e7a8b82df047a35dac29e93fa89a755d60fcd5784d7d4c119d01b947496,2015-07,Durham Constabulary,Durham Constabulary,-1.555431,54.779385,On or near BACK WYNYARD GROVE,E01020723,County Durham 029C,Investigation complete; no suspect identified
b1911d1d9077078aa570fe9ae98d831bfec32058a1f8a0a4c88993dae9e51167,2015-07,Durham Constabulary,Durham Constabulary,-1.539912,54.775481,On or near CUTHBERT AVENUE,E01020693,County Durham 029A,Investigation complete; no suspect identified
15b91c5eee34661686cd7a16a896b79cb1581c785458ba03342e6db3801a4643,2015-07,Durham Constabulary,Durham Constabulary,-1.567849,54.781236,On or near FERENS CLOSE,E01033195,County Durham 030E,Investigation complete; no suspect identified
1707d262427de2d4742466aa74e95350cfc7869cf722b57ebc835e8946dc87ea,2015-07,Durham Constabulary,Durham Constabulary,-1.580318,54.806757,On or near Supermarket,E01020709,County Durham 022A,Investigation complete; no suspect identified
b6a6b4c28015bb5351fea0f53e300424503d486c36c23bdeea05fc654b7d39f7,2015-07,Durham Constabulary,Durham Constabulary,-1.514455,54.724212,On or near HOLMFIELD VILLAS,E01020695,County Durham 044A,Investigation complete; no suspect identified
c72e0f16e257633f65677eeed759312caf82510e98ae243630eff7a703e2eda6,2015-07,Durham Constabulary,Durham Constabulary,-1.580923,54.776861,On or near Nightclub,E01020703,County Durham 030A,Investigation complete; no suspect identified
e93393584f82515b81e1107e1e140cc65c8c986002955b0cf8fd5287105c1377,2015-07,Durham Constabulary,Durham Constabulary,-1.576310,54.777986,On or near Nightclub,E01033164,County Durham 030D,Investigation complete; no suspect identified
3d5488f134f0413600abddd0bbd3881504465fa92d44adcd4ad3ad60d7d95331,2015-07,Durham Constabulary,Durham Constabulary,-1.576310,54.777986,On or near Nightclub,E01033164,County Durham 030D,Investigation complete; no suspect identified
ec95c46cb9891b4c4b18e3f325a74f899e56b07bb5b0f33e9b6a199f2cc00d37,2015-07,Durham Constabulary,Durham Constabulary,-1.556800,54.769352,On or near Sports/Recreation Area,E01020724,County Durham 029D,Investigation complete; no suspect identified
1fa2625826577c01ad7edf370dcf747371bbc91edbb170699301232c6ef40373,2015-07,Durham Constabulary,Durham Constabulary,-1.624488,54.771342,On or near BROOM LANE,E01020714,County Durham 026D,Investigation complete; no suspect identified
ab1c07d9b9e0b70ed2f3f962a5304576fc0ae325091d2e4b4155f8a42228ab2a,2015-07,Durham Constabulary,Durham Constabulary,-1.624488,54.771342,On or near BROOM LANE,E01020714,County Durham 026D,Investigation complete; no suspect identified
7e9d0eccdb61513b5b8a59807ef18f270f9f47527cf4940c5c1ebb813129052f,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
be67618417a7531a084e1a1bc1eee013108c12457869c6dbcf4393b584e4c7be,2015-07,Durham Constabulary,Durham Constabulary,-1.523014,54.727868,On or near Petrol Station,E01020696,County Durham 041B,Investigation complete; no suspect identified
956deccc9558e5ffd7a366d2eb736371b37506f23b064ffaa5eb1b4fef1ea51f,2015-07,Durham Constabulary,Durham Constabulary,-1.635200,54.753797,On or near OAKGREEN FLATS,E01020686,County Durham 038B,Investigation complete; no suspect identified
6a9e1836fb7dc3b4d2d38d162d5739c053c5b2ae7cf4ec4a8e4c95602eaa9bd9,2015-07,Durham Constabulary,Durham Constabulary,-1.638508,54.746923,On or near CLOVER LAID,E01020686,County Durham 038B,Investigation complete; no suspect identified
3cde783ad9fa780779b439643d0d563075c468795a6ab1935699bcd0084dd4a9,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
2b2b4cddf22a3ce0afc3b065e5b9b593c414b5b36828561d43aba1800489824a,2015-07,Durham Constabulary,Durham Constabulary,-1.590977,54.795839,On or near NEWCASTLE TERRACE,E01020708,County Durham 023A,Investigation complete; no suspect identified
3ae19939680cd41ffe97ba6bb32702de1a7661ff24315b592aa5e03cbbc1c2bd,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
a3e20e122a70c54b6bbd5d80cd6ff6d96cc758651a6cfa8d7be6742c69504df7,2015-07,Durham Constabulary,Durham Constabulary,-1.642391,54.745272,On or near LEXINGTON COURT,E01020687,County Durham 038C,Investigation complete; no suspect identified
