Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b30dca7dbfe08d2d4c49c6b4131ea71cf0eec572e0eea23cdf0e59c86cd1b48a,2013-12,Surrey Police,Surrey Police,-0.269311,51.332421,On or near Supermarket,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
7f87e1a8aa60cc3377e62ca554719066d9cb06eb21c4a6fce96a685010eb23c9,2013-12,Surrey Police,Surrey Police,-0.272656,51.341211,On or near KENDOR AVENUE,E01030384,Epsom and Ewell 005B,Investigation complete; no suspect identified
478c99b9b5e270b05d199bb9f936decaa5d6c6081a458f7e654b5758317df54e,2013-12,Surrey Police,Surrey Police,-0.273422,51.325017,On or near Hospital,E01030419,Epsom and Ewell 008D,Investigation complete; no suspect identified
857305372a218e9297fd5fc7b4aa6ca408a03cc62b733139759d2e336eb1ffc1,2013-12,Surrey Police,Surrey Police,-0.455799,51.373326,On or near SPRINGFIELD LANE,E01030374,Elmbridge 012D,Investigation complete; no suspect identified
f87c0e9d162c9fc7b59c36989ee205c23a03c8920e9c73c8f989fc46fc1df63e,2013-12,Surrey Police,Surrey Police,-0.412069,51.379828,On or near HURLEY CLOSE,E01030367,Elmbridge 010D,Investigation complete; no suspect identified
6c1b7fe05cc04904599a23a0abef85a33269b1c49d32a2dbcc940523d59334c1,2013-12,Surrey Police,Surrey Police,-0.347540,51.358127,On or near GORDON ROAD,E01030297,Elmbridge 015B,Investigation complete; no suspect identified
d1a8563ad76c3672c61b44914fb5a060ec2af02c7d6dc9270cc45229c0ebe08b,2013-12,Surrey Police,Surrey Police,-0.332442,51.375215,On or near AVONDALE AVENUE,E01030319,Elmbridge 009A,Investigation complete; no suspect identified
bb8e95881210c0c779d8582e9b3661765ff3217a2facc43b8182189e01fa2e07,2013-12,Surrey Police,Surrey Police,-0.407975,51.309766,On or near MIDDLETON ROAD,E01030302,Elmbridge 017C,Investigation complete; no suspect identified
3cf1a393c7eac6e6b4f91b54a8fea8d7486b9968cfbbe997cf59bae9a2b4933d,2013-12,Surrey Police,Surrey Police,-0.383921,51.434009,On or near MILLBOURNE ROAD,E01002609,Hounslow 028B,Investigation complete; no suspect identified
c10ac255ecaff5e16adca69fef1b1b8ae01449ce964a2da5e2454c2ff99f3e3b,2013-12,Surrey Police,Surrey Police,-0.748039,51.208442,On or near BOTANY HILL,E01030894,Waverley 004D,Investigation complete; no suspect identified
de8db59913250be35b602fe619f3c708e0e7b1b4ec849f96e551741794399f24,2013-12,Surrey Police,Surrey Police,-0.539458,51.325076,On or near LATIMER CLOSE,E01030982,Woking 004C,Investigation complete; no suspect identified
912f96033dbefce30a2785fe0a061e5f3950f04be2d217792c03812a9fbcbac1,2013-12,Surrey Police,Surrey Police,-0.800854,51.234183,On or near HEREFORD LANE,E01030899,Waverley 002C,Investigation complete; no suspect identified
e5d6fce92a7406d4c3c9bad648ea47767f1df5425b8f069a5b550477adb7081b,2013-12,Surrey Police,Surrey Police,-0.721565,51.086946,On or near LONGDENE ROAD,E01030931,Waverley 016B,Investigation complete; no suspect identified
23fee9fcb34c330cf342832540eb74d0bedac6087db9a0a2bb530fd3b2b7905b,2013-12,Surrey Police,Surrey Police,-0.795624,51.214481,On or near BRIGHTWELLS ROAD,E01030885,Waverley 003B,Investigation complete; no suspect identified
eaf0be1514ab710d11473da410e23561dbab74aa4e44e93fb2fe251bbf20f7dc,2013-12,Surrey Police,Surrey Police,-0.609146,51.196119,On or near MANOR GARDENS,E01030919,Waverley 007D,Investigation complete; no suspect identified
584db6c58b1fb99be21efc1bb3857c40ffe6e848c8776bb65844a69a7919c5aa,2013-12,Surrey Police,Surrey Police,-0.529681,51.185903,On or near NURSERY HILL,E01030940,Waverley 008D,Investigation complete; no suspect identified
57468ca776f76001a33d4eea99333e688142386a344f965f8c7071d4b3065f5a,2013-12,Surrey Police,Surrey Police,-0.090894,51.285673,On or near PARK ROAD,E01030848,Tandridge 005C,Investigation complete; no suspect identified
1b8db3e4e7d36f939b9fe8429220a4dfeb27e78720df3e39979be309a4a3b510,2013-12,Surrey Police,Surrey Police,-0.031163,51.281698,On or near UPPER COURT ROAD,E01030861,Tandridge 004F,Investigation complete; no suspect identified
4ffc3d67299e58dfddd3ad3b878f2bd3ddf66bb203cbb0a8ce4c1b28f283df24,2013-12,Surrey Police,Surrey Police,-0.124600,51.173168,On or near LARKFIELD COURT,E01030817,Tandridge 011B,Investigation complete; no suspect identified
90dee8b018e22b002e93d71589d08455a7a1efe3876cfb5c4d52e55a4853fc9a,2013-12,Surrey Police,Surrey Police,-0.010264,51.265238,On or near BARNETT'S SHAW,E01030837,Tandridge 006D,Investigation complete; no suspect identified
50b77f424652995e7db6dbde6743f0b3cd27936a9eaf51e2904248a06790832b,2013-12,Surrey Police,Surrey Police,-0.009529,51.181348,On or near SIGNAL COURT,E01030835,Tandridge 010E,Investigation complete; no suspect identified
22f807a5a1986bad1265c3c568b9e413a29b9fdad159402694726231ee049f6b,2013-12,Surrey Police,Surrey Police,-0.074658,51.288465,On or near ELGIN CRESCENT,E01030850,Tandridge 004D,Investigation complete; no suspect identified
245d037437d683132cde0ee36f105d9a347e2a967f282c8829e842253af69d42,2013-12,Surrey Police,Surrey Police,-0.108140,51.293507,On or near THE GROVE,E01030857,Tandridge 003D,Investigation complete; no suspect identified
3317134eb6f29827352404e6f2963b9cf62d91ecb38438d6029f003eac82460c,2013-12,Surrey Police,Surrey Police,-0.097660,51.291647,On or near ADDISON CLOSE,E01030845,Tandridge 003B,Investigation complete; no suspect identified
77af6ad28ce7de28ab4ad9f831a5d6f7e79b4bbc983f19191105fe73b3beec92,2013-12,Surrey Police,Surrey Police,-0.696947,51.356887,On or near STABLE CROFT,E01030760,Surrey Heath 002D,Investigation complete; no suspect identified
47f238152d77d64afeeaaa654ba219aacff099bae6e453c512e76c0c9bf7eacb,2013-12,Surrey Police,Surrey Police,-0.679636,51.345561,On or near QUARRY BANK,E01030780,Surrey Heath 003C,Investigation complete; no suspect identified
5f6cfc7f089740969a178cfc35e4d3888f14c2fcbb208959378648927b63d5ee,2013-12,Surrey Police,Surrey Police,-0.721486,51.307008,On or near ELY CLOSE,E01030770,Surrey Heath 011A,Investigation complete; no suspect identified
ae80e04a53de02a19f997fbab0b6391ebc8fbbeeddf327a816ba41878f1cf1b5,2013-12,Surrey Police,Surrey Police,-0.748970,51.338283,On or near NORTH COURT,E01030795,Surrey Heath 008C,Investigation complete; no suspect identified
132d66f965b3bdf91be60e2822e61370715db23cbc68d6565a64139d28afaab3,2013-12,Surrey Police,Surrey Police,-0.691964,51.361903,On or near HIGH STREET,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
2e7318daca78232b79aa7acd1b047d2025bdb059c6868eafc557729807403f78,2013-12,Surrey Police,Surrey Police,-0.725748,51.310615,On or near CAERNARVON,E01030771,Surrey Heath 011B,Investigation complete; no suspect identified
5b780a803904905290486ad597ea64bf6864f6e398662f3d9bc17efb314d1091,2013-12,Surrey Police,Surrey Police,-0.468042,51.436073,On or near STATION APPROACH,E01030712,Spelthorne 003C,Investigation complete; no suspect identified
42f22c2ca0cbf34f897156aedc18679ba2df690b861edc0de94a73efa0c56850,2013-12,Surrey Police,Surrey Police,-0.481596,51.453830,On or near HAWTHORNE WAY,E01030745,Spelthorne 001C,Investigation complete; no suspect identified
73dc5acc60d4a441a3b7381fe90e1b00d024d94b2277468d421aca414cbe534f,2013-12,Surrey Police,Surrey Police,-0.506699,51.420683,On or near AVONDALE AVENUE,E01030728,Spelthorne 009C,Investigation complete; no suspect identified
85ebec18330ee209cc5a45b1ea971f261a4fbcd57ff80ac0c1348ea43a979020,2013-12,Surrey Police,Surrey Police,-0.435668,51.395288,On or near GASTON BRIDGE ROAD,E01030731,Spelthorne 013B,Investigation complete; no suspect identified
d6fb192b7061db44f454c1823b5519b0f807b03f82aaaa4095cb1cfa0cece17e,2013-12,Surrey Police,Surrey Police,-0.424639,51.425939,On or near CAVENDISH COURT,E01030750,Spelthorne 008C,Investigation complete; no suspect identified
b00ae3e4bd1ea42bbc205d8cde89d13952e89f3e4eae935944e1ac578ba1ce56,2013-12,Surrey Police,Surrey Police,-0.427170,51.411721,On or near FALCON WAY,E01030717,Spelthorne 011A,Investigation complete; no suspect identified
7583a44407bfa3d40d35632108200c7149b146f668403a3e0ebedd0d895eb403,2013-12,Surrey Police,Surrey Police,-0.422231,51.419010,On or near CROSSWAYS,E01030752,Spelthorne 008E,Investigation complete; no suspect identified
d6250c109b20b65d7d0df58d5dc83251312b0697b31b8ded48198c07a1d92767,2013-12,Surrey Police,Surrey Police,-0.465367,51.432181,On or near ALBERT ROAD,E01030716,Spelthorne 003G,Investigation complete; no suspect identified
464fed99c61943eee4d434cde43ba99d22ec94256a9946905d445bdb01350e36,2013-12,Surrey Police,Surrey Police,-0.514944,51.376159,On or near MERRYLANDS,E01030662,Runnymede 007G,Investigation complete; no suspect identified
3eac81bb2197353c69c4ef99d83730dc5108cc0bf7861ac24db4fc096d78549a,2013-12,Surrey Police,Surrey Police,-0.490587,51.381486,On or near ADDLESTONE MOOR,E01030651,Runnymede 007E,Investigation complete; no suspect identified
c9894b7b5dcaa242cbf6ff38484a347e708b563f520463af26b8b3e5f26d1c41,2013-12,Surrey Police,Surrey Police,-0.604335,51.393426,On or near WEST DRIVE,E01030692,Runnymede 005D,Investigation complete; no suspect identified
6f4b11087ee4b39cefc09dae86b1e09b6c90a0749990ce1e8f0ed4cb039ccb57,2013-12,Surrey Police,Surrey Police,-0.171335,51.237164,On or near GROVEHILL ROAD,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
dd27cfffb8e99ed7ec7bb6e98adaefbcf37b7e0cb0cfe32e512467b24a456389,2013-12,Surrey Police,Surrey Police,-0.215864,51.326960,On or near NORK GARDENS,E01030604,Reigate and Banstead 001B,Investigation complete; no suspect identified
2b15243ccf630cd731fe32f58d86a92c17acd08c8199421da8232b98fd0c0df0,2013-12,Surrey Police,Surrey Police,-0.207447,51.322704,On or near THE HORSESHOE,E01030560,Reigate and Banstead 002B,Investigation complete; no suspect identified
19fe335b5187a0f308feb502050d2bda08d32f297b61373fcf190efd177c2a9c,2013-12,Surrey Police,Surrey Police,-0.172304,51.167871,On or near WOLVERTON GARDENS,E01030579,Reigate and Banstead 018E,Investigation complete; no suspect identified
08ef762072f77b03959dc652edd6b656c6893a63206109c40cbfdf38c47079eb,2013-12,Surrey Police,Surrey Police,-0.164306,51.172593,On or near CONSORT WAY,E01030575,Reigate and Banstead 018A,Investigation complete; no suspect identified
501d4a9b1753eff1d2806d32b4dbe2bdd017184088a49ab79b7fa233f31159e7,2013-12,Surrey Police,Surrey Police,-0.242481,51.147876,On or near RUSS HILL,E01030531,Mole Valley 013D,Investigation complete; no suspect identified
5eb52fa4da52bfc44245f13dbdc68c10a7f10a3d73f8c2ffa0f800026d4406b3,2013-12,Surrey Police,Surrey Police,-0.593022,51.264008,On or near TAMARIND CLOSE,E01030488,Guildford 006C,Investigation complete; no suspect identified
f20b8e5835b2645c06d36b836c5f33ea975f0c82bd41ea00788e657e9d07db08,2013-12,Surrey Police,Surrey Police,-0.580187,51.244708,On or near Parking Area,E01030450,Guildford 013B,Investigation complete; no suspect identified
6078e00cd44e0f5c662503cb764e708e5c871206e73df318d3cab9b0564cbb43,2013-12,Surrey Police,Surrey Police,-0.428376,51.267354,On or near FARM CLOSE,E01030442,Guildford 003B,Investigation complete; no suspect identified
9c99c4da1c02c865b264910336bb5507e12c11d8e2c51352c758a9681436c5f0,2013-12,Surrey Police,Surrey Police,-0.256219,51.330176,On or near TINTAGEL CLOSE,E01030379,Epsom and Ewell 009A,Investigation complete; no suspect identified
5596be2f4cc8a08792d589105a0b50d4d0d21a5b50e303d67feeef8c9233fa27,2013-12,Surrey Police,Surrey Police,-0.265157,51.335614,On or near WOODSTOCK COURT,E01030411,Epsom and Ewell 008B,Investigation complete; no suspect identified
bc39aaa046b52b51e7e261b862519e896f010bb7e0f46d6cd3a8f5881d5bd148,2013-12,Surrey Police,Surrey Police,-0.416393,51.386523,On or near CHURCHFIELD ROAD,E01030358,Elmbridge 007B,Investigation complete; no suspect identified
38e7e73504273dd5b22bf030af5fe3236a18e613eadafbf13f8b3c4f721f85e7,2013-12,Surrey Police,Surrey Police,-0.364369,51.370350,On or near ESHER GREEN,E01030307,Elmbridge 013A,Investigation complete; no suspect identified
4bb0fbabbd4f0f717edac4a2df3fc6bd0c823fde72f769a8c3cefa10d00cd344,2013-12,Surrey Police,Surrey Police,-0.407769,51.335590,On or near LYSTER MEWS,E01030300,Elmbridge 017A,Investigation complete; no suspect identified
ac54a1a3425b933e6b5a9241e1987f6d5baba0f8d1b1761e2734356a3fac485e,2013-12,Surrey Police,Surrey Police,-0.371881,51.417782,On or near MALVERN ROAD,E01003824,Richmond upon Thames 023C,Investigation complete; no suspect identified
add05299429a3f9e2a49b0a775031d724f1637c48b3332370dbd49e1035a0479,2013-12,Surrey Police,Surrey Police,-0.813156,51.202511,On or near THE OLD ORCHARD,E01030896,Waverley 006D,Investigation complete; no suspect identified
24cd44e68ea6a25934db64c63c90881cd5a9c4ba90c279a61c05ef3865307f65,2013-12,Surrey Police,Surrey Police,-0.793982,51.206101,On or near OLD FARNHAM LANE,E01030888,Waverley 004C,Investigation complete; no suspect identified
a99d0fdfe6439f6abc44fad5f9276095d8b5da6d28b7adf105d7fc15e815dd6d,2013-12,Surrey Police,Surrey Police,-0.782043,51.220230,On or near COWDEN CLOSE,E01030893,Waverley 003D,Investigation complete; no suspect identified
797f3ee1aecb76480bd87b5df2750a94cfae01ba23bbb2dcc4a70eab4e7b2316,2013-12,Surrey Police,Surrey Police,-0.797186,51.213867,On or near VICTORIA ROAD,E01030885,Waverley 003B,Investigation complete; no suspect identified
3d55386367d9e492b1c1995b8d30d34de974e4f26e74ab0e3687023e37219845,2013-12,Surrey Police,Surrey Police,-0.810142,51.212273,On or near WEST END GROVE,E01030884,Waverley 003A,Investigation complete; no suspect identified
6c8f1c9c0972900c1c709221360fc3f5c7bc07f23138bba18756ac4c654e61fb,2013-12,Surrey Police,Surrey Police,-0.027824,51.272937,On or near THE RIDGE,E01030861,Tandridge 004F,Investigation complete; no suspect identified
27146cef95f477f138f398b3d752bf7aedf4383700744b2cb34702de15106ab5,2013-12,Surrey Police,Surrey Police,0.033228,51.294501,On or near BARNFIELD ROAD,E01032571,Tandridge 012D,Investigation complete; no suspect identified
a2130a528e2e49f53229fb30b59ec1094a30d9b8f9d42b976f1e778ee4620de6,2013-12,Surrey Police,Surrey Police,-0.111380,51.173540,On or near HEATHER WALK,E01030816,Tandridge 011A,Investigation complete; no suspect identified
1bb5b1516fb8f14e16faa1722d045c225f571b8722d65b6a57dc84270903489e,2013-12,Surrey Police,Surrey Police,-0.000354,51.155300,On or near DORMANS STATION ROAD,E01030822,Tandridge 010B,Investigation complete; no suspect identified
fa1e450f806b3bd5fbe5dc9bdac7d266634eb4213baa28c867a8f80dafb3215f,2013-12,Surrey Police,Surrey Police,-0.725754,51.349758,On or near BERKSHIRE ROAD,E01030786,Surrey Heath 004A,Investigation complete; no suspect identified
20dd4859ab86d2a323bb88f7d64fde6b660b24e380f5f3ea6bfceeb4f7bf03b7,2013-12,Surrey Police,Surrey Police,-0.742678,51.339483,On or near Parking Area,E01030802,Surrey Heath 004E,Investigation complete; no suspect identified
face831391fb417adeadb25c3f8cc47a638497542d5d2a00678db7937e9a34eb,2013-12,Surrey Police,Surrey Police,-0.739824,51.344083,On or near UPLAND ROAD,E01030801,Surrey Heath 004D,Investigation complete; no suspect identified
3c4422772e8451ad13dee2203893a370380ab8965e6a757e222b174babe46234,2013-12,Surrey Police,Surrey Police,-0.420494,51.413097,On or near NURSERY GARDENS,E01030718,Spelthorne 011B,Investigation complete; no suspect identified
4a2a47bf8fc6a45ebd69cc512eb0962960a0f241007fd3d51fbf6d6859c24698,2013-12,Surrey Police,Surrey Police,-0.462303,51.443750,On or near DESFORD WAY,E01030709,Spelthorne 002A,Investigation complete; no suspect identified
6fa871eeb3fc69655972a49f4dd8c1ee89c1ff23c26e233821b15a18c0ff9d8a,2013-12,Surrey Police,Surrey Police,-0.514503,51.435484,On or near HALE STREET,E01030735,Spelthorne 004B,Investigation complete; no suspect identified
d8da65d492b8811bce437e8098fff172483dd60852618c650af2383c0d2650c8,2013-12,Surrey Police,Surrey Police,-0.429562,51.419540,On or near MILL FARM AVENUE,E01030752,Spelthorne 008E,Investigation complete; no suspect identified
77ec234cc8aa36da470b8f3a42725d88ef2c9ab449beeb9d191f4167a85afa60,2013-12,Surrey Police,Surrey Police,-0.453878,51.427768,On or near LUCIE AVENUE,E01030702,Spelthorne 005B,Investigation complete; no suspect identified
604e145cc7585f327a70de10d6e027f0d5586e48e6f3409f3e6b1aec8b6c6466,2013-12,Surrey Police,Surrey Police,-0.457736,51.398180,On or near PRESTON ROAD,E01030724,Spelthorne 012D,Investigation complete; no suspect identified
55d53120d700a24adb545149c2521c183dbd8dc5d3f523aa91bcc65392735b89,2013-12,Surrey Police,Surrey Police,-0.431993,51.411551,On or near HASLETT ROAD,E01030717,Spelthorne 011A,Investigation complete; no suspect identified
267e1f10687aac42fa37757fd78c2163b910b43784b3089ab17fc5aa38e1bf96,2013-12,Surrey Police,Surrey Police,-0.755780,51.326962,On or near KROONER ROAD,E01030803,Surrey Heath 008D,Investigation complete; no suspect identified
1b224ad1ee7f9253d0bd41a102f03bb1af3f21dfd84a951baeeec7bea73f029e,2013-12,Surrey Police,Surrey Police,-0.515538,51.417324,On or near WEIR PLACE,E01030686,Runnymede 004D,Investigation complete; no suspect identified
c5ea6a37b1ac7687467896e6ed522c01a591a0134f191847c381f5d0dd96cccb,2013-12,Surrey Police,Surrey Police,-0.504764,51.364483,On or near LIBERTY RISE,E01030662,Runnymede 007G,Investigation complete; no suspect identified
4515a638186e9bddc5f66d1775f00243d5fbbb6cbb8e88f4394c9ab379a9c619,2013-12,Surrey Police,Surrey Police,-0.534453,51.435637,On or near WOODHAW,E01030665,Runnymede 003C,Investigation complete; no suspect identified
04344512c1dd988369c4eb2f877ee90afc4a9e84c7c68eac3d020fe18f28f020,2013-12,Surrey Police,Surrey Police,-0.531748,51.364708,On or near SHAW CLOSE,E01030680,Runnymede 008D,Investigation complete; no suspect identified
0d44e417a6d20204eb5c97119c4c69d30bec0f24fb22144ed14ca85906e5d6b7,2013-12,Surrey Police,Surrey Police,-0.508380,51.386696,On or near Parking Area,E01030653,Runnymede 006B,Investigation complete; no suspect identified
a6114e292cc787cd1ea65b37b5dccbef04cb81c59656eb0b251387751e49a5e2,2013-12,Surrey Police,Surrey Police,-0.507729,51.388144,On or near EASTWORTH ROAD,E01030657,Runnymede 006D,Investigation complete; no suspect identified
d413637909c198404da8786f706c8b8bcd5583a94b67eb7e8ac8ca6cfab2d96b,2013-12,Surrey Police,Surrey Police,-0.242457,51.281994,On or near MEADOW WALK,E01030635,Reigate and Banstead 006A,Investigation complete; no suspect identified
543968b09c822665cad11182b49c6ef1fbe1c00770a66c90c2e5745710ade1c8,2013-12,Surrey Police,Surrey Police,-0.173516,51.217917,On or near MAPLE ROAD,E01030570,Reigate and Banstead 014A,Investigation complete; no suspect identified
a555360fcdb725444fce879edcc8fca9005cc4f6c757f6774b4f0dccc1ee475d,2013-12,Surrey Police,Surrey Police,-0.170463,51.232438,On or near BROOK ROAD,E01030574,Reigate and Banstead 014E,Investigation complete; no suspect identified
abc03cce0245535e5f9720ab68fb2f8484b271969944027c08d37fb79819d913,2013-12,Surrey Police,Surrey Police,-0.179778,51.243204,On or near CONISTON WAY,E01030616,Reigate and Banstead 010B,Investigation complete; no suspect identified
