Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d0f31dffd0d6704a04e360ceeef08bda8b7d2599dd3d4613f589644bcd531d1d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.176928,52.035795,On or near RAEBURN ROAD,E01029979,Ipswich 016B,Investigation complete; no suspect identified
75ce3beb1c16019788be8ecad673abfe584bbadce0613b0f0d7f4659d793c0ee,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.391108,52.261108,On or near STUDLANDS PARK AVENUE,E01029953,Forest Heath 006B,Investigation complete; no suspect identified
85d3cf1a7b992236ecaf7346ef9f454d5ea336e8e1f84f6e9273019ac445ef3f,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.720193,52.031009,On or near LARK RISE,E01029919,Babergh 007G,Investigation complete; no suspect identified
57db830abba33ab5d727802d25ee63c04a44b6530f4a5c5c1720ee2195d8ae6d,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.957976,52.046087,On or near THREADNEEDLE STREET,E01029892,Babergh 004A,Investigation complete; no suspect identified
c8f32ba733ac8b0e411d242cdb7834f0609d0f27f22515d3978f89f0cc184667,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.086933,52.059865,On or near Park/Open Space,E01029879,Babergh 005C,Investigation complete; no suspect identified
70929d216e59a7efa11e8e259f9c6bf04344ad54941c6ba78f72295efcea888f,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
c1c62a466fc4388de832a8f50bfa76dfb7373f715fb38c94c6f150f42d70ec88,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.735020,52.494051,On or near WESTHALL ROAD,E01030279,Waveney 002D,Investigation complete; no suspect identified
e09e7256b6b83ff6d4d7416d640e5cc6124d230831d3fead80a8bd06ed6fb932,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.597919,52.151254,On or near CRESCENT ROAD,E01030152,Suffolk Coastal 004A,Investigation complete; no suspect identified
5c193d874fccb0282bd5a39ef75504dd3e787f415dde85dafaf6e1c2bf35d14a,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.735818,52.462985,On or near APPLE TREE CLOSE,E01030257,Waveney 008A,Investigation complete; no suspect identified
a8a0a46ec4646e20976abcaf4046698f9ad7ac019733830d108895c9e62cae15,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.986931,52.195062,On or near ST EDMUNDS ROAD,E01030077,Mid Suffolk 008B,Investigation complete; no suspect identified
645861d922b4ecce3d4cf10a9fdac634d145438ec49df577f49786eb1adef129,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.355168,51.963959,On or near FELIX ROAD,E01030167,Suffolk Coastal 015D,Investigation complete; no suspect identified
9775c38cfdb3d8e69041a65d800d672bfc49fa2d54d5a7cedb77affc4d5c1f88,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.523500,52.350595,On or near FIR TREE COURT,E01029946,Forest Heath 004D,Investigation complete; no suspect identified
bbb2bce5f99d9518774525b7f1407b5eb2a2e6fa122f0516d1cb6a79860cdca5,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.622900,52.443004,On or near RATTLER'S ROAD,E01029927,Forest Heath 001B,Investigation complete; no suspect identified
cb7fd16863852a0de8c041d76c3901265ff588e7575a5bc79640467acb10e493,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.500708,52.271993,On or near LITTLE STREET,E01030222,Suffolk Coastal 001C,Investigation complete; no suspect identified
285d7c4ce09c9684be4a27d2ed4f71d8089079c1ea59a10ad8f8c4d4051ba34c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.149988,52.076344,On or near JUNE AVENUE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
e1f51f87a924a4455d56c44a2a6ea065550f11737d78db8a8ce26cbe033624f2,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.508063,52.340934,On or near MILL STREET,E01029947,Forest Heath 004E,Investigation complete; no suspect identified
bc1c744aff94be62d636ad3f05d3666414bcbf60871fb550d1694d5e750253fc,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.994260,52.178688,On or near JUBILEE AVENUE,E01030079,Mid Suffolk 008C,Investigation complete; no suspect identified
0107171a12d6603c015554ce7f2d02237872901ba937f3fb145c1dff3e5dac5e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.152494,52.055367,On or near ST NICHOLAS STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
1fa42c8d9fa860be5f6fc5e7308ed71f964f80e7048833796a172e13196bf89c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.384573,52.266802,On or near MILL ROAD,E01030174,Suffolk Coastal 002D,Investigation complete; no suspect identified
c7be0f13011967961a1080e843a0ab5140c239dbfdb00d77eadf58653800a944,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.646189,52.393790,On or near Park/Open Space,E01029928,Forest Heath 001C,Investigation complete; no suspect identified
f219691416701106fe508a29a9626ccba11a455a20bc85e29c36e618024a2c0a,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.148007,52.047995,On or near BELSTEAD AVENUE,E01029968,Ipswich 012A,Investigation complete; no suspect identified
fe3d99b1432bcef0abac3c0537e064e7ba1dc861b469c415c71ec17be4b84461,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.147997,52.074401,On or near DALE HALL LANE,E01029973,Ipswich 002A,Investigation complete; no suspect identified
5042a2a484f2caf1205d46e3f59ce74a37f835ee3d37bf5451bfe7a1aa464b90,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.157671,52.058232,On or near GREAT COLMAN STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
cf7567f5615d55acb6a36b5a38f77198f4b323ed86890b99fd668ce65519c81f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.149178,52.059251,On or near ST MATTHEW'S STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
b2870d17cf0680643eb4c6276c5a39f2f2ffdf61d3a91ac738f3f7ae66bb9469,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.742011,52.038732,On or near NEWTON ROAD,E01029913,Babergh 007B,Investigation complete; no suspect identified
4f363efc73aff338b713564652557569874471763f6742b8b2e96a97cf87c20e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.297029,52.087169,On or near THE LANCERS,E01030203,Suffolk Coastal 008C,Investigation complete; no suspect identified
48b09180af5da96ccd226643c64f99e593f4c71cc3ac1f1fb84df6167a592d67,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.045971,52.158944,On or near STOWMARKET ROAD,E01030060,Mid Suffolk 010A,Investigation complete; no suspect identified
693a81fed08c0777186ea5158c7089c3c5829b5f27868babc620dd751078622e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.121705,52.044837,On or near GANNET ROAD,E01030013,Ipswich 013B,Investigation complete; no suspect identified
01116caef3beb48e9b57b8af0b0fb467b99e851f8a540e6c0fdaa6c03043b52f,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.949070,52.110802,On or near CROWCROFT ROAD,E01029911,Babergh 004F,Investigation complete; no suspect identified
1ad05d0357148a7aac28d55479138508e28f17ab5f01931e9ed6963052a83cbd,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.182873,52.056042,On or near FREEHOLD ROAD,E01029958,Ipswich 007A,Investigation complete; no suspect identified
4416e41ad9d822bc922ce259b697cf455b238a10d6611f214efcbb1caf899523,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.147517,52.321391,On or near DOVE LANE,E01030052,Mid Suffolk 001A,Investigation complete; no suspect identified
97892de2d8558ac4a8c95034fe06c5a7f52d61a22c02ab6c4deec2362528ec8c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.175981,52.062119,On or near KHARTOUM ROAD,E01030000,Ipswich 004D,Investigation complete; no suspect identified
47678a55ea7f047bf5d1b744aaf7327451a1121e8b65e0bbdeb38e0c4197f9ad,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.268243,52.057094,On or near FOREST LANE,E01030192,Suffolk Coastal 010E,Investigation complete; no suspect identified
0e03198165ab60d75bd543915764118e0d0a90e6dc613190a09ffa84cef50aa2,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.744447,52.491396,On or near CHURCHILL CLOSE,E01030277,Waveney 002C,Investigation complete; no suspect identified
c7d0a54e209fb1868a3473a1d7360b1591399b829b099bcf372b353c2e828c44,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.405361,52.240963,On or near THE AVENUE,E01029925,Forest Heath 008A,Investigation complete; no suspect identified
0d8fa00673312799df799e0c088b7fc51b96adb70dcfbd27086825147cd5f7f0,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.544010,52.313172,On or near THORINGTON ROAD,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
7dfba3480c7dc492e44856c4c33e971127c925cfded21758d98d102f9d65dbe7,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.470043,52.100720,On or near OLD HAVERHILL ROAD,E01030151,St Edmundsbury 011C,Investigation complete; no suspect identified
023c94a0d41cb46e1e4973399fb630e5c3fa705608bf8f6b6fa127a9f164bf5d,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.746655,52.240922,On or near BUNTING ROAD,E01030129,St Edmundsbury 005D,Investigation complete; no suspect identified
aa115988358b11a1eb03ca6b505f02db5240d635df940092c84c81dcba1faa33,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.135146,52.085330,On or near HOMER CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
a714ea02acbbdf896de8f7c6b75107b730225c396c0e531aa42d0473062ae153,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.532570,52.385687,On or near ROSEWOOD CLOSE,E01033453,Forest Heath 002F,Investigation complete; no suspect identified
a2f410b66e286dad6191b2537296117660ec2048dcfb8aac15004e07f99fd03e,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.710780,52.244773,On or near Nightclub,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
43eadf535d852be33a67952bd63d9c050d0177a4dab1eb9b33e9fed0cd7676dd,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
947c919b374c0db1b3a375468fdfbf11be6cf3b54f1574bfef9c626c8c0fd257,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Investigation complete; no suspect identified
a56d35b0b18600dfad68cfe78ab9498464db62a748b5f252ae844ec4eee5c09e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.097374,51.986605,On or near A137,E01029871,Babergh 011A,Investigation complete; no suspect identified
f8b55e8d428ab1be4f5641c04a1d953e2e7239788500f33a2aeb4b59625a8efe,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.195234,52.030137,On or near PASHFORD PLACE,E01033128,Ipswich 014F,Investigation complete; no suspect identified
9fec9f88e1193770411518f00c279459f4b0f3122ee9d5881ede64b425a90bd2,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.490605,52.379296,On or near BREACH DROVE,E01032524,Forest Heath 003G,Investigation complete; no suspect identified
3f77a559a248c50281b185417b9c3e61b76aa3565ae4455f6f4ab2f126033e42,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Investigation complete; no suspect identified
f2bb674dfa239323ecee5a52f62a07075a0882255d56da1f65273e5c29bcabca,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.690857,52.252783,On or near A14,E01030140,St Edmundsbury 003D,Investigation complete; no suspect identified
d630720b7754540b4032be0e64b503de537fd5f1b6118ec455683414a1f75f09,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.170388,52.050938,On or near WHITE ELM STREET,E01033123,Ipswich 011E,Investigation complete; no suspect identified
4a1536efb431be1553eeff28e2369ea53abc06f6038356a3ef3f1b0ec281bd47,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.467609,52.211818,On or near DEADMAN'S LANE,E01030212,Suffolk Coastal 003E,Investigation complete; no suspect identified
2ccb3b8a14b2b474d1c42ba0a38248c53c38ed3c67fc7c66b92f7a0cacd07b9c,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.719132,52.077654,On or near WOOLLARDS GARDENS,E01029900,Babergh 003A,Investigation complete; no suspect identified
f3ee99613bf6a441c3385c40847c8e78d5eb53057a68750ed9ccdc589d30eab5,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.578137,52.208838,On or near ROBERTS ROAD,E01030188,Suffolk Coastal 004D,Investigation complete; no suspect identified
3ebbbe2a0be77203d1e4a53aba0010fd4ffe1731f41b1fb888d64ecf7cb70d6d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.340484,51.954276,On or near Parking Area,E01030163,Suffolk Coastal 015B,Investigation complete; no suspect identified
e1f2a89c11366aac5d96b07b32fa86cfc8cc550348aeea8a18f7e1d0f17ade11,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.749178,52.485175,On or near IPSWICH ROAD,E01030248,Waveney 004B,Investigation complete; no suspect identified
57cfc3566b327fc3890b1cdf8061d4251a89b8d50ed6a35a849d5febf321b3a9,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.997765,52.190119,On or near STOWUPLAND STREET,E01033317,Mid Suffolk 010G,Investigation complete; no suspect identified
cb3762b3b17912e7e84f36a2a04a96fd20c58574720da82944c0e3d9a4a539d7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.197999,52.056802,On or near Further/Higher Educational Building,E01029965,Ipswich 009C,Investigation complete; no suspect identified
46f89e647c4132abbefbb1ecea429a4031247ee9da957db03c84a6bbf99b39c1,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.756072,52.485496,On or near HIGH STREET,E01030247,Waveney 007A,Investigation complete; no suspect identified
3cebbd7abde375ec1fde10e12ad74707dcdc6a00f677025e183c546eeeba5f01,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.136573,52.066144,On or near ALL SAINTS' ROAD,E01030022,Ipswich 006A,Investigation complete; no suspect identified
04fa48438f5581d7b99235f3de9a56bc92a928994e9b9b57ab1034e577433c42,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.438147,52.080288,On or near HELIONS PARK AVENUE,E01030113,St Edmundsbury 014E,Investigation complete; no suspect identified
bb1a311bc51efec1e502543b95d22aa9ba3434079d4b45a45ad230cf329138f6,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
5f1692e4e109bb799d4c87baa9d8c05ee68437af104f738f0d4b06bf40bd4323,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.717981,52.463817,On or near FENLANDS CRESCENT,E01030291,Waveney 008E,Investigation complete; no suspect identified
eaeccd6f64cffa651fb26827def88c575df15554972a4cf6ecae41d230ac4f68,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.714724,52.242182,On or near COLLEGE STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
dfc4abb9930d41e6837791dae6e0d457eee30023d12883c86a43d821000506ca,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.705317,52.241913,On or near MILL ROAD (SOUTH),E01030092,St Edmundsbury 007A,Investigation complete; no suspect identified
647dc68696afc9e0e3889ab32b4861b3f8e86788675e9c958fed4e67b3bc7100,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Investigation complete; no suspect identified
906ea622059d006315b6c71267a03e15ac3446a96f75f87ffeec63cdcd8aa5d2,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.705845,52.479733,On or near ROCK ROAD,E01030269,Waveney 006D,Investigation complete; no suspect identified
0b62be76a5cb9bd2023831b772d6c9b98e30c40d5f575998497feac71befeac1,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.150950,52.057485,On or near ARCADE STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
71af60bb1cebd73b7398798cbe342f759e0578f6aca5f88e0b56695f84938141,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.722985,52.467959,On or near MAPLE ROAD,E01030289,Waveney 005D,Investigation complete; no suspect identified
5a99a2ccb59a4487428c91698672965c81fbcf803327d92af3d9750e8ce265cf,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.597278,52.447145,On or near MANOR CLOSE,E01030294,Waveney 011E,Investigation complete; no suspect identified
53f8b1f564623fd019a20e5ffcac3345e0c77648530d0fec665d30284f99c201,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.346017,51.968555,On or near CANDLET GROVE,E01030159,Suffolk Coastal 013D,Investigation complete; no suspect identified
cea89a1008d54e179f9053cb769c7a03ec5563d21fad12e9a53215d8a86dda2c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.715456,52.491502,On or near GREEN FLEET DRIVE,E01030266,Waveney 003A,Investigation complete; no suspect identified
404997cfcfca1b0e6f7a9ad2c1cff9816969e30c24a59c81ffa7d34b4823fe74,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.123101,52.075091,On or near Sports/Recreation Area,E01030029,Ipswich 003C,Investigation complete; no suspect identified
7a08d94ef55baae0b58a0581024be55a2758690293a2840dbf961ff2e12fb15f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.371063,52.158683,On or near LOWER STREET,E01030176,Suffolk Coastal 002E,Investigation complete; no suspect identified
547c00a7087b7ed6eb976d88f5b57c523e39a68cd3e54a753b678bcb899edd10,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.744853,52.469310,On or near GROSVENOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
50438c1ecf76068bbc5c8867c8c829e982f31fb25e916f4c0168b42d458d265d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.485869,52.213888,On or near PARK AVENUE,E01030210,Suffolk Coastal 003D,Investigation complete; no suspect identified
ec4632270e668e364642414aa3a7dbc656746d1a0817aac6f55c5dc4e053be49,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.156285,52.057621,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
d4ce9c3102d8cd7ecca2d5a77ee44906aa56745205f71bb8fef13752df7f21ff,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.363319,52.248917,On or near Petrol Station,E01029951,Forest Heath 008D,Investigation complete; no suspect identified
66e58c5bb66b703bd728f2cb96d4e90437b0028ac2a49cd88ae19ae8dc6694c7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.170199,52.056303,On or near GRANGE ROAD,E01029960,Ipswich 007C,Investigation complete; no suspect identified
457b9b6797a587b717c3038f49a001f898012f65922827aba437828b9f7ba949,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.814046,52.253264,On or near CLOVERFIELDS,E01030085,Mid Suffolk 004E,Investigation complete; no suspect identified
926cb3b536af9b036105969f8965fdad30e6210ce8c57896af917bea15f0487f,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.486868,52.304396,On or near Parking Area,E01033454,Forest Heath 005F,Investigation complete; no suspect identified
34d3c8d9f68d98bdbdc6e360b66a8a6ed2540187b1f0e8734dd9ace13c4597bc,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.581700,52.298764,On or near THE STREET,E01029941,Forest Heath 005A,Investigation complete; no suspect identified
b67f78dbb107ee547389b33b5f2016232bfb8967c58d244731282c0ed167af6c,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
bc3f0f4e60d208205e9f5528e7a000a9a46835573e5663b48c87254afadea60e,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.125870,52.084425,On or near Sports/Recreation Area,E01030035,Ipswich 001D,Investigation complete; no suspect identified
69b86ec2ed2c44541b2a71d3985bca0a823c930778760f42b55c78b4818a6194,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.350888,51.960258,On or near BENT HILL,E01030162,Suffolk Coastal 015A,Investigation complete; no suspect identified
