Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e6f7badae87a29cce08de4c2fee98f71404920d571540d8439f3bf66fbfcd6aa,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.234933,52.606913,On or near SEYMOUR PLACE,E01015657,Peterborough 007D,Local resolution
cb1439bba56334777bf8b3fa4a784c9f37cbcd4d317989cc11e946f65c5f8257,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.085393,52.514012,On or near HASSOCK WAY,E01018111,Fenland 010C,Suspect charged
351144e162e3da77a4b810ffffc869120d27f9b3df61c20a332130b09e34adb1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.237499,52.556953,On or near EARLS CLOSE,E01015668,Peterborough 017E,Suspect charged
8a02d9aaf5d328f0bd047c53a699506c4cd2d43e92b4d76a03fb96f89b541a29,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.039275,52.451220,On or near WILLOW TREE CLOSE,E01018105,Fenland 011C,Suspect charged
69208611071c87965c9be156b0e1b2a637a731227f9ce5521bc010617c3a9c58,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.358884,52.318533,On or near MILITARY ROAD,E01018051,East Cambridgeshire 006E,Suspect charged
c6b4da3a09b2027b81435436183ca45e0a505d88916bf3482fae58e2f7a068cc,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.358884,52.318533,On or near MILITARY ROAD,E01018051,East Cambridgeshire 006E,Suspect charged
62a2836b9dddca3fbade0f98b0237aaa95249e09dc1b77ff68ec6e9f1eec22aa,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119789,52.204689,On or near GUILDHALL STREET,E01032797,Cambridge 007G,Suspect charged
10c8239e74e83653bc82e5cfe4d609197be46d13310a7c83dba6fcfcbdbcfb61,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121011,52.203921,On or near Shopping Area,E01032797,Cambridge 007G,Suspect charged
f7d717893d7a35fd615b50aae2e74225edc786c9a60c34402e709979bde827f2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138562,52.359558,On or near GLEBE WAY,E01018038,East Cambridgeshire 005C,Offender given a caution
6ca13a4ce543817a63ac537e68eb769897a33afd9f7c935be60be6086fb7c56b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.003543,52.301909,On or near MARKET STREET,E01018284,South Cambridgeshire 003C,Offender given penalty notice
26436932f09a548a4659aec78f541c4ddfd5916fdf4dcdf07fd439bc76ec8fb8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.210072,52.524066,On or near CONQUEST DROVE,E01018213,Huntingdonshire 001B,Investigation complete; no suspect identified
3a12986ad67a1024e6d1f7b27f9125ff77320d2588f8e358d7276e583ccb6874,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.572870,On or near DEAN'S COURT,E01015599,Peterborough 014A,Investigation complete; no suspect identified
eb2abba58bad5e0ac1aa5e184d0e77c8ea14b64baa46223e654118b673d32c34,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249481,52.597976,On or near Sports/Recreation Area,E01015634,Peterborough 008E,Investigation complete; no suspect identified
86d42dd6419a6dc60f44e267da1afc20964070c42c1c320e4abf8ff6cfb3f3e0,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.113760,52.255880,On or near YOUNGMAN CLOSE,E01018257,South Cambridgeshire 006A,Investigation complete; no suspect identified
422177fc96b7722c5fd170161ac317f989a1673e3711a4650ec4cb8ec5d45acd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.190888,52.419753,On or near GRAVEL END LANE,E01018020,East Cambridgeshire 002A,Investigation complete; no suspect identified
f7c3f75ceaa8c81ec9c5270dff464c8f78c56013bd9de00d165f9f1fb58940a0,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.002906,52.093839,On or near WHITECROFT ROAD,E01018271,South Cambridgeshire 018F,Investigation complete; no suspect identified
a0c9600c9aa50bfbecf54cb03582d4c1181d24128440dedbead446d6bd60d7c6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140486,52.206258,On or near ABBEY WALK,E01017989,Cambridge 008C,Investigation complete; no suspect identified
f786098177c984843f0c2664887d07e029c0ffe2e857ef272ebce62537bda24f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145828,52.663458,On or near THE WATER GARDENS,E01018093,Fenland 003E,Investigation complete; no suspect identified
cd3a1ac59a66d91f19391b107b3bca8a0323ca7d036768a3926a7993544346fe,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.214663,52.594741,On or near BLANDFORD GARDENS,E01015606,Peterborough 013A,Investigation complete; no suspect identified
0adde6ea579d82028970b57308451c1536e1fedd15d8f10bfdf0adf43eae358b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240845,52.575820,On or near Shopping Area,E01015602,Peterborough 014C,Investigation complete; no suspect identified
a90469e561cf7853005abba740175a4156647bf3020ff14c65fda0485cc8c5dc,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.087450,52.548377,On or near Supermarket,E01018087,Fenland 009C,Investigation complete; no suspect identified
8064b4b31ad4ec7caf3ba5cb48c0f2808bdba8ea116bffe840b252da22972cb9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.080685,52.317323,On or near LONDON ROAD,E01018203,Huntingdonshire 016D,Investigation complete; no suspect identified
683111366ccbd3b9d91db19010ba0c8969f807b902000f39f97dcb3f4f050187,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.054722,52.207576,On or near SILVERDALE CLOSE,E01018224,South Cambridgeshire 009A,Investigation complete; no suspect identified
c43eb8a4a007de514ce6a35890e4305adc072b9a2d7128ae89d49c44739c3f6c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141673,52.205076,On or near YORK STREET,E01017989,Cambridge 008C,Investigation complete; no suspect identified
b74672815e8b4e802f2117777e00c4629a334c686e6581765d9afcd8ac5a3933,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.158666,52.187574,On or near BROTHERS PLACE,E01017969,Cambridge 010E,Investigation complete; no suspect identified
e429a8e7e9e0787bad3424a3b798b73caa19175abf7f85bbe5303bc869208f4d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241092,52.580338,On or near BURGHLEY ROAD,E01015602,Peterborough 014C,Investigation complete; no suspect identified
a890fb184eb22cc76eea5c2b08a187c070741657aba998bd8cfffd6e238ad23f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.260892,52.388402,On or near ST THOMAS' PLACE,E01018026,East Cambridgeshire 004C,Investigation complete; no suspect identified
52bad7bc4dca214eaabcb4f62f689f966776c79f28040abfc2bf8c34698facaf,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.154159,52.468855,On or near FISHER CLOSE,E01018157,Huntingdonshire 003B,Investigation complete; no suspect identified
ba341e670d7988f78a09a801632fd3ece670fffb11761783641cd562e4709c29,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.086030,52.401507,On or near CHURCH ROAD,E01018209,Huntingdonshire 005B,Investigation complete; no suspect identified
becf15144c0299ca1cafaf3a92ef45b17f9b631182e955dfce3d89ff06bc7db8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.150093,52.658768,On or near RIVERSIDE WAY,E01033111,Fenland 003H,Investigation complete; no suspect identified
97b5fcd9e9fd426f9cdb89e8bf5dff5b512ce6098b56d8a3dc9c7c1b7ab6c235,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137900,52.212446,On or near MARINER'S WAY,E01032792,Cambridge 003F,Investigation complete; no suspect identified
8d41227b4c77348385747552344070435bea426d1e617a9fa60040669d0b7bf3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137010,52.190855,On or near CLIFTON WAY,E01017966,Cambridge 010B,Investigation complete; no suspect identified
45a5b5503644b1c530294b4a258506896ec35d2290cb23fac80a8f1384f96509,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149314,52.193886,On or near HOBART ROAD,E01017967,Cambridge 010C,Investigation complete; no suspect identified
755284940385d4972cd61216f7e4c864f8b1d91d4d0ad4846046f53fb19a2dd2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.217374,52.551580,On or near SOUTHFIELDS AVENUE,E01015670,Peterborough 019C,Investigation complete; no suspect identified
73bb4150bd7fa82f9fafa55219e8859b80459333a897f9629fbad6551785dae6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241881,52.570594,On or near Nightclub,E01015599,Peterborough 014A,Investigation complete; no suspect identified
18eacf3c131f672f635ebbf4050aa23d9c44955df83d044ae381f6a762cf0859,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146530,52.655146,On or near COX CLOSE,E01033111,Fenland 003H,Investigation complete; no suspect identified
fddc317d83d4bd0dd8741296a08baba1b840fa4a524e07176c01eb6f836a9108,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268153,52.615369,On or near THE GREEN,E01015683,Peterborough 006D,Investigation complete; no suspect identified
48e03ffaa1fc82c9c20b8c119d2600c744279ea0e6b9b2f517d372457a657f09,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160237,52.663870,On or near THE CRESCENT,E01033112,Fenland 003I,Investigation complete; no suspect identified
e1881e3dcd696f1f2b9d77a14edace2d678fa5c59b9d1095ced2e4f300cbecf2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.287208,52.442202,On or near FARFIELD CLOSE,E01018194,Huntingdonshire 004D,Investigation complete; no suspect identified
7a443097a34fb00df60afef37b323b8036027ea9c2e9df42c3adee36342fb445,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.062696,52.338834,On or near EDISON ROAD,E01018163,Huntingdonshire 011C,Investigation complete; no suspect identified
8eeb5a3adae9a8aff997b1e857df91d1c90d7e3ec0c3119be2294d83cf411524,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284202,52.588720,On or near Parking Area,E01015594,Peterborough 011C,Investigation complete; no suspect identified
b7b0f838fd0a1942e65c1521451d394f2aab88a2f26981f645d61f1d8a003552,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127754,52.226495,On or near Parking Area,E01017978,Cambridge 001D,Investigation complete; no suspect identified
df627c8cf05917f429a558cba275f8d5184f3380f8053be982d664f31edb80ea,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119334,52.204347,On or near WHEELER STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified
4e78c98166efb6fe122ebf23a70f007376cec17bca8eb75c5d2cb18d7dc27226,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131829,52.183476,On or near Sports/Recreation Area,E01017993,Cambridge 013B,Investigation complete; no suspect identified
048f146e42c45e8eeb585e8d5645acfa74b7ec6b7cd64ade04fb44416f11ed8f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.162927,52.337729,On or near ARUNDEL ROAD,E01018142,Huntingdonshire 009D,Investigation complete; no suspect identified
073f54cc636160fa2762a8e7eeb853b16868eee0f97f14edbd550338af68369f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.161641,52.339012,On or near LARK CRESCENT,E01018141,Huntingdonshire 009C,Investigation complete; no suspect identified
60233f8b845f35eadfb63b8a34dca8b62edd1d7d12b9bad1e36282c234534b6f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.162927,52.337729,On or near ARUNDEL ROAD,E01018142,Huntingdonshire 009D,Investigation complete; no suspect identified
d78a8851fc3d8b01f9dd260d24970c915af1160c51fd0b75086fe49af769082c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.162566,52.341149,On or near EATON CLOSE,E01018140,Huntingdonshire 009B,Investigation complete; no suspect identified
5943de995a51958193a3b74dd64f15a7980948408e7edcc099d8b15c42bab457,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246537,52.574448,On or near Bus/Coach Station,E01015599,Peterborough 014A,Investigation complete; no suspect identified
4fbb97e2fe6ee944dde6a0857f63bd71857a994c19f7a17292a8c78d6bb8380d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.078425,52.533440,On or near MILL HILL LANE,E01018088,Fenland 009D,Investigation complete; no suspect identified
c3310a40fecfba36c086dde32707c9fb2d25536ca31e65168932a0f9ef71f043,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.080716,52.068651,On or near NEW CLOSE,E01018228,South Cambridgeshire 019C,Investigation complete; no suspect identified
e5fac4d9c97ff65de731b919cd456a57e00b9d1ae1fbabf5f25174344c7056f5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.143223,52.219327,On or near SCOTLAND CLOSE,E01032802,Cambridge 003G,Investigation complete; no suspect identified
7d15f039c3a53a66b34a9d9e38c3c20bca76dfba52253970f1a2d9a49077d347,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.237360,52.599424,On or near PRIMROSE CLOSE,E01015633,Peterborough 008D,Investigation complete; no suspect identified
0725eb734e82fc3608f45b802d53f4038783b7e5916c62e5db5ca8dd302e5929,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.205647,52.184717,On or near HINTON ROAD,E01018243,South Cambridgeshire 011B,Investigation complete; no suspect identified
ed8f9af6be00a6edd129f905953c466bd2697823c0f68d4cace34fec1825a564,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162272,52.181996,On or near Sports/Recreation Area,E01017994,Cambridge 013C,Investigation complete; no suspect identified
040ff5831c6a3071d4f85187998454a81cc94d6d7b3412fda4ed5875542f8815,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243542,52.235438,On or near BARGROVES AVENUE,E01018135,Huntingdonshire 018A,Investigation complete; no suspect identified
63d67e3eb6b092cd03390db2582ddf8e6ea4122a0fd953268e4e0f9e76595568,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147769,52.218579,On or near WATER STREET,E01017972,Cambridge 003C,Investigation complete; no suspect identified
31a9e33a4dfc63f5b51dd8eb27fd722a6c0c4fc6d71362dc8ef8fe6f5efd1a1c,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137106,52.210851,On or near WALNUT TREE AVENUE,E01017943,Cambridge 006A,Investigation complete; no suspect identified
2202c1febb926d293fc3bd073755ca6f5c8a323cc620e0bf5e75d6e76316d989,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132344,52.191200,On or near CLARENDON ROAD,E01032795,Cambridge 012F,Investigation complete; no suspect identified
6e5ff87ab054f6e9007197f8757bb6b077f51579903895666181650f2d17ee71,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.242545,52.471973,On or near PINGLE BANK,E01018200,Huntingdonshire 002C,Investigation complete; no suspect identified
47e9ffdbda69b33fd160a02e05b8a886221a66d13576140413ada83a70298bc3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138962,52.199829,On or near Parking Area,E01017991,Cambridge 008E,Investigation complete; no suspect identified
3ac377e6050cc16d2cb28e185d42ce20eaaf414bf0107765f96bea77f4443860,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.317729,52.533925,On or near FLETTON PARKWAY,E01018127,Huntingdonshire 002A,Investigation complete; no suspect identified
f5b4fe981957a13232475aeba9424550c497c2954273b177083d9831a4590de1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.113495,52.244418,On or near MUSKER PLACE,E01018278,South Cambridgeshire 021C,Investigation complete; no suspect identified
761144cd7d3786cf4490cd2b4b0bc5c1179e1e3aecb203b7b06d6757a5042557,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111338,52.199931,On or near Further/Higher Educational Building,E01017985,Cambridge 007E,Investigation complete; no suspect identified
7b34f2b2764bb5740185346156f57f70aeabef6e741e1fa9d48dcb3dd0ad2721,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272392,52.614244,On or near PIPISTRELLE COURT,E01015683,Peterborough 006D,Investigation complete; no suspect identified
0adab1e27d3fe7d63c84ea646b7ebd65112cd79492fcc113ac2fa49b66c50d45,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.178559,52.611238,On or near THORNEY ROAD,E01015620,Peterborough 005D,Investigation complete; no suspect identified
45bbe4fff1fc11fdca8c09c7f96c44a5133a618110050bbca357e0fe835aa3f9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.261702,52.582071,On or near ORME ROAD,E01015665,Peterborough 016C,Investigation complete; no suspect identified
aad8d801775ef439b8c430c762d5d5f4815d9bffe5869d15cd02909d875df89d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.292303,52.540188,On or near WINGFIELD,E01015643,Peterborough 023A,Investigation complete; no suspect identified
0e48b22ea0a92a4867f2a10493c0af746f826270aa3aa611bd7b5c9f17b9305d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.269824,52.583845,On or near CRANFORD DRIVE,E01015663,Peterborough 009D,Investigation complete; no suspect identified
99442cb90dee43ab96c577d26171d03dda49d8d5e7374bf5fab6fc49964e53ad,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.265745,52.558161,On or near ROWE AVENUE,E01015650,Peterborough 022B,Investigation complete; no suspect identified
8b85ca65d49bdf3c9712064471611a78aa0f50e082e8588532551860c6d438ba,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.406315,52.346189,On or near HIGH STREET,E01018126,Huntingdonshire 015B,Investigation complete; no suspect identified
438566f199003b66e089639615d0af3c94e296422d67f48fe0b9839191da2193,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.215363,52.547720,On or near OAKDALE AVENUE,E01015671,Peterborough 019D,Investigation complete; no suspect identified
0c708e973ca25b69faa59545dd51a167eb07225a2cc7bdf516f13e2c3e349a86,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276943,52.611209,On or near WERRINGTON GROVE,E01015686,Peterborough 006E,Investigation complete; no suspect identified
26daa5b8d58edc6439357057a95731f8e9e56417f96318af21ce5fae86e1a1f8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226339,52.561533,On or near NORTH STREET,E01015666,Peterborough 017D,Investigation complete; no suspect identified
c26feb5153c7f15d1aee2850ededddf21c5476e184abe9e3402451e651f7240a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.210881,52.588282,On or near MARRIOTT COURT,E01015614,Peterborough 013D,Investigation complete; no suspect identified
d326e02898968c44366ad7a3eee44f52e923b1f1b7f2758f091414677e5ec498,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.106653,52.562540,On or near CREEK ROAD,E01018084,Fenland 005D,Investigation complete; no suspect identified
6a0db05578724fd379a4437fc3a250ffa04700dec3c445163628112c61fa50cb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119698,52.207074,On or near Supermarket,E01032797,Cambridge 007G,Investigation complete; no suspect identified
