Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bca30debedbb1f825f2a3738fc1434182fe59ab5b0bd009b05e7824fbb42f62c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.933286,52.216335,On or near WHISTLETS CLOSE,E01027254,Northampton 029D,Investigation complete; no suspect identified
bdd92b482bab9741850282c5cf7f3585bcb1d58dad93c7cc179ed3e0b2f64e63,2013-12,Northamptonshire Police,Northamptonshire Police,-0.903666,52.232724,On or near TOWCESTER ROAD,E01032979,Northampton 021F,Investigation complete; no suspect identified
e02d73e1b515a08b7358d1f035df63edc43528de5e6b7fefe478af3e24711cb6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Investigation complete; no suspect identified
acfe72df56c2bcd38c8410e77d1b9cbe30b0d41868d0c3f0d84a7d5cdd77fd94,2013-12,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
2d860bdda85f8f7f141e4488317574cdc39ddc31cf2908fa5a24bc9d58f0f3c0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.913741,52.234507,On or near ST JAMES' MILL ROAD,E01032979,Northampton 021F,Investigation complete; no suspect identified
de514fdd2a11ac0f096d3350124522e143c7762c67fcf55f70d4b2a0ba8d1c87,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891613,52.214558,On or near HARDINGSTONE LANE,E01027201,Northampton 028C,Investigation complete; no suspect identified
bf0e70ff24c11d47a95a83b27ca278eef52e4fe6074d6bef5ae18c2802004b77,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725299,52.403861,On or near CROWN STREET,E01027105,Kettering 006A,Investigation complete; no suspect identified
a424407b6a0bb71af82d6f4c48e01c9919bf825ba2e26bf1b5a4bdda29ca438e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.709748,52.308499,On or near TORRINGTON ROAD,E01027344,Wellingborough 003B,Investigation complete; no suspect identified
3b6ad995eb7b647c24edbfdb6e38b973c2f0ae91e751d4d02755b41da93d6559,2013-12,Northamptonshire Police,Northamptonshire Police,-0.721107,52.312875,On or near RYDER VIEW,E01027347,Wellingborough 003E,Investigation complete; no suspect identified
4b2655994dbdccc5e2317ce6fcbb95c7d31b39f7338a8a43b4740c9b823b804a,2013-12,Northamptonshire Police,Northamptonshire Police,-0.914979,52.245568,On or near SWANSEA CRESCENT,E01027239,Northampton 017A,Investigation complete; no suspect identified
e28fda1936bb3fc5572699fa6da6a928553455880024a8774bc726496f17ee84,2013-12,Northamptonshire Police,Northamptonshire Police,-0.865356,52.252438,On or near Supermarket,E01027169,Northampton 012B,Investigation complete; no suspect identified
a74cb559c929673ad65dd8879675b6f601e8ff8044692bc136800152a734ec68,2013-12,Northamptonshire Police,Northamptonshire Police,-0.887579,52.244234,On or near HERVEY STREET,E01027227,Northampton 023C,Investigation complete; no suspect identified
f68ddde3eea3ada28621f2f7198cfa27b6888ff098242137b1a99a6f4c9d2306,2013-12,Northamptonshire Police,Northamptonshire Police,-0.838156,52.241610,On or near FAIRGROUND WAY,E01027140,Northampton 011A,Investigation complete; no suspect identified
4422f7af06ad74f24ba5452bf96adf1baa07b22cd6ae3b6ba5829e4eee4d8513,2013-12,Northamptonshire Police,Northamptonshire Police,-0.903666,52.232724,On or near TOWCESTER ROAD,E01032979,Northampton 021F,Investigation complete; no suspect identified
f4fe0e806bbe25b5f5af5b82fb05dcd8a82d3089ba311dd2b587091971e316c3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.906101,52.328398,On or near Supermarket,E01027000,Daventry 002A,Investigation complete; no suspect identified
057cb5e0ea47d85109ce44c07fc9a1dc4a56f99f11814c50c323a7879ba3ce08,2013-12,Northamptonshire Police,Northamptonshire Police,-0.906101,52.328398,On or near Supermarket,E01027000,Daventry 002A,Investigation complete; no suspect identified
c7540d32dde7609e2700a162676a3ea9cff56c33b5686912be4443db27cc30a1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701202,52.474031,On or near HATFIELD CLOSE,E01032966,Corby 009E,Investigation complete; no suspect identified
bc36fc4b2af25369cc7077a95eb58b58dd544ebc3585f89767766d928424120c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701202,52.474031,On or near HATFIELD CLOSE,E01032966,Corby 009E,Investigation complete; no suspect identified
93f37c1c1f40c047d4865a8b2132f5a5c48bac6fea8225abb7cc093b13155bed,2013-12,Northamptonshire Police,Northamptonshire Police,-0.948873,52.325460,On or near HAYNES LANE,E01027022,Daventry 002E,Investigation complete; no suspect identified
418bb5363b068a72d22d66ec3de22dd99a076652da59cbff9bce267fbd695f11,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Investigation complete; no suspect identified
3c4f2315d4f149e0065a0b9652d6db33bdbeb2cdb00d084296e3fc22d607370e,2013-12,Northamptonshire Police,Northamptonshire Police,-1.021560,52.325671,On or near THE HIGH STREET,E01027021,Daventry 004D,Investigation complete; no suspect identified
8e2987dd40c86bc2a3e662bb9de0612c61de8dbc4ccfa3eaa2e7b7d47b5c0b1c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.824219,52.453354,On or near STOKE ROAD,E01032970,Kettering 002H,Investigation complete; no suspect identified
cb1947ad9ab95b9fb3918595f1445fe9bbefaaef17a9d7fa099a65dd76fc894f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.876581,52.250541,On or near THE CRESCENT,E01027184,Northampton 015A,Investigation complete; no suspect identified
5428ffcffa71dac0835f9a2210b97df691af12ee9e7041a6e5cecbe68af947b0,2013-12,Northamptonshire Police,Northamptonshire Police,-1.176036,52.264266,On or near MORNING STAR ROAD,E01027010,Daventry 007E,Investigation complete; no suspect identified
b3bfa650fe118a05b345e3dcf15b8ecb9dfec80fd162015efe1eb0fd55f8051b,2013-12,Northamptonshire Police,Northamptonshire Police,-1.169030,52.261250,On or near DENNEY CRESCENT,E01026988,Daventry 007B,Investigation complete; no suspect identified
bd3c2047c527a66c67520b6192f1d2e88a8c54b54fa2c5ce173fbf6292ec9ee7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.732904,52.471894,On or near MOTALA CLOSE,E01026954,Corby 008B,Investigation complete; no suspect identified
f2661dee95b55452446933cb341a39ee4fabc24c4157ea82f37bf6f9ec5985ad,2013-12,Northamptonshire Police,Northamptonshire Police,-0.875875,52.203674,On or near WOOTTON HOPE DRIVE,E01027205,Northampton 031C,Investigation complete; no suspect identified
17cc4beda7bb591f9024936a8e8b30fccd3d363713292ad66eba88adcfce5a19,2013-12,Northamptonshire Police,Northamptonshire Police,-1.169141,52.270979,On or near ROCKINGHAM CLOSE,E01026986,Daventry 007A,Investigation complete; no suspect identified
f985b4965f021260db7f7e180339f2da24913cda6a97bec68bcc0b2073915eb6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.838156,52.241610,On or near FAIRGROUND WAY,E01027140,Northampton 011A,Investigation complete; no suspect identified
cebc551bf08ae7d81ee55de83781d786b4218370cdd21c1e33ea0bc112579486,2013-12,Northamptonshire Police,Northamptonshire Police,-0.728832,52.405733,On or near ALBION ROAD,E01027104,Kettering 007A,Investigation complete; no suspect identified
af4f80ee9ff1244a83757b32719d78eff7a26a956d504ee3c01267dd732b0775,2013-12,Northamptonshire Police,Northamptonshire Police,-0.800634,52.396828,On or near HARRINGTON ROAD,E01032974,Kettering 011I,Investigation complete; no suspect identified
ec5efe6c64639c1b8d93f66cbcc3dd2e72db6850c1b17fa004d65f7fec1bb465,2013-12,Northamptonshire Police,Northamptonshire Police,-0.716991,52.475372,On or near BARNARD,E01026968,Corby 006G,Investigation complete; no suspect identified
7fb33fa63bd8abc9d8a2b64f604f844ee3fe469d088c1415ee26e5746cf1ac5b,2013-12,Northamptonshire Police,Northamptonshire Police,-1.148846,52.031672,On or near Sports/Recreation Area,E01027267,South Northamptonshire 010B,Investigation complete; no suspect identified
0d0646719293279001359caf79292aabdb8f7d1e492d9813592fb00d6d94449b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.868388,52.244367,On or near CHRISTCHURCH ROAD,E01027135,Northampton 022D,Investigation complete; no suspect identified
4d535e555fc9be5e5998c8c606c829ecffa721ff3e95f95ee1e817f5e5d3c975,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891540,52.079173,On or near CHETTLE PLACE,E01027307,South Northamptonshire 008D,Investigation complete; no suspect identified
fbdb211c9516b14f46487823a23c8756014d1d796c43d18551ec0a7865b01b14,2013-12,Northamptonshire Police,Northamptonshire Police,-0.654724,52.503397,On or near CAVENDISH COURTYARD,E01026958,Corby 003B,Investigation complete; no suspect identified
bbe0637e73f00d93970185515058e93c429b7c509accbb06a1b4766bddce78f0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.722181,52.478144,On or near SOUTHBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
0a22b3320aff8be46fb8c0c052f9192a4db07fa94806d1a968d9ca33a5e50fff,2013-12,Northamptonshire Police,Northamptonshire Police,-0.696943,52.487650,On or near STUART ROAD,E01026950,Corby 005B,Investigation complete; no suspect identified
430215d9aef5ceb78365c6fd2dd40f2f1c04c5988170c2fdf7d6c1ce878580df,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891343,52.245403,On or near POOLE STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
f05e88540d221977f6f051f475f9461e06d73659d7a8361a16a7366c6564dafa,2013-12,Northamptonshire Police,Northamptonshire Police,-0.942624,52.251501,On or near DARWIN WALK,E01027213,Northampton 018A,Investigation complete; no suspect identified
7ef67c695449ebb4a50ec4d5dfbe6a8f3579611cfbf94afdb50d953b26707514,2013-12,Northamptonshire Police,Northamptonshire Police,-0.868473,52.242776,On or near ARDINGTON ROAD,E01027135,Northampton 022D,Investigation complete; no suspect identified
d68f707441cf6c69dfba27193c239eca5cd7cf4bb059fc101b7b91dcf96bb868,2013-12,Northamptonshire Police,Northamptonshire Police,-1.161741,52.256964,On or near Parking Area,E01026992,Daventry 007D,Investigation complete; no suspect identified
ced139cbf74186368f69468ac98fe70062f6e41d51bd818b1b750558b22bf3c0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.816773,52.271373,On or near LEYSIDE COURT,E01027200,Northampton 005D,Investigation complete; no suspect identified
dbe65c5da9994f994f82cf6a22d48e2a6c29894f9e73aa4cfbae0e2eda07b071,2013-12,Northamptonshire Police,Northamptonshire Police,-0.946357,52.249736,On or near CASTLE AVENUE,E01027215,Northampton 019C,Investigation complete; no suspect identified
9a53fb85ff8226f99742c644924bf40c2985b5809e755862659fa40349ac1ac3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Investigation complete; no suspect identified
6147ae18a56cd118b4cd7deaf9dbcbe58a412ed45ff57331d4fc3c9fdbf3facf,2013-12,Northamptonshire Police,Northamptonshire Police,-0.700554,52.318414,On or near ALKEN CLOSE,E01027333,Wellingborough 002D,Investigation complete; no suspect identified
b5b3b9e276155a96b83e3e0b3e262cbb8ff1bb5f816ce5a97c73663b0529d208,2013-12,Northamptonshire Police,Northamptonshire Police,-0.901039,52.235927,On or near HORSESHOE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
99efe7cf6f1b4a90e563537d5368105bddb75f8d665993f04314219829b840fb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.729102,52.298018,On or near WORDSWORTH ROAD,E01027341,Wellingborough 005C,Investigation complete; no suspect identified
1e98b96a64253c53a3dd024b8fe1e3f20975f6c1fc49529e68cb7f2c9da92e25,2013-12,Northamptonshire Police,Northamptonshire Police,-0.670320,52.257560,On or near BELL END,E01027355,Wellingborough 010F,Investigation complete; no suspect identified
b85832e67de9009852c142ff433252bf4b8d47ee9c95dfdff143ac4337737dfe,2013-12,Northamptonshire Police,Northamptonshire Police,-0.670320,52.257560,On or near BELL END,E01027355,Wellingborough 010F,Investigation complete; no suspect identified
3747094ebb1c9d5736f69b7f3f24d2eecbcb671f97ff77bb0510a7fd742939b9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.810201,52.416506,On or near Parking Area,E01027124,Kettering 003B,Investigation complete; no suspect identified
61d2c0d8345a00779a5526b81d787b8225412c49da50ba7767f72f25e680f37b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.721796,52.476207,On or near MANITOBA CLOSE,E01026966,Corby 006E,Investigation complete; no suspect identified
2ee7e79f35d04533b3bdeb66851056149fb93035f4cc1718fbb73102b8e8f77b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.907385,52.213644,On or near OLYMPIA CLOSE,E01027162,Northampton 030A,Investigation complete; no suspect identified
27e82bd4ee589f50ead0d86c3b4caa6057b6bfb41f98b48d843e8b4311c034c8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.889166,52.241103,On or near ST MICHAEL'S ROAD,E01027228,Northampton 023D,Investigation complete; no suspect identified
be3282f8fbd3ca219d242b9a74f45362ac6cb4ea0f7d5461e8d7ba75f4d1c69d,2013-12,Northamptonshire Police,Northamptonshire Police,-1.175243,52.269079,On or near GLENDOWER CLOSE,E01026986,Daventry 007A,Investigation complete; no suspect identified
b24261e68508b4deaff972e84d2b9b27de1e5744d8971de6112fc7b49b4fcc4c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.547282,52.351108,On or near LONDON ROAD,E01027054,East Northamptonshire 005D,Investigation complete; no suspect identified
bd4ee0d3fde4784a9331eeab4c5a1891fcf3b768a64a79d497f112f563f59910,2013-12,Northamptonshire Police,Northamptonshire Police,-1.151160,52.251737,On or near Petrol Station,E01027013,Daventry 008D,Investigation complete; no suspect identified
bd61d49d1f4624b34c5926936241854a9ba1e6820aedd98017790128bb6c0544,2013-12,Northamptonshire Police,Northamptonshire Police,-0.665609,52.485485,On or near Petrol Station,E01026977,Corby 003C,Investigation complete; no suspect identified
bd8b8dbfaaa22969c6e3db50ff9a5dea71856bdae2a767b7a59b0c9a5088b536,2013-12,Northamptonshire Police,Northamptonshire Police,-0.690852,52.301656,On or near MIDLAND ROAD,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
eb440a107bec024728691fe5b4bd8fd207c949fb7a392f9d729c8aa2b07d2089,2013-12,Northamptonshire Police,Northamptonshire Police,-0.719293,52.305078,On or near OLYMPIC WAY,E01027342,Wellingborough 005D,Investigation complete; no suspect identified
0efadcd79dfef72c9a5a6a4fffd07f15af4c0812d03593f75cad436ea72b37fb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
408e11f53b74621f00e8d4e9c7b80085c00c15b799b8504ec8f3dc0daff803d1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.895458,52.249586,On or near BRICK KILN LANE,E01027187,Northampton 015C,Investigation complete; no suspect identified
bfed0b6e515118ec1e80588e1133297e3353f0020ae40bee2385eeb3b9af74c9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.621586,52.291697,On or near SILVERDALE GROVE,E01027064,East Northamptonshire 008D,Investigation complete; no suspect identified
5f7d6de19415697594228c72263aa5714637ce0858e4175628db236e17c322db,2013-12,Northamptonshire Police,Northamptonshire Police,-1.167579,52.203332,On or near Park/Open Space,E01027004,Daventry 010B,Investigation complete; no suspect identified
240227f335ae574e69115500353f5df1602e40f09052f02c036f86327f13b1fc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
35c33aa9f589b6ddfb1c4c0ce4ee3a6434d389296bf4e1be63d97392f949c6ad,2013-12,Northamptonshire Police,Northamptonshire Police,-0.814144,52.290802,On or near WOODLAND AVENUE,E01027018,Daventry 005B,Investigation complete; no suspect identified
792c0126ad08c942b7917dcb4319e46e098fc8cf87069460257675360d02bb17,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701370,52.486350,On or near Shopping Area,E01026949,Corby 005A,Investigation complete; no suspect identified
149c98437e9327741b6411d92cf8c2ccd3315a7e0a6a1e334b02f9d4dc680915,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894150,52.253880,On or near BALFOUR ROAD,E01027185,Northampton 015B,Investigation complete; no suspect identified
0fd0f63a17e3c44e5b76134e789b36ea8e07c222155dd9c13e9df10d4fdf1115,2013-12,Northamptonshire Police,Northamptonshire Police,-0.901063,52.278840,On or near TIVERTON AVENUE,E01027148,Northampton 001B,Investigation complete; no suspect identified
ae1d05f134fff4138d6cb80e3a54d9f2fe57be41262c6e6444068e623ab63780,2013-12,Northamptonshire Police,Northamptonshire Police,-0.842543,52.272284,On or near GREAT HOLME COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
76fbc9eceb6f978ca35f7f51bf9272e7b6072ae8f526a6b2f72c5455a8d5dce9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.707844,52.470966,On or near BOUGHTON ROAD,E01032964,Corby 009C,Investigation complete; no suspect identified
d084702ca23ec1f94075f3dde045280fbf05838513bd184ab5aa587529d8ff4c,2013-12,Northamptonshire Police,Northamptonshire Police,-1.211875,52.247015,On or near MANOR ROAD,E01026993,Daventry 010A,Investigation complete; no suspect identified
