Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d56ab817c91c550f00443befd2118323ec4329a19fda922a48100a5c6b173774,2013-12,Warwickshire Police,Warwickshire Police,-1.603298,52.272174,On or near BYRON AVENUE,E01033255,Warwick 011H,Investigation complete; no suspect identified
c350f06172c1f0493cc03c244f5b3433c1925a6afcf21d14a786adb637098885,2013-12,Warwickshire Police,Warwickshire Police,-1.538257,52.265230,On or near EGLAMOUR WAY,E01031318,Warwick 012D,Investigation complete; no suspect identified
bc520e571b6558055e5f665df49710d1a54162e7d5749255b444ced9aa5fe571,2013-12,Warwickshire Police,Warwickshire Police,-1.609125,52.261171,On or near THE PEACOCKS,E01033255,Warwick 011H,Investigation complete; no suspect identified
9bc996fd003a7a1f010dfe7406f0e983f48f8b5dc3dad2410047f63ecb7a33fe,2013-12,Warwickshire Police,Warwickshire Police,-1.705863,52.322001,On or near SAINT LAURENCE CLOSE,E01031282,Warwick 004B,Investigation complete; no suspect identified
36cbf2e5231eeea9d57d87ec9fc41cd774ee0b77ed3f4c2557b5dd886b1f4561,2013-12,Warwickshire Police,Warwickshire Police,-1.823232,52.304631,On or near MEADOW RISE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
5039be2ae9912fab2a61fb167a8a6b128554293447ffaf90b922663c85139990,2013-12,Warwickshire Police,Warwickshire Police,-1.576567,52.282968,On or near Sports/Recreation Area,E01031316,Warwick 012B,Investigation complete; no suspect identified
85bd229e2f95d2f7d89c95ca92d2a83256262d9f29eacc0d6130f92eaf624233,2013-12,Warwickshire Police,Warwickshire Police,-1.593669,52.198501,On or near CHERRY ORCHARD,E01031253,Stratford-on-Avon 008G,Investigation complete; no suspect identified
77db42a803d9599e70e5c00f7fc2c3484f670b7f52c8c61c9e4939869dbc7b52,2013-12,Warwickshire Police,Warwickshire Police,-1.808768,52.308718,On or near WHITEPUMP LANE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
b41cf8d3f0d9b909fa9ad42bc9eb0944b46a8fa3d14fee7df1b7cfe1bbab0492,2013-12,Warwickshire Police,Warwickshire Police,-1.591137,52.284656,On or near EDWARD STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
c522870741d485651065603fe644ae6ba388c164678d67e485b9413a0412c33c,2013-12,Warwickshire Police,Warwickshire Police,-1.708238,52.188114,On or near OLD TOWN,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
9a9655a99b9251611073271f84224dbb1055965f458214621a4ca14dd9fcc149,2013-12,Warwickshire Police,Warwickshire Police,-1.737793,52.199412,On or near LUDFORD CLOSE,E01031237,Stratford-on-Avon 011E,Investigation complete; no suspect identified
a2eaa4e9514052d841d8a52da4e5e405ca8442eab32723e3603c4483c5e45038,2013-12,Warwickshire Police,Warwickshire Police,-1.537444,52.291245,On or near WINDSOR PLACE,E01033253,Warwick 007H,Investigation complete; no suspect identified
ac2caf27bf80ea61233b2b9e68632684c79c1c88079ba1813582369a86765156,2013-12,Warwickshire Police,Warwickshire Police,-1.843706,52.158324,On or near OWLETS END,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
370fbd4e03453e392c724a4aa63ff99139f5a7ea0f916bfb1f41e66385e4f3b7,2013-12,Warwickshire Police,Warwickshire Police,-1.524710,52.339985,On or near 6TH STREET,E01031308,Warwick 005G,Investigation complete; no suspect identified
b628c0b7f838b6ed29491142a8170d0dd4b62d7c3b37ec3b48b358bafdccff7e,2013-12,Warwickshire Police,Warwickshire Police,-1.602292,52.135462,On or near AVON CLOSE,E01031196,Stratford-on-Avon 014A,Investigation complete; no suspect identified
e5584059fffc512a5335e12400b98abe770d7daaa7843262c975ed6165b384a4,2013-12,Warwickshire Police,Warwickshire Police,-1.828689,52.365000,On or near SHUTT LANE,E01031243,Stratford-on-Avon 001B,Investigation complete; no suspect identified
fa2025caedda16c6313760819fd59f35dee440e1300d16a02e9cbb2805ea7572,2013-12,Warwickshire Police,Warwickshire Police,-1.911319,52.169929,On or near B4088,E01031189,Stratford-on-Avon 012A,Investigation complete; no suspect identified
331ee531ade0a246eb49e6352194e966f711b710a90fec2f75d3e70ba187260d,2013-12,Warwickshire Police,Warwickshire Police,-1.528783,52.277069,On or near BRUNSWICK STREET,E01031262,Warwick 013B,Investigation complete; no suspect identified
06bb8bae5364e0f5540cc5eca2109118e13b0b4e33259a5a73298b1d2efa16aa,2013-12,Warwickshire Police,Warwickshire Police,-1.561123,52.291219,On or near KEMPTON DRIVE,E01031309,Warwick 008A,Investigation complete; no suspect identified
1ee14b3fd3fbb707899a845099fe28e251f75768ff89356edaa06b8384b548f8,2013-12,Warwickshire Police,Warwickshire Police,-1.561815,52.337009,On or near Sports/Recreation Area,E01031299,Warwick 002D,Investigation complete; no suspect identified
54ca7bd43f0d95bab28d1cbaa40691661d1194b95a5c457f45b1a774b87e6378,2013-12,Warwickshire Police,Warwickshire Police,-1.537162,52.285958,On or near AVENUE ROAD,E01031291,Warwick 009B,Investigation complete; no suspect identified
701f67896ed4bac78fc8bd995bc7ea7ee26b19d2c4a4757486bf86c1d89bd768,2013-12,Warwickshire Police,Warwickshire Police,-1.499642,52.276068,On or near HEMMINGS CLOSE,E01031302,Warwick 005F,Investigation complete; no suspect identified
0795d1888dba61108043ee617a3843aa41b415b78c7aa0bc67fc852f70c51cc1,2013-12,Warwickshire Police,Warwickshire Police,-1.606408,52.286757,On or near BUDBROOKE ROAD,E01031322,Warwick 011B,Investigation complete; no suspect identified
c92c652c610040f3f79d143d2465f87914e206e09eff19976b028ed7150cac11,2013-12,Warwickshire Police,Warwickshire Police,-1.548725,52.289176,On or near COPPS ROAD,E01031293,Warwick 009D,Investigation complete; no suspect identified
c8220fe6fa8e78de1bdbae1cdfabac42dd809739ddd6e41cf5b83ef29dab03e9,2013-12,Warwickshire Police,Warwickshire Police,-1.517545,52.218658,On or near FOSSE WAY,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
3124157f9e6b9aad70429cea963d14510ab5246609adaee0f07ad3aba411f3ac,2013-12,Warwickshire Police,Warwickshire Police,-1.781782,52.266686,On or near POUND FIELD,E01031204,Stratford-on-Avon 002D,Investigation complete; no suspect identified
66f587e4403ff972cfcb2ea865dfcc6c77f0f61da69d7bc38797415bb51b9414,2013-12,Warwickshire Police,Warwickshire Police,-1.588602,52.290841,On or near MILLERS ROAD,E01031321,Warwick 011A,Investigation complete; no suspect identified
f4f57b55725f62317e781ca086e13d6b27b2dd31af1cc7875dfa784a31571c94,2013-12,Warwickshire Police,Warwickshire Police,-1.530243,52.281777,On or near RANELAGH STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
8478eb3d4cf7849b72ff63ccbfb95b59f5342fdcc744ae0c517d12bde9cca3cb,2013-12,Warwickshire Police,Warwickshire Police,-1.540130,52.295274,On or near BINSWOOD STREET,E01031294,Warwick 009E,Investigation complete; no suspect identified
def5b68ae68c89bc4cd1d970a042ecee560bdafbe389d64966f3b1b01c89d73d,2013-12,Warwickshire Police,Warwickshire Police,-1.774115,52.287475,On or near ARDEN ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
5c1d6c85bccfa9545e73513301ed0ea802ee39c81e0e1f0ee79811febc865122,2013-12,Warwickshire Police,Warwickshire Police,-1.586456,52.280450,On or near Parking Area,E01031317,Warwick 012C,Investigation complete; no suspect identified
5fff65ba202f2401c7ec917b88cca06147e06961ada35030d1df5a2b869d9551,2013-12,Warwickshire Police,Warwickshire Police,-1.578289,51.984929,On or near COLLEGE LANE,E01031209,Stratford-on-Avon 015B,Investigation complete; no suspect identified
2ca77bb95c9d5f99d1507e2cc6e3ea6c568933d429927cd47607c86caffd0ad7,2013-12,Warwickshire Police,Warwickshire Police,-1.572124,52.284651,On or near PICKARD STREET,E01031316,Warwick 012B,Investigation complete; no suspect identified
15c1a60cf2c9e44b126d476645b4852ec9a04a7d5c811420d868fc2c77150ebf,2013-12,Warwickshire Police,Warwickshire Police,-1.573871,52.287436,On or near WHARF STREET,E01031319,Warwick 012E,Investigation complete; no suspect identified
b7560a514a9d6c72d0c50f1901e56c5065f21e8a0c352fdbb1926109e563fe7e,2013-12,Warwickshire Police,Warwickshire Police,-1.578626,52.125858,On or near Parking Area,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
72ee3aa120fb013fbde663224cde5b35705b331f4ede06b9225bbfee3d60dd8d,2013-12,Warwickshire Police,Warwickshire Police,-1.578626,52.125858,On or near Parking Area,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
b6c5304175373a6b64b5e9ea1c62497e023f5f7808e1105749f1aa74bb500e86,2013-12,Warwickshire Police,Warwickshire Police,-1.573871,52.287436,On or near WHARF STREET,E01031319,Warwick 012E,Investigation complete; no suspect identified
a6c8537007627863ae53b967d67e70be89f4a8fc38dbc378a69ca438d778412d,2013-12,Warwickshire Police,Warwickshire Police,-1.825264,52.160546,On or near BARTON ROAD,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
69e1289812550adfc3eea29c393dff19d227294e860c48387f91a666baa81fde,2013-12,Warwickshire Police,Warwickshire Police,-1.534026,52.291475,On or near Parking Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
c5afd7c738ba2f04844b9c98677a947d916067892e45f3d655f43b754f454be3,2013-12,Warwickshire Police,Warwickshire Police,-1.544090,52.290876,On or near MILVERTON TERRACE,E01031290,Warwick 009A,Investigation complete; no suspect identified
2195a41d11b508c4d38a3948f01234f828df8e17879e7d48702f0914b36cc286,2013-12,Warwickshire Police,Warwickshire Police,-1.523890,52.285096,On or near ROTHERFIELD CLOSE,E01031335,Warwick 010E,Investigation complete; no suspect identified
d7b199efb31c11c70a1de4844bef34afd30ad5656eca1b1ac898e62e5679f120,2013-12,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
dd99ac5d44a94e61488250a9ee4da5bcaf86e7dc3f02701dbf1e3dd7faa47bb4,2013-12,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
ec792ce6a5378d8faaa62519d336a4c03bd593448b75ddf8e3fd0e3323367006,2013-12,Warwickshire Police,Warwickshire Police,-1.532561,52.291370,On or near KENILWORTH STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
a51e90fb97d87de48a683b96442bc82d7f3b99adc1cd1df883d95afb6f95aee2,2013-12,Warwickshire Police,Warwickshire Police,-1.609965,52.270694,On or near THE FURR MARSH,E01033254,Warwick 011G,Investigation complete; no suspect identified
dfd761d70b6fd532e2fe4fbc77bf3352e5778600085ac10c280a1875c32d7bf5,2013-12,Warwickshire Police,Warwickshire Police,-1.536712,52.292609,On or near Supermarket,E01033253,Warwick 007H,Investigation complete; no suspect identified
a239e46424e5472463fcb460ac9a8af252b75fdfbb9f5bed077a1e00efcb391a,2013-12,Warwickshire Police,Warwickshire Police,-1.504634,52.096172,On or near SADDLEDON STREET,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
85f76d89cdec4fbb2ae8bd5591cc94a9e878d927ed4adc170c0de5a0625dd554,2013-12,Warwickshire Police,Warwickshire Police,-1.576425,52.319441,On or near WARWICK ROAD,E01031284,Warwick 004D,Investigation complete; no suspect identified
0944e0c44beffdf398d63b0db0826e5a0abac45f37612d4fd1ceafdad30f718f,2013-12,Warwickshire Police,Warwickshire Police,-1.548932,52.278892,On or near Shopping Area,E01031315,Warwick 012A,Investigation complete; no suspect identified
cf7ec72de5c40e8128798272f5742b80718bc9bd52582fb7fe77f1a285782a03,2013-12,Warwickshire Police,Warwickshire Police,-1.579638,52.282152,On or near Parking Area,E01031317,Warwick 012C,Investigation complete; no suspect identified
1e91c938129bff9103133638bd3cb5c6f5562b69031f20a4eb932588a17b57e0,2013-12,Warwickshire Police,Warwickshire Police,-1.704461,52.190828,On or near WATERSIDE,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
6428947dc504dc0f12f6f53aa0dca903084bf97276df57d56681e4489217db61,2013-12,Warwickshire Police,Warwickshire Police,-1.722682,52.184759,On or near CHEPSTOW CLOSE,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
dd9a0b5ed436ce2eefa7314c38105020e95ef14dffc5ee8fd3bd734ee0f50df0,2013-12,Warwickshire Police,Warwickshire Police,-1.537444,52.291245,On or near WINDSOR PLACE,E01033253,Warwick 007H,Investigation complete; no suspect identified
17245e54325f9f2a047b07c9ace24b9f31955923961540b46e34bbdd3f910273,2013-12,Warwickshire Police,Warwickshire Police,-1.733850,52.198171,On or near BISHOPS CLOSE,E01031237,Stratford-on-Avon 011E,Investigation complete; no suspect identified
7e4cacca3b529d96b8ca27d47128c5da6b99f7f552ddd8606259a9611f2783d4,2013-12,Warwickshire Police,Warwickshire Police,-1.537242,52.293753,On or near Petrol Station,E01033253,Warwick 007H,Investigation complete; no suspect identified
d28925b3c49a55c10dc738c1fdedd3eacbab68324ff1f0644c776dd50217b694,2013-12,Warwickshire Police,Warwickshire Police,-1.537444,52.291245,On or near WINDSOR PLACE,E01033253,Warwick 007H,Investigation complete; no suspect identified
c4eaa6a0685339f1afa98eb6750005938fbff8d451a01c03576e7e28ec3d307a,2013-12,Warwickshire Police,Warwickshire Police,-1.534087,52.288409,On or near ROSEFIELD PLACE,E01031271,Warwick 010A,Investigation complete; no suspect identified
77ddf92ca0d0a3745e65edd964cb8635177c2d60dfdfceb6927deddc14eff110,2013-12,Warwickshire Police,Warwickshire Police,-1.531866,52.286324,On or near PRIORY TERRACE,E01031336,Warwick 010F,Investigation complete; no suspect identified
c8cc3cb48b73a9b9668a56f5b8e994f48ab83b0eebb50a147805ea994d9d9184,2013-12,Warwickshire Police,Warwickshire Police,-1.701147,52.189930,On or near Parking Area,E01031225,Stratford-on-Avon 010A,Investigation complete; no suspect identified
0511dcbe77669275ed904ced12bb1a62e40a18f9f79dd84da99b5d86768bffe2,2013-12,Warwickshire Police,Warwickshire Police,-1.561698,52.380053,On or near Further/Higher Educational Building,E01009671,Coventry 042C,Investigation complete; no suspect identified
55bf67f172fbc0461f326e678ca7f09f808cb21a7c28e6b4fae1e7b11de38d60,2013-12,Warwickshire Police,Warwickshire Police,-1.512172,52.301527,On or near WACKRILL DRIVE,E01031273,Warwick 006A,Investigation complete; no suspect identified
8a527ecefb95367190edd654d7b6117ffece8d8a2882667c72f516751a7b87a3,2013-12,Warwickshire Police,Warwickshire Police,-1.528058,52.292952,On or near KING STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
f2091f3ce7550f376048885b4067c38cd74b1c19a10cf1623bf2ed1a687b8bda,2013-12,Warwickshire Police,Warwickshire Police,-1.529165,52.308816,On or near BURMAN CLOSE,E01031288,Warwick 007F,Investigation complete; no suspect identified
a6825852903044dd6111dbfb2e2a85d7c1fbf2c5ac9fa4e0735070f35b2c5f51,2013-12,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
19901fb58fc6c84b77cafbe67da49264d8d9a0364f83a68ffce86b3b47342dbe,2013-12,Warwickshire Police,Warwickshire Police,-1.870235,52.214403,On or near HIGH STREET,E01031183,Stratford-on-Avon 006A,Investigation complete; no suspect identified
a4638f57384c3ed0663d77375363c59524664bdf20ff4c8221f24a291673c5d3,2013-12,Warwickshire Police,Warwickshire Police,-1.670640,52.305617,On or near GREEN LANE,E01031283,Warwick 004C,Investigation complete; no suspect identified
c506ba924a82a6b7a914aeac7ab71b3355bf90570f4eb5e69a9a8dfdba7f4c3f,2013-12,Warwickshire Police,Warwickshire Police,-1.538904,52.290478,On or near PORTLAND STREET,E01033256,Warwick 007I,Investigation complete; no suspect identified
bc51a348481044ef46191608584c16675fd3b851aed130f13ea03408275ac30a,2013-12,Warwickshire Police,Warwickshire Police,-1.710074,52.191552,On or near ELY GARDENS,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
7f2696d96409a146f76d202d95106308c65beae9a62d328a805474c86fbe1676,2013-12,Warwickshire Police,Warwickshire Police,-1.894247,52.272603,On or near Supermarket,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
9cff7396fcace99f7a360476982144ada32adb5cef51428b85958b3d1cad0593,2013-12,Warwickshire Police,Warwickshire Police,-1.387626,52.280018,On or near SITWELL AVENUE,E01031211,Stratford-on-Avon 005G,Investigation complete; no suspect identified
616fcf53dcc5dfd84a37918e33cc7fdf29fdca07379c24e7d08cbc997186782e,2013-12,Warwickshire Police,Warwickshire Police,-1.711793,52.199477,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
0e036963881bab7e04f1a0a167f643b4f4291cb2b4cf8eb7e8046c7791fd96a9,2013-12,Warwickshire Police,Warwickshire Police,-1.580780,52.283936,On or near ST JOHNS,E01031323,Warwick 011C,Investigation complete; no suspect identified
1c1c3b6d149f632a368d13f959f579697d9e88a4061f33db3f90ef89656a8008,2013-12,Warwickshire Police,Warwickshire Police,-1.509384,52.281737,On or near SPRINGWELL ROAD,E01031333,Warwick 010C,Investigation complete; no suspect identified
a348b099a3aaab98a4b41c889dae18ab8f1bc32e0c37a8bd3941fa6f051925f9,2013-12,Warwickshire Police,Warwickshire Police,-1.717503,52.194160,On or near Petrol Station,E01031238,Stratford-on-Avon 009F,Investigation complete; no suspect identified
d2bb1b6011e75e201c3aaf0aa3242313588abcdb2ef6dc411cda71ef6f53c5c3,2013-12,Warwickshire Police,Warwickshire Police,-1.872048,52.214908,On or near Supermarket,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
f8596f1fbe4d48709e510770a806346f2b18513823afbb43c565547962488d23,2013-12,Warwickshire Police,Warwickshire Police,-1.631937,52.211689,On or near Sports/Recreation Area,E01031218,Stratford-on-Avon 008B,Investigation complete; no suspect identified
b261bed5f4d82fde6bb09f7ad15bce9019ff6aba2c73844009eadbe5ff6360c4,2013-12,Warwickshire Police,Warwickshire Police,-1.536712,52.292609,On or near Supermarket,E01033253,Warwick 007H,Investigation complete; no suspect identified
2f742ebd915104676370de2f56beb9fd362424268ea275aa71fa68cf71184916,2013-12,Warwickshire Police,Warwickshire Police,-1.705603,52.192863,On or near Shopping Area,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
e0b5c55a62a525451b80e446872a2157c2e1abd83fbf5b621827b856d989b7b2,2013-12,Warwickshire Police,Warwickshire Police,-1.599358,52.385698,On or near Sports/Recreation Area,E01031254,Warwick 001A,Investigation complete; no suspect identified
59a0bb64a2966aa45ed5fe59d816c1760549d8fca8020aa8e6fc055c64cc4bfb,2013-12,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
