Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1c880e27015596431d0f5a795a6dedd2728b4931fd31a8936725386bcef8955a,2012-05,Northamptonshire Police,Northamptonshire Police,-1.001641,52.211836,On or near SHEPHERDS WALK,E01027282,South Northamptonshire 001A,Investigation complete; no suspect identified
12fcedf13d76d3131b4419ff13074b40418f5bd7ab7795348292a600dcac788b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.973863,52.185722,On or near HIGH STREET,E01027283,South Northamptonshire 001B,Investigation complete; no suspect identified
fd44720d2643a015fa5a5f6d8823d8bf51405195e81d0fb9967ec1cd546c22f1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.883851,52.094340,On or near WARREN ROAD,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
35df095c831a2ab0579aaf06ebbe998fd9f0393264d24b5731d1a5dc6abfef23,2012-05,Northamptonshire Police,Northamptonshire Police,-0.886053,52.095008,On or near BROWNSFIELD ROAD,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
66b89e4a9a011eaec7599bb60fece635af511b993458809954f52076c5747eea,2012-05,Northamptonshire Police,Northamptonshire Police,-0.888704,52.095249,On or near SCHOOL LANE,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
ba7be36468c706ec00db929b9b7255b5619f4f6c2dae1289eafcc54c4eda8555,2012-05,Northamptonshire Police,Northamptonshire Police,-0.888774,52.095960,On or near VICARAGE ROAD,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
993d5fe669327cd6f3625ba35c9fcbc215c3590a841d759de1b8e0fa05f570f6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.890938,52.096412,On or near HIGHCROFT CLOSE,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
34bbd10c282fccd121c4de2559bcaebe5806d8e0a45a60785a2320060cc5a8f4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.975638,52.230080,On or near BEECH LANE,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
b2be65ffa1e53c437ba17fcfd83a9d880b0979050a658508b4f58060f9b4daae,2012-05,Northamptonshire Police,Northamptonshire Police,-1.032718,52.218981,On or near HILLSIDE CRESCENT,E01027287,South Northamptonshire 001E,Investigation complete; no suspect identified
25999c20ca58f65d5d6c07eba60bd7c5a9a1c9b6ca0a1a02f26afcfeddec4c52,2012-05,Northamptonshire Police,Northamptonshire Police,-1.028051,52.230927,On or near MAIN ROAD,E01027287,South Northamptonshire 001E,Investigation complete; no suspect identified
d1842791697abec00cb1cc1de587017e3712f79ef9b97edfa0d5ab6f8f06c16d,2012-05,Northamptonshire Police,Northamptonshire Police,-1.270571,52.021196,On or near GLEBE RISE,E01027288,South Northamptonshire 011A,Investigation complete; no suspect identified
24918d5f1eb07132e2ccc1c5146e25a3ea712823c326c55b077cc1f66132607b,2012-05,Northamptonshire Police,Northamptonshire Police,-1.054532,52.129835,On or near LOWER END,E01027289,South Northamptonshire 004C,Investigation complete; no suspect identified
538445021b61f6b433e18f170f8df25b7d283c262f893a673a018ca6b1f33678,2012-05,Northamptonshire Police,Northamptonshire Police,-1.019276,52.142035,On or near CALVERT CLOSE,E01027289,South Northamptonshire 004C,Investigation complete; no suspect identified
55eb94825fd0627064c3197dec51641a447d282c52de7159c6a08ea8bb9bafeb,2012-05,Northamptonshire Police,Northamptonshire Police,-1.150221,52.010644,On or near CHURCH LEYS,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
4fcd6cf8a4c9f70839bab1ce16e662a0c70ae4599dcd90a4c2e529bd31d74db4,2012-05,Northamptonshire Police,Northamptonshire Police,-1.149196,52.008577,On or near LAWYERS CLOSE,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
378282c4770f26f9ab2f86eed6b0da239338d4a4e4053df08ac249a075940637,2012-05,Northamptonshire Police,Northamptonshire Police,-1.253705,51.995251,On or near HOLLOW WAY,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
7e468455a20fa32a31ca111d279e8a5f9c8a1bb47c33a19ff734eed9b9faed98,2012-05,Northamptonshire Police,Northamptonshire Police,-1.253154,51.994204,On or near ROUNDTOWN,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
ce6fce306983a3a64b110d781439504bbc6e07b1c466edf5002b6fd03353c921,2012-05,Northamptonshire Police,Northamptonshire Police,-1.195073,51.992464,On or near FOURTH AVENUE,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
df584bced06e524668531e4490f01db3aeae84fb64f678265b243c7c549c3815,2012-05,Northamptonshire Police,Northamptonshire Police,-1.148214,52.008148,On or near SCHOOL LANE,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
c0e9142a85c6baaa5a63af03cdf5e057ea2d554cc4d63dcd96017bd8037164fc,2012-05,Northamptonshire Police,Northamptonshire Police,-1.149196,52.008577,On or near LAWYERS CLOSE,E01027290,South Northamptonshire 011B,Investigation complete; no suspect identified
d85be446a4911ce9a0398cee4bba4586e3395d8b4ec5198a4ec9e8e737ad85dd,2012-05,Northamptonshire Police,Northamptonshire Police,-1.274710,52.078889,On or near CHENEY GARDENS,E01027291,South Northamptonshire 006A,Investigation complete; no suspect identified
00ff43c494bacbec3ef1324127895990d6f6227b5a13f452ad7c1c8f1649688d,2012-05,Northamptonshire Police,Northamptonshire Police,-1.277050,52.078534,On or near Petrol Station,E01027291,South Northamptonshire 006A,Investigation complete; no suspect identified
fd6f716b2805983e40cf40455428236cf79dbb818111faed12f03f9821af5c95,2012-05,Northamptonshire Police,Northamptonshire Police,-1.270392,52.074331,On or near MIDWAY,E01027292,South Northamptonshire 006B,Investigation complete; no suspect identified
fbb3a50e3040bf6174eac4b9aa14f5708753a4bd05cfe3113ece436fec2797a1,2012-05,Northamptonshire Police,Northamptonshire Police,-1.267301,52.073277,On or near YEW TREE CLOSE,E01027293,South Northamptonshire 006C,Investigation complete; no suspect identified
45fc7cc1ee365fb8ffd47e7eced0ac6b2e4a5be7d91696e8b0f4ef798e38dcf1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.840034,52.154920,On or near Parking Area,E01027294,South Northamptonshire 003E,Investigation complete; no suspect identified
f49793f0700b5011917c77c563eeb60a23c2d7e80a511e2a2170a52cfb8d309e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.855633,52.145722,On or near ROBINS CLOSE,E01027294,South Northamptonshire 003E,Investigation complete; no suspect identified
276e48267b1eb6308871c8fae65aeed5ca5b487e0b82084355a4fb7c4498af0f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.850672,52.146564,On or near STOCKING CLOSE,E01027294,South Northamptonshire 003E,Investigation complete; no suspect identified
824ad45a6aadb6740f74691661c72d00233166205771722509f9e1aa5892ea8f,2012-05,Northamptonshire Police,Northamptonshire Police,-1.211812,52.029467,On or near Sports/Recreation Area,E01027296,South Northamptonshire 011C,Suspect charged
1753ca49a3e37a96015a91f99f7ab83f32d91bd72b4a73981aba4e852b8df70f,2012-05,Northamptonshire Police,Northamptonshire Police,-1.220369,52.053718,On or near MANOR LANE,E01027296,South Northamptonshire 011C,Investigation complete; no suspect identified
1c9d5e0b8def19b07382d6d5ca4fa70f78ef858b4ae5d6e7531287d1a89d1db9,2012-05,Northamptonshire Police,Northamptonshire Police,-1.220369,52.053718,On or near MANOR LANE,E01027296,South Northamptonshire 011C,Investigation complete; no suspect identified
9c1555b28d60bd0b739472f8cd3c2a4d73ae75e557d544dc2204147cd1294a44,2012-05,Northamptonshire Police,Northamptonshire Police,-0.941665,52.104493,On or near GRAYS LANE,E01027297,South Northamptonshire 005A,Investigation complete; no suspect identified
b25d75f576ddc62bd0d828b36fb3264b5c39a7b1f0af59e3754ba68a8a15d87e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.912366,52.143310,On or near ROOKERY LANE,E01027297,South Northamptonshire 005A,Suspect charged
4dc7ee12639e35765aaad0f21b289abdfa9987f74318c5f2b357627d3de249f0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.949401,52.103357,On or near HIGH STREET,E01027297,South Northamptonshire 005A,Investigation complete; no suspect identified
4bbd5b6c3dd9467e6cc90b650b0d89c248742ce091ffec83f183754fb5ad4d2a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.991747,52.128371,On or near HOME CLOSE,E01027299,South Northamptonshire 005C,Investigation complete; no suspect identified
f06b591592b1fd27df8141c371380b63b97cb076bdefbe171a377b9047b41ffb,2012-05,Northamptonshire Police,Northamptonshire Police,-0.991666,52.126114,On or near SOLLY'S WAY,E01027299,South Northamptonshire 005C,Investigation complete; no suspect identified
3d1c1ff4da68222268c5431f2d0293ebe918471a785b5bbbc60cffa4dfc5847e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.993963,52.131168,On or near GILBERT SCOTT COURT,E01027300,South Northamptonshire 004D,Investigation complete; no suspect identified
8002560fd70592456fa25c113a217767401a20232ffc75563197fd789d45b0dd,2012-05,Northamptonshire Police,Northamptonshire Police,-1.003017,52.127388,On or near GREEN LANE,E01027300,South Northamptonshire 004D,Investigation complete; no suspect identified
7e07d89a55df166c8396ffc8cfce8d55d1f61595350b080826156658035ce616,2012-05,Northamptonshire Police,Northamptonshire Police,-0.985516,52.130008,On or near SUN YARD,E01027301,South Northamptonshire 005D,Investigation complete; no suspect identified
1c0b428b4c5982fed552d9bd4b2ce7f958ad0a46c6575a67d4d6fea57940fd6b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.985516,52.130008,On or near SUN YARD,E01027301,South Northamptonshire 005D,Investigation complete; no suspect identified
d538ba611fa2ec55c31e2489374081947c084f70b2bc8c8d649e631162310327,2012-05,Northamptonshire Police,Northamptonshire Police,-0.985516,52.130008,On or near SUN YARD,E01027301,South Northamptonshire 005D,Local resolution
855cae24cf685c4b6d42bf5c1d6c6e4ea3551fbc1711ee5022f508ef0933e349,2012-05,Northamptonshire Police,Northamptonshire Police,-0.985516,52.130008,On or near SUN YARD,E01027301,South Northamptonshire 005D,Local resolution
7772f779a7652ab119ef6f60d61a71c4e7648bbdd742708bb908c85e6ae04dac,2012-05,Northamptonshire Police,Northamptonshire Police,-0.989888,52.133075,On or near WATLING STREET,E01027301,South Northamptonshire 005D,Investigation complete; no suspect identified
0047df33e7006c4151c55e29ad8ad012fa890cca8125146a8795acfc4e7bdb4b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.990400,52.129133,On or near PLANK HOUSES,E01027302,South Northamptonshire 005E,Local resolution
babc1e71f43e8642e5581e492197bde5a3c05e669e7ec03b52e500170b1e4a0e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.989762,52.130881,On or near RICHMOND ROAD,E01027303,South Northamptonshire 004E,Suspect charged
1d08e0eef5e5bffce89d75ca700d5cd9972b974a82586fc65b0d27a337a707fb,2012-05,Northamptonshire Police,Northamptonshire Police,-0.989762,52.130881,On or near RICHMOND ROAD,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
813ecbd500132d3f168a7ba8ae30cb81ad61c997b99a3cd911242ffc33c309c9,2012-05,Northamptonshire Police,Northamptonshire Police,-0.996438,52.138715,On or near Petrol Station,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
ad2df1f2168614e16a919579fe0166c8bbd2bd3ebd9b9e69af86d077ea88427a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.990535,52.132874,On or near THE RUINS,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
9d59a4dcc61e8a8c5df496b5a953dc1b519643cfe056a622ccd2d39f9ed5fa5f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.996438,52.138715,On or near Petrol Station,E01027303,South Northamptonshire 004E,Investigation complete; no suspect identified
8d49138ffcd55ee3d204f337a543a2ffb151d0f412177d721cb63101689e6427,2012-05,Northamptonshire Police,Northamptonshire Police,-0.990235,52.132575,On or near PARK STREET,E01027303,South Northamptonshire 004E,Suspect charged
2fbd8f98da533bf1242fd573a8e7f38bb774bc5a51cf356937c6c48690136ea6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.990235,52.132575,On or near PARK STREET,E01027303,South Northamptonshire 004E,Suspect charged
38d4e4500d0884d58a46ae13483faf17430a3267a40e24d2404e1bb692ae495e,2012-05,Northamptonshire Police,Northamptonshire Police,-1.296171,52.165401,On or near OWL END LANE,E01027304,South Northamptonshire 006D,Investigation complete; no suspect identified
74795c6156a9635ac06007db9a42ab384a408f5cd208dfeb54ca00e2cecf25fb,2012-05,Northamptonshire Police,Northamptonshire Police,-1.269714,52.136434,On or near Sports/Recreation Area,E01027304,South Northamptonshire 006D,Local resolution
00b61288d943dcd4c5f4d40d0bffefc8196a1aa22e3e37e6e8077f5aad395f99,2012-05,Northamptonshire Police,Northamptonshire Police,-1.276221,52.132491,On or near ARBURY BANKS,E01027305,South Northamptonshire 006E,Investigation complete; no suspect identified
c28c3b2c8ae38984e2abac1025f4373bec3b36ffb2f60f0969a65e662a33135c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894180,52.081589,On or near DUCHESS GARDENS,E01027307,South Northamptonshire 008D,Investigation complete; no suspect identified
8008963376ca2798be20f76e7a6f3b37eddcfde73b87488aabd78b076deeb814,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894180,52.081589,On or near DUCHESS GARDENS,E01027307,South Northamptonshire 008D,Investigation complete; no suspect identified
86bacb5af9813aef08fb6c3eb802220e87364da2939113e1cc82c71a9a78deee,2012-05,Northamptonshire Police,Northamptonshire Police,-0.901202,52.083255,On or near WATLING STREET,E01027307,South Northamptonshire 008D,Investigation complete; no suspect identified
cf06c67c441d5a2a6f782a671b8d70758e451a16db221ee62d980a8efd1b8957,2012-05,Northamptonshire Police,Northamptonshire Police,-0.735059,52.206726,On or near CASTLE ASHBY ROAD,E01027308,South Northamptonshire 002D,Investigation complete; no suspect identified
f49c3abd22c5a8f50ddd81a2b63609197bbc8770636e3457f5a6bca0dd589c8d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.776738,52.213154,On or near BRIDGE MEADOW,E01027308,South Northamptonshire 002D,Investigation complete; no suspect identified
6d78127f8af2cf88dfbf3117db3d886beaf6edeb5953a12b1d76105b00ba1789,2012-05,Northamptonshire Police,Northamptonshire Police,-0.719181,52.292688,On or near Petrol Station,E01027309,Wellingborough 007A,Investigation complete; no suspect identified
9100a1155f68342e76a233025f3f54ba85183f3212164099d0ffa753d6a2a1fd,2012-05,Northamptonshire Police,Northamptonshire Police,-0.720487,52.296226,On or near CLARE ROAD,E01027309,Wellingborough 007A,Suspect charged as part of another case
7456d0a97b77cd05b1c661ac391551e81aac3352456b5ea6e0c3547722d3094d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.711100,52.298309,On or near PYTCHLEY RISE,E01027309,Wellingborough 007A,Investigation complete; no suspect identified
21c9a2c234e0fbfa5968d0b8303aa2e0ee55d2d2f426cb5f9e115c1af7b09a70,2012-05,Northamptonshire Police,Northamptonshire Police,-0.713401,52.305949,On or near MINERVA WAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
c7f2c495c47e89d0f2dba3da22b1aced29689d30afb1921ad86b1fed1530878e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.714609,52.307275,On or near RYCROFT CLOSE,E01027310,Wellingborough 007B,Local resolution
e270aa9601e889f93271d43f7d0f2f924c7682bbee2d8ece6edc719355dd86d2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.716586,52.303341,On or near KILNWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
84880c7f730f15c5c3f47bcf44462772a68ac01def4036c5c8fc3ce4b7b7b762,2012-05,Northamptonshire Police,Northamptonshire Police,-0.716586,52.303341,On or near KILNWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
b521bc37f50ebdfd3b15bc618a4379530076a35a4b76f869fe69217c3472ac3a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.719438,52.302580,On or near QUEENSWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
66d278dac2b59de2d676a412b0c8a64df6dd7ef75b20d50ea0d0fee4f5fe0269,2012-05,Northamptonshire Police,Northamptonshire Police,-0.716586,52.303341,On or near KILNWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
30be059b6be505d285185c1813b5bfe61b8d3432cb05abbb9787908631b45578,2012-05,Northamptonshire Police,Northamptonshire Police,-0.713401,52.305949,On or near MINERVA WAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
4643acc08081eda4100e0f972cfb2219d6a717e177fcb50676d07af7257d185d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.719438,52.302580,On or near QUEENSWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
a16a1a0f27ba108ef790975d3170ed386bd86a7b4ec5f3705ca3843733dcaf6a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.716586,52.303341,On or near KILNWAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
f75336018e9c8decfdbf3801fee64babe26649c450ae8b0757194cb169e7be18,2012-05,Northamptonshire Police,Northamptonshire Police,-0.713401,52.305949,On or near MINERVA WAY,E01027310,Wellingborough 007B,Investigation complete; no suspect identified
d525857928aa5355d934514bcab63bac95222b42f16665c3338e0aa1df7979fe,2012-05,Northamptonshire Police,Northamptonshire Police,-0.712337,52.303177,On or near HARRISON CLOSE,E01027312,Wellingborough 007D,Local resolution
f0f54e425b5b3d189809b9257ce1b5edf33b0bc3f6a3e7816612d4d16883996b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.710805,52.300410,On or near BIRCHFIELD ROAD,E01027312,Wellingborough 007D,Investigation complete; no suspect identified
