Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1bd85932f4439b544c3b92557fff6796d12ef2f2c52dcc5aa0739e58d1e0633e,2013-05,Dorset Police,Dorset Police,-1.858292,50.729072,On or near HOLDENHURST ROAD,E01015288,Bournemouth 021B,Suspect charged
09d2a29b554565d4b8dd91339a3a08ca0b465ab15d3b0f93a4b350f5e8d61fe7,2013-05,Dorset Police,Dorset Police,-1.927023,50.756841,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
be61418d9c33e4a5262f7e4b79ca6193ae24cb42b8fa2747096b47a3b7abf1a3,2013-05,Dorset Police,Dorset Police,-1.825360,50.753100,On or near HOPKINS CLOSE,E01015341,Bournemouth 008D,Suspect charged
d97401e9af594235e3f9b0d78f496538aaedac0bdd3b2d31ac6feb482fb715b0,2013-05,Dorset Police,Dorset Police,-1.905103,50.722941,On or near Shopping Area,E01015371,Bournemouth 023A,Suspect charged
e40f11ab1ee5aa2a8c70ee6147f72e1082b452abd1e02352109d5d1300d809fd,2013-05,Dorset Police,Dorset Police,-1.913995,50.740574,On or near ALDER HILLS,E01015382,Poole 007C,Suspect charged
a470ea0dccbaed593d599600151cc8287f7358bf466b42612ec8bb3639e413cc,2013-05,Dorset Police,Dorset Police,-1.989532,50.740542,On or near Supermarket,E01015421,Poole 006E,Offender given a caution
3df3be3f45035462cbb7b94577ca110a1169c3d4da26daf5d591b51f681c4983,2013-05,Dorset Police,Dorset Police,-1.927338,50.727220,On or near VALE ROAD,E01015462,Poole 013D,Suspect charged
389eb94a5dfc65ceeddc57e9cd63c0c305af348941cbdee621b1975a86acfd0f,2013-05,Dorset Police,Dorset Police,-1.933788,50.724616,On or near BOURNEMOUTH ROAD,E01015461,Poole 013C,Suspect charged
1bd85932f4439b544c3b92557fff6796d12ef2f2c52dcc5aa0739e58d1e0633e,2013-05,Dorset Police,Dorset Police,-1.858292,50.729072,On or near HOLDENHURST ROAD,E01015288,Bournemouth 021B,Suspect charged
09d2a29b554565d4b8dd91339a3a08ca0b465ab15d3b0f93a4b350f5e8d61fe7,2013-05,Dorset Police,Dorset Police,-1.927023,50.756841,On or near Shopping Area,E01015308,Bournemouth 002C,Suspect charged
b3174e1f00f28787c3af7a6c5ab5afcc17a72ff50894b6ecd4053be72804849a,2013-05,Dorset Police,Dorset Police,-1.865040,50.722911,On or near Nightclub,E01015285,Bournemouth 021A,Suspect charged
d5f1d85d45545d0da90e01d870902b1eed93f5b8ba32389facd306171ced8946,2013-05,Dorset Police,Dorset Police,-1.865828,50.724647,On or near OXFORD ROAD,E01015287,Bournemouth 017D,Suspect charged
cda0eb0af2839f786d26817592b1a1208bea19ab0f48d08d4793cf6decfde7f9,2013-05,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Suspect charged
600127251fb66ec7d12479a265797a66267d20fa4f03f41a6d1ac7ffe1c0d7eb,2013-05,Dorset Police,Dorset Police,-1.863587,50.730481,On or near OPHIR ROAD,E01015328,Bournemouth 017E,Suspect charged
600127251fb66ec7d12479a265797a66267d20fa4f03f41a6d1ac7ffe1c0d7eb,2013-05,Dorset Police,Dorset Police,-1.863587,50.730481,On or near OPHIR ROAD,E01015328,Bournemouth 017E,Suspect charged
ea86fa8dd32d82f8bb2c4d0e24f222de0758a4d1757995ae54f4564bc26f5ed8,2013-05,Dorset Police,Dorset Police,-1.854275,50.735928,On or near OAK ROAD,E01015329,Bournemouth 015E,Suspect charged
448b14b5774df611a009a48c9d2e66cbedaaa6a83eaba423ff564068b1ac5347,2013-05,Dorset Police,Dorset Police,-1.899494,50.722307,On or near POOLE ROAD,E01015372,Bournemouth 023B,Suspect charged
2e9223490696f46564487e2c5183ff4a28acf390f75ca9ca87a30b2537443aff,2013-05,Dorset Police,Dorset Police,-1.877358,50.747205,On or near Police Station,E01015374,Bournemouth 009C,Suspect charged
e67579c69d66b41a3c5606a5d9b0c0a5c7c5afd8cc3fb366311e6ca15c5ffb37,2013-05,Dorset Police,Dorset Police,-1.952972,50.750434,On or near CHALBURY CLOSE,E01015410,Poole 005D,Suspect charged
27a922e463007cc3cef7ac8a9f3294ae532c63644776010730ec3111133009f4,2013-05,Dorset Police,Dorset Police,-1.942866,50.726644,On or near MANSFIELD AVENUE,E01015454,Poole 017C,Suspect charged
45ceb34c0a04916eb642685331cfff7e2f295b438e9a0c29985bc80bf16a0cd2,2013-05,Dorset Police,Dorset Police,-1.847380,50.729840,On or near ST CLEMENT'S ROAD,E01015281,Bournemouth 019D,Suspect charged
f5bb3c1f1089e6e193ac7119a8572a88c221abb3dbf36e5fe8ff4a095d5b4c7f,2013-05,Dorset Police,Dorset Police,-1.902625,50.756509,On or near NORCLIFFE CLOSE,E01015310,Bournemouth 007A,Suspect charged
b41368dfbce904cbcbb92441d284e8b510c768e90232412534a746568871cf3d,2013-05,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Suspect charged
39ba3a6d9f37aedb8b1a7b17bc70cd4297e3aa94550dd1e2639244ee931ccc0e,2013-05,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Suspect charged
b8d5a903fba1f18d41bb4c1d691895356e185f15963527cb86c7fa5e56b6a33a,2013-05,Dorset Police,Dorset Police,-1.792560,50.726977,On or near OLD PRIORY ROAD,E01015299,Bournemouth 020D,Offender given a caution
a1e181494e611d347f69437408de76f0d17c87250c93a0a8db54993b3591e7a9,2013-05,Dorset Police,Dorset Police,-1.904231,50.754720,On or near CAROLINE ROAD,E01015310,Bournemouth 007A,Suspect charged
1075ccb1993bec2063332c297d194aa2f251c6b6f662694e99b3e412b2248328,2013-05,Dorset Police,Dorset Police,-1.879546,50.745219,On or near HAWTHORN ROAD,E01015374,Bournemouth 009C,Suspect charged
c2827d1e5b6bd08142666979d9313bad288b624495d50cf09a45e14642517600,2013-05,Dorset Police,Dorset Police,-1.931147,50.738364,On or near BUCKINGHAM ROAD,E01015385,Poole 007F,Suspect charged
7b359aafa8496ce5d57d5610d1eb34a7896a7a70dd64e0c0073a317538318012,2013-05,Dorset Police,Dorset Police,-1.949486,50.750225,On or near YARROW CLOSE,E01015443,Poole 008E,Suspect charged
9a0653bea1f523488cf262fce77a747db80eb2c4523a99ccd34fb62c9634064f,2013-05,Dorset Police,Dorset Police,-1.937906,50.727918,On or near EDWARD ROAD,E01015460,Poole 013B,Suspect charged
a9800dfba9bbbac64a829a152301858454055a1145ce638e0668122980d1290e,2013-05,Dorset Police,Dorset Police,-1.874234,50.717346,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
3b601a22a63cfc3119b915f3a05e57ca8566cc5decc75b2e88108fd6c8579cc5,2013-05,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
a1e181494e611d347f69437408de76f0d17c87250c93a0a8db54993b3591e7a9,2013-05,Dorset Police,Dorset Police,-1.904231,50.754720,On or near CAROLINE ROAD,E01015310,Bournemouth 007A,Suspect charged
60510a04066169fd8b2cf6cb9a63fee6b95acb6f9c91a0569660afc0ebefd51d,2013-05,Dorset Police,Dorset Police,-1.873743,50.752659,On or near KING EDWARD AVENUE,E01015320,Bournemouth 006A,Suspect charged
8689cab93889c6f2c14b0127e1c51d4824997513e48bb9a0fbd194718cba6f82,2013-05,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Suspect charged
3b71ca39c5159015eac97a03d5636a03e80fc17a992e3bea6a7eaea84df57ae7,2013-05,Dorset Police,Dorset Police,-1.857936,50.729683,On or near METHUEN CLOSE,E01015288,Bournemouth 021B,Suspect charged
e0346a905b1b875af3d62b84e5155b0eb67cbce0f20d8d3d19f2440104f8faca,2013-05,Dorset Police,Dorset Police,-1.905043,50.724236,On or near PRINCESS ROAD,E01015371,Bournemouth 023A,Suspect charged
e0346a905b1b875af3d62b84e5155b0eb67cbce0f20d8d3d19f2440104f8faca,2013-05,Dorset Police,Dorset Police,-1.905043,50.724236,On or near PRINCESS ROAD,E01015371,Bournemouth 023A,Suspect charged
f1aa012280b68fe111b43f2c36ebfece9d07507e5cda2faac1089f674d8b2bba,2013-05,Dorset Police,Dorset Police,-1.924222,50.734915,On or near CONNAUGHT CRESCENT,E01015391,Poole 010B,Suspect charged
f1aa012280b68fe111b43f2c36ebfece9d07507e5cda2faac1089f674d8b2bba,2013-05,Dorset Police,Dorset Police,-1.924222,50.734915,On or near CONNAUGHT CRESCENT,E01015391,Poole 010B,Suspect charged
d2ce1f6f62f0a0938ff3889b8eb92fb08d5935a7a59cb4561697abd8728b7cd2,2013-05,Dorset Police,Dorset Police,-1.992286,50.709580,On or near Police Station,E01015423,Poole 016A,Offender given a caution
ead79c37ed0323539b5763690da6317831b8b44d6e32a7a87e7f4eafdeb0698d,2013-05,Dorset Police,Dorset Police,-1.987863,50.724652,On or near STERTE AVENUE,E01015465,Poole 015A,Suspect charged
b9997fc38ac103dfe12f312d009cbcc8fe7f05dd7c59d9e138e2f8b44e8b2ea3,2013-05,Dorset Police,Dorset Police,-1.874690,50.721887,On or near Supermarket,E01015283,Bournemouth 017A,Suspect charged
6ddbe6289751086d75c057424807157fe7923abab73561342f83d4531ecc9b47,2013-05,Dorset Police,Dorset Police,-1.903542,50.758488,On or near TEDDER CLOSE,E01015310,Bournemouth 007A,Suspect charged
d25d9af3419214a180bf3eb2b308dfe34ca5bc05d297937b28534368c11a635f,2013-05,Dorset Police,Dorset Police,-1.904231,50.754720,On or near CAROLINE ROAD,E01015310,Bournemouth 007A,Suspect charged
0acbef378814c2170e89c1ea8d26b00a7082b0bf68e128c66eaccf420d31f624,2013-05,Dorset Police,Dorset Police,-1.873620,50.719413,On or near UPPER HINTON ROAD,E01015285,Bournemouth 021A,Suspect charged
50e91035038b6ddcb41226b2ff013f8d0e355dd404735ac88d25882b9c5bbb59,2013-05,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Suspect charged
5f2ea7041bb6c4fcab95640a8db876b83b220a897bf5cdab2ee0016346c3790f,2013-05,Dorset Police,Dorset Police,-1.864972,50.726912,On or near Bus/Coach Station,E01015287,Bournemouth 017D,Offender given a caution
50f3459846dff43814eda76b2e9287268c7c625de5b430f4c32c6feeb58066ac,2013-05,Dorset Police,Dorset Police,-1.860905,50.726980,On or near Nightclub,E01015288,Bournemouth 021B,Suspect charged
ea3ee57ef8d5fc0288cea916e5a8b351d3fd00e1a1fcee1862dcd555404da678,2013-05,Dorset Police,Dorset Police,-1.869151,50.732169,On or near MILTON ROAD,E01015326,Bournemouth 013A,Suspect charged
c20d4146cb821598029d0cb18de881a40be3d9e297192c0d81711027146091db,2013-05,Dorset Police,Dorset Police,-1.827327,50.750262,On or near JEWELL ROAD,E01015341,Bournemouth 008D,Suspect charged
eff452481e04a01af11737437c4f3d2e24d8490959f5ad7f0cea9db178a9b854,2013-05,Dorset Police,Dorset Police,-1.860563,50.761295,On or near BOVERIDGE GARDENS,E01015351,Bournemouth 004C,Suspect charged
15c7b8a18b903e7d6cd06ad613526c8c77190c65ea7d01418e5740d11e8de627,2013-05,Dorset Police,Dorset Police,-1.860563,50.761295,On or near BOVERIDGE GARDENS,E01015351,Bournemouth 004C,Suspect charged
5cb5c0e214e831d14416e81b681dcc05f422a01152c2e490ec925a3701db6ce1,2013-05,Dorset Police,Dorset Police,-1.953431,50.745641,On or near YARROW ROAD,E01015443,Poole 008E,Suspect charged
fee0a70cf2482e20ebe493bfacf0041efd4914ebe3de0c4fa63f95fdb1a6a17b,2013-05,Dorset Police,Dorset Police,-1.842193,50.730211,On or near TOWER ROAD,E01015281,Bournemouth 019D,Suspect charged
8afe25d1e70288aba62d9ca07d047a81ace31143b92ed83dbb41587fb492a86a,2013-05,Dorset Police,Dorset Police,-1.865468,50.746697,On or near GRESHAM ROAD,E01015322,Bournemouth 010A,Offender given a caution
4dd254bdd8c4c23e1e392b4811ee84d5d687d51817be881f3090b85a8cd2b127,2013-05,Dorset Police,Dorset Police,-1.943897,50.729504,On or near WESLEY ROAD,E01015441,Poole 008C,Offender given a caution
84724de27b834ab9bcd0f0d4e1aaee6a38a310b63985c89dc9cffd67c2151cc8,2013-05,Dorset Police,Dorset Police,-1.842193,50.730211,On or near TOWER ROAD,E01015281,Bournemouth 019D,Suspect charged
488ffa224b2c4471ea8ea40b6d7df4aeaf4b2d6c8b22fbf96f806afeabdb71fc,2013-05,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Suspect charged
86aa23c1229d491a9a07931c76a78ce32954a5dce130e59b18c82c063cfa122d,2013-05,Dorset Police,Dorset Police,-1.872219,50.729268,On or near CAVENDISH PLACE,E01015286,Bournemouth 017C,Suspect charged
ab2755c4221677a8e9c077ef4c2b95ab9a73d7a003ab8935002c49c415c372fe,2013-05,Dorset Police,Dorset Police,-1.843698,50.720636,On or near UNDERCLIFF ROAD,E01015291,Bournemouth 021E,Suspect charged
87c5d6a199f241ec7ad863bd92f4d64768670b0831b0971e5dcf0fb66deb6fd1,2013-05,Dorset Police,Dorset Police,-1.816719,50.744292,On or near Petrol Station,E01015319,Bournemouth 011D,Offender given a caution
b1ff0f87e205b15f5bf560198e7d79fc86ef122ce0fed999343e3097de3055a3,2013-05,Dorset Police,Dorset Police,-1.891764,50.763396,On or near ETCHES CLOSE,E01015334,Bournemouth 003C,Suspect charged
6a82c43958b3dde6f711b43d9c8e085c45f87fa8c6fcc03fbdae401c52cf5291,2013-05,Dorset Police,Dorset Police,-1.876574,50.743661,On or near CRANMER ROAD,E01015375,Bournemouth 009D,Suspect charged
1a608a39357b316130c31e0c60b76a049c5168719e3a32beb47a0b9e538fd742,2013-05,Dorset Police,Dorset Police,-1.928430,50.707841,On or near LILLIPUT ROAD,E01015404,Poole 018C,Suspect charged
8166c5a904386a4b25190e5ca7c10226b8b8c92d84e99601ba30c769306a9026,2013-05,Dorset Police,Dorset Police,-1.966948,50.751922,On or near Supermarket,E01015415,Poole 004D,Suspect charged
e370083506c46f0530da824aacb0c3214585b3dd157c26ca7c64376ce2348df6,2013-05,Dorset Police,Dorset Police,-1.942678,50.776804,On or near MAGNA ROAD,E01015431,Poole 001A,Suspect charged
3685a65782ecb679f7da080de53016e96a90e3ec34ef76a3f7e3676fc94cd2b1,2013-05,Dorset Police,Dorset Police,-1.839971,50.725136,On or near Bus/Coach Station,E01015282,Bournemouth 019E,Offender given a caution
1f61b85a7562b3232fef4b827c156ae7ebb8fae4f09289441f525d67a9080d38,2013-05,Dorset Police,Dorset Police,-1.812722,50.740716,On or near HOLMFIELD AVENUE,E01015316,Bournemouth 014A,Offender given a caution
349d03dbe4ca050893f54d512f7e71c6af184e01ff68a35ea83e11f389c82ac0,2013-05,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Offender given a caution
05e472a4dfa5a12d9a6daf7494914ae77989f646eab5ad107c98a7d9fd3353a1,2013-05,Dorset Police,Dorset Police,-1.888711,50.765237,On or near NORTHBOURNE AVENUE,E01015301,Bournemouth 001A,Suspect charged
5bd3246d86724d9a144e1f35e90e217e495c498ad1203a56442d374a4f5cf521,2013-05,Dorset Police,Dorset Police,-1.868055,50.753858,On or near FOREST VIEW ROAD,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
243a5cc91bd5b980c0391c6399ecdd94ff506a2ddad3095d25074f1147f8fa30,2013-05,Dorset Police,Dorset Police,-1.893220,50.759216,On or near DOWLANDS CLOSE,E01015334,Bournemouth 003C,Investigation complete; no suspect identified
acb914e3ef139a19a90fc420a91e24f4f1915d7a227476186e023a6484c5bc96,2013-05,Dorset Police,Dorset Police,-1.809837,50.725388,On or near SOUTHBOURNE ROAD,E01015364,Bournemouth 018C,Suspect charged
837f7f5b41d57761762acbc13fee7e354d29f88e2d0dc0cd5609f1f52899cffd,2013-05,Dorset Police,Dorset Police,-1.901058,50.713001,On or near EARLE ROAD,E01015370,Bournemouth 024D,Suspect charged
88a1c98ddda73880ef6523d6a812f919eecfa4f1a7e91ae1daf3038c3e4bbf48,2013-05,Dorset Police,Dorset Police,-1.896182,50.740253,On or near MANSEL CLOSE,E01015388,Poole 009C,Investigation complete; no suspect identified
41c006d799148e09073452e39ae6077c442a3bfe16a6381acb1ebf52a4760421,2013-05,Dorset Police,Dorset Police,-1.944587,50.721195,On or near HIGHMOOR CLOSE,E01015453,Poole 017B,Investigation complete; no suspect identified
5e7e3aaca204e210ffd61dbfcb6b12c2692156e69c5cd0d444bb8324ac7c16c8,2013-05,Dorset Police,Dorset Police,-1.927051,50.719890,On or near BOULNOIS AVENUE,E01015464,Poole 013F,Investigation complete; no suspect identified
200cfe7310bbff519f81fd92677710d65589dba500235e7c99569f989cad590c,2013-05,Dorset Police,Dorset Police,-1.866642,50.722292,On or near LANSDOWNE CRESCENT,E01015285,Bournemouth 021A,Suspect charged
6abc516e428e01d382a24f48252ee7e3f07053387b0356049e35749c3398cdaf,2013-05,Dorset Police,Dorset Police,-1.873620,50.719413,On or near UPPER HINTON ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
c08e868dd08bd8374d7bb710df3cd69245e0bc706c8c86d3435a815682468b01,2013-05,Dorset Police,Dorset Police,-1.843698,50.720636,On or near UNDERCLIFF ROAD,E01015291,Bournemouth 021E,Suspect charged
472d87de6fb890a05e53e530453e1cb9aa2de8cf1693ce2ef78979e42c313e29,2013-05,Dorset Police,Dorset Police,-1.997623,50.762259,On or near CLARENDON CLOSE,E01015401,Poole 003G,Investigation complete; no suspect identified
3f286c59740c6188df5e747d994519a4a56df1ae9eceb59106e0a5ab4c43228a,2013-05,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
3f717103dc28a29534d18697c7d3588b6b5ad8c9ef429ce9ff849ba4ac79bdd6,2013-05,Dorset Police,Dorset Police,-1.894204,50.718831,On or near CLARENDON ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
d7719e749a69c95893e09c039a4144e5e2ff03ef8755ad827ce8412a1b472d43,2013-05,Dorset Police,Dorset Police,-1.966568,50.727795,On or near HUNT ROAD,E01015445,Poole 012A,Investigation complete; no suspect identified
53e75b61d85aced8f6925a419972c1cbf92dae04d2afe1fc4b089a6b7422e7e4,2013-05,Dorset Police,Dorset Police,-1.994987,50.752493,On or near HILLBOURNE ROAD,E01015420,Poole 006D,Investigation complete; no suspect identified
7940f07d526946dc57dc6d9effc6e81e7068dfc6c4ba104b170fa6a954936a9a,2013-05,Dorset Police,Dorset Police,-1.888174,50.746757,On or near BOUNDARY ROAD,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
10df24ed4355709816df23d9e6a75668f54533bd647e186bda16f89d6f79e5da,2013-05,Dorset Police,Dorset Police,-1.978331,50.719821,On or near HIGH STREET NORTH,E01015468,Poole 015D,Investigation complete; no suspect identified
dd04ed3acae766412ada8206f690042e6ce5642a06c3de4d37462513c9f96d5a,2013-05,Dorset Police,Dorset Police,-1.797489,50.720646,On or near Parking Area,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
245e19299507f54695e688d4182a23b0b3c710400766b873c9e596164c64c1f0,2013-05,Dorset Police,Dorset Police,-1.893701,50.746771,On or near Sports/Recreation Area,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
f914b6ddcc39011d3401006c54822f4f0d271aa48a21a6e845904673e4213a5a,2013-05,Dorset Police,Dorset Police,-1.878871,50.748564,On or near LAMPTON GARDENS,E01015356,Bournemouth 009B,Investigation complete; no suspect identified
017f9a2fcf5a8558bdf3c60004b7f39f8e7417e9119de72223302fa4053ef0ec,2013-05,Dorset Police,Dorset Police,-1.858830,50.738713,On or near RICHMOND PARK AVENUE,E01015330,Bournemouth 010B,Investigation complete; no suspect identified
5d274273fe21ed784ce827399a2789409bdf1c2322df843072d9b7b3dd2bebde,2013-05,Dorset Police,Dorset Police,-1.937536,50.729060,On or near Supermarket,E01015390,Poole 010A,Investigation complete; no suspect identified
6831d320075cddf728e27ed050662ef0dd72e9241f8bf519314aefb35123c49d,2013-05,Dorset Police,Dorset Police,-1.936404,50.749104,On or near JERSEY ROAD,E01015380,Poole 007A,Investigation complete; no suspect identified
47d921b4d1aceb46af21e468c3cd15046baa43877e9d76859f28779df60b06e1,2013-05,Dorset Police,Dorset Police,-1.872438,50.747748,On or near BENMORE ROAD,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
444d69b691844598084e88fe5cd19677f6c1c6078f5a05e13d9d1aa6727cc28b,2013-05,Dorset Police,Dorset Police,-1.869151,50.732169,On or near MILTON ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
07d107ec29aeda4a6bf45ae093ff64d5536ffd5afce0a9a4850d8bd1ea000961,2013-05,Dorset Police,Dorset Police,-1.893701,50.746771,On or near Sports/Recreation Area,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
6f26156e2d4bce558b4d9ecd0a6ddb0938c9f0333c7be62a04c53c095bcceef4,2013-05,Dorset Police,Dorset Police,-1.875920,50.744379,On or near LUTHER ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
04fa4f404ac0f5b4a72e59f94251f3782472e70c1fabbd96fe460d880310b634,2013-05,Dorset Police,Dorset Police,-1.945203,50.751680,On or near VANTAGE WAY,E01015379,Poole 002A,Investigation complete; no suspect identified
f37dfb8613e55d3fd74624a06a648c9c366f289b6dca1ca265e7adeb07a709a3,2013-05,Dorset Police,Dorset Police,-1.937536,50.729060,On or near Supermarket,E01015390,Poole 010A,Investigation complete; no suspect identified
8267c9b42823ba7d7b724e07e59d6bf2977f6e99f8a276ec16ee9fda5aea514c,2013-05,Dorset Police,Dorset Police,-1.919949,50.731477,On or near ALBY ROAD,E01015391,Poole 010B,Investigation complete; no suspect identified
32af83919644d56933c41c1795b3e0fd99e64ac56848d814c565d2f320f2df5b,2013-05,Dorset Police,Dorset Police,-2.027415,50.719172,On or near NAPIER ROAD,E01015427,Poole 014A,Investigation complete; no suspect identified
11df4fa6d19512b92aff71852a0c7ff744d8cdc9577151ad2cfcb022f45ec0f6,2013-05,Dorset Police,Dorset Police,-1.930138,50.720819,On or near STEVENSON CRESCENT,E01015464,Poole 013F,Investigation complete; no suspect identified
